player_id,team_id,opponent_team_id,was_home,player_name,player_number,nation,pos,age,minutes,touches,touches_in_def_pen,touches_in_def_3rd,touches_in_mid_3rd,touches_in_att_3rd,touches_in_att_pen,live_touches,attempted_takeons,successful_takeons,successful_takeon_percent,times_tackled_during_takeon,tackled_during_takeon_percentage,carries,total_carry_distance,progressive_carry_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessions,passes_received,progressive_passes_received,gw
129.0,5,3,True,João Pedro,9,br BRA,FW,23-152,71,30,0,0,17,14,4,29,2,1,50.0,0,0.0,15,91,51,1,1,0,7,1,23,3,27
148.0,5,3,True,Danny Welbeck,18,eng ENG,FW,34-091,19,7,0,1,1,5,1,7,1,1,100.0,0,0.0,5,27,23,2,0,1,0,0,6,1,27
136.0,5,3,True,Kaoru Mitoma,22,jp JPN,LW,27-281,90,40,2,8,8,24,4,40,10,3,30.0,7,70.0,17,128,59,2,1,1,1,1,25,7,27
135.0,5,3,True,Yankuba Minteh,17,gm GAM,RW,20-218,90,40,6,15,11,15,5,40,1,1,100.0,0,0.0,11,111,74,3,0,2,3,2,15,6,27
618.0,5,3,True,Georginio Rutter,14,fr FRA,AM,22-311,89,38,1,4,11,23,5,38,5,2,40.0,3,60.0,19,93,50,2,1,1,3,3,23,4,27
132.0,5,3,True,Solly March,7,eng ENG,AM,30-220,1,1,0,0,1,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0,27
714.0,5,3,True,Diego Gómez,25,py PAR,DM,21-335,71,53,2,9,39,7,0,53,5,3,60.0,2,40.0,24,138,106,3,1,0,2,2,30,1,27
600.0,5,3,True,Yasin Ayari,26,se SWE,DM,21-142,19,12,1,3,6,3,0,12,0,0,,0,,2,14,4,0,0,0,0,0,3,0,27
115.0,5,3,True,Carlos Baleba,20,cm CMR,DM,21-053,84,48,1,12,28,9,0,48,2,2,100.0,0,0.0,19,102,66,0,1,0,1,0,25,2,27
149.0,5,3,True,Mats Wieffer,27,nl NED,DM,25-101,6,14,1,2,8,4,0,14,0,0,,0,,2,3,0,0,0,0,1,0,7,1,27
122.0,5,3,True,Pervis Estupiñán,30,ec ECU,LB,27-035,71,39,3,13,21,5,1,39,2,1,50.0,1,50.0,16,75,30,0,1,0,0,0,22,3,27
126.0,5,3,True,Jack Hinshelwood,41,eng ENG,LB,19-320,19,14,2,4,3,7,0,14,0,0,,0,,1,0,0,0,0,0,0,0,3,0,27
147.0,5,3,True,Adam Webster,4,eng ENG,CB,30-052,90,44,16,28,15,2,1,44,0,0,,0,,13,136,100,2,0,0,0,0,13,0,27
144.0,5,3,True,Jan Paul van Hecke,29,nl NED,CB,24-262,90,65,12,36,30,1,1,65,0,0,,0,,31,134,60,0,0,0,0,2,36,0,27
131.0,5,3,True,Tariq Lamptey,2,gh GHA,RB,24-148,90,54,6,28,19,8,2,54,4,2,50.0,1,25.0,20,101,58,1,2,0,2,0,24,1,27
146.0,5,3,True,Bart Verbruggen,1,nl NED,GK,22-191,90,45,40,45,0,0,0,45,0,0,,0,,22,93,42,0,0,0,0,0,26,0,27
74.0,3,5,False,Dango Ouattara,11,bf BFA,FW,23-014,76,23,0,0,7,16,9,23,0,0,,0,,12,73,40,3,1,3,2,2,17,8,27
617.0,3,5,False,Evanilson,9,br BRA,FW,25-142,14,2,0,0,1,1,1,2,0,0,,0,,0,0,0,0,0,0,0,0,0,0,27
