player_id,team_id,opponent_team_id,was_home,player_name,player_number,nation,pos,age,minutes,touches,touches_in_def_pen,touches_in_def_3rd,touches_in_mid_3rd,touches_in_att_3rd,touches_in_att_pen,live_touches,attempted_takeons,successful_takeons,successful_takeon_percent,times_tackled_during_takeon,tackled_during_takeon_percentage,carries,total_carry_distance,progressive_carry_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessions,passes_received,progressive_passes_received,gw
148.0,5,6,True,Danny Welbeck,18,eng ENG,FW,34-080,83,17,0,1,8,8,4,17,0,0,,0,,8,38,14,0,0,0,1,2,12,1,25
629.0,5,6,True,Matt O'Riley,33,dk DEN,AM,24-085,7,4,0,0,2,2,0,4,0,0,,0,,2,10,7,0,0,0,0,2,3,0,25
136.0,5,6,True,Kaoru Mitoma,22,jp JPN,"LM,LW",27-270,90,47,1,7,21,20,5,47,4,1,25.0,2,50.0,25,161,82,4,2,1,1,0,27,6,25
126.0,5,6,True,Jack Hinshelwood,41,eng ENG,"CM,DM",19-309,73,34,3,14,19,1,0,34,1,0,0.0,1,100.0,16,32,10,0,0,0,0,0,23,0,25
714.0,5,6,True,Diego Gómez,25,py PAR,DM,21-324,17,11,2,4,5,2,0,11,0,0,,0,,8,29,4,0,0,0,1,0,8,0,25
115.0,5,6,True,Carlos Baleba,20,cm CMR,"CM,DM",21-042,83,41,5,14,24,5,0,41,0,0,,0,,17,78,16,1,0,0,2,1,14,0,25
600.0,5,6,True,Yasin Ayari,26,se SWE,DM,21-131,7,12,0,3,6,3,0,12,1,1,100.0,0,0.0,4,31,26,1,1,0,0,0,5,0,25
618.0,5,6,True,Georginio Rutter,14,fr FRA,"RM,AM",22-300,72,21,0,2,14,5,2,21,1,1,100.0,0,0.0,12,64,21,1,0,1,0,3,13,1,25
129.0,5,6,True,João Pedro,9,br BRA,"FW,AM",23-141,18,9,0,1,3,5,2,9,1,0,0.0,1,100.0,8,34,9,0,0,0,0,2,8,1,25
131.0,5,6,True,Tariq Lamptey,2,gh GHA,LB,24-137,90,46,3,18,15,13,1,46,4,1,25.0,2,50.0,26,170,59,2,1,1,1,1,25,3,25
147.0,5,6,True,Adam Webster,4,eng ENG,CB,30-041,90,72,18,48,24,1,0,72,0,0,,0,,43,196,68,1,0,0,1,0,46,0,25
144.0,5,6,True,Jan Paul van Hecke,29,nl NED,CB,24-251,90,45,8,31,14,0,0,45,0,0,,0,,22,116,52,0,0,0,0,0,24,0,25
145.0,5,6,True,Joël Veltman,34,nl NED,"CB,RB",33-030,90,33,6,13,16,4,1,33,0,0,,0,,9,61,1,0,0,0,0,0,9,1,25
135.0,5,6,True,Yankuba Minteh,17,gm GAM,"RB,RW",20-207,88,30,2,11,8,12,5,30,5,3,60.0,1,20.0,17,101,76,3,0,2,2,1,13,4,25
113.0,5,6,True,Simon Adingra,11,ci CIV,RW,23-044,2,2,0,0,1,1,0,2,0,0,,0,,2,1,0,0,0,0,0,0,2,0,25
146.0,5,6,True,Bart Verbruggen,1,nl NED,GK,22-180,90,39,34,38,1,0,0,39,0,0,,0,,26,73,18,0,0,0,0,0,29,0,25
181.0,6,5,False,Christopher Nkunku,18,fr FRA,FW,27-092,90,41,1,4,23,14,2,41,0,0,,0,,23,115,35,1,1,1,1,1,36,5,25
560.0,6,5,False,Pedro Neto,7,pt POR,"RW,LW",24-342,64,35,1,3,11,21,4,35,6,1,16.7,5,83.3,24,193,84,4,2,0,2,1,27,8,25
696.0,6,5,False,Tyrique George,32,eng ENG,RW,19-010,26,19,0,6,6,8,2,19,2,2,100.0,0,0.0,12,97,56,2,0,1,1,0,14,7,25
177.0,6,5,False,Noni Madueke,11,eng ENG,RW,22-341,20,11,2,4,2,5,2,11,0,0,,0,,10,53,32,3,1,1,1,1,11,2,25
386.0,6,5,False,Jadon Sancho,19,eng ENG,LW,24-326,70,41,1,2,19,20,4,41,7,3,42.9,3,42.9,29,149,65,2,0,1,0,2,34,9,25
182.0,6,5,False,Cole Palmer,20,eng ENG,AM,22-284,90,50,0,5,21,24,4,50,6,3,50.0,2,33.3,24,132,40,2,0,2,2,1,37,4,25
168.0,6,5,False,Enzo Fernández,8,ar ARG,DM,24-028,90,92,0,15,59,18,3,92,0,0,,0,,51,251,75,1,0,0,1,1,70,2,25
157.0,6,5,False,Moisés Caicedo,25,ec ECU,DM,23-104,64,73,4,11,55,8,0,73,1,0,0.0,1,100.0,35,225,85,2,2,0,1,1,58,1,25
166.0,6,5,False,Kiernan Dewsbury-Hall,22,eng ENG,DM,26-161,26,10,0,0,9,1,0,10,0,0,,0,,4,38,25,1,0,0,0,0,10,1,25
163.0,6,5,False,Marc Cucurella,3,es ESP,LB,26-207,90,98,1,26,54,18,2,98,0,0,,0,,53,175,80,0,0,0,1,0,76,5,25
162.0,6,5,False,Levi Colwill,6,eng ENG,CB,21-354,90,130,17,69,58,3,0,130,0,0,,0,,71,261,95,0,0,0,0,0,102,1,25
159.0,6,5,False,Trevoh Chalobah,23,eng ENG,CB,25-224,90,106,8,49,53,5,1,106,0,0,,0,,57,238,83,0,0,0,0,0,86,0,25
171.0,6,5,False,Malo Gusto,27,fr FRA,RB,21-271,64,74,4,11,47,16,0,74,0,0,,0,,43,299,120,1,2,0,0,0,52,3,25
172.0,6,5,False,Reece James,24,eng ENG,RB,25-068,26,43,0,12,26,6,0,43,0,0,,0,,23,106,54,1,2,0,0,1,33,0,25
581.0,6,5,False,Filip Jørgensen,12,dk DEN,GK,22-304,90,45,38,45,0,0,0,45,0,0,,0,,30,153,99,0,0,0,0,0,34,0,25
306.0,11,1,True,Jamie Vardy,9,eng ENG,FW,38-035,90,22,1,3,11,10,3,22,1,0,0.0,1,100.0,12,113,83,3,2,1,0,0,11,1,25
192.0,11,1,True,Jordan Ayew,18,gh GHA,LW,33-157,74,36,3,6,21,10,5,36,3,1,33.3,1,33.3,24,192,135,5,2,3,3,2,23,2,25
298.0,11,1,True,Stephy Mavididi,10,eng ENG,"LW,LM",26-260,16,8,0,1,4,5,2,8,4,2,50.0,1,25.0,7,110,90,3,1,1,0,0,5,3,25
290.0,11,1,True,Bobby De Cordova-Reid,14,jm JAM,RW,32-013,84,17,1,5,6,6,0,17,0,0,,0,,13,41,11,0,0,0,2,2,12,2,25
117.0,11,1,True,Facundo Buonanotte,40,ar ARG,RM,20-054,6,7,0,1,3,3,1,7,0,0,,0,,3,14,5,0,0,0,1,0,2,0,25
635.0,11,1,True,Bilal El Khannouss,11,ma MAR,"AM,CM",20-281,90,48,1,14,18,16,3,48,4,2,50.0,2,50.0,34,169,45,3,1,2,3,3,34,0,25
285.0,11,1,True,Boubakary Soumaré,24,fr FRA,"DM,CM",25-354,90,41,3,15,18,8,2,41,4,4,100.0,0,0.0,25,175,115,4,0,0,2,2,20,4,25
300.0,11,1,True,Wilfred Ndidi,6,ng NGA,DM,28-061,84,35,6,11,19,5,3,35,0,0,,0,,18,42,15,0,0,0,1,0,20,0,25
289.0,11,1,True,Patson Daka,20,zm ZAM,FW,26-129,6,4,0,0,3,1,0,4,0,0,,0,,2,11,0,0,0,0,0,0,2,0,25
