player_id,team_id,opponent_team_id,was_home,player_name,player_number,nation,pos,age,minutes,touches,touches_in_def_pen,touches_in_def_3rd,touches_in_mid_3rd,touches_in_att_3rd,touches_in_att_pen,live_touches,attempted_takeons,successful_takeons,successful_takeon_percent,times_tackled_during_takeon,tackled_during_takeon_percentage,carries,total_carry_distance,progressive_carry_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessions,passes_received,progressive_passes_received,gw
27.0,17,14,True,Cameron Archer,19,eng ENG,FW,23-055,61,13,0,1,6,6,4,12,1,0,0.0,1,100.0,5,24,7,1,0,1,0,2,8,1,4
473.0,17,14,True,Ross Stewart,11,sct SCO,FW,28-065,29,7,0,1,6,0,0,7,0,0,,0,,5,15,6,0,0,0,0,2,7,0,4
584.0,17,14,True,Ben Brereton,17,cl CHI,LW,25-149,63,30,1,4,15,11,1,30,0,0,,0,,18,86,44,1,2,0,2,1,20,2,4
397.0,17,14,True,Ryan Fraser,24,sct SCO,LW,30-203,27,7,0,3,3,1,0,7,0,0,,0,,5,35,18,1,0,0,1,0,6,1,4
608.0,17,14,True,Tyler Dibling,33,eng ENG,RW,18-186,62,30,0,4,12,14,1,30,5,0,0.0,2,40.0,22,167,119,3,2,2,2,0,25,3,4
463.0,17,14,True,Adam Lallana,10,eng ENG,DM,36-127,28,26,3,15,10,1,0,26,1,0,0.0,1,100.0,11,36,11,0,0,0,0,0,19,0,4
623.0,17,14,True,Mateus Fernandes,18,pt POR,AM,20-066,80,38,1,9,17,13,2,38,1,0,0.0,1,100.0,22,140,52,2,1,1,3,1,25,5,4
461.0,17,14,True,Taylor Harwood-Bellis,6,eng ENG,CB,22-228,10,12,4,11,2,0,0,12,0,0,,0,,4,26,19,0,0,0,0,0,8,0,4
188.0,17,14,True,Lesley Ugochukwu,26,fr FRA,DM,20-172,63,31,0,5,21,5,1,31,1,0,0.0,1,100.0,16,54,34,1,0,0,0,0,19,0,4
515.0,17,14,True,Maxwel Cornet,22,ci CIV,RW,27-353,27,14,0,1,7,6,1,14,1,0,0.0,1,100.0,8,57,23,1,0,1,0,0,11,2,4
518.0,17,14,True,Flynn Downes,4,eng ENG,DM,25-238,90,76,4,26,34,16,3,76,3,0,0.0,3,100.0,32,130,60,2,0,2,2,0,55,3,4
476.0,17,14,True,Kyle Walker-Peters,2,eng ENG,LB,27-154,90,54,2,23,20,12,1,54,6,3,50.0,3,50.0,30,180,104,4,1,1,0,3,33,1,4
455.0,17,14,True,Jan Bednarek,35,pl POL,CB,28-155,90,93,20,52,41,1,0,93,0,0,,0,,57,195,76,0,0,0,1,0,65,0,4
472.0,17,14,True,Jack Stephens,5,eng ENG,CB,30-231,78,74,5,31,43,1,0,74,0,0,,0,,38,216,111,2,0,0,0,0,59,0,4
474.0,17,14,True,Yukinari Sugawara,16,jp JPN,RB,24-078,90,68,3,18,32,18,1,68,1,1,100.0,0,0.0,46,247,166,3,2,1,0,0,51,4,4
14.0,17,14,True,Aaron Ramsdale,30,eng ENG,GK,26-123,90,43,28,43,0,0,0,43,0,0,,0,,30,128,97,0,0,0,0,0,25,0,4
389.0,14,17,False,Joshua Zirkzee,11,nl NED,FW,23-115,90,36,0,2,16,19,5,36,3,3,100.0,0,0.0,26,116,33,1,0,0,2,2,32,6,4
385.0,14,17,False,Marcus Rashford,10,eng ENG,LW,26-319,72,30,0,1,16,13,3,30,3,0,0.0,2,66.7,22,131,92,4,1,1,0,0,26,6,4
372.0,14,17,False,Alejandro Garnacho,17,ar ARG,LW,20-075,18,12,0,1,5,7,3,12,1,0,0.0,0,0.0,12,59,33,1,1,0,0,3,10,5,4
364.0,14,17,False,Amad Diallo,16,ci CIV,RW,22-065,90,68,0,3,23,44,9,68,1,0,0.0,1,100.0,42,300,187,13,6,6,0,0,55,21,4
366.0,14,17,False,Bruno Fernandes,8,pt POR,AM,30-006,90,61,1,4,30,27,4,61,5,3,60.0,2,40.0,35,155,82,4,1,1,3,4,47,7,4
378.0,14,17,False,Kobbie Mainoo,37,eng ENG,DM,19-148,90,72,2,11,50,11,1,72,4,2,50.0,2,50.0,39,162,64,0,0,0,1,3,56,1,4
370.0,14,17,False,Christian Eriksen,14,dk DEN,DM,32-213,72,52,2,7,33,12,1,52,0,0,,0,,24,110,63,2,1,0,1,0,37,2,4
652.0,14,17,False,Manuel Ugarte Ribeiro,25,uy URU,DM,23-156,18,15,1,3,9,3,0,15,1,0,0.0,0,0.0,9,43,11,0,0,0,0,1,12,1,4
369.0,14,17,False,Diogo Dalot,20,pt POR,"LB,RB",25-180,90,93,2,36,41,16,4,93,2,1,50.0,0,0.0,61,212,78,0,1,0,2,0,69,4,4
380.0,14,17,False,Lisandro Martínez,6,ar ARG,"CB,LB",26-240,76,66,6,33,34,0,0,66,1,1,100.0,0,0.0,43,206,119,1,0,0,0,0,47,0,4
371.0,14,17,False,Jonny Evans,35,nir NIR,LB,36-255,14,19,0,2,15,3,0,19,0,0,,0,,8,24,8,0,0,0,0,0,11,0,4
593.0,14,17,False,Matthijs de Ligt,4,nl NED,CB,25-033,86,75,10,34,39,2,2,75,0,0,,0,,50,208,98,0,0,0,0,0,56,0,4
368.0,14,17,False,Casemiro,18,br BRA,CB,32-204,4,24,0,4,15,5,0,24,0,0,,0,,20,104,76,0,2,0,0,0,22,0,4
594.0,14,17,False,Noussair Mazraoui,3,ma MAR,RB,26-305,73,57,3,15,31,12,2,57,3,3,100.0,0,0.0,28,164,80,1,0,0,1,1,37,1,4
377.0,14,17,False,Harry Maguire,5,eng ENG,CB,31-193,17,25,0,8,17,0,0,25,1,1,100.0,0,0.0,18,111,44,0,0,0,0,0,22,0,4
383.0,14,17,False,André Onana,24,cm CMR,GK,28-165,90,39,29,39,0,0,0,39,0,0,,0,,29,172,101,0,0,0,0,0,30,0,4
351.0,13,4,True,Erling Haaland,9,no NOR,FW,24-055,90,22,1,1,8,13,10,22,3,0,0.0,3,100.0,11,36,4,0,0,1,0,3,21,5,4
349.0,13,4,True,Jack Grealish,10,eng ENG,LW,29-004,83,54,2,4,10,41,12,54,1,1,100.0,0,0.0,30,184,108,7,0,4,2,1,40,15,4
342.0,13,4,True,Bernardo Silva,20,pt POR,LW,30-035,7,3,0,0,2,1,0,3,0,0,,0,,1,4,0,0,0,0,0,0,2,0,4
571.0,13,4,True,Sávio,26,br BRA,RW,20-157,89,56,1,2,5,50,15,56,4,1,25.0,1,25.0,38,356,231,10,2,8,3,2,41,12,4
356.0,13,4,True,Matheus Nunes,27,pt POR,RW,26-018,1,1,0,0,1,0,0,1,2,1,50.0,1,50.0,1,1,1,0,0,0,0,0,0,0,4
