player_id,team_id,opponent_team_id,was_home,player_name,player_number,nation,pos,age,minutes,touches,touches_in_def_pen,touches_in_def_3rd,touches_in_mid_3rd,touches_in_att_3rd,touches_in_att_pen,live_touches,attempted_takeons,successful_takeons,successful_takeon_percent,times_tackled_during_takeon,tackled_during_takeon_percentage,carries,total_carry_distance,progressive_carry_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessions,passes_received,progressive_passes_received,gw
306.0,11,13,True,Jamie Vardy,9,eng ENG,FW,37-353,90,16,1,2,3,11,8,16,0,0,,0,,6,12,7,0,1,0,0,0,10,6,19
298.0,11,13,True,Stephy Mavididi,10,eng ENG,LW,26-212,89,53,0,9,16,29,3,53,5,2,40.0,2,40.0,39,284,173,9,4,2,0,0,43,6,19
606.0,11,13,True,Will Alves,37,eng ENG,LW,19-330,1,1,0,0,0,1,0,1,0,0,,0,,1,5,5,0,0,0,0,0,1,1,19
117.0,11,13,True,Facundo Buonanotte,40,ar ARG,RW,20-006,90,48,0,3,27,19,2,48,4,1,25.0,3,75.0,27,136,68,3,1,0,1,0,35,5,19
635.0,11,13,True,Bilal El Khannouss,11,ma MAR,AM,20-233,90,73,0,14,35,26,2,73,5,4,80.0,1,20.0,49,288,130,4,2,1,1,2,54,3,19
285.0,11,13,True,Boubakary Soumaré,24,fr FRA,DM,25-306,90,84,3,18,57,9,0,84,0,0,,0,,57,284,143,2,0,0,1,1,71,2,19
309.0,11,13,True,Harry Winks,8,eng ENG,DM,28-331,84,66,4,14,49,4,0,66,0,0,,0,,43,209,94,0,1,0,2,0,57,0,19
289.0,11,13,True,Patson Daka,20,zm ZAM,DM,26-081,6,2,0,0,1,1,1,2,0,0,,0,,0,0,0,0,0,0,1,1,1,0,19
296.0,11,13,True,Victor Bernth Kristiansen,16,dk DEN,LB,22-013,90,82,4,27,41,14,2,82,1,1,100.0,0,0.0,64,326,143,4,1,0,1,0,66,3,19
307.0,11,13,True,Jannik Vestergaard,23,dk DEN,CB,32-148,90,83,8,34,48,1,1,83,0,0,,0,,62,328,180,0,0,0,0,0,72,0,19
288.0,11,13,True,Conor Coady,4,eng ENG,CB,31-308,84,86,6,42,42,2,2,86,0,0,,0,,63,240,131,0,0,0,0,0,77,0,19
301.0,11,13,True,Caleb Okoli,5,it ITA,CB,23-169,6,6,0,1,3,2,0,6,0,0,,0,,2,9,0,0,0,0,0,0,2,0,19
295.0,11,13,True,James Justin,2,eng ENG,RB,26-310,69,36,1,10,12,14,3,36,0,0,,0,,20,108,68,2,3,0,1,0,24,5,19
287.0,11,13,True,Hamza Choudhury,17,bd BAN,RB,27-089,21,22,1,5,11,6,2,22,1,1,100.0,0,0.0,13,74,43,2,0,2,0,0,17,4,19
304.0,11,13,True,Jakub Stolarczyk,41,pl POL,GK,24-010,90,39,33,39,0,0,0,39,0,0,,0,,24,81,56,0,0,0,0,0,26,0,19
351.0,13,11,False,Erling Haaland,9,no NOR,FW,24-161,90,29,1,2,11,16,9,29,3,2,66.7,1,33.3,12,121,82,2,2,0,1,0,24,4,19
571.0,13,11,False,Sávio,26,br BRA,LM,20-263,90,36,1,4,11,21,6,36,0,0,,0,,22,152,67,2,0,2,4,0,29,10,19
342.0,13,11,False,Bernardo Silva,20,pt POR,CM,30-141,90,54,1,14,20,21,5,54,2,1,50.0,1,50.0,29,202,96,0,2,0,1,1,35,3,19
345.0,13,11,False,Kevin De Bruyne,17,be BEL,CM,33-184,90,59,1,4,29,26,2,59,3,1,33.3,2,66.7,36,142,75,1,0,0,1,2,46,11,19
348.0,13,11,False,Phil Foden,47,eng ENG,RM,24-215,65,36,0,4,9,23,2,36,2,0,0.0,2,100.0,26,143,61,3,1,1,2,2,28,9,19
357.0,13,11,False,James Mcatee,87,eng ENG,RM,22-072,25,16,0,4,5,7,0,16,1,1,100.0,0,0.0,10,88,49,2,0,0,0,0,13,0,19
354.0,13,11,False,Mateo Kovačić,8,hr CRO,DM,30-237,90,69,2,12,40,17,0,69,0,0,,0,,46,265,117,2,3,0,2,0,55,0,19
350.0,13,11,False,Joško Gvardiol,24,hr CRO,"LB,CB",22-341,90,84,4,25,43,16,0,84,0,0,,0,,62,356,238,0,1,0,0,1,72,3,19
341.0,13,11,False,Nathan Aké,6,nl NED,CB,29-315,69,54,5,15,39,0,0,54,0,0,,0,,41,200,129,0,0,0,0,0,46,0,19
363.0,13,11,False,Kyle Walker,2,eng ENG,RB,34-215,21,18,0,7,9,2,0,18,0,0,,0,,7,39,13,0,0,0,0,0,15,0,19
340.0,13,11,False,Manuel Akanji,25,ch SUI,CB,29-163,90,77,8,31,40,6,0,77,0,0,,0,,49,297,150,0,4,0,0,0,59,0,19
355.0,13,11,False,Rico Lewis,82,eng ENG,"RB,LB",20-038,90,59,3,18,34,7,0,59,1,0,0.0,1,100.0,31,110,51,0,1,0,1,1,44,0,19
358.0,13,11,False,Stefan Ortega,18,de GER,GK,32-053,90,32,28,32,0,0,0,32,0,0,,0,,17,96,44,0,0,0,0,0,13,0,19
156.0,8,16,True,Armando Broja,22,al ALB,FW,23-110,74,31,2,3,10,18,4,31,1,0,0.0,1,100.0,13,73,30,1,1,0,5,3,24,6,19
218.0,8,16,True,Beto,14,gw GNB,FW,26-333,16,6,0,1,0,5,2,6,0,0,,0,,2,21,20,0,0,0,1,0,3,2,19
232.0,8,16,True,Iliman Ndiaye,10,sn SEN,"LW,LM",24-298,90,55,0,4,20,31,3,55,8,4,50.0,4,50.0,39,308,87,3,2,0,5,1,48,11,19
224.0,8,16,True,Jack Harrison,11,eng ENG,RW,28-039,45,24,0,1,12,12,3,24,1,0,0.0,0,0.0,15,82,57,2,0,0,0,0,20,1,19
577.0,8,16,True,Jesper Lindstrøm,29,dk DEN,"RM,RW",24-304,45,32,0,1,7,25,1,32,3,2,66.7,1,33.3,21,75,13,0,0,0,3,1,24,8,19
217.0,8,16,True,Abdoulaye Doucouré,16,ml MLI,"LM,CM",31-363,90,54,0,8,22,24,3,54,0,0,,0,,28,155,92,3,4,0,2,2,39,5,19
222.0,8,16,True,Idrissa Gana Gueye,27,sn SEN,CM,35-094,67,39,1,3,28,8,0,39,1,0,0.0,1,100.0,18,74,53,0,2,0,0,0,24,2,19
220.0,8,16,True,Dominic Calvert-Lewin,9,eng ENG,FW,27-288,23,10,0,0,2,8,4,10,0,0,,0,,7,34,5,0,0,0,0,1,10,3,19
651.0,8,16,True,Orel Mangala,8,be BEL,"RM,CM",26-286,90,68,2,7,38,23,2,68,4,3,75.0,1,25.0,41,214,67,1,1,1,2,1,54,4,19
231.0,8,16,True,Vitaliy Mykolenko,19,ua UKR,LB,25-214,90,65,2,12,29,24,1,65,1,1,100.0,0,0.0,31,219,150,4,1,0,1,1,38,9,19
219.0,8,16,True,Jarrad Branthwaite,32,eng ENG,CB,22-185,90,73,3,22,47,4,2,73,0,0,,0,,38,306,169,2,2,1,1,0,45,0,19
236.0,8,16,True,James Tarkowski,6,eng ENG,CB,32-040,90,76,2,29,43,5,1,76,1,1,100.0,0,0.0,38,246,182,2,1,0,1,0,38,0,19
238.0,8,16,True,Ashley Young,18,eng ENG,RB,39-173,67,52,2,16,24,12,0,52,0,0,,0,,11,65,37,0,0,0,1,0,24,1,19
234.0,8,16,True,Nathan Patterson,2,sct SCO,RB,23-074,23,28,0,2,9,17,1,28,1,1,100.0,0,0.0,12,60,35,2,0,0,1,0,18,3,19
