player_id,team_id,opponent_team_id,was_home,player_name,player_number,nation,pos,age,minutes,touches,touches_in_def_pen,touches_in_def_3rd,touches_in_mid_3rd,touches_in_att_3rd,touches_in_att_pen,live_touches,attempted_takeons,successful_takeons,successful_takeon_percent,times_tackled_during_takeon,tackled_during_takeon_percentage,carries,total_carry_distance,progressive_carry_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessions,passes_received,progressive_passes_received,gw
148.0,5,14,True,Danny Welbeck,18,eng ENG,FW,33-272,78,24,0,0,15,9,4,24,0,0,,0,,10,45,19,1,1,0,1,0,16,5,2
121.0,5,14,True,Julio Enciso,10,py PAR,AM,20-214,12,11,0,0,3,8,1,11,2,1,50.0,1,50.0,4,9,1,0,0,0,1,0,6,2,2
136.0,5,14,True,Kaoru Mitoma,22,jp JPN,LW,27-096,89,21,0,3,3,15,3,21,2,1,50.0,1,50.0,13,96,42,3,1,0,0,0,16,5,2
113.0,5,14,True,Simon Adingra,24,ci CIV,LW,22-236,1,8,0,0,0,8,2,8,1,0,0.0,1,100.0,3,26,7,0,0,0,1,0,7,3,2
135.0,5,14,True,Yankuba Minteh,17,gm GAM,RW,20-033,89,46,1,5,12,29,12,46,6,1,16.7,5,83.3,24,230,169,6,2,7,3,0,25,11,2
618.0,5,14,True,Georginio Rutter,14,fr FRA,RW,22-126,1,4,0,0,2,2,0,4,1,1,100.0,0,0.0,4,48,36,1,0,0,1,0,4,0,2
129.0,5,14,True,João Pedro,9,br BRA,"AM,FW",22-333,90,36,0,3,16,19,3,36,5,1,20.0,4,80.0,24,170,100,3,2,0,3,5,31,5,2
124.0,5,14,True,Billy Gilmour,11,sct SCO,DM,23-074,89,61,2,13,37,11,0,61,2,1,50.0,1,50.0,34,187,107,2,0,0,0,0,47,1,2
600.0,5,14,True,Yasin Ayari,26,se SWE,DM,20-323,1,7,1,1,4,2,1,7,0,0,,0,,3,5,2,0,0,0,1,0,3,0,2
134.0,5,14,True,James Milner,6,eng ENG,DM,38-233,72,41,1,5,23,13,2,41,1,1,100.0,0,0.0,25,133,44,0,1,0,0,0,29,6,2
115.0,5,14,True,Carlos Baleba,20,cm CMR,DM,20-234,18,9,0,1,6,2,0,9,1,1,100.0,0,0.0,5,20,18,1,0,0,0,0,6,0,2
126.0,5,14,True,Jack Hinshelwood,41,eng ENG,LB,19-135,90,52,1,12,27,14,2,52,1,1,100.0,0,0.0,25,157,88,1,2,0,1,0,33,5,2
120.0,5,14,True,Lewis Dunk,5,eng ENG,CB,32-277,90,86,15,55,31,1,0,86,1,0,0.0,1,100.0,55,276,154,1,0,0,0,0,63,0,2
144.0,5,14,True,Jan Paul van Hecke,29,nl NED,CB,24-077,90,96,11,59,36,2,2,96,1,1,100.0,0,0.0,77,467,296,0,1,0,0,0,75,0,2
145.0,5,14,True,Joël Veltman,34,nl NED,RB,32-222,90,63,2,21,31,11,1,63,0,0,,0,,23,154,95,5,2,1,0,0,35,3,2
142.0,5,14,True,Jason Steele,23,eng ENG,GK,34-006,90,51,47,51,0,0,0,51,0,0,,0,,40,153,78,0,0,0,0,0,37,0,2
366.0,14,5,False,Bruno Fernandes,8,pt POR,"FW,AM",29-351,78,48,2,6,24,18,4,48,0,0,,0,,30,110,42,1,0,1,0,0,36,4,2
381.0,14,5,False,Scott McTominay,39,sct SCO,AM,27-260,12,10,1,2,5,3,1,10,1,0,0.0,1,100.0,7,57,38,0,0,0,1,1,7,2,2
385.0,14,5,False,Marcus Rashford,10,eng ENG,"LW,FW",26-298,64,22,0,5,11,7,2,22,4,1,25.0,2,50.0,14,85,48,2,0,1,0,0,15,3,2
372.0,14,5,False,Alejandro Garnacho,17,ar ARG,LW,20-054,26,19,0,2,9,8,4,19,3,1,33.3,2,66.7,19,117,75,3,2,2,1,2,19,5,2
364.0,14,5,False,Amad Diallo,16,ci CIV,RW,22-044,89,51,0,5,22,25,3,51,3,1,33.3,2,66.7,37,296,129,7,4,1,1,0,42,11,2
365.0,14,5,False,Antony,21,br BRA,RW,24-182,1,3,0,1,1,1,1,3,0,0,,0,,1,2,0,0,0,0,0,0,2,0,2
382.0,14,5,False,Mason Mount,7,eng ENG,AM,25-227,45,21,0,0,15,6,1,21,0,0,,0,,14,39,19,0,1,0,1,1,18,1,2
389.0,14,5,False,Joshua Zirkzee,11,nl NED,"FW,LW",23-094,45,17,3,6,5,6,2,17,3,2,66.7,1,33.3,6,20,7,0,0,0,0,0,7,1,2
378.0,14,5,False,Kobbie Mainoo,37,eng ENG,DM,19-127,90,57,3,23,30,4,1,57,4,4,100.0,0,0.0,35,199,64,0,0,1,1,2,41,0,2
368.0,14,5,False,Casemiro,18,br BRA,DM,32-183,90,67,2,24,32,11,3,67,0,0,,0,,35,114,44,0,1,0,0,1,47,2,2
369.0,14,5,False,Diogo Dalot,20,pt POR,LB,25-159,90,78,11,44,28,7,0,78,3,1,33.3,1,33.3,46,207,128,1,2,0,2,0,50,2,2
380.0,14,5,False,Lisandro Martínez,6,ar ARG,CB,26-219,90,79,9,52,24,3,0,79,0,0,,0,,66,255,130,0,1,0,0,0,67,0,2
377.0,14,5,False,Harry Maguire,5,eng ENG,CB,31-172,78,54,14,34,18,3,1,54,0,0,,0,,39,227,89,0,2,1,0,0,38,0,2
593.0,14,5,False,Matthijs de Ligt,4,nl NED,CB,25-012,12,12,4,9,3,0,0,12,0,0,,0,,5,17,5,0,0,0,0,0,6,0,2
594.0,14,5,False,Noussair Mazraoui,3,ma MAR,RB,26-284,90,45,0,19,18,8,3,45,1,0,0.0,0,0.0,26,108,60,1,1,0,0,1,25,2,2
383.0,14,5,False,André Onana,24,cm CMR,GK,28-144,90,60,38,58,2,0,0,60,0,0,,0,,53,293,191,0,0,0,0,0,46,0,2
351.0,13,10,True,Erling Haaland,9,no NOR,FW,24-034,89,20,0,0,4,16,10,19,3,2,66.7,1,33.3,6,30,14,2,0,2,0,0,15,3,2
357.0,13,10,True,James Mcatee,87,eng ENG,FW,21-311,1,6,0,0,1,5,1,6,0,0,,0,,2,5,0,0,0,0,0,0,4,0,2
346.0,13,10,True,Jeremy Doku,11,be BEL,LW,22-089,70,47,1,1,11,36,3,47,5,2,40.0,3,60.0,33,260,143,4,5,0,2,1,38,13,2
625.0,13,10,True,İlkay Gündoğan,19,de GER,DM,33-305,20,18,0,1,3,14,2,18,0,0,,0,,9,21,13,1,1,1,0,0,18,0,2
571.0,13,10,True,Sávio,26,br BRA,RW,20-136,70,66,0,2,8,57,6,66,4,1,25.0,1,25.0,45,326,207,6,1,3,4,1,51,14,2
349.0,13,10,True,Jack Grealish,10,eng ENG,LW,28-349,20,19,2,3,2,14,3,19,0,0,,0,,14,90,43,1,1,2,1,0,15,2,2
345.0,13,10,True,Kevin De Bruyne,17,be BEL,"CM,AM",33-057,89,111,0,1,40,70,3,111,1,1,100.0,0,0.0,61,249,146,4,2,1,1,3,96,6,2
356.0,13,10,True,Matheus Nunes,27,pt POR,AM,25-363,1,4,0,0,1,3,0,4,0,0,,0,,1,7,7,0,0,0,0,0,3,1,2
342.0,13,10,True,Bernardo Silva,20,pt POR,"CM,RW",30-014,90,58,0,2,16,40,6,58,0,0,,0,,29,147,79,1,0,0,0,3,48,7,2
354.0,13,10,True,Mateo Kovačić,8,hr CRO,DM,30-110,49,34,0,5,19,12,0,34,3,3,100.0,0,0.0,19,121,60,0,0,0,1,0,25,0,2
362.0,13,10,True,John Stones,5,eng ENG,DM,30-088,41,27,3,3,15,9,1,27,0,0,,0,,14,72,26,1,2,0,0,0,19,0,2
355.0,13,10,True,Rico Lewis,82,eng ENG,"DM,RB",19-277,90,86,1,11,41,36,10,86,2,1,50.0,1,50.0,40,191,102,2,2,2,4,2,58,10,2
350.0,13,10,True,Joško Gvardiol,24,hr CRO,LB,22-214,90,103,0,15,65,23,1,103,2,1,50.0,1,50.0,65,279,184,3,4,0,0,0,90,2,2
361.0,13,10,True,Rúben Dias,3,pt POR,CB,27-102,90,126,3,32,74,20,0,126,0,0,,0,,82,526,318,1,6,0,1,0,107,1,2
340.0,13,10,True,Manuel Akanji,25,ch SUI,"RB,CB",29-036,90,134,5,25,63,46,1,134,0,0,,0,,64,251,124,1,3,0,1,0,112,1,2
347.0,13,10,True,Ederson,31,br BRA,GK,31-007,90,25,18,25,0,0,0,25,0,0,,0,,17,79,44,0,0,0,1,0,19,0,2
268.0,10,13,False,Liam Delap,19,eng ENG,FW,21-198,82,22,2,5,11,7,2,22,2,0,0.0,2,100.0,15,117,42,1,1,0,3,3,16,1,2
260.0,10,13,False,Ali Al Hamadi,16,iq IRQ,FW,22-176,8,2,1,2,0,0,0,2,0,0,,0,,0,0,0,0,0,0,0,0,0,0,2
611.0,10,13,False,Sammie Szmodics,23,ie IRL,LM,28-335,71,17,0,8,7,2,0,17,0,0,,0,,12,42,6,0,0,0,1,0,10,2,2
271.0,10,13,False,Marcus Harness,11,eng ENG,LM,28-182,19,6,1,2,0,4,1,6,0,0,,0,,0,0,0,0,0,0,0,0,0,0,2
277.0,10,13,False,Massimo Luongo,25,au AUS,CM,31-334,71,27,3,15,10,2,0,27,0,0,,0,,15,47,15,0,0,0,1,2,16,0,2
281.0,10,13,False,Jack Taylor,14,ie IRL,CM,26-062,19,13,3,7,4,2,0,13,0,0,,0,,5,9,3,0,0,0,0,0,5,0,2
