player_id,team_id,opponent_team_id,was_home,player_name,player_number,nation,pos,age,minutes,touches,touches_in_def_pen,touches_in_def_3rd,touches_in_mid_3rd,touches_in_att_3rd,touches_in_att_pen,live_touches,attempted_takeons,successful_takeons,successful_takeon_percent,times_tackled_during_takeon,tackled_during_takeon_percentage,carries,total_carry_distance,progressive_carry_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessions,passes_received,progressive_passes_received,gw
268.0,10,7,True,Liam Delap,19,eng ENG,FW,21-299,78,21,0,0,8,13,3,21,1,0,0.0,1,100.0,9,38,5,0,1,0,0,4,21,2,14
260.0,10,7,True,Ali Al Hamadi,16,iq IRQ,FW,22-277,12,2,0,0,1,2,0,2,1,1,100.0,0,0.0,3,27,22,1,1,0,0,1,3,1,14
631.0,10,7,True,Jack Clarke,47,eng ENG,LW,24-010,65,32,0,3,18,11,0,32,4,2,50.0,1,25.0,18,163,103,3,2,0,0,2,22,2,14
262.0,10,7,True,Nathan Broadhead,33,wls WAL,LW,26-242,25,13,0,3,8,3,1,13,3,2,66.7,1,33.3,7,61,6,0,1,0,2,0,10,2,14
264.0,10,7,True,Wes Burns,7,wls WAL,RW,30-010,65,31,3,8,10,13,1,31,0,0,,0,,15,82,31,2,0,0,3,0,20,5,14
265.0,10,7,True,Conor Chaplin,10,eng ENG,RW,27-291,25,9,1,1,6,2,0,9,0,0,,0,,4,6,4,0,0,0,0,0,8,1,14
274.0,10,7,True,Omari Hutchinson,20,eng ENG,AM,21-034,90,41,1,9,17,15,2,41,4,3,75.0,1,25.0,24,189,108,4,2,2,4,2,31,4,14
619.0,10,7,True,Jens Cajuste,12,se SWE,DM,25-115,65,39,1,9,19,12,1,39,1,0,0.0,0,0.0,15,88,45,1,1,0,1,0,24,0,14
281.0,10,7,True,Jack Taylor,14,ie IRL,DM,26-163,25,21,1,5,13,3,0,21,0,0,,0,,8,40,32,1,0,0,0,0,12,0,14
278.0,10,7,True,Sam Morsy,5,eg EGY,DM,33-084,90,77,3,15,46,17,0,77,1,1,100.0,0,0.0,36,110,19,0,1,0,1,0,55,0,14
267.0,10,7,True,Leif Davis,3,eng ENG,LB,24-326,90,60,3,21,17,23,0,60,0,0,,0,,23,66,22,0,1,0,3,0,35,7,14
270.0,10,7,True,Jacob Greaves,24,eng ENG,CB,24-082,90,93,14,52,36,5,3,93,0,0,,0,,37,91,33,0,0,0,0,0,54,1,14
630.0,10,7,True,Dara O'Shea,26,ie IRL,CB,25-274,90,102,16,56,40,6,1,102,1,0,0.0,1,100.0,54,169,104,0,0,0,1,0,68,0,14
266.0,10,7,True,Harry Clarke,2,eng ENG,RB,23-276,90,80,3,25,46,9,1,80,1,0,0.0,1,100.0,33,96,19,1,0,0,1,0,56,1,14
568.0,10,7,True,Arijanet Muric,1,xk KVX,GK,26-026,90,49,36,48,1,0,0,49,0,0,,0,,28,115,73,0,0,0,0,0,28,0,14
207.0,7,10,False,Jean-Philippe Mateta,14,fr FRA,FW,27-158,90,25,1,2,11,13,5,25,1,1,100.0,0,0.0,12,114,68,3,2,1,1,1,17,9,14
199.0,7,10,False,Eberechi Eze,10,eng ENG,AM,26-157,75,59,1,7,26,27,4,59,4,1,25.0,3,75.0,33,218,88,4,1,2,1,4,37,9,14
645.0,7,10,False,Justin Devenny,55,nir NIR,AM,21-053,15,8,0,0,7,2,0,8,0,0,,0,,2,12,9,0,1,0,0,0,4,0,14
585.0,7,10,False,Ismaila Sarr,7,sn SEN,AM,26-282,89,32,0,3,15,14,2,32,0,0,,0,,23,88,37,1,1,1,5,3,26,9,14
11.0,7,10,False,Eddie Nketiah,9,eng ENG,AM,25-187,1,1,0,1,0,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,1,0,14
193.0,7,10,False,Cheick Doucouré,28,ml MLI,CM,24-330,45,24,0,4,14,6,2,24,0,0,,0,,11,48,14,0,0,0,0,0,17,1,14
206.0,7,10,False,Jefferson Lerma,8,co COL,CM,30-039,45,26,0,5,17,4,0,26,0,0,,0,,11,45,17,0,0,0,0,0,14,1,14
203.0,7,10,False,Will Hughes,19,eng ENG,CM,29-230,90,55,2,6,37,12,0,55,2,0,0.0,1,50.0,29,187,69,2,0,0,1,2,35,1,14
210.0,7,10,False,Tyrick Mitchell,3,eng ENG,WB,25-093,90,47,4,16,15,16,3,47,1,1,100.0,0,0.0,18,110,43,2,0,1,0,1,24,4,14
211.0,7,10,False,Daniel Muñoz,12,co COL,WB,28-191,90,54,3,10,22,22,2,54,1,0,0.0,1,100.0,21,81,30,2,1,1,1,0,31,2,14
200.0,7,10,False,Marc Guéhi,6,eng ENG,CB,24-143,90,80,7,40,33,7,1,80,1,1,100.0,0,0.0,43,240,119,1,0,0,0,1,58,0,14
650.0,7,10,False,Maxence Lacroix,5,fr FRA,CB,24-241,90,64,6,43,18,3,2,64,0,0,,0,,35,155,49,0,0,0,0,0,43,1,14
159.0,7,10,False,Trevoh Chalobah,27,eng ENG,CB,25-151,80,49,3,20,25,4,1,49,0,0,,0,,26,116,44,1,1,0,2,1,34,0,14
194.0,7,10,False,Chris Richards,26,us USA,CB,24-250,10,5,0,2,2,1,0,5,0,0,,0,,2,5,0,0,0,0,0,0,1,0,14
201.0,7,10,False,Dean Henderson,1,eng ENG,GK,27-266,90,41,31,41,0,0,0,41,0,0,,0,,24,157,61,0,0,0,0,0,24,0,14
306.0,11,19,True,Jamie Vardy,9,eng ENG,FW,37-327,59,12,0,1,5,6,5,12,0,0,,0,,7,74,59,3,1,3,0,1,9,2,14
289.0,11,19,True,Patson Daka,20,zm ZAM,FW,26-055,31,10,0,0,6,5,4,10,3,1,33.3,0,0.0,6,61,56,1,1,1,0,0,4,1,14
635.0,11,19,True,Bilal El Khannouss,11,ma MAR,"LW,AM",20-207,73,42,0,7,26,10,1,42,2,2,100.0,0,0.0,24,148,72,2,0,0,2,0,24,1,14
290.0,11,19,True,Bobby De Cordova-Reid,14,jm JAM,"AM,RW",31-305,17,5,1,1,4,0,0,5,0,0,,0,,3,9,0,0,0,0,0,0,2,1,14
299.0,11,19,True,Kasey McAteer,35,ie IRL,"RW,LW",23-011,73,32,4,10,14,11,4,32,0,0,,0,,19,183,114,5,1,3,0,1,17,6,14
298.0,11,19,True,Stephy Mavididi,10,eng ENG,LW,26-186,17,13,0,2,8,4,2,13,0,0,,0,,8,72,46,1,0,1,2,1,9,2,14
117.0,11,19,True,Facundo Buonanotte,40,ar ARG,"RW,AM",19-346,89,39,0,3,26,11,1,39,2,0,0.0,2,100.0,18,128,91,4,3,0,2,3,18,1,14
192.0,11,19,True,Jordan Ayew,18,gh GHA,AM,33-083,1,8,0,0,3,5,0,8,0,0,,0,,7,35,5,0,1,0,2,2,6,3,14
285.0,11,19,True,Boubakary Soumaré,24,fr FRA,DM,25-280,90,47,3,14,31,2,0,47,2,1,50.0,1,50.0,31,160,79,0,0,0,2,0,28,1,14
300.0,11,19,True,Wilfred Ndidi,6,ng NGA,DM,27-353,90,58,9,29,25,5,1,58,2,2,100.0,0,0.0,23,56,17,0,0,0,0,0,25,0,14
296.0,11,19,True,Victor Bernth Kristiansen,16,dk DEN,LB,21-353,90,51,8,30,17,6,0,51,0,0,,0,,30,149,72,2,1,0,0,0,26,2,14
