player_id,team_id,opponent_team_id,was_home,player_name,player_number,nation,pos,age,minutes,touches,touches_in_def_pen,touches_in_def_3rd,touches_in_mid_3rd,touches_in_att_3rd,touches_in_att_pen,live_touches,attempted_takeons,successful_takeons,successful_takeon_percent,times_tackled_during_takeon,tackled_during_takeon_percentage,carries,total_carry_distance,progressive_carry_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessions,passes_received,progressive_passes_received,gw
129,5,17,True,João Pedro,9,br BRA,FW,23-064,71,38,0,2,19,17,5,38,5,3,60.0,2,40.0,28,123,40,2,1,0,4,1,31,5,13
113,5,17,True,Simon Adingra,11,ci CIV,"FW,RM",22-333,19,9,0,1,1,7,4,9,2,1,50.0,1,50.0,8,69,32,1,1,0,1,0,9,4,13
148,5,17,True,Danny Welbeck,18,eng ENG,FW,34-003,78,19,1,2,5,12,5,19,3,1,33.3,2,66.7,12,56,25,0,0,1,1,2,13,2,13
123,5,17,True,Evan Ferguson,28,ie IRL,FW,20-041,12,5,0,0,4,1,0,5,0,0,,0,,3,15,11,1,0,0,1,0,3,2,13
136,5,17,True,Kaoru Mitoma,22,jp JPN,LM,27-193,90,56,0,3,21,34,5,56,3,1,33.3,1,33.3,35,246,178,8,4,2,2,0,45,12,13
600,5,17,True,Yasin Ayari,26,se SWE,CM,21-054,90,62,3,13,35,15,4,62,3,1,33.3,0,0.0,31,140,61,1,0,1,3,1,41,2,13
629,5,17,True,Matt O'Riley,33,dk DEN,CM,24-008,71,29,1,3,12,14,5,29,0,0,,0,,11,33,15,1,0,1,1,1,13,2,13
149,5,17,True,Mats Wieffer,27,nl NED,CM,25-013,19,23,1,2,14,7,1,23,0,0,,0,,9,37,18,0,1,0,0,0,13,0,13
618,5,17,True,Georginio Rutter,14,fr FRA,"RM,FW",22-223,87,22,0,1,5,16,8,22,3,2,66.7,1,33.3,13,134,69,3,3,1,0,2,16,5,13
135,5,17,True,Yankuba Minteh,17,gm GAM,RM,20-130,3,9,0,0,1,8,1,9,0,0,,0,,5,30,28,1,1,0,0,0,5,2,13
122,5,17,True,Pervis Estupiñán,30,ec ECU,LB,26-313,90,90,4,12,43,35,1,90,0,0,,0,,48,190,114,2,3,0,0,1,67,10,13
128,5,17,True,Igor,3,br BRA,CB,26-296,90,86,12,39,40,7,0,86,0,0,,0,,55,328,219,0,3,0,0,0,67,0,13
144,5,17,True,Jan Paul van Hecke,29,nl NED,"CB,RB",24-174,90,73,5,23,40,11,4,73,0,0,,0,,48,285,202,1,2,0,2,0,53,3,13
131,5,17,True,Tariq Lamptey,2,gh GHA,RB,24-060,71,38,3,15,18,5,0,38,2,0,0.0,2,100.0,20,138,69,3,0,0,0,0,19,3,13
120,5,17,True,Lewis Dunk,5,eng ENG,CB,33-008,19,33,4,9,18,7,1,33,0,0,,0,,17,126,88,0,2,0,0,0,24,0,13
146,5,17,True,Bart Verbruggen,1,nl NED,GK,22-103,90,31,28,31,0,0,0,31,0,0,,0,,23,77,51,0,0,0,0,0,19,0,13
27,17,5,False,Cameron Archer,19,eng ENG,FW,23-131,87,21,2,4,7,11,3,21,1,1,100.0,0,0.0,15,72,20,1,0,1,2,1,15,8,13
462,17,5,False,Kamaldeen Sulemana,20,gh GHA,FW,22-288,3,5,0,4,0,1,0,5,1,1,100.0,0,0.0,3,6,4,0,0,0,1,0,3,1,13
453,17,5,False,Adam Armstrong,9,eng ENG,"LM,AM",27-293,89,16,1,2,3,11,5,16,2,2,100.0,0,0.0,12,101,60,5,0,2,0,1,13,4,13
584,17,5,False,Ben Brereton,17,cl CHI,AM,25-225,1,6,0,1,5,0,0,6,0,0,,0,,1,1,0,0,0,0,2,0,4,0,13
623,17,5,False,Mateus Fernandes,18,pt POR,"CM,DM",20-142,90,44,2,12,22,11,1,44,1,0,0.0,0,0.0,23,164,83,1,0,0,1,1,23,3,13
518,17,5,False,Flynn Downes,4,eng ENG,CM,25-314,65,28,1,7,18,3,1,28,0,0,,0,,13,79,30,0,0,0,1,0,16,1,13
452,17,5,False,Joe Aribo,7,ng NGA,DM,28-131,25,11,0,2,6,3,1,11,1,1,100.0,0,0.0,6,42,29,1,1,0,0,0,8,0,13
608,17,5,False,Tyler Dibling,33,eng ENG,"RM,RW",18-262,90,38,1,6,23,12,3,38,12,4,33.3,5,41.7,29,248,128,4,1,1,2,4,29,5,13
467,17,5,False,Ryan Manning,3,ie IRL,LB,28-168,90,64,5,26,27,11,2,64,3,2,66.7,1,33.3,40,178,87,2,1,0,1,0,43,2,13
476,17,5,False,Kyle Walker-Peters,2,eng ENG,"CB,RB",27-230,90,73,16,46,26,1,0,73,1,0,0.0,0,0.0,49,298,200,0,0,0,0,1,52,0,13
472,17,5,False,Jack Stephens,5,eng ENG,CB,30-307,90,74,18,44,30,0,0,74,0,0,,0,,36,173,32,0,0,0,0,0,41,0,13
461,17,5,False,Taylor Harwood-Bellis,6,eng ENG,CB,22-304,90,80,18,50,28,2,0,80,0,0,,0,,50,179,62,0,0,0,0,0,57,0,13
474,17,5,False,Yukinari Sugawara,16,jp JPN,RB,24-154,65,40,2,16,14,10,0,40,0,0,,0,,27,133,54,2,2,0,1,0,28,5,13
397,17,5,False,Ryan Fraser,24,sct SCO,LW,30-279,25,19,3,7,6,6,1,19,1,1,100.0,0,0.0,13,108,66,3,0,1,1,0,15,3,13
466,17,5,False,Joe Lumley,13,eng ENG,GK,29-288,90,51,37,49,2,0,0,51,0,0,,0,,41,168,92,0,0,0,0,0,34,0,13
566,20,3,True,Jørgen Strand Larsen,9,no NOR,FW,24-298,90,30,1,1,9,20,7,30,4,1,25.0,3,75.0,12,49,1,0,1,1,2,1,22,5,13
563,20,3,True,Rodrigo Gomes,19,pt POR,"WB,LW",21-146,45,28,0,1,11,17,2,28,2,1,50.0,1,50.0,21,131,67,1,2,0,3,0,23,7,13
542,20,3,True,Craig Dawson,15,eng ENG,CB,34-208,45,44,3,27,17,0,0,44,0,0,,0,,35,160,75,0,0,0,0,0,35,0,13
535,20,3,True,Jean-Ricner Bellegarde,27,fr FRA,"AM,WB,RW",26-156,63,28,0,4,13,11,1,28,0,0,,0,,20,106,64,2,0,0,1,1,23,3,13
655,20,3,True,Carlos Forbs,26,pt POR,LW,20-256,27,13,0,2,8,3,0,13,2,0,0.0,2,100.0,6,15,8,0,0,0,1,0,8,3,13
784,20,3,True,Matheus Cunha,10,br BRA,AM,25-187,90,46,1,6,22,19,1,46,5,2,40.0,3,60.0,21,167,66,4,3,1,4,0,26,8,13
553,20,3,True,João Gomes,8,br BRA,"DM,CM",23-292,90,69,0,11,42,16,1,69,3,0,0.0,2,66.7,35,219,112,2,2,0,2,3,45,0,13
642,20,3,True,André,7,br BRA,"CM,DM",23-137,81,68,4,17,41,10,0,68,2,0,0.0,2,100.0,38,181,103,2,3,0,1,2,43,2,13
550,20,3,True,Hwang Hee-chan,11,kr KOR,DM,28-309,9,6,0,2,2,2,0,6,0,0,,0,,4,44,27,1,1,0,0,1,4,1,13
533,20,3,True,Rayan Aït-Nouri,3,dz ALG,"LB,CB,AM",23-177,90,98,2,27,49,22,4,98,5,2,40.0,0,0.0,59,301,127,3,2,2,1,3,75,4,13
567,20,3,True,Toti Gomes,24,pt POR,CB,25-319,63,67,3,24,38,5,1,67,0,0,,0,,52,290,178,0,0,0,0,0,55,0,13
548,20,3,True,Gonçalo Guedes,29,pt POR,RW,28-001,27,20,0,3,12,7,0,20,2,1,50.0,1,50.0,12,81,28,2,2,0,2,0,12,1,13
557,20,3,True,Mario Lemina,5,ga GAB,CB,31-090,90,84,14,52,31,2,0,84,1,0,0.0,0,0.0,46,223,147,1,1,1,2,0,48,0,13
559,20,3,True,Nélson Semedo,22,pt POR,"RB,WB",31-014,90,72,7,26,29,18,0,72,3,2,66.7,0,0.0,31,154,68,1,3,0,2,1,33,3,13
204,20,3,True,José Sá,1,pt POR,GK,31-318,90,33,24,33,0,0,0,33,0,0,,0,,24,171,53,0,0,0,1,0,16,0,13
617,3,20,False,Evanilson,9,br BRA,FW,25-055,76,28,0,1,16,11,3,28,3,0,0.0,1,33.3,17,117,70,2,1,2,2,2,17,3,13
65,3,20,False,Enes Ünal,26,tr TUR,FW,27-204,14,14,0,1,4,9,1,14,1,0,0.0,1,100.0,9,25,4,0,0,0,2,3,13,1,13
83,3,20,False,Marcus Tavernier,16,eng ENG,LW,25-253,90,55,2,11,21,24,1,55,1,0,0.0,1,100.0,30,184,58,1,1,0,2,4,31,7,13
