player_id,team_id,opponent_team_id,was_home,player_name,player_number,nation,pos,age,minutes,touches,touches_in_def_pen,touches_in_def_3rd,touches_in_mid_3rd,touches_in_att_3rd,touches_in_att_pen,live_touches,attempted_takeons,successful_takeons,successful_takeon_percent,times_tackled_during_takeon,tackled_during_takeon_percentage,carries,total_carry_distance,progressive_carry_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessions,passes_received,progressive_passes_received,gw
447.0,16,13,True,Chris Wood,11,nz NZL,FW,33-091,86,19,0,1,11,7,3,19,0,0,,0,,12,31,15,0,0,0,4,0,17,3,28
424.0,16,13,True,Taiwo Awoniyi,9,ng NGA,FW,27-208,4,2,0,0,1,1,0,2,1,0,0.0,1,100.0,4,19,4,0,0,0,0,3,3,2,28
434.0,16,13,True,Callum Hudson-Odoi,14,eng ENG,"LW,RW",24-121,86,32,0,7,9,19,4,32,0,0,,0,,20,214,128,4,3,2,3,0,24,7,28
653.0,16,13,True,Morato,4,br BRA,"CB,RW",23-251,4,2,1,2,0,0,0,2,0,0,,0,,0,0,0,0,0,0,0,0,0,0,28
432.0,16,13,True,Anthony Elanga,21,se SWE,RW,22-315,79,36,0,2,10,24,4,36,3,1,33.3,1,33.3,20,123,67,5,1,2,3,0,28,8,28
442.0,16,13,True,Ibrahim Sangaré,6,ci CIV,"DM,CM",27-096,11,4,1,1,2,1,0,4,0,0,,0,,1,4,0,0,0,0,1,0,1,0,28
433.0,16,13,True,Morgan Gibbs-White,10,eng ENG,"AM,RM",25-040,90,46,3,6,25,16,3,46,4,2,50.0,1,25.0,28,211,106,3,1,0,2,4,35,3,28
423.0,16,13,True,Elliot Anderson,8,eng ENG,"DM,LW,LM",22-122,90,38,2,6,20,12,2,38,1,1,100.0,0,0.0,18,66,25,0,0,0,3,4,22,2,28
431.0,16,13,True,Nicolás Domínguez,16,ar ARG,DM,26-253,68,22,2,5,12,6,1,22,0,0,,0,,9,37,10,0,0,0,0,0,10,0,28
449.0,16,13,True,Ryan Yates,22,eng ENG,"DM,CM",27-107,22,4,2,2,2,0,0,4,0,0,,0,,0,0,0,0,0,0,0,0,0,0,28
437.0,16,13,True,Neco Williams,7,wls WAL,LB,23-329,90,56,6,22,22,13,0,56,1,1,100.0,0,0.0,19,113,82,1,0,0,1,0,24,2,28
436.0,16,13,True,Murillo,5,br BRA,CB,22-247,90,61,14,30,30,1,0,61,1,1,100.0,0,0.0,24,100,35,1,1,0,0,0,31,0,28
