player_id,team_id,opponent_team_id,was_home,player_name,player_number,nation,pos,age,minutes,touches,touches_in_def_pen,touches_in_def_3rd,touches_in_mid_3rd,touches_in_att_3rd,touches_in_att_pen,live_touches,attempted_takeons,successful_takeons,successful_takeon_percent,times_tackled_during_takeon,tackled_during_takeon_percentage,carries,total_carry_distance,progressive_carry_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessions,passes_received,progressive_passes_received,gw
38.0,2,17,True,Jáder Durán,9,co COL,FW,20-360,57,20,0,1,10,10,5,20,1,0,0.0,0,0.0,9,41,20,1,1,0,0,0,16,4,15
58.0,2,17,True,Ollie Watkins,11,eng ENG,FW,28-343,33,13,0,2,2,10,8,13,0,0,,0,,11,137,97,3,1,2,1,0,13,4,15
54.0,2,17,True,Morgan Rogers,27,eng ENG,LW,22-134,90,42,2,5,17,21,4,42,4,1,25.0,3,75.0,25,211,170,4,1,2,4,1,31,9,15
28.0,2,17,True,Leon Bailey,31,jm JAM,RW,27-120,58,28,0,1,8,19,3,28,4,0,0.0,1,25.0,18,124,52,2,2,1,1,0,22,5,15
569.0,2,17,True,Jaden Philogene Bidace,19,eng ENG,RW,22-303,32,28,0,4,11,14,3,28,3,1,33.3,2,66.7,13,119,88,3,2,2,0,1,16,3,15
48.0,2,17,True,John McGinn,7,sct SCO,AM,30-050,90,41,0,3,20,18,5,41,2,0,0.0,0,0.0,27,122,57,2,2,0,1,1,32,3,15
57.0,2,17,True,Youri Tielemans,8,be BEL,DM,27-214,58,49,2,9,34,7,0,49,1,0,0.0,1,100.0,27,121,43,0,0,0,2,0,36,0,15
29.0,2,17,True,Ross Barkley,6,eng ENG,DM,31-002,32,20,1,5,10,5,4,20,0,0,,0,,10,42,16,0,0,0,0,0,10,0,15
42.0,2,17,True,Boubacar Kamara,44,fr FRA,DM,25-014,90,52,2,12,33,7,1,52,2,0,0.0,1,50.0,19,106,60,2,0,0,0,1,33,0,15
45.0,2,17,True,Ian Maatsen,22,nl NED,LB,22-272,57,40,4,18,15,8,2,40,1,0,0.0,1,100.0,25,161,97,2,0,1,1,2,24,2,15
36.0,2,17,True,Lucas Digne,12,fr FRA,LB,31-140,33,25,2,6,7,14,0,25,0,0,,0,,7,28,21,1,1,0,0,0,8,2,15
52.0,2,17,True,Pau Torres,14,es ESP,CB,27-326,90,54,7,32,20,2,2,54,1,1,100.0,0,0.0,30,207,131,0,0,0,0,0,38,0,15
35.0,2,17,True,Diego Carlos,3,br BRA,CB,31-267,90,58,7,38,18,2,2,58,0,0,,0,,23,96,50,0,0,0,0,0,43,0,15
44.0,2,17,True,Ezri Konsa,4,eng ENG,RB,27-045,90,64,4,19,37,9,1,64,2,2,100.0,0,0.0,26,104,37,1,0,0,1,0,37,2,15
47.0,2,17,True,Emiliano Martínez,23,ar ARG,GK,32-096,90,28,23,28,0,0,0,28,0,0,,0,,18,93,46,0,0,0,0,0,18,0,15
27.0,17,2,False,Cameron Archer,19,eng ENG,FW,23-139,72,22,0,5,8,9,5,22,3,1,33.3,2,66.7,9,50,20,1,0,1,1,2,12,1,15
451.0,17,2,False,Samuel Amo-Ameyaw,27,eng ENG,"RW,FW",18-142,18,10,0,5,5,1,0,10,4,0,0.0,3,75.0,5,48,43,1,0,0,0,0,5,1,15
453.0,17,2,False,Adam Armstrong,9,eng ENG,"FW,LW,LB",27-301,90,18,0,2,5,11,1,18,0,0,,0,,12,61,12,0,3,0,1,2,16,2,15
623.0,17,2,False,Mateus Fernandes,18,pt POR,"CM,LM",20-150,90,50,2,10,24,16,2,50,4,1,25.0,3,75.0,25,131,62,2,2,1,0,0,31,2,15
518.0,17,2,False,Flynn Downes,4,eng ENG,CM,25-322,78,50,6,14,27,9,1,50,2,0,0.0,1,50.0,20,129,83,2,0,1,0,0,34,3,15
584.0,17,2,False,Ben Brereton,17,cl CHI,"LW,FW",25-233,12,6,1,2,3,1,0,6,0,0,,0,,2,11,6,0,0,0,0,0,3,1,15
608.0,17,2,False,Tyler Dibling,33,eng ENG,"CM,RW,RM",18-270,90,49,2,6,18,27,2,49,5,1,20.0,3,60.0,31,322,189,6,3,2,0,3,36,8,15
467.0,17,2,False,Ryan Manning,3,ie IRL,LB,28-176,89,57,4,18,24,15,3,57,2,0,0.0,1,50.0,25,131,53,1,0,0,2,1,31,5,15
462.0,17,2,False,Kamaldeen Sulemana,20,gh GHA,LW,22-296,1,3,0,0,1,2,0,3,0,0,,0,,1,16,6,0,0,0,0,0,2,0,15
476.0,17,2,False,Kyle Walker-Peters,2,eng ENG,"RB,CB",27-238,90,63,3,13,29,22,4,63,2,1,50.0,0,0.0,46,296,175,6,2,2,3,1,53,2,15
477.0,17,2,False,Nathan Wood-Gordon,15,eng ENG,CB,22-190,90,85,19,36,47,2,0,85,0,0,,0,,52,216,89,1,2,0,0,0,69,0,15
461.0,17,2,False,Taylor Harwood-Bellis,6,eng ENG,CB,22-312,90,103,19,37,62,6,1,103,0,0,,0,,55,272,155,1,3,0,0,1,77,0,15
457.0,17,2,False,James Bree,14,eng ENG,RB,27-057,45,43,1,10,22,11,0,43,1,0,0.0,0,0.0,22,57,35,0,0,0,0,1,27,2,15
452.0,17,2,False,Joe Aribo,7,ng NGA,"RM,LM",28-139,45,32,3,6,10,16,4,32,4,0,0.0,1,25.0,18,76,44,1,1,0,1,2,24,4,15
466.0,17,2,False,Joe Lumley,13,eng ENG,GK,29-296,90,44,28,44,0,0,0,44,0,0,,0,,22,99,71,0,0,0,0,0,26,0,15
207.0,7,13,True,Jean-Philippe Mateta,14,fr FRA,FW,27-162,90,18,0,4,7,8,1,18,2,1,50.0,0,0.0,14,81,43,1,1,0,0,2,11,6,15
199.0,7,13,True,Eberechi Eze,10,eng ENG,AM,26-161,71,33,0,6,14,14,2,33,2,1,50.0,1,50.0,19,124,45,1,0,0,1,0,19,2,15
645.0,7,13,True,Justin Devenny,55,nir NIR,AM,21-057,19,16,0,6,5,6,1,16,0,0,,0,,8,44,27,0,0,0,0,0,7,0,15
585.0,7,13,True,Ismaila Sarr,7,sn SEN,AM,26-286,76,25,1,3,11,11,4,25,1,1,100.0,0,0.0,14,105,79,2,2,1,2,0,17,4,15
11.0,7,13,True,Eddie Nketiah,9,eng ENG,AM,25-191,14,5,0,0,3,2,0,5,1,0,0.0,0,0.0,3,37,28,1,1,0,1,0,5,2,15
206.0,7,13,True,Jefferson Lerma,8,co COL,CM,30-043,90,57,7,19,27,12,2,57,0,0,,0,,37,121,49,1,1,0,0,2,40,2,15
203.0,7,13,True,Will Hughes,19,eng ENG,CM,29-234,90,48,1,13,24,12,0,48,1,1,100.0,0,0.0,26,161,67,1,3,0,1,0,26,0,15
210.0,7,13,True,Tyrick Mitchell,3,eng ENG,WB,25-097,90,45,2,20,15,10,1,45,1,0,0.0,1,100.0,21,125,75,2,2,0,0,1,18,2,15
211.0,7,13,True,Daniel Muñoz,12,co COL,WB,28-195,90,47,4,15,20,13,1,47,2,1,50.0,1,50.0,24,99,47,3,2,1,2,2,25,6,15
200.0,7,13,True,Marc Guéhi,6,eng ENG,CB,24-147,90,44,9,26,13,5,1,44,0,0,,0,,36,211,103,1,1,0,0,2,35,0,15
650.0,7,13,True,Maxence Lacroix,5,fr FRA,CB,24-245,90,44,10,31,12,1,1,44,1,1,100.0,0,0.0,24,82,18,0,0,0,0,0,22,0,15
159.0,7,13,True,Trevoh Chalobah,27,eng ENG,CB,25-155,90,52,7,26,24,2,0,52,0,0,,0,,33,94,39,0,1,0,0,2,27,0,15
201.0,7,13,True,Dean Henderson,1,eng ENG,GK,27-270,90,37,26,37,0,0,0,37,0,0,,0,,25,118,41,0,0,0,0,0,23,0,15
351.0,13,7,False,Erling Haaland,9,no NOR,FW,24-139,90,19,0,0,5,14,7,19,0,0,,0,,8,26,12,0,2,0,3,1,14,5,15
356.0,13,7,False,Matheus Nunes,27,pt POR,"LW,RB",26-102,90,82,2,6,23,53,6,82,5,3,60.0,1,20.0,54,328,147,7,2,4,4,0,62,19,15
571.0,13,7,False,Sávio,26,br BRA,RW,20-241,78,32,0,1,15,16,3,32,2,1,50.0,1,50.0,29,196,70,1,3,0,0,3,28,7,15
346.0,13,7,False,Jeremy Doku,11,be BEL,RW,22-194,12,10,0,1,1,8,1,10,1,1,100.0,0,0.0,9,63,40,1,3,0,0,1,9,4,15
345.0,13,7,False,Kevin De Bruyne,17,be BEL,AM,33-162,85,63,1,3,13,47,4,63,1,0,0.0,1,100.0,40,213,106,2,1,2,3,2,48,8,15
349.0,13,7,False,Jack Grealish,10,eng ENG,LW,29-088,5,4,1,1,1,2,0,4,0,0,,0,,6,31,16,0,1,0,0,1,5,1,15
625.0,13,7,False,İlkay Gündoğan,19,de GER,DM,34-044,90,123,5,22,66,36,1,123,0,0,,0,,82,487,251,3,4,0,0,1,97,1,15
342.0,13,7,False,Bernardo Silva,20,pt POR,DM,30-119,90,75,1,15,33,27,5,75,1,0,0.0,1,100.0,50,247,86,2,0,0,1,1,55,6,15
355.0,13,7,False,Rico Lewis,82,eng ENG,LB,20-016,83,65,2,17,29,21,4,65,2,0,0.0,2,100.0,45,278,200,3,2,1,2,2,47,4,15
350.0,13,7,False,Joško Gvardiol,24,hr CRO,"CB,LB",22-319,90,127,4,43,67,17,1,127,0,0,,0,,89,493,301,0,6,0,1,0,94,0,15
361.0,13,7,False,Rúben Dias,3,pt POR,CB,27-207,90,126,13,41,78,7,2,126,0,0,,0,,94,595,376,2,1,0,0,0,108,0,15
363.0,13,7,False,Kyle Walker,2,eng ENG,"RB,CB",34-193,90,87,2,13,56,18,0,87,0,0,,0,,54,262,118,0,2,0,0,0,67,1,15
358.0,13,7,False,Stefan Ortega,18,de GER,GK,32-031,90,41,22,40,1,0,0,41,0,0,,0,,34,164,88,0,0,0,0,0,29,0,15
107.0,4,15,True,Thiago,9,br BRA,FW,23-164,72,30,4,8,14,9,1,30,1,0,0.0,1,100.0,15,23,8,0,1,0,4,0,15,1,15
106.0,4,15,True,Kevin Schade,7,de GER,FW,23-010,18,10,0,0,2,8,3,10,2,1,50.0,1,50.0,5,24,16,2,0,2,0,0,8,2,15
314.0,4,15,True,Fabio Carvalho,14,pt POR,AM,22-099,72,28,0,6,14,8,1,28,1,0,0.0,1,100.0,21,108,75,2,1,0,0,1,21,3,15
