player_id,team_id,opponent_team_id,was_home,player_name,player_number,nation,pos,age,minutes,touches,touches_in_def_pen,touches_in_def_3rd,touches_in_mid_3rd,touches_in_att_3rd,touches_in_att_pen,live_touches,attempted_takeons,successful_takeons,successful_takeon_percent,times_tackled_during_takeon,tackled_during_takeon_percentage,carries,total_carry_distance,progressive_carry_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessions,passes_received,progressive_passes_received,gw
218,8,1,True,Beto,14,gw GNB,FW,27-064,64,16,1,5,5,6,5,16,1,1,100.0,0,0.0,7,28,8,0,0,1,0,2,8,2,31
156,8,1,True,Armando Broja,22,al ALB,FW,23-207,26,7,1,1,3,3,0,7,2,0,0.0,2,100.0,5,9,1,0,0,0,0,1,6,1,31
232,8,1,True,Iliman Ndiaye,10,sn SEN,LW,25-030,74,31,2,7,7,17,2,30,4,1,25.0,3,75.0,14,63,23,1,0,0,0,1,14,3,31
238,8,1,True,Ashley Young,18,eng ENG,LB,39-270,16,7,3,3,4,0,0,7,0,0,,0,,0,0,0,0,0,0,2,0,0,0,31
224,8,1,True,Jack Harrison,11,eng ENG,RW,28-136,86,31,2,6,14,11,0,31,2,0,0.0,2,100.0,14,71,40,1,1,0,1,1,15,3,31
230,8,1,True,Dwight McNeil,7,eng ENG,LW,25-134,4,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,31
217,8,1,True,Abdoulaye Doucouré,16,ml MLI,AM,32-094,90,18,1,8,4,6,1,18,0,0,,0,,7,47,25,1,0,1,1,2,7,2,31
226,8,1,True,Tim Iroegbunam,42,eng ENG,DM,21-279,64,18,3,7,7,4,0,18,1,0,0.0,1,100.0,8,53,28,1,1,0,1,3,7,0,31
223,8,1,True,James Garner,37,eng ENG,DM,24-023,26,5,0,2,0,3,0,5,0,0,,0,,0,0,0,0,0,0,1,0,0,0,31
222,8,1,True,Idrissa Gana Gueye,27,sn SEN,DM,35-191,90,38,4,12,15,11,1,38,6,4,66.7,2,33.3,18,138,78,2,0,0,0,2,17,1,31
234,8,1,True,Nathan Patterson,2,sct SCO,LB,23-171,74,27,2,11,6,10,1,27,1,1,100.0,0,0.0,10,34,8,0,0,0,0,0,11,0,31
450,8,1,True,Carlos Alcaraz,24,ar ARG,"LW,RW",22-126,16,4,0,0,2,2,0,4,0,0,,0,,0,0,0,0,0,0,3,0,1,0,31
219,8,1,True,Jarrad Branthwaite,32,eng ENG,CB,22-282,90,32,9,19,12,2,0,32,0,0,,0,,14,41,17,0,0,0,0,0,18,0,31
236,8,1,True,James Tarkowski,6,eng ENG,CB,32-137,90,32,8,19,10,3,1,32,0,0,,0,,12,76,44,1,0,0,0,0,15,0,31
582,8,1,True,Jake O'Brien,15,ie IRL,RB,23-325,90,30,2,14,9,7,2,30,0,0,,0,,6,11,4,0,0,0,1,0,8,0,31
235,8,1,True,Jordan Pickford,1,eng ENG,GK,31-029,90,39,26,39,0,0,0,39,0,0,,0,,18,105,50,0,0,0,1,0,17,0,31
23,1,8,False,Leandro Trossard,19,be BEL,FW,30-122,90,43,1,4,18,22,8,43,2,0,0.0,2,100.0,26,220,83,3,4,3,3,0,33,6,31
186,1,8,False,Raheem Sterling,30,eng ENG,LW,30-118,45,24,0,4,7,14,3,24,4,1,25.0,2,50.0,14,132,69,3,1,0,2,1,14,6,31
9,1,8,False,Gabriel Martinelli,11,br BRA,LW,23-291,45,25,1,2,7,16,5,25,2,1,50.0,1,50.0,17,102,64,3,0,3,1,0,18,8,31
12,1,8,False,Ethan Nwaneri,53,eng ENG,RW,18-015,45,23,1,3,6,14,2,23,2,0,0.0,1,50.0,12,86,42,1,1,1,2,0,11,2,31
17,1,8,False,Bukayo Saka,7,eng ENG,RW,23-212,45,17,0,3,4,11,4,17,3,1,33.3,1,33.3,9,76,51,2,2,1,2,0,10,6,31
633,1,8,False,Mikel Merino,23,es ESP,LM,28-287,90,49,5,11,27,11,4,49,3,1,33.3,1,33.3,18,85,39,0,1,0,1,0,24,7,31
7,1,8,False,Jorginho,20,it ITA,CM,33-106,70,47,2,3,34,10,1,47,1,0,0.0,1,100.0,27,168,94,1,1,0,1,1,40,1,31
13,1,8,False,Martin Ødegaard,8,no NOR,RM,26-109,20,10,0,1,5,4,1,10,0,0,,0,,8,39,12,1,2,0,0,0,8,1,31
16,1,8,False,Declan Rice,41,eng ENG,"RM,CM",26-081,90,53,5,17,20,16,2,53,1,0,0.0,1,100.0,18,93,14,0,0,0,2,1,29,1,31
597,1,8,False,Myles Lewis-Skelly,49,eng ENG,LB,18-191,74,42,2,10,25,10,1,42,6,3,50.0,2,33.3,23,229,163,3,2,0,0,0,30,0,31
21,1,8,False,Kieran Tierney,3,sct SCO,LB,27-304,16,19,0,1,7,11,1,19,0,0,,0,,8,40,26,1,1,0,0,0,12,3,31
8,1,8,False,Jakub Kiwior,15,pl POL,CB,25-049,90,70,6,22,43,5,1,70,0,0,,0,,43,267,173,2,0,0,0,1,55,0,31
18,1,8,False,William Saliba,2,fr FRA,CB,24-012,90,91,9,46,40,5,2,91,1,1,100.0,0,0.0,52,248,138,1,0,1,1,0,64,0,31
24,1,8,False,Ben White,4,eng ENG,RB,27-179,60,41,4,14,18,9,4,41,0,0,,0,,15,57,33,0,0,0,0,0,21,1,31
6,1,8,False,Jurriën Timber,12,nl NED,RB,23-292,30,19,0,2,12,5,2,19,2,1,50.0,1,50.0,8,62,23,0,0,0,0,0,10,1,31
15,1,8,False,David Raya,22,es ESP,GK,29-202,90,48,25,45,3,0,0,48,0,0,,0,,27,117,63,0,0,0,0,0,31,0,31
207,7,5,True,Jean-Philippe Mateta,14,fr FRA,FW,27-281,67,17,0,2,11,4,1,17,1,0,0.0,1,100.0,9,48,8,2,0,1,2,0,10,4,31
11,7,5,True,Eddie Nketiah,9,eng ENG,FW,25-310,10,2,0,1,1,0,0,2,0,0,,0,,2,6,4,0,0,0,0,0,2,1,31
199,7,5,True,Eberechi Eze,10,eng ENG,AM,26-280,81,29,0,7,15,8,1,29,9,4,44.4,4,44.4,25,151,104,4,3,0,0,2,21,3,31
645,7,5,True,Justin Devenny,55,nir NIR,"CM,AM",21-176,9,4,0,2,1,1,0,4,0,0,,0,,1,2,1,0,0,0,0,0,1,0,31
585,7,5,True,Ismaila Sarr,7,sn SEN,"AM,RB",27-039,90,30,1,6,16,8,2,30,2,0,0.0,2,100.0,18,150,85,5,1,2,1,2,16,4,31
205,7,5,True,Daichi Kamada,18,jp JPN,CM,28-243,90,48,3,19,24,5,0,48,2,0,0.0,1,50.0,19,84,11,0,0,0,0,1,29,1,31
216,7,5,True,Adam Wharton,20,eng ENG,CM,20-307,81,43,2,14,18,11,1,43,1,1,100.0,0,0.0,23,101,46,1,1,0,3,1,27,0,31
203,7,5,True,Will Hughes,19,eng ENG,CM,29-353,9,5,2,3,1,1,0,5,0,0,,0,,0,0,0,0,0,0,0,0,0,0,31
210,7,5,True,Tyrick Mitchell,3,eng ENG,WB,25-216,62,28,4,18,5,5,1,28,0,0,,0,,8,26,18,1,0,1,0,1,8,3,31
160,7,5,True,Ben Chilwell,25,eng ENG,"WB,LB",28-105,28,14,3,8,5,1,0,14,1,0,0.0,1,100.0,3,9,3,0,0,0,1,0,2,0,31
211,7,5,True,Daniel Muñoz,12,co COL,"WB,CB",28-314,90,48,1,16,19,13,3,48,1,0,0.0,1,100.0,16,138,71,4,1,3,0,1,24,2,31
200,7,5,True,Marc Guéhi,6,eng ENG,CB,24-266,89,57,10,29,26,2,0,57,0,0,,0,,27,122,51,0,1,0,0,3,39,0,31
650,7,5,True,Maxence Lacroix,5,fr FRA,CB,24-364,89,56,10,35,18,3,3,56,0,0,,0,,28,154,59,0,0,0,2,0,36,0,31
215,7,5,True,Joel Ward,2,eng ENG,CB,35-158,1,2,0,0,2,0,0,2,0,0,,0,,0,0,0,0,0,0,0,0,0,0,31
206,7,5,True,Jefferson Lerma,8,co COL,CB,30-162,90,56,6,35,17,4,0,56,0,0,,0,,24,78,36,0,1,0,1,0,29,0,31
201,7,5,True,Dean Henderson,1,eng ENG,GK,28-024,90,49,37,49,0,0,0,49,0,0,,0,,23,152,50,0,0,0,0,0,16,0,31
148,5,7,False,Danny Welbeck,18,eng ENG,FW,34-130,90,23,0,1,5,17,3,23,1,0,0.0,1,100.0,14,27,5,0,1,0,4,1,17,5,31
136,5,7,False,Kaoru Mitoma,22,jp JPN,LW,27-320,62,30,0,4,9,19,2,30,3,1,33.3,2,66.7,23,134,59,2,2,1,0,1,23,7,31
113,5,7,False,Simon Adingra,11,ci CIV,"LW,LM",23-094,28,20,0,0,4,16,3,20,2,1,50.0,1,50.0,15,91,41,2,0,0,0,1,16,8,31
135,5,7,False,Yankuba Minteh,17,gm GAM,RW,20-257,71,26,2,6,8,12,2,26,2,0,0.0,2,100.0,19,72,18,1,0,1,3,3,20,5,31
132,5,7,False,Solly March,7,eng ENG,"RW,RM",30-259,19,21,0,0,1,20,0,21,0,0,,0,,9,56,29,0,0,0,0,1,11,6,31
629,5,7,False,Matt O'Riley,33,dk DEN,AM,24-135,62,31,2,5,13,14,0,31,3,1,33.3,1,33.3,13,54,35,2,1,0,1,0,12,3,31
129,5,7,False,João Pedro,9,br BRA,"AM,LB,CM",23-191,28,18,0,1,7,10,1,18,0,0,,0,,9,38,27,1,1,0,0,1,13,3,31
714,5,7,False,Diego Gómez,25,py PAR,DM,22-009,71,42,2,10,25,9,0,42,2,1,50.0,1,50.0,22,71,23,0,1,0,1,3,23,1,31
595,5,7,False,Brajan Gruda,8,de GER,"CM,DM",20-309,19,14,0,1,7,7,2,14,1,1,100.0,0,0.0,9,44,22,0,0,0,0,0,10,1,31
115,5,7,False,Carlos Baleba,20,cm CMR,"DM,CB",21-092,90,71,2,9,42,22,0,71,2,2,100.0,0,0.0,47,197,93,1,2,0,2,2,49,0,31
122,5,7,False,Pervis Estupiñán,30,ec ECU,LB,27-074,80,66,0,13,45,8,1,66,1,1,100.0,0,0.0,40,199,95,3,0,0,1,2,41,1,31
600,5,7,False,Yasin Ayari,26,se SWE,"CM,DM",21-181,10,9,1,1,3,5,2,9,0,0,,0,,6,52,27,1,1,0,0,0,7,0,31
120,5,7,False,Lewis Dunk,5,eng ENG,CB,33-135,90,124,10,53,66,5,0,124,0,0,,0,,87,428,222,2,0,0,0,0,91,0,31
144,5,7,False,Jan Paul van Hecke,29,nl NED,CB,24-301,89,112,9,41,65,7,1,112,1,0,0.0,0,0.0,81,596,455,3,0,0,0,0,85,0,31
126,5,7,False,Jack Hinshelwood,41,eng ENG,RB,19-359,89,60,3,13,25,22,2,60,1,0,0.0,1,100.0,34,121,44,1,2,0,1,0,38,3,31
149,5,7,False,Mats Wieffer,27,nl NED,"CB,RB",25-140,1,4,0,0,2,2,1,4,0,0,,0,,3,16,2,0,0,0,0,0,4,0,31
146,5,7,False,Bart Verbruggen,1,nl NED,GK,22-230,90,35,25,34,1,0,0,35,0,0,,0,,25,82,26,0,0,0,0,0,25,0,31
