player_id,team_id,opponent_team_id,was_home,player_name,player_number,nation,pos,age,minutes,touches,touches_in_def_pen,touches_in_def_3rd,touches_in_mid_3rd,touches_in_att_3rd,touches_in_att_pen,live_touches,attempted_takeons,successful_takeons,successful_takeon_percent,times_tackled_during_takeon,tackled_during_takeon_percentage,carries,total_carry_distance,progressive_carry_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessions,passes_received,progressive_passes_received,gw
58.0,2,18,True,Ollie Watkins,11,eng ENG,FW,29-137,85,17,0,0,1,16,8,17,0,0,,0,,7,20,1,0,0,0,0,1,15,9,37
725.0,2,18,True,Donyell Malen,17,nl NED,FW,26-127,5,3,0,0,0,3,1,3,0,0,,0,,3,41,0,0,0,0,0,1,3,1,37
48.0,2,18,True,John McGinn,7,sct SCO,LW,30-210,89,41,0,1,15,26,4,41,2,2,100.0,0,0.0,21,89,48,1,1,1,1,2,28,11,37
28.0,2,18,True,Leon Bailey,31,jm JAM,RW,27-280,1,6,0,1,0,5,1,6,0,0,,0,,4,42,37,1,1,1,0,0,4,0,37
54.0,2,18,True,Morgan Rogers,27,eng ENG,"RW,LW",22-294,90,38,0,3,13,23,5,38,0,0,,0,,27,220,170,6,4,0,2,0,31,9,37
762.0,2,18,True,Marco Asensio,21,es ESP,AM,29-115,90,62,2,5,18,40,5,62,4,4,100.0,0,0.0,45,271,75,3,2,1,1,0,47,11,37
233.0,2,18,True,Amadou Onana,24,be BEL,DM,23-273,87,53,0,6,34,13,0,53,1,1,100.0,0,0.0,37,172,60,2,2,0,0,0,38,1,37
29.0,2,18,True,Ross Barkley,6,eng ENG,DM,31-162,3,8,0,3,4,1,0,8,1,1,100.0,0,0.0,7,37,21,0,0,0,0,0,8,0,37
42.0,2,18,True,Boubacar Kamara,44,fr FRA,DM,25-174,90,59,1,11,34,16,3,59,1,0,0.0,0,0.0,42,249,140,1,1,1,2,2,46,0,37
45.0,2,18,True,Ian Maatsen,22,nl NED,LB,23-067,90,83,3,13,29,43,5,83,3,2,66.7,1,33.3,57,292,79,3,2,1,1,2,61,12,37
52.0,2,18,True,Pau Torres,14,es ESP,CB,28-120,90,127,5,21,88,18,1,127,0,0,,0,,105,720,533,7,7,0,1,0,105,4,37
