player_id,team_id,opponent_team_id,was_home,player_name,player_number,nation,pos,age,minutes,touches,touches_in_def_pen,touches_in_def_3rd,touches_in_mid_3rd,touches_in_att_3rd,touches_in_att_pen,live_touches,attempted_takeons,successful_takeons,successful_takeon_percent,times_tackled_during_takeon,tackled_during_takeon_percentage,carries,total_carry_distance,progressive_carry_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessions,passes_received,progressive_passes_received,gw
327.0,12,9,True,Luis Díaz,7,co COL,"FW,WB,LW",27-336,90,27,0,0,10,17,3,27,2,1,50.0,0,0.0,23,129,55,1,1,0,1,1,27,11,16
321.0,12,9,True,Cody Gakpo,18,nl NED,LW,25-221,69,34,1,3,11,20,4,34,3,2,66.7,1,33.3,23,178,103,1,2,0,2,1,27,11,16
316.0,12,9,True,Darwin Núñez,9,uy URU,FW,25-173,21,9,0,0,1,8,3,9,0,0,,0,,5,28,22,2,1,1,0,0,6,4,16
328.0,12,9,True,Mohamed Salah,11,eg EGY,"RW,FW",32-182,90,48,1,2,10,37,11,48,7,3,42.9,4,57.1,35,215,57,2,3,2,8,1,37,10,16
336.0,12,9,True,Dominik Szoboszlai,8,hu HUN,"LM,AM",24-050,78,49,1,11,27,14,1,49,1,1,100.0,0,0.0,22,160,115,3,2,0,0,0,31,2,16
319.0,12,9,True,Harvey Elliott,19,eng ENG,WB,21-254,12,30,0,2,12,16,1,30,1,0,0.0,1,100.0,12,61,38,1,0,0,0,0,14,1,16
323.0,12,9,True,Ryan Gravenberch,38,nl NED,"CB,CM,DM",22-212,90,77,4,23,48,7,0,77,5,2,40.0,3,60.0,58,287,146,1,0,0,0,0,60,1,16
324.0,12,9,True,Curtis Jones,17,eng ENG,RM,23-319,69,54,4,11,32,11,2,54,0,0,,0,,33,201,128,2,1,0,2,0,43,1,16
333.0,12,9,True,Jarell Quansah,78,eng ENG,CB,21-320,21,36,2,14,17,5,0,36,1,0,0.0,1,100.0,24,186,117,0,0,0,1,0,25,1,16
335.0,12,9,True,Andrew Robertson,26,sct SCO,LB,30-278,15,14,1,5,6,3,0,14,0,0,,0,,6,14,9,0,0,0,1,0,9,0,16
339.0,12,9,True,Virgil van Dijk,4,nl NED,CB,33-159,90,83,5,29,52,3,1,83,0,0,,0,,58,236,169,0,0,0,0,0,71,0,16
322.0,12,9,True,Joe Gomez,2,eng ENG,"LB,CB",27-205,90,77,4,19,44,14,1,77,0,0,,0,,38,193,111,1,1,1,0,1,53,1,16
311.0,12,9,True,Trent Alexander-Arnold,66,eng ENG,RB,26-068,78,83,5,20,51,12,0,83,0,0,,0,,47,158,80,1,0,0,0,0,63,3,16
317.0,12,9,True,Diogo Jota,20,pt POR,AM,28-010,12,19,0,2,8,9,5,19,3,3,100.0,0,0.0,11,50,33,3,0,2,0,1,12,3,16
,12,9,True,Alisson,1,br BRA,GK,32-073,90,38,24,37,1,0,0,38,0,0,,0,,24,103,69,0,0,0,0,0,18,0,16
252.0,9,12,False,Raúl Jiménez,7,mx MEX,FW,33-223,67,18,1,3,10,5,3,18,1,0,0.0,1,100.0,8,58,40,2,0,1,1,2,10,2,16
251.0,9,12,False,Rodrigo Muniz,9,br BRA,FW,23-224,23,9,0,2,4,3,1,9,2,0,0.0,1,50.0,5,21,5,0,0,0,2,1,7,1,16
259.0,9,12,False,Harry Wilson,8,wls WAL,"LW,RW",27-267,86,34,1,6,14,14,4,34,8,3,37.5,4,50.0,27,127,36,1,1,0,0,1,28,6,16
239.0,9,12,False,Adama Traoré,11,es ESP,RW,28-324,4,1,0,0,0,1,1,1,0,0,,0,,1,4,4,0,0,0,0,0,1,1,16
247.0,9,12,False,Alex Iwobi,17,ng NGA,"RW,LW",28-225,90,53,2,8,30,18,3,53,2,2,100.0,0,0.0,39,413,257,11,8,3,4,2,42,5,16
240.0,9,12,False,Andreas Pereira,18,br BRA,AM,28-348,68,28,0,5,10,14,3,28,0,0,,0,,14,114,94,2,0,1,0,0,16,5,16
19.0,9,12,False,Emile Smith Rowe,32,eng ENG,AM,24-139,22,6,0,2,3,1,0,6,0,0,,0,,2,10,8,0,0,0,0,0,3,0,16
249.0,9,12,False,Saša Lukić,20,rs SRB,DM,28-123,90,44,3,12,25,7,0,44,1,0,0.0,0,0.0,15,92,46,1,0,0,1,0,24,1,16
622.0,9,12,False,Sander Berge,16,no NOR,DM,26-304,90,42,5,17,21,5,0,42,2,1,50.0,1,50.0,22,133,70,1,1,0,0,0,27,1,16
255.0,9,12,False,Antonee Robinson,33,us USA,LB,27-128,90,57,5,30,18,11,2,57,3,1,33.3,2,66.7,21,225,164,4,2,1,1,0,25,7,16
586.0,9,12,False,Jorge Cuenca,15,es ESP,CB,25-027,90,43,15,32,12,0,0,43,0,0,,0,,11,46,29,0,0,0,0,0,19,0,16
245.0,9,12,False,Issa Diop,31,fr FRA,CB,27-340,90,49,14,34,15,0,0,49,0,0,,0,,26,125,49,0,0,0,0,0,30,0,16
257.0,9,12,False,Kenny Tete,2,nl NED,RB,29-066,54,30,1,18,11,1,0,30,0,0,,0,,14,40,26,0,0,0,1,0,21,0,16
244.0,9,12,False,Timothy Castagne,21,be BEL,RB,29-009,36,23,1,10,11,2,0,23,0,0,,0,,15,56,36,0,0,0,0,0,19,0,16
248.0,9,12,False,Bernd Leno,1,de GER,GK,32-285,90,44,37,44,0,0,0,44,0,0,,0,,23,89,45,0,0,0,0,0,20,0,16
566.0,20,10,True,Jørgen Strand Larsen,9,no NOR,FW,24-312,90,32,0,1,14,17,9,32,0,0,,0,,13,31,4,0,0,0,4,5,26,6,16
784.0,20,10,True,Matheus Cunha,10,br BRA,AM,25-201,90,55,0,5,24,29,5,55,7,6,85.7,1,14.3,27,315,119,5,5,2,4,1,33,8,16
535.0,20,10,True,Jean-Ricner Bellegarde,27,fr FRA,AM,26-170,71,33,0,2,12,20,3,33,4,2,50.0,1,25.0,21,129,32,2,1,0,1,1,27,7,16
550.0,20,10,True,Hwang Hee-chan,11,kr KOR,AM,28-323,19,6,0,0,4,2,0,6,0,0,,0,,3,22,19,1,0,0,0,0,4,1,16
557.0,20,10,True,Mario Lemina,5,ga GAB,"CM,DM",31-104,90,58,2,10,31,18,1,58,0,0,,0,,34,189,72,1,1,0,1,1,40,3,16
642.0,20,10,True,André,7,br BRA,CM,23-151,45,31,1,6,19,6,0,31,0,0,,0,,13,73,41,0,0,0,0,0,24,0,16
544.0,20,10,True,Tommy Doyle,20,eng ENG,"DM,CM",23-058,45,51,3,13,25,13,0,51,0,0,,0,,29,151,58,0,0,0,0,1,31,0,16
533.0,20,10,True,Rayan Aït-Nouri,3,dz ALG,"WB,LB",23-191,89,62,2,19,28,17,4,62,4,1,25.0,0,0.0,28,234,149,1,2,0,1,0,34,4,16
543.0,20,10,True,Matt Doherty,2,ie IRL,WB,32-333,63,48,4,10,20,19,0,48,0,0,,0,,20,99,56,1,1,0,1,0,29,3,16
548.0,20,10,True,Gonçalo Guedes,29,pt POR,FW,28-015,27,12,2,2,2,8,1,12,2,2,100.0,0,0.0,8,77,66,2,1,0,1,0,7,2,16
567.0,20,10,True,Toti Gomes,24,pt POR,CB,25-333,90,90,10,34,51,5,0,90,4,3,75.0,1,25.0,54,284,118,0,1,0,1,0,68,2,16
564.0,20,10,True,Santiago Bueno,4,uy URU,CB,26-035,90,67,6,24,43,1,0,67,0,0,,0,,39,274,137,0,0,0,0,0,47,0,16
559.0,20,10,True,Nélson Semedo,22,pt POR,"CB,RB",31-028,90,80,7,24,50,6,1,80,1,1,100.0,0,0.0,49,357,271,6,1,1,0,0,52,2,16
204.0,20,10,True,Sam Johnstone,31,eng ENG,GK,31-264,90,37,27,37,0,0,0,37,0,0,,0,,21,128,86,0,0,0,0,0,20,0,16
268.0,10,20,False,Liam Delap,19,eng ENG,FW,21-310,83,21,1,2,13,7,3,21,3,2,66.7,1,33.3,20,137,71,2,4,1,3,2,20,6,16
260.0,10,20,False,Ali Al Hamadi,16,iq IRQ,FW,22-288,7,3,0,1,1,2,1,3,1,1,100.0,0,0.0,2,36,34,1,0,1,0,0,1,1,16
274.0,10,20,False,Omari Hutchinson,20,eng ENG,"LW,RM",21-045,90,58,0,5,28,26,7,58,10,4,40.0,3,30.0,38,344,157,5,1,2,7,1,48,5,16
264.0,10,20,False,Wes Burns,7,wls WAL,RW,30-021,83,27,2,7,9,12,2,27,2,0,0.0,2,100.0,16,131,74,3,2,2,1,2,18,4,16
275.0,10,20,False,Ben Johnson,18,eng ENG,RB,24-325,7,8,0,4,3,1,0,8,0,0,,0,,4,23,14,1,0,0,0,1,5,1,16
265.0,10,20,False,Conor Chaplin,10,eng ENG,AM,27-302,74,25,1,5,15,5,1,25,0,0,,0,,9,76,25,1,0,0,1,0,13,0,16
281.0,10,20,False,Jack Taylor,14,ie IRL,"CM,AM",26-174,16,12,1,4,6,3,1,12,0,0,,0,,7,66,52,2,0,0,0,2,9,1,16
