player_id,team_id,opponent_team_id,was_home,player_name,player_number,nation,pos,age,minutes,touches,touches_in_def_pen,touches_in_def_3rd,touches_in_mid_3rd,touches_in_att_3rd,touches_in_att_pen,live_touches,attempted_takeons,successful_takeons,successful_takeon_percent,times_tackled_during_takeon,tackled_during_takeon_percentage,carries,total_carry_distance,progressive_carry_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessions,passes_received,progressive_passes_received,gw
432.0,16,5,True,Anthony Elanga,21,se SWE,"FW,LW",22-280,90,43,1,3,15,27,5,43,3,2,66.7,1,33.3,23,289,214,8,4,5,3,2,34,13,24
447.0,16,5,True,Chris Wood,11,nz NZL,FW,33-056,81,21,0,0,11,10,4,20,1,1,100.0,0,0.0,9,27,10,0,0,0,4,3,13,2,24
424.0,16,5,True,Taiwo Awoniyi,9,ng NGA,FW,27-173,9,5,0,0,2,3,2,5,1,1,100.0,0,0.0,3,8,5,0,0,0,1,0,2,0,24
423.0,16,5,True,Elliot Anderson,8,eng ENG,CM,22-087,81,31,2,6,19,7,1,31,1,1,100.0,0,0.0,17,87,21,0,0,0,1,1,22,2,24
442.0,16,5,True,Ibrahim Sangaré,6,ci CIV,CM,27-061,9,9,1,1,7,1,1,9,0,0,,0,,0,0,0,0,0,0,1,0,4,0,24
429.0,16,5,True,Danilo,28,br BRA,CM,23-278,64,37,3,15,21,1,0,37,1,0,0.0,1,100.0,11,47,12,0,0,0,2,0,21,0,24
431.0,16,5,True,Nicolás Domínguez,16,ar ARG,CM,26-218,26,22,0,2,12,8,1,22,1,0,0.0,1,100.0,4,12,5,0,0,0,0,0,10,1,24
433.0,16,5,True,Morgan Gibbs-White,10,eng ENG,CM,25-005,71,51,0,13,29,12,4,51,3,2,66.7,1,33.3,25,168,111,3,2,1,4,0,36,3,24
596.0,16,5,True,Jota Silva,20,pt POR,RW,25-184,19,13,0,3,3,7,3,13,1,1,100.0,0,0.0,9,52,18,1,0,1,0,3,7,3,24
437.0,16,5,True,Neco Williams,7,wls WAL,"WB,LM",23-294,90,48,5,16,16,16,3,48,3,1,33.3,2,66.7,12,84,31,1,0,0,3,1,20,7,24
