player_id,team_id,opponent_team_id,was_home,player_name,player_number,nation,pos,age,minutes,touches,touches_in_def_pen,touches_in_def_3rd,touches_in_mid_3rd,touches_in_att_3rd,touches_in_att_pen,live_touches,attempted_takeons,successful_takeons,successful_takeon_percent,times_tackled_during_takeon,tackled_during_takeon_percentage,carries,total_carry_distance,progressive_carry_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessions,passes_received,progressive_passes_received,gw
218,8,19,True,Beto,14,gw GNB,FW,27-043,78,29,1,1,14,14,7,29,1,1,100.0,0,0.0,20,52,15,0,0,0,4,5,24,4,29
156,8,19,True,Armando Broja,22,al ALB,FW,23-186,12,6,0,0,1,5,1,6,1,1,100.0,0,0.0,5,27,20,1,0,0,1,1,5,2,29
450,8,19,True,Carlos Alcaraz,24,ar ARG,"LW,LM,AM",22-105,90,60,2,5,22,33,2,60,2,1,50.0,0,0.0,27,129,42,0,1,0,2,0,34,2,29
224,8,19,True,Jack Harrison,11,eng ENG,"RW,LW",28-115,78,48,1,4,13,31,5,48,2,1,50.0,1,50.0,28,220,119,6,4,2,2,0,31,7,29
237,8,19,True,Youssef Chermiti,17,pt POR,FW,20-295,12,7,0,0,2,5,2,7,1,1,100.0,0,0.0,4,11,1,0,0,0,0,0,6,4,29
217,8,19,True,Abdoulaye Doucouré,16,ml MLI,AM,32-073,67,34,1,2,16,16,2,34,0,0,,0,,20,62,21,0,1,0,0,2,29,6,29
577,8,19,True,Jesper Lindstrøm,29,dk DEN,"RM,RW",25-014,23,22,1,4,4,14,2,22,0,0,,0,,15,65,32,0,1,0,0,1,14,4,29
223,8,19,True,James Garner,37,eng ENG,DM,24-002,78,70,2,10,31,29,0,70,1,0,0.0,1,100.0,43,161,39,1,1,0,0,1,46,0,29
226,8,19,True,Tim Iroegbunam,42,eng ENG,CM,21-258,12,7,0,1,3,4,0,7,1,1,100.0,0,0.0,7,72,42,2,1,0,1,1,5,0,29
222,8,19,True,Idrissa Gana Gueye,27,sn SEN,"DM,CM",35-170,90,62,1,10,33,19,3,62,0,0,,0,,29,124,52,1,1,0,2,1,41,2,29
231,8,19,True,Vitaliy Mykolenko,19,ua UKR,LB,25-290,90,72,1,9,34,30,2,72,0,0,,0,,37,120,41,0,1,0,2,1,38,6,29
219,8,19,True,Jarrad Branthwaite,32,eng ENG,CB,22-261,90,77,9,30,40,7,0,77,0,0,,0,,48,339,209,1,1,0,1,0,47,0,29
236,8,19,True,James Tarkowski,6,eng ENG,CB,32-116,90,65,6,30,34,1,0,65,0,0,,0,,43,272,118,0,0,0,1,0,43,0,29
582,8,19,True,Jake O'Brien,15,ie IRL,RB,23-304,90,66,1,10,36,20,3,66,0,0,,0,,49,242,144,2,1,0,0,2,49,7,29
