player_id,team_id,opponent_team_id,was_home,player_name,player_number,nation,pos,age,minutes,touches,touches_in_def_pen,touches_in_def_3rd,touches_in_mid_3rd,touches_in_att_3rd,touches_in_att_pen,live_touches,attempted_takeons,successful_takeons,successful_takeon_percent,times_tackled_during_takeon,tackled_during_takeon_percentage,carries,total_carry_distance,progressive_carry_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessions,passes_received,progressive_passes_received,gw
38.0,2,13,True,Jáder Durán,9,co COL,FW,21-008,79,28,2,7,13,9,5,28,1,0,0.0,0,0.0,9,42,32,2,0,1,1,0,14,2,17
58.0,2,13,True,Ollie Watkins,11,eng ENG,FW,28-357,11,1,0,0,0,1,1,1,0,0,,0,,1,2,1,0,0,0,0,0,1,1,17
54.0,2,13,True,Morgan Rogers,27,eng ENG,LW,22-148,89,49,1,14,22,16,5,49,8,5,62.5,2,25.0,25,235,165,5,3,0,1,1,40,4,17
31.0,2,13,True,Emi Buendía,10,ar ARG,LW,27-362,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,17
48.0,2,13,True,John McGinn,7,sct SCO,RW,30-064,90,26,0,4,14,8,1,26,1,0,0.0,1,100.0,15,131,78,4,1,1,1,0,20,3,17
57.0,2,13,True,Youri Tielemans,8,be BEL,AM,27-228,90,45,1,8,30,7,0,45,0,0,,0,,19,86,45,1,0,0,2,0,35,2,17
233.0,2,13,True,Amadou Onana,24,be BEL,DM,23-127,90,57,4,15,37,5,1,57,0,0,,0,,24,112,41,0,0,0,1,1,45,2,17
42.0,2,13,True,Boubacar Kamara,44,fr FRA,DM,25-028,90,66,2,15,46,5,0,66,1,1,100.0,0,0.0,30,122,46,0,1,0,0,0,51,1,17
36.0,2,13,True,Lucas Digne,12,fr FRA,LB,31-154,90,57,4,24,13,20,1,57,0,0,,0,,19,104,47,1,1,0,2,0,31,4,17
52.0,2,13,True,Pau Torres,14,es ESP,CB,27-340,90,74,20,53,21,1,1,74,0,0,,0,,37,220,116,0,0,0,0,0,58,0,17
44.0,2,13,True,Ezri Konsa,4,eng ENG,CB,27-059,90,51,8,30,21,0,0,51,0,0,,0,,29,150,51,0,0,0,0,0,39,0,17
32.0,2,13,True,Matty Cash,2,pl POL,RB,27-136,90,36,4,19,11,7,1,36,0,0,,0,,13,94,70,1,1,0,0,1,18,1,17
47.0,2,13,True,Emiliano Martínez,23,ar ARG,GK,32-110,90,43,39,43,0,0,0,43,0,0,,0,,26,100,56,0,0,0,0,0,30,0,17
351.0,13,2,False,Erling Haaland,9,no NOR,FW,24-153,90,18,1,2,4,13,1,18,1,0,0.0,1,100.0,7,56,12,0,2,0,1,0,12,4,17
349.0,13,2,False,Jack Grealish,10,eng ENG,"LW,DM",29-102,90,58,1,2,18,38,7,58,6,2,33.3,3,50.0,51,360,207,9,2,8,1,4,53,25,17
342.0,13,2,False,Bernardo Silva,20,pt POR,"RW,DM",30-133,90,50,2,7,24,19,1,50,3,1,33.3,2,66.7,31,209,108,3,1,0,1,1,32,6,17
348.0,13,2,False,Phil Foden,47,eng ENG,AM,24-207,90,57,1,3,24,30,4,57,2,0,0.0,1,50.0,37,274,150,4,1,1,1,4,45,4,17
354.0,13,2,False,Mateo Kovačić,8,hr CRO,DM,30-229,83,72,0,4,51,17,1,72,2,0,0.0,1,50.0,54,338,143,2,0,0,0,2,63,0,17
346.0,13,2,False,Jeremy Doku,11,be BEL,LW,22-208,7,5,0,0,0,5,0,5,2,2,100.0,0,0.0,6,38,30,1,1,0,0,0,6,1,17
625.0,13,2,False,İlkay Gündoğan,19,de GER,DM,34-058,72,27,0,1,8,18,3,27,0,0,,0,,11,38,2,0,0,0,2,1,16,4,17
571.0,13,2,False,Sávio,26,br BRA,RW,20-255,18,7,0,0,3,4,0,7,3,2,66.7,1,33.3,5,76,48,1,1,0,0,0,5,0,17
350.0,13,2,False,Joško Gvardiol,24,hr CRO,"CB,LB",22-333,90,65,3,15,41,10,2,65,0,0,,0,,48,260,166,2,2,0,1,1,52,1,17
362.0,13,2,False,John Stones,5,eng ENG,CB,30-207,45,59,3,9,48,2,0,59,0,0,,0,,44,364,247,0,1,0,0,0,48,0,17
363.0,13,2,False,Kyle Walker,2,eng ENG,RB,34-207,45,32,1,9,19,4,0,32,0,0,,0,,21,86,32,0,0,0,0,0,23,0,17
340.0,13,2,False,Manuel Akanji,25,ch SUI,CB,29-155,90,88,6,20,53,16,0,88,0,0,,0,,61,388,247,4,6,0,0,0,66,0,17
355.0,13,2,False,Rico Lewis,82,eng ENG,"LB,RB",20-030,90,78,3,15,45,18,1,78,1,1,100.0,0,0.0,55,211,93,2,1,0,1,0,62,2,17
358.0,13,2,False,Stefan Ortega,18,de GER,GK,32-045,90,35,24,35,0,0,0,35,0,0,,0,,28,150,68,0,0,0,0,0,22,0,17
265.0,10,15,True,Conor Chaplin,10,eng ENG,"FW,AM",27-309,61,26,0,3,13,10,0,26,1,0,0.0,1,100.0,10,22,6,0,0,0,2,0,14,3,17
281.0,10,15,True,Jack Taylor,14,ie IRL,AM,26-181,29,9,0,1,6,2,0,9,0,0,,0,,6,26,13,0,0,0,1,0,7,2,17
611.0,10,15,True,Sammie Szmodics,23,ie IRL,LW,29-088,77,26,0,6,8,13,5,26,0,0,,0,,18,154,61,2,2,2,1,2,19,4,17
262.0,10,15,True,Nathan Broadhead,33,wls WAL,LW,26-260,13,13,0,1,7,5,0,13,1,0,0.0,1,100.0,10,83,52,2,2,0,1,1,10,1,17
264.0,10,15,True,Wes Burns,7,wls WAL,RW,30-028,77,28,0,0,12,18,2,28,4,2,50.0,2,50.0,23,173,97,5,2,1,1,1,22,6,17
275.0,10,15,True,Ben Johnson,18,eng ENG,RW,24-332,13,5,0,1,3,1,1,5,0,0,,0,,5,25,0,0,0,1,1,0,5,2,17
274.0,10,15,True,Omari Hutchinson,20,eng ENG,AM,21-052,45,21,0,5,10,6,1,21,2,0,0.0,2,100.0,15,59,22,1,1,0,1,1,18,3,17
260.0,10,15,True,Ali Al Hamadi,16,iq IRQ,FW,22-295,45,14,0,0,4,11,5,14,3,2,66.7,1,33.3,11,67,40,2,1,3,2,1,12,6,17
619.0,10,15,True,Jens Cajuste,12,se SWE,DM,25-133,61,53,2,15,23,16,2,53,2,0,0.0,1,50.0,36,201,90,3,3,1,2,0,43,2,17
359.0,10,15,True,Kalvin Phillips,8,eng ENG,DM,29-019,29,20,1,4,10,6,0,20,0,0,,0,,11,34,17,0,0,0,0,0,14,0,17
278.0,10,15,True,Sam Morsy,5,eg EGY,DM,33-102,90,56,3,10,37,9,0,56,0,0,,0,,37,189,81,0,3,0,1,0,41,0,17
267.0,10,15,True,Leif Davis,3,eng ENG,LB,24-344,90,62,0,21,24,19,0,62,0,0,,0,,39,138,74,0,0,0,1,0,42,5,17
263.0,10,15,True,Cameron Burgess,15,au AUS,CB,29-061,90,61,9,37,22,2,1,61,0,0,,0,,39,211,69,0,0,0,0,0,44,0,17
630.0,10,15,True,Dara O'Shea,26,ie IRL,CB,25-292,90,54,10,36,17,2,2,54,0,0,,0,,28,205,113,0,0,0,0,0,28,0,17
266.0,10,15,True,Harry Clarke,2,eng ENG,RB,23-294,90,48,3,18,25,5,0,48,0,0,,0,,26,88,35,1,1,0,0,1,31,0,17
568.0,10,15,True,Arijanet Muric,1,xk KVX,GK,26-044,90,44,38,44,0,0,0,44,0,0,,0,,29,109,57,0,0,0,0,0,19,0,17
401.0,15,10,False,Alexander Isak,14,se SWE,FW,25-091,72,30,0,2,14,15,8,30,2,1,50.0,1,50.0,24,103,61,3,0,2,3,1,26,8,17
391.0,15,10,False,Miguel Almirón,24,py PAR,RW,30-315,18,10,0,1,6,3,1,10,0,0,,0,,7,22,4,0,0,0,0,0,7,1,17
398.0,15,10,False,Anthony Gordon,10,eng ENG,"LW,FW",23-301,90,50,2,5,28,18,6,50,3,2,66.7,1,33.3,32,253,114,4,1,2,2,1,35,7,17
402.0,15,10,False,Jacob Murphy,23,eng ENG,RW,29-301,63,34,0,7,15,13,4,34,0,0,,0,,18,82,45,2,0,0,2,0,26,5,17
392.0,15,10,False,Harvey Barnes,11,eng ENG,"LW,RW",27-012,27,13,1,1,6,6,4,13,0,0,,0,,6,39,21,1,0,1,0,0,8,2,17
420.0,15,10,False,Joe Willock,28,eng ENG,LM,25-123,63,17,1,2,8,7,2,17,0,0,,0,,8,51,28,1,1,0,0,0,14,2,17
410.0,15,10,False,Sean Longstaff,36,eng ENG,"LM,RM",27-052,27,12,0,4,5,3,1,12,0,0,,0,,8,27,19,0,0,0,0,0,11,0,17
394.0,15,10,False,Bruno Guimarães,39,br BRA,CM,27-035,79,60,1,13,30,17,5,60,2,0,0.0,1,50.0,45,184,68,2,1,0,2,2,51,6,17
411.0,15,10,False,Lewis Miley,67,eng ENG,LM,18-234,11,17,0,6,10,2,0,17,0,0,,0,,11,60,35,0,0,0,1,0,11,0,17
417.0,15,10,False,Sandro Tonali,8,it ITA,"RM,CM",24-227,90,73,2,23,45,6,0,73,1,1,100.0,0,0.0,47,176,69,0,0,0,0,2,57,2,17
399.0,15,10,False,Lewis Hall,20,eng ENG,LB,20-104,90,73,3,44,23,8,2,73,2,2,100.0,0,0.0,47,166,41,1,1,1,1,0,50,3,17
395.0,15,10,False,Dan Burn,33,eng ENG,CB,32-226,90,99,21,79,19,1,1,99,1,1,100.0,0,0.0,73,283,130,0,0,0,0,0,81,0,17
415.0,15,10,False,Fabian Schär,5,ch SUI,CB,33-001,90,104,11,75,27,3,0,104,2,2,100.0,0,0.0,66,276,127,1,1,0,0,0,76,0,17
409.0,15,10,False,Valentino Livramento,21,eng ENG,RB,22-039,63,57,5,18,34,8,0,57,3,2,66.7,1,33.3,38,229,140,4,2,0,0,0,39,1,17
418.0,15,10,False,Kieran Trippier,2,eng ENG,RB,34-093,27,37,1,18,14,5,0,37,0,0,,0,,20,85,43,1,0,0,0,0,31,0,17
396.0,15,10,False,Martin Dúbravka,1,sk SVK,GK,35-341,90,53,46,53,0,0,0,53,0,0,,0,,36,124,51,0,0,0,0,0,36,0,17
110.0,4,16,True,Yoane Wissa,11,cd COD,FW,28-109,90,31,0,1,14,16,3,31,3,0,0.0,1,33.3,17,89,40,2,1,1,3,0,19,5,17
106.0,4,16,True,Kevin Schade,7,de GER,LW,23-024,80,32,1,2,3,27,4,32,2,0,0.0,2,100.0,19,130,42,3,2,1,5,1,21,12,17
314.0,4,16,True,Fabio Carvalho,14,pt POR,LW,22-113,10,5,0,0,2,3,0,5,0,0,,0,,5,12,7,0,0,0,0,1,4,0,17
99.0,4,16,True,Bryan Mbeumo,19,cm CMR,RW,25-136,90,70,1,3,21,46,10,70,4,3,75.0,1,25.0,42,324,169,7,5,6,4,1,43,20,17
89.0,4,16,True,Mikkel Damsgaard,24,dk DEN,LM,24-171,90,98,0,6,56,36,2,98,8,5,62.5,2,25.0,74,552,332,6,6,0,1,3,74,10,17
101.0,4,16,True,Christian Nørgaard,6,dk DEN,CM,30-286,90,82,3,12,46,24,2,82,2,1,50.0,0,0.0,52,204,82,1,1,0,0,0,58,5,17
94.0,4,16,True,Vitaly Janelt,27,de GER,RM,26-225,66,47,1,10,24,13,2,47,0,0,,0,,31,155,66,0,0,0,0,3,35,1,17
,4,16,True,Edmond-Paris Maghoma,32,eng ENG,RM,23-227,24,25,1,3,15,8,1,25,1,0,0.0,1,100.0,15,107,73,2,1,0,1,0,16,2,17
98.0,4,16,True,Keane Lewis-Potter,23,eng ENG,LB,23-303,90,56,2,17,20,20,1,56,4,2,50.0,2,50.0,35,227,129,4,3,1,4,1,38,8,17
100.0,4,16,True,Ben Mee,16,eng ENG,CB,35-091,90,74,4,27,38,10,3,74,0,0,,0,,49,278,218,3,1,1,0,0,53,2,17
88.0,4,16,True,Nathan Collins,22,ie IRL,CB,23-235,90,73,9,33,32,8,1,73,0,0,,0,,44,320,238,1,0,0,0,0,48,1,17
86.0,4,16,True,Kristoffer Ajer,20,no NOR,RB,26-248,66,40,3,13,20,7,5,40,0,0,,0,,18,107,62,1,0,0,1,0,21,1,17
105.0,4,16,True,Mads Roerslev,30,dk DEN,RB,25-180,23,19,1,2,12,5,2,19,1,0,0.0,1,100.0,14,78,60,2,1,0,0,0,13,2,17
97.0,4,16,True,Yunus Emre Konak,26,tr TUR,RB,18-346,1,1,0,0,1,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0,17
91.0,4,16,True,Mark Flekken,1,nl NED,GK,31-191,90,35,27,34,1,0,0,35,0,0,,0,,21,124,58,0,0,0,0,0,21,0,17
447.0,16,4,False,Chris Wood,11,nz NZL,FW,33-014,89,30,4,10,13,7,2,30,1,0,0.0,1,100.0,15,84,27,0,1,0,2,1,21,3,17
424.0,16,4,False,Taiwo Awoniyi,9,ng NGA,FW,27-131,1,2,0,0,2,0,0,2,0,0,,0,,0,0,0,0,0,0,0,0,1,0,17
434.0,16,4,False,Callum Hudson-Odoi,14,eng ENG,AM,24-044,90,50,1,4,18,29,2,50,5,1,20.0,3,60.0,32,220,148,6,2,1,4,1,37,11,17
432.0,16,4,False,Anthony Elanga,21,se SWE,AM,22-238,63,28,3,7,7,14,2,28,2,0,0.0,1,50.0,15,85,54,3,1,1,0,0,14,3,17
449.0,16,4,False,Ryan Yates,22,eng ENG,"AM,CM",27-030,27,10,3,6,3,1,0,10,0,0,,0,,1,4,0,0,0,0,0,0,0,0,17
