player_id,team_id,opponent_team_id,was_home,player_name,player_number,nation,pos,age,minutes,touches,touches_in_def_pen,touches_in_def_3rd,touches_in_mid_3rd,touches_in_att_3rd,touches_in_att_pen,live_touches,attempted_takeons,successful_takeons,successful_takeon_percent,times_tackled_during_takeon,tackled_during_takeon_percentage,carries,total_carry_distance,progressive_carry_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessions,passes_received,progressive_passes_received,gw
351.0,13,8,True,Erling Haaland,9,no NOR,FW,24-158,90,20,0,2,4,14,11,19,3,2,66.7,1,33.3,9,50,3,0,0,1,2,0,15,7,18
346.0,13,8,True,Jeremy Doku,11,be BEL,LM,22-213,74,37,0,6,12,21,5,37,4,0,0.0,2,50.0,29,223,136,4,4,1,4,2,28,12,18
345.0,13,8,True,Kevin De Bruyne,17,be BEL,CM,33-181,16,16,0,0,7,9,1,16,0,0,,0,,13,79,46,1,1,0,0,0,15,2,18
342.0,13,8,True,Bernardo Silva,20,pt POR,CM,30-138,90,86,0,12,43,31,4,86,1,0,0.0,1,100.0,54,327,165,5,4,0,0,2,64,13,18
348.0,13,8,True,Phil Foden,47,eng ENG,"CM,LM",24-212,90,65,1,3,19,43,2,65,0,0,,0,,45,201,88,1,5,0,3,2,53,4,18
571.0,13,8,True,Sávio,26,br BRA,RM,20-260,90,58,0,1,14,43,12,58,11,7,63.6,3,27.3,44,408,197,11,2,6,3,2,46,14,18
354.0,13,8,True,Mateo Kovačić,8,hr CRO,DM,30-234,84,125,2,7,89,29,0,125,0,0,,0,,82,440,215,1,3,0,0,0,105,1,18
625.0,13,8,True,İlkay Gündoğan,19,de GER,DM,34-063,6,13,0,0,9,4,1,13,0,0,,0,,11,64,32,1,2,0,0,0,12,0,18
350.0,13,8,True,Joško Gvardiol,24,hr CRO,LB,22-338,90,93,2,11,48,35,8,93,4,3,75.0,1,25.0,52,249,95,2,6,1,3,0,71,12,18
341.0,13,8,True,Nathan Aké,6,nl NED,CB,29-312,84,79,4,21,57,1,1,79,1,1,100.0,0,0.0,48,352,294,1,0,0,0,0,54,0,18
672.0,13,8,True,Jahmai Simpson-Pusey,66,eng ENG,CB,19-052,6,10,1,4,5,1,1,10,0,0,,0,,9,54,40,0,0,0,0,0,9,0,18
340.0,13,8,True,Manuel Akanji,25,ch SUI,CB,29-160,90,75,7,26,40,9,0,75,0,0,,0,,46,268,193,2,1,0,0,0,56,0,18
355.0,13,8,True,Rico Lewis,82,eng ENG,RB,20-035,90,87,2,12,46,30,1,87,0,0,,0,,62,309,163,1,6,0,0,1,67,3,18
358.0,13,8,True,Stefan Ortega,18,de GER,GK,32-050,90,25,20,24,1,0,0,25,0,0,,0,,13,75,57,0,0,0,0,0,10,0,18
220.0,8,13,False,Dominic Calvert-Lewin,9,eng ENG,FW,27-285,69,21,1,1,13,7,1,21,0,0,,0,,9,41,0,0,0,0,4,2,16,3,18
156.0,8,13,False,Armando Broja,22,al ALB,FW,23-107,21,11,0,4,1,8,1,11,3,1,33.3,1,33.3,8,130,98,3,2,0,1,0,6,1,18
232.0,8,13,False,Iliman Ndiaye,10,sn SEN,LW,24-295,80,38,2,14,14,11,3,38,3,0,0.0,3,100.0,17,114,38,1,2,1,1,0,20,1,18
577.0,8,13,False,Jesper Lindstrøm,29,dk DEN,LW,24-301,10,8,0,3,1,4,2,8,1,0,0.0,0,0.0,6,38,30,1,0,1,1,0,4,3,18
224.0,8,13,False,Jack Harrison,11,eng ENG,RW,28-036,90,30,3,6,7,17,3,30,5,1,20.0,3,60.0,17,71,41,2,1,2,1,2,23,4,18
217.0,8,13,False,Abdoulaye Doucouré,16,ml MLI,LM,31-360,90,34,1,8,19,9,1,34,1,1,100.0,0,0.0,19,161,101,3,2,0,4,0,22,4,18
222.0,8,13,False,Idrissa Gana Gueye,27,sn SEN,CM,35-091,90,51,3,26,20,5,2,51,1,0,0.0,1,100.0,20,99,44,1,0,0,1,0,28,1,18
651.0,8,13,False,Orel Mangala,8,be BEL,RM,26-283,90,47,1,16,25,6,0,47,2,2,100.0,0,0.0,17,105,50,1,0,0,1,2,31,0,18
231.0,8,13,False,Vitaliy Mykolenko,19,ua UKR,LB,25-211,90,42,6,19,20,3,0,42,0,0,,0,,10,29,8,0,0,0,0,0,22,0,18
219.0,8,13,False,Jarrad Branthwaite,32,eng ENG,CB,22-182,90,41,9,29,11,1,1,41,0,0,,0,,16,48,25,0,0,0,0,0,26,0,18
