player_id,team_id,opponent_team_id,was_home,player_name,player_number,nation,pos,age,minutes,touches,touches_in_def_pen,touches_in_def_3rd,touches_in_mid_3rd,touches_in_att_3rd,touches_in_att_pen,live_touches,attempted_takeons,successful_takeons,successful_takeon_percent,times_tackled_during_takeon,tackled_during_takeon_percentage,carries,total_carry_distance,progressive_carry_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessions,passes_received,progressive_passes_received,gw
345.0,13,20,True,Kevin De Bruyne,17,be BEL,FW,33-308,83,57,0,3,17,37,5,57,2,0,0.0,2,100.0,34,95,35,0,2,0,0,1,45,5,35
348.0,13,20,True,Phil Foden,47,eng ENG,FW,24-339,7,2,0,0,1,1,0,2,0,0,,0,,1,5,2,0,0,0,0,0,2,0,35
346.0,13,20,True,Jeremy Doku,11,be BEL,LW,22-340,90,66,0,0,15,51,13,66,10,4,40.0,5,50.0,53,493,289,13,5,10,1,5,57,24,35
755.0,13,20,True,Omar Marmoush,7,eg EGY,RW,26-084,82,27,1,2,7,18,4,27,4,2,50.0,1,25.0,13,71,30,1,1,0,3,2,13,5,35
355.0,13,20,True,Rico Lewis,82,eng ENG,"AM,RW",20-162,8,5,0,0,5,1,0,5,0,0,,0,,1,3,2,0,0,0,0,0,3,0,35
625.0,13,20,True,İlkay Gündoğan,19,de GER,AM,34-190,83,41,0,2,23,16,4,41,0,0,,0,,19,110,78,2,0,0,2,1,36,5,35
357.0,13,20,True,James Mcatee,87,eng ENG,RW,22-196,7,6,0,1,2,3,1,6,0,0,,0,,1,4,2,0,0,0,0,0,4,1,35
354.0,13,20,True,Mateo Kovačić,8,hr CRO,DM,30-361,89,100,3,13,63,24,0,100,1,0,0.0,0,0.0,73,328,141,1,2,0,3,0,84,0,35
765.0,13,20,True,Nicolás González,14,es ESP,DM,23-119,1,2,1,1,1,0,0,2,0,0,,0,,0,0,0,0,0,0,0,0,0,0,35
342.0,13,20,True,Bernardo Silva,20,pt POR,DM,30-265,90,111,6,20,64,28,4,111,4,2,50.0,2,50.0,69,390,149,2,1,1,0,1,85,4,35
607.0,13,20,True,Nico O’Reilly,75,eng ENG,LB,20-042,57,47,2,12,20,15,3,47,2,0,0.0,2,100.0,22,72,32,1,2,0,4,4,31,2,35
340.0,13,20,True,Manuel Akanji,25,ch SUI,CB,29-287,33,37,3,15,21,1,0,37,0,0,,0,,27,178,76,0,0,0,0,0,27,0,35
350.0,13,20,True,Joško Gvardiol,24,hr CRO,"CB,LB",23-099,90,95,1,22,62,11,0,95,0,0,,0,,60,334,210,3,1,0,1,0,70,2,35
361.0,13,20,True,Rúben Dias,3,pt POR,CB,27-353,90,97,7,38,56,4,0,97,0,0,,0,,68,383,198,1,1,0,1,0,77,0,35
356.0,13,20,True,Matheus Nunes,27,pt POR,RB,26-248,90,101,4,14,52,38,1,101,3,1,33.3,0,0.0,62,259,140,3,5,0,2,2,74,5,35
347.0,13,20,True,Ederson,31,br BRA,GK,31-258,90,42,32,42,0,0,0,42,0,0,,0,,27,106,61,0,0,0,0,0,31,0,35
784.0,20,13,False,Matheus Cunha,10,br BRA,"FW,AM",25-340,84,32,0,2,14,16,4,32,4,1,25.0,2,50.0,19,84,46,1,0,1,2,1,18,3,35
550.0,20,13,False,Hwang Hee-chan,11,kr KOR,AM,29-096,6,2,0,0,1,1,1,2,1,0,0.0,1,100.0,1,1,0,0,0,0,1,0,2,1,35
535.0,20,13,False,Jean-Ricner Bellegarde,27,fr FRA,AM,26-309,65,32,1,13,11,9,4,32,2,1,50.0,0,0.0,18,131,65,2,1,1,2,2,19,2,35
563.0,20,13,False,Rodrigo Gomes,19,pt POR,WB,21-299,25,11,1,4,3,4,0,11,0,0,,0,,5,20,10,0,1,0,2,0,6,1,35
770.0,20,13,False,Marshall Munetsi,5,zw ZIM,"AM,CM",28-314,90,28,2,9,11,9,0,28,3,1,33.3,2,66.7,13,71,36,2,0,0,2,1,12,2,35
642.0,20,13,False,André,7,br BRA,CM,23-290,79,49,3,15,34,1,0,49,1,0,0.0,1,100.0,27,91,54,0,0,0,0,0,32,0,35
548.0,20,13,False,Gonçalo Guedes,29,pt POR,FW,28-154,11,8,0,1,4,3,0,8,0,0,,0,,6,17,8,0,1,0,0,0,7,2,35
553.0,20,13,False,João Gomes,8,br BRA,CM,24-079,90,54,4,24,27,3,1,54,1,0,0.0,1,100.0,22,148,15,0,0,0,2,0,30,2,35
533.0,20,13,False,Rayan Aït-Nouri,3,dz ALG,WB,23-330,90,46,1,16,17,13,2,46,4,2,50.0,2,50.0,26,133,88,5,1,1,3,3,26,2,35
559.0,20,13,False,Nélson Semedo,22,pt POR,"WB,CB",31-167,85,29,3,13,12,4,1,29,2,1,50.0,1,50.0,10,34,11,0,0,0,3,0,9,2,35
564.0,20,13,False,Santiago Bueno,4,uy URU,CB,26-174,5,15,1,10,5,0,0,15,0,0,,0,,8,5,1,0,0,0,0,0,10,0,35
567.0,20,13,False,Toti Gomes,24,pt POR,CB,26-106,90,59,9,37,21,3,0,59,2,2,100.0,0,0.0,35,104,51,0,0,0,0,0,39,2,35
720.0,20,13,False,Emmanuel Agbadou,12,ci CIV,CB,27-319,90,80,18,54,26,0,0,80,0,0,,0,,64,299,145,0,0,0,0,0,66,0,35
543.0,20,13,False,Matt Doherty,2,ie IRL,CB,33-106,64,39,8,24,15,0,0,39,0,0,,0,,24,40,16,0,0,0,0,0,26,1,35
