player_id,team_id,opponent_team_id,was_home,player_name,player_number,nation,pos,age,minutes,touches,touches_in_def_pen,touches_in_def_3rd,touches_in_mid_3rd,touches_in_att_3rd,touches_in_att_pen,live_touches,attempted_takeons,successful_takeons,successful_takeon_percent,times_tackled_during_takeon,tackled_during_takeon_percentage,carries,total_carry_distance,progressive_carry_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessions,passes_received,progressive_passes_received,gw
306.0,11,9,True,Jamie Vardy,9,eng ENG,FW,38-007,90,15,0,2,4,9,5,15,0,0,,0,,7,45,24,1,0,1,0,0,8,4,22
298.0,11,9,True,Stephy Mavididi,10,eng ENG,LW,26-232,70,21,1,2,10,10,1,21,3,1,33.3,1,33.3,14,134,93,3,0,1,1,1,20,3,22
289.0,11,9,True,Patson Daka,20,zm ZAM,LW,26-101,20,6,0,0,1,5,1,6,0,0,,0,,6,18,8,0,1,0,0,0,6,2,22
192.0,11,9,True,Jordan Ayew,18,gh GHA,"RW,AM",33-129,70,32,0,5,14,14,4,32,3,0,0.0,3,100.0,20,179,96,3,3,0,0,7,24,2,22
117.0,11,9,True,Facundo Buonanotte,40,ar ARG,AM,20-026,20,13,0,0,10,3,0,13,2,1,50.0,1,50.0,10,93,28,0,0,0,2,2,10,2,22
635.0,11,9,True,Bilal El Khannouss,11,ma MAR,AM,20-253,63,41,3,4,18,19,3,41,2,1,50.0,1,50.0,17,145,99,3,0,1,0,1,23,3,22
299.0,11,9,True,Kasey McAteer,35,ie IRL,RW,23-057,27,13,2,3,7,4,1,13,0,0,,0,,5,8,7,0,0,0,1,0,9,2,22
285.0,11,9,True,Boubakary Soumaré,24,fr FRA,DM,25-326,90,66,1,17,43,8,3,66,3,2,66.7,0,0.0,37,215,132,1,1,1,2,2,43,0,22
309.0,11,9,True,Harry Winks,8,eng ENG,DM,28-351,63,35,1,9,23,4,0,35,0,0,,0,,20,78,45,0,0,0,1,0,21,0,22
501.0,11,9,True,Oliver Skipp,22,eng ENG,DM,24-124,27,23,0,1,14,9,4,23,1,0,0.0,1,100.0,8,30,18,1,1,1,2,0,9,2,22
296.0,11,9,True,Victor Bernth Kristiansen,16,dk DEN,LB,22-033,90,57,4,16,28,13,2,57,1,1,100.0,0,0.0,29,127,39,2,2,1,1,1,30,0,22
307.0,11,9,True,Jannik Vestergaard,23,dk DEN,CB,32-168,90,52,15,34,17,1,1,52,0,0,,0,,28,172,78,1,0,0,0,0,32,0,22
291.0,11,9,True,Wout Faes,3,be BEL,CB,26-290,90,56,8,27,27,2,2,56,0,0,,0,,34,240,137,1,0,0,0,0,34,0,22
295.0,11,9,True,James Justin,2,eng ENG,RB,26-330,90,55,3,20,19,16,2,55,0,0,,0,,24,82,38,0,0,0,0,0,25,4,22
304.0,11,9,True,Jakub Stolarczyk,41,pl POL,GK,24-030,90,36,24,35,1,0,0,36,0,0,,0,,21,137,92,0,0,0,0,0,20,0,22
252.0,9,11,False,Raúl Jiménez,7,mx MEX,FW,33-258,70,33,2,4,13,16,4,33,4,2,50.0,1,25.0,20,106,43,1,1,0,0,2,26,5,22
251.0,9,11,False,Rodrigo Muniz,9,br BRA,FW,23-259,20,6,1,2,2,2,1,6,0,0,,0,,2,6,0,0,0,0,1,0,3,0,22
247.0,9,11,False,Alex Iwobi,17,ng NGA,LW,28-260,45,32,0,3,5,24,4,32,1,1,100.0,0,0.0,17,123,72,4,1,2,1,0,28,5,22
239.0,9,11,False,Adama Traoré,11,es ESP,"LW,RW,AM",28-359,45,32,0,3,11,20,5,32,1,0,0.0,1,100.0,17,165,74,4,2,2,3,2,25,3,22
259.0,9,11,False,Harry Wilson,8,wls WAL,"RW,LW",27-302,89,47,1,6,17,24,6,47,2,1,50.0,1,50.0,23,84,25,0,2,0,1,0,35,8,22
604.0,9,11,False,Joshua King,24,eng ENG,AM,18-015,1,1,0,0,0,1,0,1,0,0,,0,,1,36,33,1,1,0,0,0,1,0,22
19.0,9,11,False,Emile Smith Rowe,32,eng ENG,AM,24-174,79,50,1,3,19,28,3,50,0,0,,0,,28,87,42,2,1,1,2,0,42,5,22
243.0,9,11,False,Tom Cairney,10,sct SCO,"AM,CM",33-364,11,14,0,3,8,5,0,14,2,0,0.0,0,0.0,12,75,45,2,2,0,0,0,13,1,22
622.0,9,11,False,Sander Berge,16,no NOR,"DM,CM",26-339,90,74,4,18,47,9,0,74,3,2,66.7,1,33.3,34,185,85,2,0,0,0,3,45,0,22
249.0,9,11,False,Saša Lukić,20,rs SRB,DM,28-158,89,51,3,8,30,14,3,51,0,0,,0,,24,111,64,2,1,0,0,0,36,2,22
245.0,9,11,False,Issa Diop,31,fr FRA,CB,28-009,1,1,0,0,1,0,0,1,0,0,,0,,1,0,0,0,0,0,0,0,1,0,22
255.0,9,11,False,Antonee Robinson,33,us USA,"LB,WB",27-163,90,108,4,28,42,40,4,108,0,0,,0,,57,421,270,7,7,2,3,0,68,9,22
241.0,9,11,False,Calvin Bassey,3,ng NGA,CB,25-018,90,87,10,34,44,9,2,87,0,0,,0,,51,324,197,1,2,1,2,0,61,0,22
191.0,9,11,False,Joachim Andersen,5,dk DEN,CB,28-232,90,90,9,49,40,1,0,90,1,1,100.0,0,0.0,51,214,108,1,0,0,0,0,71,0,22
244.0,9,11,False,Timothy Castagne,21,be BEL,"RB,WB",29-044,90,90,6,38,39,13,1,90,0,0,,0,,42,133,33,0,1,0,1,0,62,1,22
248.0,9,11,False,Bernd Leno,1,de GER,GK,32-320,90,33,26,33,0,0,0,33,0,0,,0,,22,118,62,0,0,0,0,0,17,0,22
525.0,19,7,True,Mohammed Kudus,14,gh GHA,"FW,RM",24-169,90,39,0,2,19,20,2,39,9,4,44.4,3,33.3,26,103,42,1,2,0,2,8,36,4,22
530.0,19,7,True,Tomáš Souček,28,cz CZE,"AM,CM,CB",29-326,90,54,4,19,26,9,1,54,0,0,,0,,17,82,30,0,0,0,1,0,34,3,22
527.0,19,7,True,Lucas Paquetá,10,br BRA,AM,27-144,55,30,0,1,17,12,0,30,0,0,,0,,11,20,10,0,0,0,2,1,21,1,22
523.0,19,7,True,Danny Ings,18,eng ENG,FW,32-179,35,12,0,0,6,6,3,12,0,0,,0,,3,11,8,0,0,0,0,0,6,2,22
588.0,19,7,True,Guido Rodríguez,24,ar ARG,CM,30-281,45,28,4,15,13,0,0,28,1,1,100.0,0,0.0,10,65,34,0,0,0,0,0,15,0,22
654.0,19,7,True,Carlos Soler,4,es ESP,"LM,CM,AM",28-016,45,33,0,5,21,7,0,33,0,0,,0,,10,57,28,0,0,0,0,0,20,1,22
511.0,19,7,True,Edson Álvarez,19,mx MEX,CM,27-086,82,54,2,10,29,15,0,54,0,0,,0,,21,88,28,1,0,0,1,1,35,3,22
526.0,19,7,True,Luis Guilherme,17,br BRA,LM,18-344,8,5,1,2,2,1,0,5,0,0,,0,,1,3,0,0,0,0,0,0,3,1,22
520.0,19,7,True,Emerson Palmieri,33,it ITA,WB,30-168,55,29,1,11,10,8,1,29,2,0,0.0,2,100.0,11,42,28,1,0,1,1,0,17,0,22
701.0,19,7,True,Lewis Orford,61,eng ENG,"DM,CM",18-335,35,34,0,5,25,5,2,34,0,0,,0,,19,85,25,0,0,0,0,0,29,1,22
388.0,19,7,True,Aaron Wan-Bissaka,29,eng ENG,"WB,RB",27-053,90,86,6,23,52,12,1,86,5,3,60.0,2,40.0,41,217,107,2,2,0,0,0,60,1,22
517.0,19,7,True,Aaron Cresswell,3,eng ENG,CB,35-034,55,45,0,15,23,8,1,45,0,0,,0,,17,59,24,0,1,0,1,0,28,0,22
677.0,19,7,True,Oliver Scarles,57,eng ENG,LB,19-037,35,30,0,5,10,15,1,30,3,1,33.3,2,66.7,10,64,26,1,0,1,1,0,20,7,22
524.0,19,7,True,Max Kilman,26,eng ENG,CB,27-240,90,92,10,41,48,4,1,92,0,0,,0,,51,231,167,3,0,0,0,0,69,0,22
528.0,19,7,True,Konstantinos Mavropanos,15,gr GRE,CB,27-038,79,67,5,35,32,2,2,67,1,1,100.0,0,0.0,36,247,144,1,1,0,2,0,42,0,22
