player_id,team_id,opponent_team_id,was_home,player_name,player_number,nation,pos,age,minutes,touches,touches_in_def_pen,touches_in_def_3rd,touches_in_mid_3rd,touches_in_att_3rd,touches_in_att_pen,live_touches,attempted_takeons,successful_takeons,successful_takeon_percent,times_tackled_during_takeon,tackled_during_takeon_percentage,carries,total_carry_distance,progressive_carry_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessions,passes_received,progressive_passes_received,gw
512,19,8,True,Michail Antonio,9,jm JAM,FW,34-226,66,28,1,3,10,16,3,28,2,0,0.0,1,50.0,19,134,76,3,1,0,4,2,19,4,11
523,19,8,True,Danny Ings,18,eng ENG,FW,32-109,24,13,0,0,4,9,4,13,1,1,100.0,0,0.0,9,74,30,2,0,2,1,0,11,5,11
587,19,8,True,Crysencio Summerville,7,nl NED,LM,23-010,82,39,1,4,18,18,2,39,5,1,20.0,2,40.0,19,119,65,2,2,2,1,1,22,4,11
526,19,8,True,Luis Guilherme,17,br BRA,LM,18-274,8,6,0,1,1,4,1,6,2,0,0.0,1,50.0,3,23,3,0,0,0,0,0,4,1,11
527,19,8,True,Lucas Paquetá,10,br BRA,CM,27-074,90,82,2,18,45,20,2,82,2,1,50.0,1,50.0,44,134,71,2,0,0,2,2,52,2,11
530,19,8,True,Tomáš Souček,28,cz CZE,"CM,DM",29-256,90,56,3,14,34,8,1,56,0,0,,0,,34,60,24,0,1,0,1,0,41,0,11
514,19,8,True,Jarrod Bowen,20,eng ENG,RM,27-325,90,49,2,6,15,29,6,49,10,4,40.0,5,50.0,29,179,82,4,2,1,2,0,26,7,11
588,19,8,True,Guido Rodríguez,24,ar ARG,DM,30-211,66,48,2,12,32,4,0,48,0,0,,0,,25,54,27,0,0,0,0,0,29,0,11
654,19,8,True,Carlos Soler,4,es ESP,CM,27-312,24,13,0,2,9,3,0,13,0,0,,0,,6,30,18,1,1,0,0,0,9,0,11
520,19,8,True,Emerson Palmieri,33,it ITA,LB,30-098,90,70,5,18,29,23,0,70,0,0,,0,,24,96,43,1,1,0,2,1,30,5,11
524,19,8,True,Max Kilman,26,eng ENG,CB,27-170,90,61,12,31,27,3,0,61,0,0,,0,,31,148,76,1,2,0,0,0,35,0,11
591,19,8,True,Jean-Clair Todibo,25,fr FRA,CB,24-315,90,62,9,30,32,0,0,62,1,0,0.0,1,100.0,37,124,89,0,0,0,0,1,42,0,11
388,19,8,True,Aaron Wan-Bissaka,29,eng ENG,RB,26-349,66,53,8,21,24,8,0,53,0,0,,0,,23,92,46,0,1,0,0,0,29,2,11
516,19,8,True,Vladimír Coufal,5,cz CZE,RB,32-079,24,19,0,4,7,8,0,19,1,0,0.0,1,100.0,10,48,16,1,0,0,1,1,10,2,11
521,19,8,True,Łukasz Fabiański,1,pl POL,GK,39-205,90,30,25,30,0,0,0,30,0,0,,0,,18,92,81,0,0,0,0,0,11,0,11
220,8,19,False,Dominic Calvert-Lewin,9,eng ENG,FW,27-238,74,29,0,0,14,16,4,29,0,0,,0,,13,88,40,2,1,0,4,0,23,6,11
218,8,19,False,Beto,14,gw GNB,FW,26-283,16,7,2,2,3,2,1,7,2,1,50.0,1,50.0,4,19,0,0,0,0,1,0,5,0,11
232,8,19,False,Iliman Ndiaye,10,sn SEN,LW,24-248,90,59,1,8,31,26,4,59,11,7,63.6,3,27.3,36,261,143,4,1,2,4,0,33,2,11
577,8,19,False,Jesper Lindstrøm,29,dk DEN,RW,24-254,90,62,1,8,18,37,4,62,3,0,0.0,3,100.0,22,136,71,3,1,1,3,1,36,7,11
217,8,19,False,Abdoulaye Doucouré,16,ml MLI,AM,31-313,85,39,0,2,19,19,3,39,1,1,100.0,0,0.0,20,93,33,1,1,0,0,0,28,6,11
224,8,19,False,Jack Harrison,11,eng ENG,AM,27-355,5,1,0,0,0,1,0,1,0,0,,0,,1,9,5,0,0,0,0,0,1,0,11
651,8,19,False,Orel Mangala,8,be BEL,DM,26-236,90,44,1,10,27,7,3,44,0,0,,0,,22,107,53,0,0,0,0,0,34,1,11
222,8,19,False,Idrissa Gana Gueye,27,sn SEN,DM,35-044,90,79,0,10,48,21,3,79,1,0,0.0,1,100.0,39,137,51,1,1,0,4,3,52,0,11
231,8,19,False,Vitaliy Mykolenko,19,ua UKR,LB,25-164,90,74,3,19,37,18,1,74,0,0,,0,,21,86,65,1,1,0,1,0,38,2,11
219,8,19,False,Jarrad Branthwaite,32,eng ENG,CB,22-135,90,53,5,35,16,2,0,53,1,0,0.0,1,100.0,18,106,77,0,0,0,0,0,29,0,11
236,8,19,False,James Tarkowski,6,eng ENG,CB,31-356,90,64,10,35,26,4,2,64,1,1,100.0,0,0.0,25,153,89,1,0,0,0,0,38,0,11
238,8,19,False,Ashley Young,18,eng ENG,RB,39-123,90,77,2,21,35,21,0,77,0,0,,0,,33,136,81,1,3,0,1,0,44,1,11
235,8,19,False,Jordan Pickford,1,eng ENG,GK,30-247,90,45,34,42,3,0,0,45,0,0,,0,,17,117,83,0,0,0,0,0,21,0,11
207,7,9,True,Jean-Philippe Mateta,14,fr FRA,FW,27-134,90,24,0,2,8,14,6,24,1,0,0.0,1,100.0,13,58,41,1,0,0,3,0,14,1,11
585,7,9,True,Ismaila Sarr,7,sn SEN,AM,26-258,87,38,0,3,22,14,0,38,2,1,50.0,1,50.0,26,144,52,2,1,0,1,3,33,4,11
646,7,9,True,Asher Agbinone,64,eng ENG,AM,19-042,3,4,0,0,2,2,0,4,1,0,0.0,0,0.0,3,17,0,0,0,0,0,1,3,0,11
205,7,9,True,Daichi Kamada,18,jp JPN,"AM,CM",28-096,75,42,2,8,16,18,0,42,0,0,,0,,21,91,25,0,1,0,1,1,26,4,11
200,7,9,True,Marc Guéhi,6,eng ENG,"CB,CM",24-119,90,47,6,20,24,3,2,47,0,0,,0,,24,80,17,0,0,0,3,0,28,0,11
645,7,9,True,Justin Devenny,55,nir NIR,CM,21-029,73,33,1,8,14,11,1,33,1,0,0.0,1,100.0,12,110,67,2,1,1,0,1,18,0,11
214,7,9,True,Jeffrey Schlupp,15,gh GHA,CM,31-322,17,8,0,0,5,3,1,8,0,0,,0,,1,0,0,0,0,0,1,0,3,0,11
210,7,9,True,Tyrick Mitchell,3,eng ENG,WB,25-069,90,50,4,19,16,15,2,50,1,1,100.0,0,0.0,25,112,52,2,1,0,5,1,30,5,11
211,7,9,True,Daniel Muñoz,12,co COL,"WB,AM",28-167,87,56,2,18,23,18,4,56,4,2,50.0,2,50.0,24,179,71,3,1,1,3,1,31,7,11
666,7,9,True,Caleb Kporha,58,eng ENG,WB,18-117,3,5,0,0,2,3,0,5,0,0,,0,,2,37,35,1,1,0,0,0,1,0,11
196,7,9,True,Nathaniel Clyne,17,eng ENG,"CB,WB",33-218,61,32,3,13,15,4,0,32,0,0,,0,,14,73,45,1,0,0,0,0,20,0,11
193,7,9,True,Cheick Doucouré,28,ml MLI,CM,24-306,29,18,1,2,14,2,0,18,1,0,0.0,1,100.0,10,67,35,0,1,0,1,1,10,0,11
650,7,9,True,Maxence Lacroix,5,fr FRA,CB,24-217,90,59,15,37,21,2,0,59,1,1,100.0,0,0.0,24,88,51,0,0,0,0,1,29,0,11
159,7,9,True,Trevoh Chalobah,27,eng ENG,CB,25-127,90,60,10,30,30,2,0,60,1,1,100.0,0,0.0,28,163,103,1,2,0,1,0,29,0,11
201,7,9,True,Dean Henderson,1,eng ENG,GK,27-242,90,41,33,40,1,0,0,41,0,0,,0,,21,119,56,0,0,0,0,0,17,0,11
252,9,7,False,Raúl Jiménez,7,mx MEX,FW,33-188,74,40,0,1,23,17,4,40,3,2,66.7,1,33.3,28,102,58,1,0,0,4,3,34,4,11
251,9,7,False,Rodrigo Muniz,9,br BRA,FW,23-189,16,4,0,0,2,2,0,4,0,0,,0,,3,9,0,0,0,0,2,1,4,1,11
10,9,7,False,Reiss Nelson,19,eng ENG,LW,24-335,81,57,0,6,18,34,6,57,5,2,40.0,2,40.0,43,279,112,7,6,5,3,2,52,12,11
259,9,7,False,Harry Wilson,8,wls WAL,"RW,LW",27-232,9,10,0,1,2,7,3,10,0,0,,0,,6,21,13,1,0,1,1,0,6,2,11
247,9,7,False,Alex Iwobi,17,ng NGA,RW,28-190,88,68,0,7,32,29,5,68,2,2,100.0,0,0.0,46,270,139,5,4,1,4,1,53,11,11
239,9,7,False,Adama Traoré,11,es ESP,LW,28-289,2,5,0,1,1,3,0,5,0,0,,0,,2,9,6,0,0,0,0,0,3,1,11
19,9,7,False,Emile Smith Rowe,32,eng ENG,AM,24-104,88,60,0,5,25,32,6,60,4,3,75.0,1,25.0,37,196,126,7,2,3,1,0,44,7,11
254,9,7,False,Harrison Reed,6,eng ENG,AM,29-287,2,8,0,0,4,4,0,8,0,0,,0,,4,6,1,0,0,0,0,1,6,0,11
622,9,7,False,Sander Berge,16,no NOR,DM,26-269,90,65,2,12,49,4,0,65,0,0,,0,,34,128,61,0,0,0,0,2,39,0,11
240,9,7,False,Andreas Pereira,18,br BRA,DM,28-313,82,58,1,10,25,25,3,58,0,0,,0,,34,159,84,1,2,1,1,0,37,5,11
