web_name,gw,shots,player_id
Downes,5,1.0,518
Doherty,5,0.0,543
Calafiori,5,1.0,578
Lewis,5,0.0,355
Phillips,5,0.0,359
Awoniyi,5,0.0,424
Eriksen,5,0.0,370
Sterling,5,0.0,186
Morsy,5,2.0,278
Mings,5,0.0,49
Dorgu,5,0.0,766
Aina,5,0.0,422
Doyle,5,0.0,544
Ugochukwu,5,0.0,188
Yarmoliuk,5,0.0,111
Burgess,5,0.0,263
Hirst,5,2.0,272
Bradley,5,0.0,313
Konsa,5,1.0,44
Ward-Prowse,5,0.0,531
James,5,0.0,172
McAteer,5,0.0,299
Greaves,5,1.0,270
Werner,5,0.0,509
Adams,5,0.0,60
André,5,1.0,642
Devenny,5,0.0,645
Ajer,5,0.0,86
Pau,5,0.0,52
Keane,5,0.0,228
Wieffer,5,0.0,149
Branthwaite,5,0.0,219
Castagne,5,0.0,244
G.Rodríguez,5,0.0,588
N.Gonzalez,5,0.0,765
De Cordova-Reid,5,0.0,290
Garner,5,1.0,223
B.Soumaré,5,0.0,285
Burns,5,0.0,264
Kamara,5,0.0,42
Willian,5,0.0,772
Matheus N.,5,0.0,356
Manning,5,0.0,467
Johnson,5,0.0,275
Toti,5,0.0,567
C.Doucouré,5,0.0,193
White,5,0.0,24
Danso,5,0.0,767
Longstaff,5,0.0,410
Saliba,5,0.0,18
Van de Ven,5,0.0,506
Jensen,5,0.0,95
Agbadou,5,0.0,720
Young,5,0.0,656
Almirón,5,0.0,391
Smallbone,5,0.0,471
O’Reilly,5,0.0,607
Antony,5,0.0,365
Alex Moreno,5,0.0,26
Zinchenko,5,0.0,25
Hill,5,0.0,68
Lamptey,5,0.0,131
R.Gomes,5,0.0,563
S.Bueno,5,0.0,564
Veltman,5,0.0,145
Philip,5,0.0,76
Dragusin,5,0.0,486
Cairney,5,0.0,243
Iroegbunam,5,0.0,226
Hee Chan,5,0.0,550
O'Brien,5,0.0,582
Buendia,5,0.0,31
Walker,5,4.0,363
Edouard,5,0.0,198
Livramento,5,0.0,409
Udogie,5,1.0,505
Davies,5,0.0,669
Gómez,5,0.0,714
Wilson,5,0.0,259
Dawson,5,1.0,542
Bednarek,5,0.0,455
Roerslev,5,0.0,105
Yoro,5,0.0,572
Diop,5,0.0,245
Coufal,5,0.0,516
Schlupp,5,0.0,214
Skipp,5,0.0,501
Tsimikas,5,0.0,337
Diego Carlos,5,0.0,35
F.Kadıoğlu,5,0.0,628
Chiesa,5,2.0,636
Okoli,5,1.0,301
Gruda,5,0.0,595
Disasi,5,0.0,167
Tuanzebe,5,0.0,282
Stephens,5,0.0,472
Irving,5,1.0,576
Broja,5,0.0,156
Al-Hamadi,5,0.0,260
Bree,5,0.0,457
Todibo,5,0.0,591
Scarles,5,0.0,677
Miley,5,0.0,411
Aké,5,0.0,341
Gomez,5,0.0,714
Kelly,5,0.0,404
George,5,0.0,696
Welington,5,0.0,718
Smith,5,0.0,81
M.França,5,0.0,208
Lallana,5,1.0,463
Y. Chermiti,5,0.0,237
W.Fofana,5,0.0,189
Reed,5,0.0,254
Stewart,5,1.0,473
Vestergaard,5,0.0,307
Thomas,5,0.0,20
Renato Veiga,5,0.0,184
Osula,5,0.0,590
L.Guilherme,5,0.0,526
Cresswell,5,0.0,517
Kristiansen,5,0.0,296
Trippier,5,0.0,418
Moore,5,0.0,610
Kiwior,5,0.0,8
A. Garcia,5,0.0,731
Grønbæk,5,0.0,734
Milner,5,0.0,134
Berge,5,0.0,622
Jebbison,5,0.0,69
Jorginho,5,0.0,7
Ricardo,5,0.0,302
Stones,5,1.0,362
Wood,5,0.0,447
Coulibaly,5,0.0,726
Acheampong,5,0.0,697
March,5,0.0,132
Chilwell,5,0.0,160
Obi,5,0.0,776
Clyne,5,0.0,196
Lewis-Skelly,5,0.0,597
Forbs,5,0.0,655
Morato,5,0.0,653
Mosquera,5,0.0,558
Toffolo,5,0.0,444
Dewsbury-Hall,5,0.0,166
Coady,5,0.0,288
Sangaré,5,0.0,442
Lavia,5,0.0,174
Reguilón,5,0.0,496
Cornet,5,0.0,515
Mheuka,5,0.0,781
Senesi,5,0.0,79
McTominay,5,0.0,381
Evans,5,0.0,371
Boly,5,0.0,425
Scarlett,5,0.0,500
Butler-Oyedeji,5,0.0,665
Bella-Kotchap,5,0.0,456
Maghoma,5,0.0,674
Amo-Ameyaw,5,0.0,451
Vinicius,5,0.0,258
Agbinone,5,0.0,646
Gray,5,0.0,489
Henderson,5,0.0,201
Patterson,5,0.0,234
Collyer,5,0.0,613
Igor,5,0.0,128
H.Clarke,5,0.0,266
Mubama,5,0.0,698
Gilmour,5,0.0,124
Quansah,5,0.0,333
Woolfenden,5,0.0,284
Orford,5,0.0,701
Amass,5,0.0,670
Webster,5,0.0,147
Tierney,5,0.0,21
Tomiyasu,5,0.0,22
King,5,0.0,604
Khusanov,5,0.0,732
Pedro Lima,5,0.0,561
Bogarde,5,0.0,598
Mudryk,5,0.0,179
Arrizabalaga,5,0.0,152
J.Cuenca,5,0.0,586
Shaw,5,0.0,387
Coleman,5,0.0,221
Armstrong,5,0.0,603
Krafth,5,0.0,405
Thiago,5,0.0,107
Kayode,5,0.0,757
Esse,5,0.0,730
Botman,5,0.0,393
Townsend,5,0.0,583
Podence,5,0.0,562
Konak,5,0.0,97
Fraser,5,0.0,397
Cahill,5,0.0,668
Godo,5,0.0,605
Lankshear,5,0.0,609
Davies,5,0.0,669
I.Osman,5,0.0,127
Alves,5,0.0,606
Gross,5,0.0,125
Onyeka,5,0.0,102
Kporha,5,0.0,666
Toney,5,0.0,108
Pond,5,0.0,664
Samuels,5,0.0,663
Nichols,5,0.0,662
Valdimarsson,5,0.0,109
Yogane,5,0.0,661
Moran,5,0.0,601
Wilson-Esbrand,5,0.0,675
Zanka,5,0.0,112
Baker-Boaitey,5,0.0,114
Barco,5,0.0,116
Fitzgerald,5,0.0,673
Trevitt,5,0.0,602
Simpson-Pusey,5,0.0,672
Wright,5,0.0,671
Jaros,5,0.0,660
Casadei,5,0.0,158
Mepham,5,0.0,72
Bettinelli,5,0.0,155
Neto,5,0.0,73
Paulsen,5,0.0,75
Travers,5,0.0,84
Brierley,5,0.0,87
Dasilva,5,0.0,90
Bergström,5,0.0,154
Flekken,5,0.0,91
B.Badiashile,5,0.0,153
G.Nunes,5,0.0,634
Meupiyou,5,0.0,637
Oulad M'hand,5,0.0,638
Setford,5,0.0,639
Cozier-Duberry,5,0.0,118
Mee,5,0.0,100
Jørgensen,5,0.0,581
Dahoud,5,0.0,119
Ogbene,5,0.0,632
Dixon,5,0.0,627
Kaboré,5,0.0,626
J.Araujo,5,0.0,592
Swinkels,5,0.0,640
Dennis,5,0.0,599
Nelson,5,0.0,10
Rushworth,5,0.0,615
Metcalfe,5,0.0,614
Andrey Santos,5,0.0,150
Ângelo,5,0.0,151
H.Traorè,5,0.0,67
Faivre,5,0.0,66
Begovic,5,0.0,624
Dobbin,5,0.0,37
Diaby,5,0.0,34
Iraola,5,0.0,738
Djiga,5,0.0,769
Barrenechea,5,0.0,30
Raya,5,0.0,15
Ramsdale,5,0.0,14
Morgan,5,0.0,780
Koné,5,0.0,779
Moorhouse,5,0.0,778
Fredricson,5,0.0,777
Peart-Harris,5,0.0,103
Anselmino,5,0.0,774
Heath,5,0.0,773
Dermot Mee,5,0.0,788
Genesis Antwi,5,0.0,787
Benjamin Fredrick,5,0.0,786
Echeverri,5,0.0,785
Mané,5,0.0,784
Graczyk,5,0.0,783
Samuels-Smith,5,0.0,782
Hein,5,0.0,5
Harry Howell,5,0.0,795
Coby Ebere,5,0.0,775
Yang,5,0.0,717
Kinsky,5,0.0,716
Godfrey,5,0.0,715
Soler,5,0.0,713
Akinmboni,5,0.0,712
Okoduwa,5,0.0,711
Jimoh,5,0.0,710
Ajayi,5,0.0,729
Silcott-Duberry,5,0.0,728
McKenna,5,0.0,727
Sherif,5,0.0,724
Gauci,5,0.0,39
Adu-Adjei,5,0.0,722
Hennessey,5,0.0,721
Dendoncker,5,0.0,33
Guardiola,5,0.0,736
Arteta,5,0.0,735
Vitor Reis,5,0.0,733
Olabade Aluko,5,0.0,796
Marschall,5,0.0,46
Kesler-Hayden,5,0.0,43
Iling Jr,5,0.0,41
Hause,5,0.0,40
Sadi,5,0.0,723
O'Brien-Whitmarsh,5,0.0,693
Danns,5,0.0,709
Wilson-Brown,5,0.0,708
Rees-Dottin,5,0.0,707
Abbott,5,0.0,706
Arthur,5,0.0,705
Brits,5,0.0,704
Alleyne,5,0.0,703
Harris,5,0.0,702
Rodney,5,0.0,647
Umeh-Chibueze,5,0.0,644
Freddie Simmonds,5,0.0,794
Zych,5,0.0,641
Ji-soo,5,0.0,96
Hickey,5,0.0,93
Henry,5,0.0,92
Kabia,5,0.0,659
Heaven,5,0.0,658
Kacurri,5,0.0,657
Young,5,0.0,656
Meghoma,5,0.0,649
Wheatley,5,0.0,648
Fletcher,5,0.0,667
Casey,5,0.0,643
Jack Henry-Francis,5,0.0,793
Monga,5,0.0,792
Charlie Tasker,5,0.0,791
Gower,5,0.0,790
Neave,5,0.0,789
Hardy,5,0.0,684
Olusesi,5,0.0,683
Edozie,5,0.0,459
McConville,5,0.0,681
Kinsey,5,0.0,680
Broggio,5,0.0,679
Cartwright,5,0.0,694
Marsh,5,0.0,676
Nallo,5,0.0,692
Kukonki,5,0.0,691
Amissah,5,0.0,690
Williams-Barnett,5,0.0,689
Nyoni,5,0.0,688
Winterburn,5,0.0,687
Mayers,5,0.0,686
Slater,5,0.0,685
King,5,0.0,604
Dorrington,5,0.0,699
Rak-Sakyi,5,0.0,695
Bates,5,0.0,678
Panzo,5,0.0,441
Omobamidele,5,0.0,440
O'Brien,5,0.0,582
O.Richards,5,0.0,438
Mighten,5,0.0,435
Marcal,5,0.0,297
Iversen,5,0.0,294
Hermansen,5,0.0,293
Golding,5,0.0,292
Worrall,5,0.0,448
Mazilu,5,0.0,133
Turner,5,0.0,445
Rodrigo,5,0.0,360
Ortega Moreno,5,0.0,358
João Cancelo,5,0.0,353
Tom Taylor,5,0.0,800
Boniface,5,0.0,799
Jay Robinson,5,0.0,798
Jake Evans,5,0.0,797
Onana,5,0.0,233
Malacia,5,0.0,379
Lindelof,5,0.0,376
Ui-jo,5,0.0,446
Mara,5,0.0,468
Lumley,5,0.0,466
Ndaba,5,0.0,279
Luongo,5,0.0,277
Ladapo,5,0.0,276
Humphreys,5,0.0,273
Harness,5,0.0,271
Edmundson,5,0.0,269
Baggott,5,0.0,261
Ederson M.,5,0.0,347
Carson,5,0.0,344
Sels,5,0.0,443
R.Williams,5,0.0,334
N.Phillips,5,0.0,332
Morton,5,0.0,331
McConnell,5,0.0,330
Dennis,5,0.0,599
Danilo,5,0.0,429
Da Silva Moreira,5,0.0,428
C.Miguel,5,0.0,427
Bowler,5,0.0,426
White,5,0.0,24
J.Alvarez,5,0.0,352
Bobb,5,0.0,343
Slot,5,0.0,744
McKenna,5,0.0,727
Moyes,5,0.0,742
Glasner,5,0.0,741
Maresca,5,0.0,740
Hürzeler,5,0.0,739
Van Nistelrooy,5,0.0,754
Silva,5,0.0,753
Frank,5,0.0,752
Pereira,5,0.0,751
Potter,5,0.0,750
Heaton,5,0.0,374
Rusk,5,0.0,748
Nuno,5,0.0,747
Martinez,5,0.0,47
Cashin,5,0.0,763
Harrison,5,0.0,224
Cassanova,5,0.0,760
Eyestone,5,0.0,759
Knight,5,0.0,758
Porter,5,0.0,756
Fábio Vieira,5,0.0,1
Palmer,5,0.0,182
Postecoglou,5,0.0,749
Hannibal,5,0.0,373
Bayindir,5,0.0,367
Hayden,5,0.0,400
Dúbravka,5,0.0,396
A.Murphy,5,0.0,390
Pellistri,5,0.0,384
Kelleher,5,0.0,325
Targett,5,0.0,416
Ruddy,5,0.0,414
Pope,5,0.0,413
Odysseas,5,0.0,412
Amorim,5,0.0,745
Lascelles,5,0.0,407
Kuol,5,0.0,406
Kayi Sanda,5,0.0,719
Emery,5,0.0,737
Anthony,5,0.0,61
Aarons,5,0.0,59
Sousa,5,0.0,56
Sinisalo,5,0.0,55
Olsen,5,0.0,51
Nedeljkovic,5,0.0,50
Howe,5,0.0,746
Lewis,5,0.0,355
O’Mahony,5,0.0,138
Moder,5,0.0,137
Ward,5,0.0,215
Rak-Sakyi,5,0.0,695
Ozoh,5,0.0,212
Matthews,5,0.0,209
Johnstone,5,0.0,204
Holding,5,0.0,202
Ebiowei,5,0.0,197
Zouma,5,0.0,532
N.Aguerd,5,0.0,529
McCarthy,5,0.0,469
Fabianski,5,0.0,521
Earthy,5,0.0,519
Areola,5,0.0,513
D.D.Fofana,5,0.0,164
Chukwuemeka,5,0.0,161
Cundle,5,0.0,540
Chiwome,5,0.0,539
Chirewa,5,0.0,538
Chiquinho,5,0.0,537
Bentley,5,0.0,536
B.Traore,5,0.0,534
Foderingham,5,0.0,522
Gonzalez,5,0.0,547
Fraser,5,0.0,397
Fábio Silva,5,0.0,545
Ahamada,5,0.0,190
Sánchez,5,0.0,185
Petrović,5,0.0,183
Marc Guiu,5,0.0,178
King,5,0.0,604
Kalajdžić,5,0.0,555
José Sá,5,0.0,554
Hoever,5,0.0,552
Offiah,5,0.0,139
H.Bueno,5,0.0,549
Amougou,5,0.0,771
Kozlowski,5,0.0,130
Wiley,5,0.0,575
Pivas,5,0.0,574
Muric,5,0.0,568
Verbruggen,5,0.0,146
Undav,5,0.0,143
Steele,5,0.0,142
Sarmiento,5,0.0,141
Peupion,5,0.0,140
Hodge,5,0.0,551
Stansfield,5,0.0,256
Chadi Riad,5,0.0,195
Whiteman,5,0.0,510
Vicario,5,0.0,508
Veliz,5,0.0,507
Solomon,5,0.0,502
Endo,5,0.0,320
Doak,5,0.0,318
Clark,5,0.0,315
Bajcetic,5,0.0,312
A.Becker,5,0.0,310
M.Sarr,5,0.0,176
Stolarczyk,5,0.0,304
Souttar,5,0.0,303
Lis,5,0.0,465
Larios,5,0.0,464
Edwards,5,0.0,460
Edozie,5,0.0,459
Charles,5,0.0,458
Bazunu,5,0.0,454
Austin,5,0.0,479
A.Phillips,5,0.0,478
Taylor,5,0.0,281
Ward,5,0.0,215
Lukaku,5,0.0,175
Kellyman,5,0.0,173
Gilchrist,5,0.0,170
Gallagher,5,0.0,169
M.Salah,6,3.0,328
Semenyo,6,4.0,78
Palmer,6,7.0,182
Haaland,6,5.0,351
Cunha,6,2.0,541
Eze,6,5.0,199
Isak,6,0.0,401
Raúl,6,3.0,252
B.Fernandes,6,0.0,366
Garnacho,6,3.0,372
Watkins,6,1.0,58
Wissa,6,0.0,110
Bowen,6,3.0,514
Mbeumo,6,4.0,99
N.Jackson,6,5.0,180
Madueke,6,1.0,177
Kudus,6,3.0,525
Trossard,6,4.0,23
Luis Díaz,6,1.0,327
Delap,6,3.0,268
Szoboszlai,6,1.0,336
Evanilson,6,2.0,617
O.Dango,6,1.0,74
Iwobi,6,1.0,247
Mateta,6,1.0,207
Solanke,6,4.0,82
Kluivert,6,1.0,71
Gordon,6,1.0,398
Wood,6,0.0,447
Saka,6,7.0,17
Son,6,0.0,503
Mitoma,6,2.0,136
Savinho,6,0.0,571
Strand Larsen,6,1.0,566
Gibbs-White,6,0.0,433
Johnson,6,3.0,275
Barnes,6,4.0,392
Rogers,6,2.0,54
Welbeck,6,3.0,148
Foden,6,1.0,348
Vardy,6,0.0,306
Havertz,6,7.0,4
Neto,6,1.0,73
Georginio,6,3.0,618
Souček,6,1.0,530
Gakpo,6,0.0,321
Enzo,6,0.0,168
Tavernier,6,1.0,83
I.Sarr,6,0.0,585
De Bruyne,6,0.0,345
João Pedro,6,0.0,129
Calvert-Lewin,6,2.0,220
Diogo J.,6,0.0,317
Martinelli,6,5.0,9
Kulusevski,6,2.0,492
Schade,6,0.0,106
Joelinton,6,2.0,403
Alexander-Arnold,6,2.0,311
Ødegaard,6,0.0,13
Rice,6,3.0,16
J.Murphy,6,0.0,402
Muniz,6,0.0,251
Enciso,6,2.0,121
Baleba,6,3.0,115
Amad,6,0.0,364
L.Paquetá,6,1.0,527
Maddison,6,3.0,494
Bruno G.,6,0.0,394
M.Fernandes,6,0.0,623
Mac Allister,6,0.0,329
Elanga,6,1.0,432
Kovačić,6,2.0,354
Pedro Porro,6,1.0,495
Hudson-Odoi,6,1.0,434
Tielemans,6,1.0,57
Gvardiol,6,1.0,350
Andreas,6,1.0,240
Marmoush,6,0.0,755
Nketiah,6,2.0,11
Adama,6,1.0,239
Hutchinson,6,1.0,274
Anderson,6,1.0,423
Beto,6,0.0,218
Rashford,6,0.0,385
Smith Rowe,6,2.0,19
Buonanotte,6,2.0,117
Nørgaard,6,0.0,101
Ndiaye,6,0.0,232
N.Williams,6,0.0,437
Christie,6,2.0,63
J.Gomes,6,0.0,553
Onuachu,6,0.0,470
Damsgaard,6,0.0,89
Aït-Nouri,6,1.0,533
Yates,6,1.0,449
Merino,6,0.0,633
Muñoz,6,2.0,211
Darwin,6,0.0,316
Jones,6,1.0,324
Duran,6,0.0,38
P.M.Sarr,6,2.0,499
Tonali,6,0.0,417
A.Doucoure,6,0.0,217
Wilson,6,0.0,259
Schär,6,1.0,415
Bernardo,6,2.0,342
Lindstrøm,6,0.0,577
Dibling,6,1.0,608
J.Ayew,6,0.0,192
Minteh,6,1.0,135
Casemiro,6,2.0,368
Bailey,6,0.0,28
Archer,6,0.0,27
Zirkzee,6,1.0,389
Lewis-Potter,6,1.0,98
Harrison,6,0.0,224
Gana,6,1.0,222
Milenković,6,1.0,573
Armstrong,6,0.0,603
Mavididi,6,0.0,298
Adingra,6,0.0,113
McGinn,6,0.0,48
Lacroix,6,1.0,650
Højlund,6,0.0,375
Nkunku,6,0.0,181
Kamaldeen,6,0.0,462
Ayari,6,1.0,600
Gündogan,6,2.0,625
Justin,6,3.0,295
Lerma,6,1.0,206
Doku,6,0.0,346
C.Soler,6,1.0,654
Tete,6,2.0,257
Thomas,6,0.0,20
Dalot,6,0.0,369
Sancho,6,1.0,386
Murillo,6,0.0,436
Virgil,6,0.0,339
McNeil,6,3.0,230
El Khannouss,6,0.0,635
Cucurella,6,0.0,163
Gabriel,6,3.0,3
Nwaneri,6,1.0,12
Gusto,6,0.0,171
Brooks,6,0.0,62
Jota Silva,6,2.0,596
Estupiñan,6,0.0,122
Bentancur,6,0.0,480
Szmodics,6,0.0,611
G.Jesus,6,1.0,2
Ndidi,6,0.0,300
Walker-Peters,6,0.0,476
Alcaraz,6,0.0,450
João Félix,6,0.0,621
O'Riley,6,0.0,629
Bellegarde,6,1.0,535
Antonio,6,3.0,512
Guedes,6,0.0,548
Enes Ünal,6,0.0,65
O'Shea,6,1.0,630
M.Asensio,6,0.0,762
Tel,6,0.0,768
Harwood-Bellis,6,2.0,461
Jaden,6,0.0,569
Hughes,6,0.0,203
Dominguez,6,1.0,431
Caicedo,6,0.0,157
Mavropanos,6,1.0,528
Burn,6,1.0,395
Gravenberch,6,0.0,323
Ugarte,6,0.0,652
De Ligt,6,1.0,593
Konaté,6,2.0,326
Ramsey,6,1.0,53
Kerkez,6,1.0,70
Martinez,6,4.0,47
Chalobah,6,0.0,159
Aribo,6,1.0,452
Rúben,6,0.0,361
Mario Jr.,6,0.0,557
Collins,6,0.0,88
Kamada,6,0.0,205
Taylor,6,1.0,281
Sarabia,6,0.0,565
Onana,6,0.0,233
Andersen,6,1.0,191
Willock,6,0.0,420
Colwill,6,0.0,162
Huijsen,6,0.0,580
Van Hecke,6,0.0,144
Emerson,6,1.0,520
Robinson,6,2.0,255
Romero,6,1.0,498
Mangala,6,0.0,651
Maatsen,6,0.0,45
Grealish,6,1.0,349
Van den Berg,6,1.0,338
Wan-Bissaka,6,1.0,388
Richarlison,6,0.0,497
N.Semedo,6,1.0,559
Daka,6,0.0,289
Munetsi,6,0.0,770
Barkley,6,1.0,29
Lukić,6,0.0,249
Tarkowski,6,1.0,236
Hinshelwood,6,0.0,126
Bassey,6,1.0,241
Summerville,6,1.0,587
Cook,6,1.0,64
Janelt,6,0.0,94
J.Clarke,6,2.0,631
J.Timber,6,2.0,6
Davis,6,1.0,267
Ings,6,0.0,523
Guéhi,6,1.0,200
A.Fatawu,6,0.0,570
Füllkrug,6,0.0,589
Sugawara,6,0.0,474
Mazraoui,6,0.0,594
Robertson,6,0.0,335
Digne,6,0.0,36
Mainoo,6,0.0,378
Sinisterra,6,1.0,80
Scott,6,0.0,77
Sessegnon,6,0.0,579
Ferguson,6,0.0,123
Chaplin,6,0.0,265
Maguire,6,0.0,377
Malen,6,0.0,725
Mykolenko,6,1.0,231
Dunk,6,0.0,120
Carvalho,6,1.0,314
McAtee,6,0.0,357
Tosin,6,0.0,187
Wharton,6,2.0,216
Sosa,6,0.0,620
Faes,6,0.0,291
Kilman,6,0.0,524
Mitchell,6,0.0,210
Brereton Díaz,6,1.0,584
Elliott,6,0.0,319
Bergvall,6,1.0,481
Nelson,6,0.0,10
Hall,6,0.0,399
Álvarez,6,0.0,511
Cash,6,0.0,32
Mount,6,0.0,382
Odobert,6,0.0,612
Bissouma,6,0.0,482
Akanji,6,2.0,340
Spence,6,0.0,504
C.Richards,6,0.0,194
Zabarnyi,6,0.0,85
Pinnock,6,0.0,104
Winks,6,0.0,309
Broadhead,6,0.0,262
Cajuste,6,0.0,619
Downes,6,0.0,518
Doherty,6,0.0,543
Calafiori,6,3.0,578
Lewis,6,0.0,355
Phillips,6,1.0,359
Awoniyi,6,1.0,424
Eriksen,6,0.0,370
Sterling,6,0.0,186
Morsy,6,2.0,278
Mings,6,0.0,49
Dorgu,6,0.0,766
Aina,6,0.0,422
Doyle,6,0.0,544
Ugochukwu,6,0.0,188
Yarmoliuk,6,1.0,111
Burgess,6,0.0,263
Hirst,6,0.0,272
Bradley,6,0.0,313
Konsa,6,0.0,44
Ward-Prowse,6,1.0,531
James,6,0.0,172
McAteer,6,0.0,299
Greaves,6,0.0,270
Werner,6,2.0,509
Adams,6,0.0,60
André,6,0.0,642
Devenny,6,0.0,645
Ajer,6,0.0,86
Pau,6,0.0,52
Keane,6,0.0,228
Wieffer,6,0.0,149
Branthwaite,6,0.0,219
Castagne,6,0.0,244
G.Rodríguez,6,1.0,588
N.Gonzalez,6,0.0,765
De Cordova-Reid,6,0.0,290
Garner,6,0.0,223
B.Soumaré,6,0.0,285
Burns,6,1.0,264
Kamara,6,0.0,42
Willian,6,0.0,772
Matheus N.,6,0.0,356
Manning,6,0.0,467
Johnson,6,0.0,275
Toti,6,0.0,567
C.Doucouré,6,0.0,193
White,6,0.0,24
Danso,6,0.0,767
Longstaff,6,1.0,410
Saliba,6,0.0,18
Van de Ven,6,2.0,506
Jensen,6,0.0,95
Agbadou,6,0.0,720
Young,6,0.0,656
Almirón,6,0.0,391
Smallbone,6,0.0,471
O’Reilly,6,0.0,607
Antony,6,0.0,365
Alex Moreno,6,1.0,26
Zinchenko,6,0.0,25
Hill,6,0.0,68
Lamptey,6,0.0,131
R.Gomes,6,0.0,563
S.Bueno,6,0.0,564
Veltman,6,0.0,145
Philip,6,0.0,76
Dragusin,6,0.0,486
Cairney,6,0.0,243
Iroegbunam,6,0.0,226
Hee Chan,6,0.0,550
O'Brien,6,0.0,582
Buendia,6,1.0,31
Walker,6,0.0,363
Edouard,6,0.0,198
Livramento,6,0.0,409
Udogie,6,2.0,505
Davies,6,0.0,669
Gómez,6,0.0,714
Wilson,6,0.0,259
Dawson,6,0.0,542
Bednarek,6,0.0,455
Roerslev,6,0.0,105
Yoro,6,0.0,572
Diop,6,0.0,245
Coufal,6,0.0,516
Schlupp,6,1.0,214
Skipp,6,0.0,501
Tsimikas,6,0.0,337
Diego Carlos,6,0.0,35
F.Kadıoğlu,6,0.0,628
Chiesa,6,0.0,636
Okoli,6,0.0,301
Gruda,6,0.0,595
Disasi,6,0.0,167
Tuanzebe,6,2.0,282
Stephens,6,0.0,472
Irving,6,0.0,576
Broja,6,0.0,156
Al-Hamadi,6,0.0,260
Bree,6,0.0,457
Todibo,6,2.0,591
Scarles,6,0.0,677
Miley,6,0.0,411
Aké,6,0.0,341
Gomez,6,0.0,714
Kelly,6,0.0,404
George,6,0.0,696
Welington,6,0.0,718
Smith,6,0.0,81
M.França,6,0.0,208
Lallana,6,1.0,463
Y. Chermiti,6,0.0,237
W.Fofana,6,0.0,189
Reed,6,0.0,254
Stewart,6,1.0,473
Vestergaard,6,0.0,307
Thomas,6,0.0,20
Renato Veiga,6,0.0,184
Osula,6,0.0,590
L.Guilherme,6,0.0,526
Cresswell,6,0.0,517
Kristiansen,6,0.0,296
Trippier,6,1.0,418
Moore,6,1.0,610
Kiwior,6,0.0,8
A. Garcia,6,0.0,731
Grønbæk,6,0.0,734
Milner,6,0.0,134
Berge,6,0.0,622
Jebbison,6,0.0,69
Jorginho,6,0.0,7
Ricardo,6,0.0,302
Stones,6,0.0,362
Wood,6,0.0,447
Coulibaly,6,0.0,726
Acheampong,6,0.0,697
March,6,0.0,132
Chilwell,6,0.0,160
Obi,6,0.0,776
Clyne,6,0.0,196
Lewis-Skelly,6,0.0,597
Forbs,6,1.0,655
Morato,6,0.0,653
Mosquera,6,0.0,558
Toffolo,6,0.0,444
Dewsbury-Hall,6,0.0,166
Coady,6,0.0,288
Sangaré,6,0.0,442
Lavia,6,0.0,174
Reguilón,6,0.0,496
Cornet,6,1.0,515
Mheuka,6,0.0,781
Senesi,6,0.0,79
McTominay,6,0.0,381
Evans,6,0.0,371
Boly,6,0.0,425
Scarlett,6,0.0,500
Butler-Oyedeji,6,0.0,665
Bella-Kotchap,6,0.0,456
Maghoma,6,0.0,674
Amo-Ameyaw,6,0.0,451
Vinicius,6,0.0,258
Agbinone,6,0.0,646
Gray,6,0.0,489
Henderson,6,1.0,201
Patterson,6,0.0,234
Collyer,6,0.0,613
Igor,6,0.0,128
H.Clarke,6,0.0,266
Mubama,6,0.0,698
Gilmour,6,0.0,124
Quansah,6,0.0,333
Woolfenden,6,0.0,284
Orford,6,0.0,701
Amass,6,0.0,670
Webster,6,0.0,147
Tierney,6,0.0,21
Tomiyasu,6,0.0,22
King,6,0.0,604
Khusanov,6,0.0,732
Pedro Lima,6,0.0,561
Bogarde,6,0.0,598
Mudryk,6,0.0,179
Arrizabalaga,6,0.0,152
J.Cuenca,6,0.0,586
Shaw,6,0.0,387
Coleman,6,0.0,221
Armstrong,6,0.0,603
Krafth,6,0.0,405
Thiago,6,0.0,107
Kayode,6,0.0,757
Esse,6,0.0,730
Botman,6,0.0,393
Townsend,6,0.0,583
Podence,6,0.0,562
Konak,6,0.0,97
Fraser,6,1.0,397
Cahill,6,0.0,668
Godo,6,0.0,605
Lankshear,6,0.0,609
Davies,6,0.0,669
I.Osman,6,0.0,127
Alves,6,0.0,606
Gross,6,0.0,125
Onyeka,6,0.0,102
Kporha,6,0.0,666
Toney,6,0.0,108
Pond,6,0.0,664
Samuels,6,0.0,663
Nichols,6,0.0,662
Valdimarsson,6,0.0,109
Yogane,6,0.0,661
Moran,6,0.0,601
Wilson-Esbrand,6,0.0,675
Zanka,6,0.0,112
Baker-Boaitey,6,0.0,114
Barco,6,0.0,116
Fitzgerald,6,0.0,673
Trevitt,6,0.0,602
Simpson-Pusey,6,0.0,672
Wright,6,0.0,671
Jaros,6,0.0,660
Casadei,6,0.0,158
Mepham,6,0.0,72
Bettinelli,6,0.0,155
Neto,6,0.0,73
Paulsen,6,0.0,75
Travers,6,0.0,84
Brierley,6,0.0,87
Dasilva,6,0.0,90
Bergström,6,0.0,154
Flekken,6,0.0,91
B.Badiashile,6,0.0,153
G.Nunes,6,0.0,634
Meupiyou,6,0.0,637
Oulad M'hand,6,0.0,638
Setford,6,0.0,639
Cozier-Duberry,6,0.0,118
Mee,6,0.0,100
Jørgensen,6,0.0,581
Dahoud,6,0.0,119
