web_name,gw,SiB,player_id
Valdimarsson,7,0.0,109
Toney,7,0.0,108
Peart-Harris,7,0.0,103
H.Bueno,7,0.0,549
Gonzalez,7,0.0,547
Fraser,7,0.0,397
Fábio Silva,7,0.0,545
Ahamada,7,0.0,190
Cozier-Duberry,7,0.0,118
Nelson,7,0.0,10
Rushworth,7,0.0,615
Metcalfe,7,0.0,614
Neto,7,0.0,73
Mepham,7,0.0,72
H.Traorè,7,0.0,67
Faivre,7,0.0,66
Swinkels,7,0.0,640
Setford,7,0.0,639
Oulad M'hand,7,0.0,638
Meupiyou,7,0.0,637
Andrey Santos,7,0.0,150
Henry,7,0.0,92
Flekken,7,0.0,91
Dasilva,7,0.0,90
Brierley,7,0.0,87
Travers,7,0.0,84
Paulsen,7,0.0,75
Chilwell,7,0.0,160
Casadei,7,0.0,158
Bettinelli,7,0.0,155
Bergström,7,0.0,154
B.Badiashile,7,0.0,153
Ângelo,7,0.0,151
Hickey,7,0.0,93
Dobbin,7,0.0,37
Diaby,7,0.0,34
Hein,7,0.0,5
Mané,7,,784
Graczyk,7,,783
Samuels-Smith,7,,782
Morgan,7,,780
Koné,7,,779
Moorhouse,7,,778
Jack Henry-Francis,7,,793
Monga,7,,792
Charlie Tasker,7,,791
Yogane,7,0.0,661
Neave,7,,789
Dermot Mee,7,,788
Genesis Antwi,7,,787
Benjamin Fredrick,7,,786
João Cancelo,7,0.0,353
Tom Taylor,7,,800
Boniface,7,,799
Jay Robinson,7,,798
Jake Evans,7,,797
Olabade Aluko,7,,796
Harry Howell,7,,795
Freddie Simmonds,7,,794
Gower,7,,790
Welington,7,,718
Yang,7,,717
Kinsky,7,,716
Godfrey,7,,715
Soler,7,,713
Akinmboni,7,,712
Ajayi,7,,729
Silcott-Duberry,7,,728
McKenna,7,,727
Sherif,7,,724
Sadi,7,,723
Adu-Adjei,7,,722
Gauci,7,0.0,39
Dendoncker,7,0.0,33
Guardiola,7,,736
Arteta,7,,735
Grønbæk,7,,734
Vitor Reis,7,,733
Khusanov,7,,732
A. Garcia,7,,731
Fábio Vieira,7,0.0,1
Marschall,7,0.0,46
Kesler-Hayden,7,0.0,43
Iling Jr,7,0.0,41
Hause,7,0.0,40
Hennessey,7,,721
Rak-Sakyi,7,,695
Cartwright,7,,694
Okoduwa,7,,711
Jimoh,7,,710
Danns,7,,709
Wilson-Brown,7,,708
Rees-Dottin,7,,707
Abbott,7,,706
Arthur,7,,705
Brits,7,,704
Wheatley,7,0.0,648
Rodney,7,0.0,647
Echeverri,7,,785
Umeh-Chibueze,7,0.0,644
Casey,7,0.0,643
Zych,7,0.0,641
Ji-soo,7,0.0,96
Sánchez,7,0.0,185
Jaros,7,0.0,660
Kabia,7,0.0,659
Heaven,7,0.0,658
Kacurri,7,0.0,657
Young,7,0.0,656
Meghoma,7,0.0,649
Davies,7,,669
Agbinone,7,0.0,646
Heaton,7,0.0,374
Hannibal,7,0.0,373
Bayindir,7,0.0,367
Walker,7,0.0,363
Rodrigo,7,0.0,360
Ortega Moreno,7,0.0,358
Slater,7,,685
Hardy,7,,684
Olusesi,7,,683
Edozie,7,,459
McConville,7,,681
Kinsey,7,,680
Dorrington,7,,699
Bates,7,,678
O'Brien-Whitmarsh,7,,693
Nallo,7,,692
Kukonki,7,,691
Amissah,7,,690
Williams-Barnett,7,,689
Nyoni,7,,688
Winterburn,7,,687
Mayers,7,,686
Alleyne,7,,703
Harris,7,,702
King,7,,604
Broggio,7,,679
Sangaré,7,0.0,442
N.Phillips,7,0.0,332
Morton,7,0.0,331
McConnell,7,0.0,330
Kelleher,7,0.0,325
Pellistri,7,0.0,384
Onana,7,0.0,233
Malacia,7,0.0,379
A.Murphy,7,0.0,390
Shaw,7,0.0,387
J.Alvarez,7,0.0,352
Pivas,7,0.0,574
Carson,7,0.0,344
Bobb,7,0.0,343
R.Williams,7,0.0,334
Lewis,7,0.0,355
Lascelles,7,0.0,407
Kuol,7,0.0,406
Hayden,7,0.0,400
Fraser,7,0.0,397
Dúbravka,7,0.0,396
Marcal,7,0.0,297
Iversen,7,0.0,294
Ederson M.,7,0.0,347
A.Becker,7,0.0,310
Winks,7,0.0,309
Ward,7,0.0,215
Stolarczyk,7,0.0,304
Souttar,7,0.0,303
C.Miguel,7,0.0,427
Bowler,7,0.0,426
White,7,0.0,24
Endo,7,0.0,320
Doak,7,0.0,318
Clark,7,0.0,315
Sels,7,0.0,443
Omobamidele,7,0.0,440
O'Brien,7,0.0,582
O.Richards,7,0.0,438
Mighten,7,0.0,435
Dennis,7,0.0,599
Danilo,7,0.0,429
Da Silva Moreira,7,0.0,428
Baggott,7,0.0,261
Worrall,7,0.0,448
Ui-jo,7,0.0,446
Turner,7,0.0,445
Toffolo,7,0.0,444
Panzo,7,0.0,441
Potter,7,,750
Postecoglou,7,,749
Rusk,7,,748
Nuno,7,,747
Jorginho,7,0.0,7
Cashin,7,,763
Harrison,7,,224
Cassanova,7,,760
Eyestone,7,,759
Knight,7,,758
Porter,7,,756
Hermansen,7,0.0,293
Iraola,7,,738
Lindelof,7,0.0,376
Kayi Sanda,7,,719
Fredricson,7,,777
Coby Ebere,7,,775
Anselmino,7,,774
Heath,7,,773
Amougou,7,,771
Djiga,7,,769
Barrenechea,7,0.0,30
Raya,7,0.0,15
Martinez,7,0.0,47
Golding,7,0.0,292
Targett,7,0.0,416
Ruddy,7,0.0,414
Pope,7,0.0,413
Odysseas,7,0.0,412
Palmer,7,,182
Emery,7,,737
Anthony,7,0.0,61
Aarons,7,0.0,59
Sousa,7,0.0,56
Sinisalo,7,0.0,55
Pereira,7,,751
Nedeljkovic,7,0.0,50
Howe,7,,746
Amorim,7,,745
Slot,7,,744
McKenna,7,,727
Moyes,7,,742
Glasner,7,,741
Maresca,7,,740
Hürzeler,7,,739
Van Nistelrooy,7,,754
Silva,7,,753
Frank,7,,752
Olsen,7,0.0,51
Ozoh,7,0.0,212
Matthews,7,0.0,209
Johnstone,7,0.0,204
Holding,7,0.0,202
B.Traore,7,0.0,534
Zouma,7,0.0,532
N.Aguerd,7,0.0,529
Foderingham,7,0.0,522
Fabianski,7,0.0,521
Earthy,7,0.0,519
Cresswell,7,0.0,517
Bajcetic,7,0.0,312
D.D.Fofana,7,0.0,164
Chukwuemeka,7,0.0,161
Cundle,7,0.0,540
Chiwome,7,0.0,539
Chirewa,7,0.0,538
Chiquinho,7,0.0,537
Bentley,7,0.0,536
Marc Guiu,7,0.0,178
M.Sarr,7,0.0,176
Lukaku,7,0.0,175
Kellyman,7,0.0,173
Deivid,7,0.0,165
Petrović,7,0.0,183
Muric,7,0.0,568
Podence,7,0.0,562
Pedro Lima,7,0.0,561
King,7,0.0,604
Kalajdžić,7,0.0,555
José Sá,7,0.0,554
Hoever,7,0.0,552
Hodge,7,0.0,551
Moder,7,0.0,137
Mazilu,7,0.0,133
Rak-Sakyi,7,0.0,695
Irving,7,0.0,576
Wiley,7,0.0,575
Ramsdale,7,0.0,14
Verbruggen,7,0.0,146
Undav,7,0.0,143
Steele,7,0.0,142
Sarmiento,7,0.0,141
Peupion,7,0.0,140
Offiah,7,0.0,139
O’Mahony,7,0.0,138
Areola,7,0.0,513
Ward,7,0.0,215
Kozlowski,7,0.0,130
Morsy,7,0.0,278
Luongo,7,0.0,277
Ladapo,7,0.0,276
Humphreys,7,0.0,273
Harness,7,0.0,271
Edmundson,7,0.0,269
Bazunu,7,0.0,454
Amo-Ameyaw,7,0.0,451
Choudhury,7,0.0,287
Cannon,7,0.0,286
Walton,7,0.0,283
Gilchrist,7,0.0,170
Lis,7,0.0,465
Larios,7,0.0,464
Edwards,7,0.0,460
Edozie,7,0.0,459
Charles,7,0.0,458
Holgate,7,0.0,225
Austin,7,0.0,479
A.Phillips,7,0.0,478
Taylor,7,0.0,281
McCarthy,7,0.0,469
Mara,7,0.0,468
Lumley,7,0.0,466
Slicker,7,0.0,280
Gallagher,7,0.0,169
Harris,7,0.0,702
Benda,7,0.0,242
Pickford,7,0.0,235
Maupay,7,0.0,229
M.Salah,8,2.0,328
Haaland,8,0.0,351
Semenyo,8,4.0,78
Isak,8,5.0,401
Watkins,8,2.0,58
Raúl,8,4.0,252
N.Jackson,8,2.0,180
Wissa,8,0.0,110
Madueke,8,1.0,177
Garnacho,8,4.0,372
Palmer,8,3.0,182
Evanilson,8,0.0,617
Mbeumo,8,1.0,99
Solanke,8,1.0,82
Bowen,8,1.0,514
Luis Díaz,8,1.0,327
Johnson,8,5.0,275
Strand Larsen,8,1.0,566
Vardy,8,4.0,306
Cunha,8,0.0,541
Souček,8,0.0,530
O.Dango,8,0.0,74
Kudus,8,4.0,525
Wood,8,3.0,447
Mateta,8,2.0,207
Mitoma,8,2.0,136
Havertz,8,1.0,4
Trossard,8,0.0,23
Delap,8,2.0,268
Calvert-Lewin,8,5.0,220
I.Sarr,8,0.0,585
Diogo J.,8,0.0,317
Saka,8,0.0,17
Barnes,8,1.0,392
Schade,8,1.0,106
Eze,8,1.0,199
Iwobi,8,0.0,247
Martinelli,8,2.0,9
Gordon,8,4.0,398
Muniz,8,0.0,251
Son,8,4.0,503
Kluivert,8,1.0,71
Rogers,8,2.0,54
Kulusevski,8,2.0,492
Georginio,8,0.0,618
Gakpo,8,1.0,321
João Pedro,8,0.0,129
Welbeck,8,1.0,148
Szoboszlai,8,1.0,336
Joelinton,8,4.0,403
Savinho,8,1.0,571
Onuachu,8,1.0,470
B.Fernandes,8,3.0,366
Neto,8,0.0,73
Gibbs-White,8,0.0,433
Beto,8,0.0,218
Gvardiol,8,0.0,350
Adama,8,0.0,239
Nketiah,8,3.0,11
Muñoz,8,0.0,211
Merino,8,1.0,633
Amad,8,0.0,364
Smith Rowe,8,0.0,19
Aït-Nouri,8,0.0,533
Elanga,8,0.0,432
Archer,8,4.0,27
Bernardo,8,4.0,342
Ndiaye,8,1.0,232
Darwin,8,0.0,316
A.Doucoure,8,0.0,217
Enzo,8,0.0,168
Foden,8,0.0,348
Zirkzee,8,0.0,389
Maddison,8,0.0,494
Duran,8,1.0,38
Hudson-Odoi,8,1.0,434
Minteh,8,0.0,135
J.Murphy,8,1.0,402
Milenković,8,0.0,573
Rashford,8,2.0,385
Ødegaard,8,0.0,13
Rice,8,0.0,16
L.Paquetá,8,0.0,527
Nørgaard,8,0.0,101
Bruno G.,8,0.0,394
Mac Allister,8,0.0,329
M.Fernandes,8,0.0,623
Buonanotte,8,3.0,117
Højlund,8,1.0,375
Tavernier,8,2.0,83
Damsgaard,8,1.0,89
Lacroix,8,0.0,650
Harrison,8,0.0,224
Jones,8,2.0,324
Gabriel,8,1.0,3
Nkunku,8,1.0,181
Virgil,8,0.0,339
J.Ayew,8,1.0,192
Armstrong,8,0.0,603
De Bruyne,8,0.0,345
Adingra,8,0.0,113
Marmoush,8,,755
J.Gomes,8,0.0,553
McGinn,8,0.0,48
Burn,8,0.0,395
Szmodics,8,0.0,611
Justin,8,2.0,295
G.Jesus,8,0.0,2
Tielemans,8,0.0,57
Bailey,8,1.0,28
Ndidi,8,0.0,300
De Ligt,8,0.0,593
Doku,8,2.0,346
Kamaldeen,8,1.0,462
Konaté,8,0.0,326
Yates,8,3.0,449
Harwood-Bellis,8,2.0,461
Jota Silva,8,0.0,596
Ayari,8,0.0,600
Sancho,8,0.0,386
O'Shea,8,1.0,630
Mavididi,8,0.0,298
N.Williams,8,0.0,437
Wilson,8,0.0,259
Tete,8,2.0,257
Tel,8,,768
Romero,8,0.0,498
Dibling,8,1.0,608
Dalot,8,1.0,369
Hutchinson,8,1.0,274
Casemiro,8,0.0,368
Van den Berg,8,0.0,338
Richarlison,8,0.0,497
Christie,8,1.0,63
Anderson,8,1.0,423
Colwill,8,0.0,162
Cucurella,8,0.0,163
Collins,8,0.0,88
Tarkowski,8,0.0,236
Antonio,8,0.0,512
M.Asensio,8,,762
Brooks,8,0.0,62
Aribo,8,3.0,452
Enes Ünal,8,0.0,65
O'Riley,8,0.0,629
João Félix,8,0.0,621
Tonali,8,0.0,417
Lerma,8,0.0,206
Mavropanos,8,0.0,528
Andreas,8,2.0,240
Nwaneri,8,0.0,12
Enciso,8,0.0,121
Gündogan,8,2.0,625
Daka,8,0.0,289
Willock,8,0.0,420
Lindstrøm,8,0.0,577
Lewis-Potter,8,0.0,98
Füllkrug,8,0.0,589
Summerville,8,0.0,587
Bentancur,8,0.0,480
Walker-Peters,8,0.0,476
Martinez,8,1.0,47
Schär,8,0.0,415
Alexander-Arnold,8,0.0,311
Andersen,8,0.0,191
Van Hecke,8,0.0,144
Wan-Bissaka,8,1.0,388
Ramsey,8,1.0,53
Ings,8,0.0,523
Munetsi,8,,770
P.M.Sarr,8,0.0,499
Guéhi,8,0.0,200
Maguire,8,0.0,377
Hinshelwood,8,1.0,126
Chalobah,8,1.0,159
Grealish,8,0.0,349
Sessegnon,8,0.0,579
McNeil,8,1.0,230
J.Timber,8,0.0,6
Huijsen,8,0.0,580
Kilman,8,0.0,524
Nelson,8,0.0,10
Jaden,8,0.0,569
Tosin,8,0.0,187
Murillo,8,1.0,436
Robertson,8,0.0,335
C.Soler,8,0.0,654
Onana,8,0.0,233
Mitchell,8,0.0,210
Sinisterra,8,0.0,80
Kerkez,8,1.0,70
Dunk,8,1.0,120
Sarabia,8,0.0,565
Faes,8,1.0,291
Pedro Porro,8,2.0,495
Bellegarde,8,0.0,535
Doherty,8,0.0,543
Barkley,8,1.0,29
McAtee,8,0.0,357
Janelt,8,0.0,94
Maatsen,8,0.0,45
Zabarnyi,8,0.0,85
Guedes,8,0.0,548
Carvalho,8,2.0,314
Elliott,8,0.0,319
Alcaraz,8,0.0,450
Awoniyi,8,0.0,424
Pinnock,8,1.0,104
Burgess,8,2.0,263
C.Richards,8,0.0,194
Rúben,8,1.0,361
Kovačić,8,0.0,354
Kamada,8,1.0,205
Bassey,8,0.0,241
Mings,8,0.0,49
J.Clarke,8,1.0,631
Hirst,8,0.0,272
Sugawara,8,0.0,474
Konsa,8,0.0,44
Lewis,8,0.0,355
Emerson,8,0.0,520
Branthwaite,8,0.0,219
Brereton Díaz,8,0.0,584
Malen,8,,725
Ajer,8,0.0,86
Bradley,8,0.0,313
Greaves,8,0.0,270
Dominguez,8,0.0,431
Mario Jr.,8,0.0,557
Estupiñan,8,0.0,122
Castagne,8,0.0,244
Mykolenko,8,0.0,231
Keane,8,1.0,228
Thomas,8,0.0,20
Gusto,8,1.0,171
Ferguson,8,0.0,123
Sosa,8,1.0,620
Mount,8,0.0,382
Dorgu,8,,766
Scott,8,0.0,77
McAteer,8,0.0,299
Broadhead,8,0.0,262
Chaplin,8,1.0,265
Calafiori,8,0.0,578
Hall,8,0.0,399
El Khannouss,8,1.0,635
Van de Ven,8,0.0,506
Bergvall,8,0.0,481
Baleba,8,0.0,115
Mainoo,8,0.0,378
Almirón,8,0.0,391
Odobert,8,0.0,612
Sterling,8,0.0,186
Wieffer,8,1.0,149
Toti,8,0.0,567
Davis,8,0.0,267
Mazraoui,8,0.0,594
Pau,8,1.0,52
Ugarte,8,0.0,652
Saliba,8,0.0,18
S.Bueno,8,0.0,564
Hill,8,0.0,68
Longstaff,8,0.0,410
Adams,8,0.0,60
Ugochukwu,8,0.0,188
Taylor,8,1.0,281
Burns,8,0.0,264
Wilson,8,0.0,259
Johnson,8,0.0,275
Yarmoliuk,8,0.0,111
O’Reilly,8,0.0,607
N.Semedo,8,1.0,559
Yoro,8,0.0,572
Mangala,8,0.0,651
Hughes,8,1.0,203
Zinchenko,8,0.0,25
Dawson,8,0.0,542
Udogie,8,1.0,505
Lukić,8,0.0,249
Downes,8,1.0,518
Cash,8,0.0,32
Matheus N.,8,1.0,356
Werner,8,1.0,509
Dragusin,8,0.0,486
Spence,8,0.0,504
White,8,0.0,24
Gana,8,0.0,222
Robinson,8,0.0,255
Diego Carlos,8,0.0,35
Diop,8,1.0,245
Manning,8,1.0,467
Al-Hamadi,8,0.0,260
R.Gomes,8,0.0,563
Bednarek,8,0.0,455
Todibo,8,0.0,591
A.Fatawu,8,1.0,570
Danso,8,,767
Gravenberch,8,0.0,323
Akanji,8,0.0,340
O'Brien,8,0.0,582
Philip,8,0.0,76
Davies,8,0.0,669
C.Doucouré,8,0.0,193
Schlupp,8,1.0,214
Edouard,8,0.0,198
Aké,8,0.0,341
N.Gonzalez,8,,765
Tsimikas,8,0.0,337
Kelly,8,0.0,404
Miley,8,0.0,411
Vestergaard,8,0.0,307
Cajuste,8,0.0,619
Aina,8,0.0,422
Smallbone,8,0.0,471
Hee Chan,8,0.0,550
Stephens,8,0.0,472
Lamptey,8,0.0,131
Broja,8,0.0,156
Caicedo,8,0.0,157
Okoli,8,0.0,301
Kristiansen,8,0.0,296
Gomez,8,0.0,714
F.Kadıoğlu,8,1.0,628
James,8,0.0,172
Y. Chermiti,8,0.0,237
Cook,8,0.0,64
Antony,8,0.0,365
Digne,8,1.0,36
Kamara,8,0.0,42
Devenny,8,0.0,645
Coufal,8,0.0,516
M.França,8,0.0,208
Bissouma,8,1.0,482
W.Fofana,8,0.0,189
Tuanzebe,8,0.0,282
Roerslev,8,0.0,105
Stewart,8,0.0,473
Garner,8,0.0,223
Wharton,8,0.0,216
Obi,8,,776
Alex Moreno,8,0.0,26
Ward-Prowse,8,0.0,531
Doyle,8,0.0,544
Disasi,8,0.0,167
Phillips,8,0.0,359
Renato Veiga,8,1.0,184
Buendia,8,0.0,31
L.Guilherme,8,0.0,526
George,8,,696
André,8,0.0,642
Morato,8,0.0,653
Smith,8,0.0,81
Stones,8,1.0,362
Acheampong,8,,697
Agbadou,8,,720
Lewis-Skelly,8,0.0,597
Gruda,8,0.0,595
Veltman,8,0.0,145
Wood,8,0.0,447
Mosquera,8,0.0,558
B.Soumaré,8,0.0,285
Osula,8,0.0,590
Jebbison,8,0.0,69
De Cordova-Reid,8,1.0,290
Livramento,8,0.0,409
Chiesa,8,0.0,636
Berge,8,0.0,622
Eriksen,8,1.0,370
Kiwior,8,0.0,8
Vinicius,8,0.0,258
Lavia,8,0.0,174
Townsend,8,0.0,583
Coleman,8,0.0,221
J.Cuenca,8,0.0,586
G.Rodríguez,8,0.0,588
Cairney,8,0.0,243
Mheuka,8,,781
Dewsbury-Hall,8,0.0,166
Thomas,8,0.0,20
Álvarez,8,1.0,511
Arrizabalaga,8,0.0,152
Ricardo,8,0.0,302
Collyer,8,0.0,613
Young,8,0.0,656
Boly,8,0.0,425
Cornet,8,0.0,515
Henderson,8,0.0,201
Trippier,8,0.0,418
Senesi,8,0.0,79
Igor,8,1.0,128
Botman,8,0.0,393
Skipp,8,0.0,501
Evans,8,0.0,371
Mubama,8,,698
Krafth,8,0.0,405
Reguilón,8,0.0,496
Scarlett,8,0.0,500
Orford,8,,701
Quansah,8,0.0,333
Moore,8,0.0,610
Woolfenden,8,0.0,284
Tierney,8,0.0,21
Tomiyasu,8,0.0,22
Mudryk,8,0.0,179
Forbs,8,0.0,655
Willian,8,,772
Gómez,8,,714
Coady,8,0.0,288
Lallana,8,0.0,463
Thiago,8,0.0,107
Butler-Oyedeji,8,0.0,665
Coulibaly,8,,726
H.Clarke,8,0.0,266
McTominay,8,0.0,381
Kayode,8,,757
Scarles,8,,677
Jensen,8,0.0,95
Esse,8,,730
King,8,0.0,604
Webster,8,0.0,147
Armstrong,8,0.0,603
Patterson,8,0.0,234
Reed,8,0.0,254
Iroegbunam,8,0.0,226
March,8,0.0,132
Bella-Kotchap,8,0.0,456
Bree,8,0.0,457
Milner,8,0.0,134
Gilmour,8,0.0,124
Dixon,8,0.0,627
G.Nunes,8,0.0,634
Begovic,8,0.0,624
Dahoud,8,0.0,119
Ogbene,8,0.0,632
Gross,8,0.0,125
I.Osman,8,0.0,127
Lankshear,8,0.0,609
Amass,8,,670
Wright,8,,671
Simpson-Pusey,8,,672
Fitzgerald,8,,673
Maghoma,8,,674
Wilson-Esbrand,8,,675
Marsh,8,,676
Nichols,8,0.0,662
Samuels,8,0.0,663
Pond,8,0.0,664
Kporha,8,0.0,666
Fletcher,8,0.0,667
Kaboré,8,0.0,626
Moran,8,0.0,601
Dennis,8,0.0,599
Bogarde,8,0.0,598
J.Araujo,8,0.0,592
Jørgensen,8,0.0,581
Onyeka,8,0.0,102
Mee,8,0.0,100
Konak,8,0.0,97
Alves,8,0.0,606
Godo,8,0.0,605
Trevitt,8,0.0,602
Cahill,8,,668
Barco,8,0.0,116
Baker-Boaitey,8,0.0,114
Zanka,8,0.0,112
Valdimarsson,8,0.0,109
Toney,8,0.0,108
Peart-Harris,8,0.0,103
H.Bueno,8,0.0,549
Gonzalez,8,0.0,547
Fraser,8,0.0,397
Fábio Silva,8,0.0,545
Ahamada,8,0.0,190
Cozier-Duberry,8,0.0,118
Nelson,8,0.0,10
Rushworth,8,0.0,615
Metcalfe,8,0.0,614
Neto,8,0.0,73
Mepham,8,0.0,72
H.Traorè,8,0.0,67
Faivre,8,0.0,66
Swinkels,8,0.0,640
Setford,8,0.0,639
Oulad M'hand,8,0.0,638
Meupiyou,8,0.0,637
Andrey Santos,8,0.0,150
Henry,8,0.0,92
Flekken,8,0.0,91
Dasilva,8,0.0,90
Brierley,8,0.0,87
Travers,8,0.0,84
Paulsen,8,0.0,75
Chilwell,8,0.0,160
Casadei,8,0.0,158
Bettinelli,8,0.0,155
Bergström,8,0.0,154
B.Badiashile,8,0.0,153
Ângelo,8,0.0,151
Hickey,8,0.0,93
Dobbin,8,0.0,37
Diaby,8,0.0,34
Hein,8,0.0,5
Mané,8,,784
Graczyk,8,,783
Samuels-Smith,8,,782
Morgan,8,,780
Koné,8,,779
Moorhouse,8,,778
Jack Henry-Francis,8,,793
Monga,8,,792
Charlie Tasker,8,,791
Yogane,8,0.0,661
Neave,8,,789
Dermot Mee,8,,788
Genesis Antwi,8,,787
Benjamin Fredrick,8,,786
João Cancelo,8,0.0,353
Tom Taylor,8,,800
Boniface,8,,799
Jay Robinson,8,,798
Jake Evans,8,,797
Olabade Aluko,8,,796
Harry Howell,8,,795
Freddie Simmonds,8,,794
Gower,8,,790
Welington,8,,718
Yang,8,,717
Kinsky,8,,716
Godfrey,8,,715
Soler,8,,713
Akinmboni,8,,712
Ajayi,8,,729
Silcott-Duberry,8,,728
McKenna,8,,727
Sherif,8,,724
Sadi,8,,723
Adu-Adjei,8,,722
Gauci,8,0.0,39
Dendoncker,8,0.0,33
Guardiola,8,,736
Arteta,8,,735
Grønbæk,8,,734
Vitor Reis,8,,733
Khusanov,8,,732
A. Garcia,8,,731
Fábio Vieira,8,0.0,1
Marschall,8,0.0,46
Kesler-Hayden,8,0.0,43
Iling Jr,8,0.0,41
Hause,8,0.0,40
Hennessey,8,,721
Rak-Sakyi,8,,695
Cartwright,8,,694
Okoduwa,8,,711
Jimoh,8,,710
Danns,8,,709
Wilson-Brown,8,,708
Rees-Dottin,8,,707
Abbott,8,,706
Arthur,8,,705
Brits,8,,704
Wheatley,8,0.0,648
Rodney,8,0.0,647
Echeverri,8,,785
Umeh-Chibueze,8,0.0,644
Casey,8,0.0,643
Zych,8,0.0,641
Ji-soo,8,0.0,96
Sánchez,8,0.0,185
Jaros,8,0.0,660
Kabia,8,0.0,659
Heaven,8,0.0,658
Kacurri,8,0.0,657
Young,8,0.0,656
Meghoma,8,0.0,649
Davies,8,,669
Agbinone,8,0.0,646
Heaton,8,0.0,374
Hannibal,8,0.0,373
Bayindir,8,0.0,367
Walker,8,0.0,363
Rodrigo,8,0.0,360
Ortega Moreno,8,0.0,358
Slater,8,,685
Hardy,8,,684
Olusesi,8,,683
Edozie,8,,459
McConville,8,,681
Kinsey,8,,680
Dorrington,8,,699
Bates,8,,678
O'Brien-Whitmarsh,8,,693
Nallo,8,,692
Kukonki,8,,691
Amissah,8,,690
Williams-Barnett,8,,689
Nyoni,8,,688
Winterburn,8,,687
Mayers,8,,686
Alleyne,8,,703
Harris,8,,702
King,8,,604
Broggio,8,,679
Sangaré,8,0.0,442
N.Phillips,8,0.0,332
Morton,8,0.0,331
McConnell,8,0.0,330
Kelleher,8,0.0,325
Pellistri,8,0.0,384
Onana,8,0.0,233
Malacia,8,0.0,379
A.Murphy,8,0.0,390
Shaw,8,0.0,387
J.Alvarez,8,0.0,352
Pivas,8,0.0,574
Carson,8,0.0,344
Bobb,8,0.0,343
R.Williams,8,0.0,334
Lewis,8,0.0,355
Lascelles,8,0.0,407
Kuol,8,0.0,406
Hayden,8,0.0,400
Fraser,8,0.0,397
Dúbravka,8,0.0,396
Marcal,8,0.0,297
Iversen,8,0.0,294
Ederson M.,8,0.0,347
A.Becker,8,0.0,310
Winks,8,0.0,309
Ward,8,0.0,215
Stolarczyk,8,0.0,304
Souttar,8,0.0,303
C.Miguel,8,0.0,427
Bowler,8,0.0,426
White,8,0.0,24
Endo,8,0.0,320
Doak,8,0.0,318
Clark,8,0.0,315
Sels,8,0.0,443
Omobamidele,8,0.0,440
O'Brien,8,0.0,582
O.Richards,8,0.0,438
Mighten,8,0.0,435
Dennis,8,0.0,599
Danilo,8,0.0,429
Da Silva Moreira,8,0.0,428
Baggott,8,0.0,261
Worrall,8,0.0,448
Ui-jo,8,0.0,446
Turner,8,0.0,445
Toffolo,8,0.0,444
Panzo,8,0.0,441
Potter,8,,750
Postecoglou,8,,749
Rusk,8,,748
Nuno,8,,747
Jorginho,8,0.0,7
Cashin,8,,763
Harrison,8,,224
Cassanova,8,,760
Eyestone,8,,759
Knight,8,,758
Porter,8,,756
Hermansen,8,0.0,293
Iraola,8,,738
Lindelof,8,0.0,376
Kayi Sanda,8,,719
Fredricson,8,,777
Coby Ebere,8,,775
Anselmino,8,,774
Heath,8,,773
Amougou,8,,771
Djiga,8,,769
Barrenechea,8,0.0,30
Raya,8,0.0,15
Martinez,8,0.0,47
Golding,8,0.0,292
Targett,8,0.0,416
Ruddy,8,0.0,414
Pope,8,0.0,413
Odysseas,8,0.0,412
Palmer,8,,182
Emery,8,,737
Anthony,8,0.0,61
Aarons,8,0.0,59
Sousa,8,0.0,56
Sinisalo,8,0.0,55
Pereira,8,,751
Nedeljkovic,8,0.0,50
Howe,8,,746
Amorim,8,,745
Slot,8,,744
McKenna,8,,727
Moyes,8,,742
Glasner,8,,741
Maresca,8,,740
Hürzeler,8,,739
Van Nistelrooy,8,,754
Silva,8,,753
Frank,8,,752
Olsen,8,0.0,51
Ozoh,8,0.0,212
Matthews,8,0.0,209
Johnstone,8,0.0,204
Holding,8,0.0,202
B.Traore,8,0.0,534
Zouma,8,0.0,532
N.Aguerd,8,0.0,529
Foderingham,8,0.0,522
Fabianski,8,0.0,521
Earthy,8,0.0,519
Cresswell,8,0.0,517
Bajcetic,8,0.0,312
D.D.Fofana,8,0.0,164
Chukwuemeka,8,0.0,161
Cundle,8,0.0,540
Chiwome,8,0.0,539
Chirewa,8,0.0,538
Chiquinho,8,0.0,537
Bentley,8,0.0,536
Marc Guiu,8,0.0,178
M.Sarr,8,0.0,176
Lukaku,8,0.0,175
Kellyman,8,0.0,173
Deivid,8,0.0,165
Petrović,8,0.0,183
Muric,8,0.0,568
Podence,8,0.0,562
Pedro Lima,8,0.0,561
King,8,0.0,604
Kalajdžić,8,0.0,555
José Sá,8,0.0,554
Hoever,8,0.0,552
Hodge,8,0.0,551
Moder,8,0.0,137
Mazilu,8,0.0,133
Rak-Sakyi,8,0.0,695
Irving,8,0.0,576
Wiley,8,0.0,575
Ramsdale,8,0.0,14
Verbruggen,8,0.0,146
Undav,8,0.0,143
Steele,8,0.0,142
Sarmiento,8,0.0,141
Peupion,8,0.0,140
Offiah,8,0.0,139
O’Mahony,8,0.0,138
Areola,8,0.0,513
Ward,8,0.0,215
Kozlowski,8,0.0,130
Morsy,8,0.0,278
Luongo,8,0.0,277
Ladapo,8,0.0,276
