web_name,gw,tpa,player_id
Murillo,4,0.0,436
Awoniyi,4,0.0,424
Longstaff,4,0.0,410
Bergvall,4,0.0,481
Branthwaite,4,0.0,219
McNeil,4,0.0,230
C.Soler,4,0.0,654
Dunk,4,0.0,120
Aina,4,0.0,422
Brereton Díaz,4,1.0,584
Konsa,4,1.0,44
Manning,4,0.0,467
Onana,4,0.0,233
Cook,4,0.0,64
Roerslev,4,1.0,105
McAtee,4,0.0,357
Andersen,4,1.0,191
Saliba,4,1.0,18
Burns,4,0.0,264
Mario Jr.,4,2.0,557
McAteer,4,0.0,299
Broja,4,0.0,156
Mount,4,0.0,382
Martinez,4,0.0,47
Broadhead,4,0.0,262
Gana,4,0.0,222
Barkley,4,1.0,29
O'Brien,4,0.0,582
Malen,4,0.0,725
White,4,0.0,24
Zinchenko,4,0.0,25
Downes,4,1.0,518
Adams,4,0.0,60
Scott,4,0.0,77
Ferguson,4,0.0,123
Bassey,4,1.0,241
B.Soumaré,4,0.0,285
Alcaraz,4,0.0,450
Kovačić,4,0.0,354
Sosa,4,0.0,620
Elliott,4,0.0,319
Greaves,4,0.0,270
Toti,4,0.0,567
Pau,4,0.0,52
Wilson,4,0.0,259
Yarmoliuk,4,0.0,111
Kristiansen,4,0.0,296
De Cordova-Reid,4,0.0,290
Bednarek,4,0.0,455
Lewis-Skelly,4,0.0,597
O’Reilly,4,0.0,607
Smallbone,4,0.0,471
Dawson,4,2.0,542
Hughes,4,0.0,203
Keane,4,3.0,228
Lukić,4,0.0,249
Forbs,4,3.0,655
Mings,4,0.0,49
Ugarte,4,0.0,652
Davies,4,0.0,669
Álvarez,4,0.0,511
Caicedo,4,0.0,157
Eriksen,4,1.0,370
Mangala,4,2.0,651
Diop,4,0.0,245
C.Richards,4,0.0,194
Edouard,4,0.0,198
Yoro,4,0.0,572
Wieffer,4,0.0,149
Tosin,4,0.0,187
Zabarnyi,4,0.0,85
Berge,4,0.0,622
Philip,4,1.0,76
Dragusin,4,0.0,486
Trippier,4,0.0,418
Moore,4,0.0,610
Johnson,4,0.0,275
Cairney,4,0.0,243
Iroegbunam,4,0.0,226
Chaplin,4,0.0,265
Stephens,4,0.0,472
Tsimikas,4,0.0,337
Baleba,4,1.0,115
Cajuste,4,0.0,619
Vestergaard,4,0.0,307
W.Fofana,4,1.0,189
Akanji,4,0.0,340
Senesi,4,1.0,79
Bree,4,0.0,457
Okoli,4,1.0,301
Wharton,4,0.0,216
Jensen,4,0.0,95
Jebbison,4,0.0,69
F.Kadıoğlu,4,0.0,628
Coufal,4,0.0,516
Van de Ven,4,1.0,506
Al-Hamadi,4,0.0,260
Edozie,4,0.0,459
Todibo,4,0.0,591
Almirón,4,0.0,391
Young,4,0.0,656
Garner,4,0.0,223
Veltman,4,0.0,145
Lamptey,4,0.0,131
George,4,0.0,696
Taylor,4,0.0,281
Alex Moreno,4,0.0,26
Webster,4,0.0,147
N.Gonzalez,4,0.0,765
Hill,4,0.0,68
Antony,4,0.0,365
Scarles,4,0.0,677
Dewsbury-Hall,4,0.0,166
Kamara,4,0.0,42
Devenny,4,0.0,645
Danso,4,0.0,767
King,4,0.0,604
Lallana,4,0.0,463
Sangaré,4,0.0,442
Kayode,4,0.0,757
Ogbene,4,2.0,632
Disasi,4,0.0,167
Mosquera,4,4.0,558
Mudryk,4,0.0,179
Coady,4,0.0,288
S.Bueno,4,0.0,564
Diego Carlos,4,0.0,35
Ward-Prowse,4,0.0,531
Smith,4,0.0,81
Willian,4,0.0,772
Skipp,4,0.0,501
Tuanzebe,4,0.0,282
Esse,4,0.0,730
Gómez,4,0.0,714
Schlupp,4,0.0,214
Botman,4,0.0,393
Miley,4,0.0,411
Obi,4,0.0,776
Bissouma,4,0.0,482
March,4,0.0,132
Walker,4,1.0,363
Phillips,4,0.0,359
Thomas,4,0.0,20
Stewart,4,0.0,473
Townsend,4,0.0,583
Gomez,4,0.0,714
Aké,4,0.0,341
Quansah,4,0.0,333
Patterson,4,0.0,234
Krafth,4,0.0,405
Shaw,4,0.0,387
Kelly,4,0.0,404
M.França,4,0.0,208
Tierney,4,0.0,21
C.Doucouré,4,0.0,193
Doyle,4,0.0,544
Maghoma,4,0.0,674
Morsy,4,0.0,278
James,4,0.0,172
Reed,4,0.0,254
Renato Veiga,4,3.0,184
L.Guilherme,4,0.0,526
Coulibaly,4,0.0,726
Agbadou,4,0.0,720
André,4,0.0,642
Milner,4,0.0,134
Ricardo,4,0.0,302
Osula,4,0.0,590
Chiesa,4,0.0,636
Bogarde,4,0.0,598
Stones,4,0.0,362
Kiwior,4,0.0,8
Fraser,4,0.0,397
Lindelof,4,0.0,376
Acheampong,4,0.0,697
Harness,4,0.0,271
Woolfenden,4,0.0,284
Reguilón,4,0.0,496
Collyer,4,0.0,613
Choudhury,4,0.0,287
Y. Chermiti,4,0.0,237
Marc Guiu,4,0.0,178
Pedro Lima,4,0.0,561
Mee,4,0.0,100
Buendia,4,0.0,31
Godo,4,0.0,605
Clyne,4,1.0,196
Jorginho,4,0.0,7
Orford,4,0.0,701
Vinicius,4,0.0,258
H.Clarke,4,0.0,266
Morato,4,0.0,653
Gray,4,0.0,489
Endo,4,0.0,320
Evans,4,0.0,371
J.Araujo,4,0.0,592
Wood,4,0.0,447
G.Rodríguez,4,1.0,588
Coleman,4,0.0,221
Toffolo,4,0.0,444
Welington,4,0.0,718
Amass,4,0.0,670
Taylor,4,0.0,281
Cornet,4,1.0,515
Thiago,4,0.0,107
A. Garcia,4,0.0,731
Armstrong,4,0.0,603
Bella-Kotchap,4,0.0,456
McTominay,4,0.0,381
Mubama,4,0.0,698
Winterburn,4,0.0,687
Amo-Ameyaw,4,0.0,451
Boly,4,0.0,425
Chilwell,4,0.0,160
Luongo,4,0.0,277
Winks,4,0.0,309
Heaven,4,0.0,658
Simpson-Pusey,4,0.0,672
Monga,4,0.0,792
Henderson,4,0.0,201
Butler-Oyedeji,4,0.0,665
Chiquinho,4,0.0,537
Cresswell,4,0.0,517
Arrizabalaga,4,0.0,152
Igor,4,0.0,128
Lavia,4,0.0,174
Mheuka,4,0.0,781
Moder,4,0.0,137
Scarlett,4,0.0,500
Khusanov,4,0.0,732
Fredricson,4,0.0,777
Grønbæk,4,0.0,734
Tomiyasu,4,0.0,22
Godfrey,4,0.0,715
J.Cuenca,4,0.0,586
Toney,4,0.0,108
Peart-Harris,4,0.0,103
Onyeka,4,0.0,102
Vitor Reis,4,0.0,733
G.Nunes,4,0.0,634
Arteta,4,0.0,735
Guardiola,4,0.0,736
Yang,4,0.0,717
I.Osman,4,0.0,127
Meupiyou,4,0.0,637
Gross,4,0.0,125
Kayi Sanda,4,0.0,719
Gilmour,4,0.0,124
Dahoud,4,0.0,119
Cozier-Duberry,4,0.0,118
Lankshear,4,0.0,609
Kabia,4,0.0,659
Gauci,4,0.0,39
Kacurri,4,0.0,657
Hause,4,0.0,40
Iling Jr,4,0.0,41
Wright,4,0.0,671
Kesler-Hayden,4,0.0,43
Kuol,4,0.0,406
Hennessey,4,0.0,721
Cahill,4,0.0,668
Fletcher,4,0.0,667
Kporha,4,0.0,666
Silcott-Duberry,4,0.0,728
Barco,4,0.0,116
Baker-Boaitey,4,0.0,114
Ajayi,4,0.0,729
Zanka,4,0.0,112
Valdimarsson,4,0.0,109
Davies,4,0.0,669
Mazilu,4,0.0,133
McKenna,4,0.0,727
Kozlowski,4,0.0,130
Ahamada,4,0.0,190
Wilson-Brown,4,0.0,708
Sánchez,4,0.0,185
B.Badiashile,4,0.0,153
Danns,4,0.0,709
Jaros,4,0.0,660
Andrey Santos,4,0.0,150
Jimoh,4,0.0,710
Verbruggen,4,0.0,146
Undav,4,0.0,143
Okoduwa,4,0.0,711
Steele,4,0.0,142
Sarmiento,4,0.0,141
Akinmboni,4,0.0,712
Soler,4,0.0,713
Ângelo,4,0.0,151
Dixon,4,0.0,627
Adu-Adjei,4,0.0,722
Kaboré,4,0.0,626
Begovic,4,0.0,624
Nelson,4,0.0,10
Rushworth,4,0.0,615
Metcalfe,4,0.0,614
Paulsen,4,0.0,75
Neto,4,0.0,73
Sherif,4,0.0,724
H.Traorè,4,0.0,67
Faivre,4,0.0,66
Swinkels,4,0.0,640
Setford,4,0.0,639
Oulad M'hand,4,0.0,638
Peupion,4,0.0,140
Offiah,4,0.0,139
O’Mahony,4,0.0,138
Sadi,4,0.0,723
Mepham,4,0.0,72
Fitzgerald,4,0.0,673
Amissah,4,0.0,690
Williams-Barnett,4,0.0,689
Nyoni,4,0.0,688
Jake Evans,4,0.0,797
Mayers,4,0.0,686
Slater,4,0.0,685
Hardy,4,0.0,684
Dobbin,4,0.0,37
Dorrington,4,0.0,699
Samuels-Smith,4,0.0,782
Graczyk,4,0.0,783
Mané,4,0.0,784
Echeverri,4,0.0,785
Rak-Sakyi,4,0.0,695
Cartwright,4,0.0,694
O'Brien-Whitmarsh,4,0.0,693
Benjamin Fredrick,4,0.0,786
Olusesi,4,0.0,683
Jack Henry-Francis,4,0.0,793
Freddie Simmonds,4,0.0,794
Charlie Tasker,4,0.0,791
Gower,4,0.0,790
Amougou,4,0.0,771
Hayden,4,0.0,400
Harry Howell,4,0.0,795
Dúbravka,4,0.0,396
A.Murphy,4,0.0,390
Wilson-Esbrand,4,0.0,675
Boniface,4,0.0,799
Jay Robinson,4,0.0,798
Edozie,4,0.0,459
McConville,4,0.0,681
Kinsey,4,0.0,680
Broggio,4,0.0,679
Olabade Aluko,4,0.0,796
Bates,4,0.0,678
Marsh,4,0.0,676
Tom Taylor,4,0.0,800
Brierley,4,0.0,87
Travers,4,0.0,84
Young,4,0.0,656
Moorhouse,4,0.0,778
Koné,4,0.0,779
Meghoma,4,0.0,649
Wheatley,4,0.0,648
Rodney,4,0.0,647
Morgan,4,0.0,780
Nallo,4,0.0,692
Umeh-Chibueze,4,0.0,644
Emery,4,0.0,737
Dendoncker,4,0.0,33
Casey,4,0.0,643
Diaby,4,0.0,34
Pond,4,0.0,664
Samuels,4,0.0,663
Nichols,4,0.0,662
Yogane,4,0.0,661
Agbinone,4,0.0,646
Genesis Antwi,4,0.0,787
Kukonki,4,0.0,691
Dermot Mee,4,0.0,788
Rees-Dottin,4,0.0,707
Abbott,4,0.0,706
Arthur,4,0.0,705
Brits,4,0.0,704
Alleyne,4,0.0,703
Harris,4,0.0,702
Dasilva,4,0.0,90
Heath,4,0.0,773
King,4,0.0,604
Zych,4,0.0,641
Anselmino,4,0.0,774
Ji-soo,4,0.0,96
Hickey,4,0.0,93
Henry,4,0.0,92
Coby Ebere,4,0.0,775
Flekken,4,0.0,91
Neave,4,0.0,789
Targett,4,0.0,416
Ruddy,4,0.0,414
Pope,4,0.0,413
Odysseas,4,0.0,412
Lewis,4,0.0,355
Lascelles,4,0.0,407
O'Brien,4,0.0,582
O.Richards,4,0.0,438
Mighten,4,0.0,435
Dennis,4,0.0,599
Ozoh,4,0.0,212
Da Silva Moreira,4,0.0,428
C.Miguel,4,0.0,427
Bowler,4,0.0,426
João Cancelo,4,0.0,353
Worrall,4,0.0,448
Ui-jo,4,0.0,446
Turner,4,0.0,445
Sels,4,0.0,443
Panzo,4,0.0,441
Omobamidele,4,0.0,440
Danilo,4,0.0,429
Onana,4,0.0,233
Charles,4,0.0,458
Bazunu,4,0.0,454
J.Alvarez,4,0.0,352
Ederson M.,4,0.0,347
Carson,4,0.0,344
Bobb,4,0.0,343
McCarthy,4,0.0,469
Mara,4,0.0,468
Lumley,4,0.0,466
White,4,0.0,24
Larios,4,0.0,464
Edwards,4,0.0,460
Stolarczyk,4,0.0,304
Souttar,4,0.0,303
Marcal,4,0.0,297
Iversen,4,0.0,294
Hermansen,4,0.0,293
Golding,4,0.0,292
Austin,4,0.0,479
A.Phillips,4,0.0,478
Lis,4,0.0,465
Pereira,4,0.0,751
Potter,4,0.0,750
Postecoglou,4,0.0,749
Rusk,4,0.0,748
Nuno,4,0.0,747
Howe,4,0.0,746
Marschall,4,0.0,46
Cashin,4,0.0,763
Harrison,4,0.0,224
Cassanova,4,0.0,760
Malacia,4,0.0,379
Knight,4,0.0,758
Porter,4,0.0,756
Van Nistelrooy,4,0.0,754
Djiga,4,0.0,769
Barrenechea,4,0.0,30
Raya,4,0.0,15
Ramsdale,4,0.0,14
Hein,4,0.0,5
Fábio Vieira,4,0.0,1
Palmer,4,0.0,182
Eyestone,4,0.0,759
Heaton,4,0.0,374
Hannibal,4,0.0,373
Bayindir,4,0.0,367
Rodrigo,4,0.0,360
Ortega Moreno,4,0.0,358
Kinsky,4,0.0,716
Anthony,4,0.0,61
Aarons,4,0.0,59
Sousa,4,0.0,56
Sinisalo,4,0.0,55
Frank,4,0.0,752
Nedeljkovic,4,0.0,50
Martinez,4,0.0,47
Amorim,4,0.0,745
Slot,4,0.0,744
McKenna,4,0.0,727
Moyes,4,0.0,742
Glasner,4,0.0,741
Maresca,4,0.0,740
Hürzeler,4,0.0,739
Iraola,4,0.0,738
Silva,4,0.0,753
Olsen,4,0.0,51
Deivid,4,0.0,165
D.D.Fofana,4,0.0,164
Chukwuemeka,4,0.0,161
Irving,4,0.0,576
Wiley,4,0.0,575
Pivas,4,0.0,574
Muric,4,0.0,568
Podence,4,0.0,562
Petrović,4,0.0,183
M.Sarr,4,0.0,176
Pellistri,4,0.0,384
Kellyman,4,0.0,173
Gilchrist,4,0.0,170
Gallagher,4,0.0,169
Benda,4,0.0,242
Pickford,4,0.0,235
Maupay,4,0.0,229
J.Virginia,4,0.0,227
Holgate,4,0.0,225
Cannon,4,0.0,286
Areola,4,0.0,513
Lukaku,4,0.0,175
Jørgensen,4,0.0,581
Casadei,4,0.0,158
Bettinelli,4,0.0,155
Bergström,4,0.0,154
Konak,4,0.0,97
Alves,4,0.0,606
Trevitt,4,0.0,602
Moran,4,0.0,601
Dennis,4,0.0,599
Fraser,4,0.0,397
Gonzalez,4,0.0,547
Ward,4,0.0,215
Rak-Sakyi,4,0.0,695
Matthews,4,0.0,209
Johnstone,4,0.0,204
King,4,0.0,604
Kalajdžić,4,0.0,555
José Sá,4,0.0,554
Hoever,4,0.0,552
Hodge,4,0.0,551
H.Bueno,4,0.0,549
Fábio Silva,4,0.0,545
Lo Celso,4,0.0,493
Højbjerg,4,0.0,490
Forster,4,0.0,488
E.Royal,4,0.0,487
Devine,4,0.0,485
Edmundson,4,0.0,269
Baggott,4,0.0,261
Whiteman,4,0.0,510
Vicario,4,0.0,508
Veliz,4,0.0,507
Stansfield,4,0.0,256
Walton,4,0.0,283
Slicker,4,0.0,280
Ndaba,4,0.0,279
Ladapo,4,0.0,276
Humphreys,4,0.0,273
R.Williams,4,0.0,334
N.Phillips,4,0.0,332
Morton,4,0.0,331
McConnell,4,0.0,330
Kelleher,4,0.0,325
Solomon,4,0.0,502
Ream,4,0.0,253
Mbabu,4,0.0,250
Leno,4,0.0,248
M.Salah,5,10.0,328
Semenyo,5,3.0,78
Isak,5,3.0,401
Haaland,5,10.0,351
Garnacho,5,6.0,372
Martinelli,5,2.0,9
Madueke,5,7.0,177
Mitoma,5,4.0,136
Watkins,5,5.0,58
Kulusevski,5,11.0,492
Luis Díaz,5,3.0,327
Savinho,5,7.0,571
Mbeumo,5,6.0,99
Raúl,5,8.0,252
Bowen,5,5.0,514
N.Jackson,5,4.0,180
Wissa,5,0.0,110
Saka,5,0.0,17
Trossard,5,1.0,23
Rogers,5,7.0,54
Palmer,5,2.0,182
O.Dango,5,6.0,74
Bernardo,5,8.0,342
Schade,5,2.0,106
Doku,5,3.0,346
Gordon,5,3.0,398
João Pedro,5,1.0,129
Minteh,5,1.0,135
Johnson,5,8.0,275
I.Sarr,5,4.0,585
Kudus,5,7.0,525
Son,5,6.0,503
Cunha,5,3.0,541
Solanke,5,8.0,82
Kluivert,5,4.0,71
Evanilson,5,2.0,617
Amad,5,9.0,364
Sancho,5,3.0,386
Iwobi,5,5.0,247
Strand Larsen,5,3.0,566
Havertz,5,1.0,4
Ødegaard,5,0.0,13
Vardy,5,4.0,306
Neto,5,3.0,73
Szoboszlai,5,1.0,336
Barnes,5,5.0,392
Souček,5,3.0,530
Elanga,5,0.0,432
Welbeck,5,6.0,148
Diogo J.,5,0.0,317
Muñoz,5,0.0,211
Wood,5,1.0,447
Gakpo,5,2.0,321
Adama,5,4.0,239
Gvardiol,5,5.0,350
Eze,5,3.0,199
Mateta,5,1.0,207
Delap,5,1.0,268
Joelinton,5,1.0,403
Calvert-Lewin,5,8.0,220
Gibbs-White,5,4.0,433
Aït-Nouri,5,3.0,533
J.Murphy,5,1.0,402
Georginio,5,5.0,618
Foden,5,5.0,348
Ndiaye,5,3.0,232
Merino,5,0.0,633
Maddison,5,8.0,494
Bruno G.,5,0.0,394
Rice,5,1.0,16
B.Fernandes,5,4.0,366
Hutchinson,5,3.0,274
Enzo,5,0.0,168
Grealish,5,4.0,349
Damsgaard,5,2.0,89
Hudson-Odoi,5,2.0,434
Bailey,5,7.0,28
Cucurella,5,0.0,163
Robinson,5,1.0,255
Dalot,5,1.0,369
Lewis-Potter,5,2.0,98
Ramsey,5,1.0,53
Rashford,5,0.0,385
De Bruyne,5,0.0,345
J.Timber,5,0.0,6
Adingra,5,4.0,113
Beto,5,0.0,218
Darwin,5,5.0,316
Collins,5,1.0,88
Onuachu,5,0.0,470
Mavididi,5,7.0,298
A.Doucoure,5,1.0,217
Mac Allister,5,1.0,329
Harrison,5,1.0,224
Anderson,5,0.0,423
Nketiah,5,1.0,11
Kerkez,5,0.0,70
Milenković,5,0.0,573
Ndidi,5,4.0,300
Walker-Peters,5,0.0,476
Tarkowski,5,1.0,236
Højlund,5,1.0,375
Gündogan,5,3.0,625
L.Paquetá,5,7.0,527
Muniz,5,2.0,251
Nkunku,5,3.0,181
Zirkzee,5,3.0,389
Smith Rowe,5,4.0,19
Matheus N.,5,0.0,356
McGinn,5,0.0,48
Jones,5,1.0,324
Robertson,5,1.0,335
Marmoush,5,0.0,755
Armstrong,5,0.0,603
Kamaldeen,5,0.0,462
Udogie,5,5.0,505
Nørgaard,5,0.0,101
Archer,5,4.0,27
O'Shea,5,2.0,630
G.Jesus,5,0.0,2
Tavernier,5,0.0,83
Willock,5,0.0,420
Burn,5,3.0,395
J.Ayew,5,5.0,192
Duran,5,2.0,38
Hall,5,0.0,399
Christie,5,2.0,63
Jota Silva,5,3.0,596
M.Fernandes,5,3.0,623
Virgil,5,0.0,339
Aribo,5,0.0,452
Wilson,5,0.0,259
Alexander-Arnold,5,1.0,311
Ayari,5,0.0,600
Van den Berg,5,1.0,338
Lewis,5,0.0,355
Lindstrøm,5,5.0,577
Mitchell,5,1.0,210
Maatsen,5,2.0,45
Wan-Bissaka,5,3.0,388
Gusto,5,0.0,171
Gabriel,5,2.0,3
Tielemans,5,1.0,57
Andreas,5,2.0,240
J.Gomes,5,0.0,553
Bellegarde,5,2.0,535
Yates,5,0.0,449
Casemiro,5,0.0,368
Nwaneri,5,0.0,12
Cash,5,0.0,32
Tonali,5,0.0,417
Harwood-Bellis,5,3.0,461
Dibling,5,3.0,608
Davis,5,2.0,267
Buonanotte,5,1.0,117
O'Riley,5,0.0,629
Summerville,5,0.0,587
Justin,5,0.0,295
Ajer,5,0.0,86
Maguire,5,0.0,377
Lacroix,5,1.0,650
Colwill,5,2.0,162
Antonio,5,4.0,512
N.Williams,5,0.0,437
Sterling,5,0.0,186
Sessegnon,5,0.0,579
Nelson,5,2.0,10
Szmodics,5,4.0,611
Mainoo,5,2.0,378
Bradley,5,0.0,313
Werner,5,0.0,509
Tete,5,3.0,257
Jaden,5,0.0,569
Livramento,5,0.0,409
Gruda,5,0.0,595
Castagne,5,0.0,244
Füllkrug,5,0.0,589
Janelt,5,0.0,94
Brooks,5,0.0,62
João Félix,5,5.0,621
Guéhi,5,0.0,200
Enciso,5,0.0,121
J.Clarke,5,1.0,631
Van Hecke,5,1.0,144
De Ligt,5,3.0,593
Pedro Porro,5,1.0,495
Kilman,5,0.0,524
Schär,5,2.0,415
Odobert,5,0.0,612
Estupiñan,5,2.0,122
Huijsen,5,1.0,580
Tel,5,0.0,768
Sugawara,5,2.0,474
Calafiori,5,1.0,578
Ings,5,0.0,523
Digne,5,0.0,36
Hinshelwood,5,1.0,126
Guedes,5,1.0,548
Richarlison,5,0.0,497
Emerson,5,0.0,520
Kamada,5,0.0,205
R.Gomes,5,0.0,563
Doherty,5,0.0,543
Lerma,5,1.0,206
Mazraoui,5,0.0,594
El Khannouss,5,0.0,635
A.Fatawu,5,0.0,570
Thomas,5,1.0,20
P.M.Sarr,5,1.0,499
Mykolenko,5,0.0,231
Enes Ünal,5,0.0,65
Dominguez,5,0.0,431
Munetsi,5,0.0,770
Faes,5,2.0,291
Daka,5,0.0,289
Bentancur,5,1.0,480
Pinnock,5,1.0,104
Mavropanos,5,1.0,528
N.Semedo,5,0.0,559
Hee Chan,5,0.0,550
Sarabia,5,0.0,565
Romero,5,2.0,498
Spence,5,0.0,504
Dorgu,5,0.0,766
Chalobah,5,0.0,159
M.Asensio,5,0.0,762
Sinisterra,5,5.0,80
Gravenberch,5,0.0,323
Konaté,5,0.0,326
Hirst,5,4.0,272
Carvalho,5,3.0,314
Ugochukwu,5,0.0,188
Rúben,5,3.0,361
Burgess,5,0.0,263
Murillo,5,0.0,436
Awoniyi,5,0.0,424
Longstaff,5,0.0,410
Bergvall,5,0.0,481
Branthwaite,5,0.0,219
McNeil,5,3.0,230
C.Soler,5,1.0,654
Dunk,5,0.0,120
Aina,5,0.0,422
Brereton Díaz,5,2.0,584
Konsa,5,2.0,44
Manning,5,0.0,467
Onana,5,1.0,233
Cook,5,3.0,64
Roerslev,5,0.0,105
McAtee,5,0.0,357
Andersen,5,2.0,191
Saliba,5,0.0,18
Burns,5,3.0,264
Mario Jr.,5,2.0,557
McAteer,5,0.0,299
Broja,5,0.0,156
Mount,5,0.0,382
Martinez,5,1.0,47
Broadhead,5,0.0,262
Gana,5,0.0,222
Barkley,5,0.0,29
O'Brien,5,0.0,582
Malen,5,0.0,725
White,5,0.0,24
Zinchenko,5,0.0,25
Downes,5,1.0,518
Adams,5,0.0,60
Scott,5,1.0,77
Ferguson,5,1.0,123
Bassey,5,0.0,241
B.Soumaré,5,0.0,285
Alcaraz,5,0.0,450
Kovačić,5,1.0,354
Sosa,5,1.0,620
Elliott,5,0.0,319
Greaves,5,2.0,270
Toti,5,0.0,567
Pau,5,0.0,52
Wilson,5,0.0,259
Yarmoliuk,5,0.0,111
Kristiansen,5,0.0,296
De Cordova-Reid,5,0.0,290
Bednarek,5,0.0,455
Lewis-Skelly,5,0.0,597
O’Reilly,5,0.0,607
Smallbone,5,0.0,471
Dawson,5,1.0,542
Hughes,5,1.0,203
Keane,5,0.0,228
Lukić,5,0.0,249
Forbs,5,0.0,655
Mings,5,0.0,49
Ugarte,5,0.0,652
Davies,5,0.0,669
Álvarez,5,2.0,511
Caicedo,5,1.0,157
Eriksen,5,2.0,370
Mangala,5,0.0,651
Diop,5,0.0,245
C.Richards,5,0.0,194
Edouard,5,2.0,198
Yoro,5,0.0,572
Wieffer,5,0.0,149
Tosin,5,0.0,187
Zabarnyi,5,0.0,85
Berge,5,2.0,622
Philip,5,0.0,76
Dragusin,5,0.0,486
Trippier,5,0.0,418
Moore,5,1.0,610
Johnson,5,0.0,275
Cairney,5,0.0,243
Iroegbunam,5,0.0,226
Chaplin,5,0.0,265
Stephens,5,0.0,472
Tsimikas,5,0.0,337
Baleba,5,0.0,115
Cajuste,5,0.0,619
Vestergaard,5,0.0,307
W.Fofana,5,0.0,189
Akanji,5,2.0,340
Senesi,5,0.0,79
Bree,5,0.0,457
Okoli,5,1.0,301
Wharton,5,0.0,216
Jensen,5,0.0,95
Jebbison,5,0.0,69
F.Kadıoğlu,5,0.0,628
Coufal,5,0.0,516
Van de Ven,5,1.0,506
Al-Hamadi,5,0.0,260
Edozie,5,0.0,459
Todibo,5,0.0,591
Almirón,5,0.0,391
Young,5,0.0,656
Garner,5,1.0,223
Veltman,5,2.0,145
Lamptey,5,0.0,131
George,5,0.0,696
Taylor,5,0.0,281
Alex Moreno,5,0.0,26
Webster,5,0.0,147
N.Gonzalez,5,0.0,765
Hill,5,0.0,68
Antony,5,0.0,365
Scarles,5,0.0,677
Dewsbury-Hall,5,0.0,166
Kamara,5,0.0,42
Devenny,5,0.0,645
Danso,5,0.0,767
King,5,0.0,604
Lallana,5,0.0,463
Sangaré,5,0.0,442
Kayode,5,0.0,757
Ogbene,5,0.0,632
Disasi,5,0.0,167
Mosquera,5,1.0,558
Mudryk,5,0.0,179
Coady,5,0.0,288
S.Bueno,5,0.0,564
Diego Carlos,5,0.0,35
Ward-Prowse,5,0.0,531
Smith,5,0.0,81
Willian,5,0.0,772
Skipp,5,0.0,501
Tuanzebe,5,2.0,282
Esse,5,0.0,730
Gómez,5,0.0,714
Schlupp,5,2.0,214
Botman,5,0.0,393
Miley,5,0.0,411
Obi,5,0.0,776
Bissouma,5,0.0,482
March,5,0.0,132
Walker,5,0.0,363
Phillips,5,0.0,359
Thomas,5,0.0,20
Stewart,5,1.0,473
Townsend,5,0.0,583
Gomez,5,0.0,714
Aké,5,0.0,341
Quansah,5,0.0,333
Patterson,5,0.0,234
Krafth,5,0.0,405
Shaw,5,0.0,387
Kelly,5,0.0,404
M.França,5,0.0,208
Tierney,5,0.0,21
C.Doucouré,5,0.0,193
Doyle,5,0.0,544
Maghoma,5,0.0,674
Morsy,5,0.0,278
James,5,0.0,172
Reed,5,2.0,254
Renato Veiga,5,0.0,184
L.Guilherme,5,0.0,526
Coulibaly,5,0.0,726
Agbadou,5,0.0,720
André,5,1.0,642
Milner,5,0.0,134
Ricardo,5,0.0,302
Osula,5,0.0,590
Chiesa,5,3.0,636
Bogarde,5,0.0,598
Stones,5,1.0,362
Kiwior,5,0.0,8
Fraser,5,0.0,397
Lindelof,5,0.0,376
Acheampong,5,0.0,697
Harness,5,0.0,271
Woolfenden,5,0.0,284
Reguilón,5,0.0,496
Collyer,5,0.0,613
Choudhury,5,0.0,287
Y. Chermiti,5,0.0,237
Marc Guiu,5,0.0,178
Pedro Lima,5,0.0,561
Mee,5,0.0,100
Buendia,5,0.0,31
Godo,5,0.0,605
Clyne,5,0.0,196
Jorginho,5,0.0,7
Orford,5,0.0,701
Vinicius,5,0.0,258
H.Clarke,5,0.0,266
Morato,5,0.0,653
Gray,5,0.0,489
Endo,5,0.0,320
Evans,5,0.0,371
J.Araujo,5,0.0,592
Wood,5,0.0,447
G.Rodríguez,5,0.0,588
Coleman,5,0.0,221
Toffolo,5,0.0,444
Welington,5,0.0,718
Amass,5,0.0,670
Taylor,5,0.0,281
Cornet,5,0.0,515
Thiago,5,0.0,107
A. Garcia,5,0.0,731
Armstrong,5,0.0,603
Bella-Kotchap,5,0.0,456
McTominay,5,0.0,381
Mubama,5,0.0,698
Winterburn,5,0.0,687
Amo-Ameyaw,5,0.0,451
Boly,5,0.0,425
Chilwell,5,0.0,160
Luongo,5,0.0,277
Winks,5,0.0,309
Heaven,5,0.0,658
Simpson-Pusey,5,0.0,672
Monga,5,0.0,792
Henderson,5,0.0,201
Butler-Oyedeji,5,0.0,665
Chiquinho,5,0.0,537
Cresswell,5,0.0,517
Arrizabalaga,5,0.0,152
Igor,5,0.0,128
Lavia,5,0.0,174
Mheuka,5,0.0,781
Moder,5,0.0,137
Scarlett,5,0.0,500
Khusanov,5,0.0,732
Fredricson,5,0.0,777
Grønbæk,5,0.0,734
Tomiyasu,5,0.0,22
Godfrey,5,0.0,715
J.Cuenca,5,0.0,586
Toney,5,0.0,108
Peart-Harris,5,0.0,103
Onyeka,5,0.0,102
Vitor Reis,5,0.0,733
G.Nunes,5,0.0,634
Arteta,5,0.0,735
Guardiola,5,0.0,736
