web_name,gw,npg,player_id
Almirón,8,0.0,391
Sánchez,8,0.0,185
Sterling,8,0.0,186
W.Fofana,8,0.0,189
Ahamada,8,0.0,190
Andersen,8,0.0,191
Marc Guiu,8,0.0,178
Mudryk,8,0.0,179
Lewis,8,0.0,355
Botman,8,0.0,393
Dúbravka,8,0.0,396
Fraser,8,0.0,397
Hall,8,0.0,399
Hayden,8,0.0,400
Shaw,8,0.0,387
A.Murphy,8,0.0,390
Odysseas,8,0.0,412
Pope,8,0.0,413
Ruddy,8,0.0,414
Targett,8,0.0,416
Kelly,8,0.0,404
Krafth,8,0.0,405
Kuol,8,0.0,406
Lascelles,8,0.0,407
White,8,0.0,24
Willock,8,0.0,420
Wilson,8,0.0,259
Stewart,8,0.0,473
Taylor,8,0.0,281
Walker-Peters,8,0.0,476
Wood,8,0.0,447
A.Phillips,8,0.0,478
Boly,8,0.0,425
Bowler,8,0.0,426
C.Miguel,8,0.0,427
Da Silva Moreira,8,0.0,428
Danilo,8,0.0,429
Dennis,8,0.0,599
Dominguez,8,0.0,431
Trippier,8,0.0,418
Toffolo,8,0.0,444
Turner,8,0.0,445
Ui-jo,8,0.0,446
Worrall,8,0.0,448
Mighten,8,0.0,435
O.Richards,8,0.0,438
O'Brien,8,0.0,582
Omobamidele,8,0.0,440
M.Sarr,8,0.0,176
Chukwuemeka,8,0.0,161
D.D.Fofana,8,0.0,164
Deivid,8,0.0,165
Dewsbury-Hall,8,0.0,166
Panzo,8,0.0,441
Sangaré,8,0.0,442
Sels,8,0.0,443
Andrey Santos,8,0.0,150
Ângelo,8,0.0,151
Arrizabalaga,8,0.0,152
Moder,8,0.0,137
O’Mahony,8,0.0,138
Offiah,8,0.0,139
Peupion,8,0.0,140
Sarmiento,8,0.0,141
Bergström,8,0.0,154
Bettinelli,8,0.0,155
Broja,8,0.0,156
Casadei,8,0.0,158
Chilwell,8,0.0,160
Veltman,8,0.0,145
Verbruggen,8,0.0,146
Webster,8,0.0,147
Edozie,8,0.0,459
Edwards,8,0.0,460
Lallana,8,0.0,463
Larios,8,0.0,464
Amo-Ameyaw,8,0.0,451
Bazunu,8,0.0,454
Bella-Kotchap,8,0.0,456
B.Badiashile,8,0.0,153
Austin,8,0.0,479
Lis,8,0.0,465
Lumley,8,0.0,466
Manning,8,0.0,467
Mara,8,0.0,468
McCarthy,8,0.0,469
Bree,8,0.0,457
Charles,8,0.0,458
Dragusin,8,0.0,486
E.Royal,8,0.0,487
Forster,8,0.0,488
Chiquinho,8,0.0,537
Chirewa,8,0.0,538
Chiwome,8,0.0,539
Cundle,8,0.0,540
Dawson,8,0.0,542
Gray,8,0.0,489
Højbjerg,8,0.0,490
Lo Celso,8,0.0,493
Reguilón,8,0.0,496
Bergvall,8,0.0,481
Bryan,8,0.0,483
Davies,8,0.0,669
Devine,8,0.0,485
Veliz,8,0.0,507
Vicario,8,0.0,508
Werner,8,0.0,509
Whiteman,8,0.0,510
Álvarez,8,0.0,511
Scarlett,8,0.0,500
Skipp,8,0.0,501
Solomon,8,0.0,502
Steele,8,0.0,142
Undav,8,0.0,143
Kozlowski,8,0.0,130
March,8,0.0,132
Mazilu,8,0.0,133
Milner,8,0.0,134
Udogie,8,0.0,505
Van de Ven,8,0.0,506
Dunk,8,0.0,120
Roerslev,8,0.0,105
Thiago,8,0.0,107
Toney,8,0.0,108
Valdimarsson,8,0.0,109
Yarmoliuk,8,0.0,111
Zanka,8,0.0,112
Konak,8,0.0,97
Gilmour,8,0.0,124
Gross,8,0.0,125
I.Osman,8,0.0,127
Igor,8,0.0,128
Baker-Boaitey,8,0.0,114
Barco,8,0.0,116
Cozier-Duberry,8,0.0,118
Dahoud,8,0.0,119
Kilman,8,0.0,524
L.Guilherme,8,0.0,526
Mavropanos,8,0.0,528
Areola,8,0.0,513
Cornet,8,0.0,515
Coufal,8,0.0,516
Cresswell,8,0.0,517
Earthy,8,0.0,519
Doyle,8,0.0,544
N.Aguerd,8,0.0,529
Ward-Prowse,8,0.0,531
Zouma,8,0.0,532
B.Traore,8,0.0,534
Bentley,8,0.0,536
Fabianski,8,0.0,521
Foderingham,8,0.0,522
Dasilva,8,0.0,90
Flekken,8,0.0,91
Henry,8,0.0,92
Hickey,8,0.0,93
Jensen,8,0.0,95
Ji-soo,8,0.0,96
Smith,8,0.0,81
Travers,8,0.0,84
Mosquera,8,0.0,558
N.Semedo,8,0.0,559
Fábio Silva,8,0.0,545
Fraser,8,0.0,397
Gonzalez,8,0.0,547
H.Bueno,8,0.0,549
Hodge,8,0.0,551
Hoever,8,0.0,552
Pedro Lima,8,0.0,561
Podence,8,0.0,562
S.Bueno,8,0.0,564
Toti,8,0.0,567
Muric,8,0.0,568
José Sá,8,0.0,554
Kalajdžić,8,0.0,555
King,8,0.0,604
Mee,8,0.0,100
Onyeka,8,0.0,102
Peart-Harris,8,0.0,103
A.Fatawu,8,0.0,570
Yoro,8,0.0,572
Pivas,8,0.0,574
Wiley,8,0.0,575
Irving,8,0.0,576
G.Rodríguez,8,0.0,588
Todibo,8,0.0,591
J.Araujo,8,0.0,592
Lindstrøm,8,0.0,577
Jørgensen,8,0.0,581
Townsend,8,0.0,583
Brereton Díaz,8,0.0,584
G.Nunes,8,0.0,634
King,8,0.0,604
Godo,8,0.0,605
Alves,8,0.0,606
Mazraoui,8,0.0,594
Gruda,8,0.0,595
Bogarde,8,0.0,598
Dennis,8,0.0,599
J.Cuenca,8,0.0,586
Faivre,8,0.0,66
H.Traorè,8,0.0,67
Hill,8,0.0,68
Jebbison,8,0.0,69
Mepham,8,0.0,72
Moran,8,0.0,601
Trevitt,8,0.0,602
Armstrong,8,0.0,603
Zabarnyi,8,0.0,85
Ajer,8,0.0,86
Brierley,8,0.0,87
Neto,8,0.0,73
Paulsen,8,0.0,75
Philip,8,0.0,76
Scott,8,0.0,77
Senesi,8,0.0,79
Davies,8,,669
Amass,8,,670
Wright,8,,671
Simpson-Pusey,8,,672
Kacurri,8,0.0,657
Heaven,8,0.0,658
Kabia,8,0.0,659
Jaros,8,0.0,660
Collyer,8,0.0,613
Metcalfe,8,0.0,614
Rushworth,8,0.0,615
Nelson,8,0.0,10
Butler-Oyedeji,8,0.0,665
Kporha,8,0.0,666
Fletcher,8,0.0,667
Cahill,8,,668
O'Shea,8,0.0,630
J.Clarke,8,0.0,631
Ogbene,8,0.0,632
Berge,8,0.0,622
Begovic,8,0.0,624
Lankshear,8,0.0,609
Moore,8,0.0,610
Odobert,8,0.0,612
Chiesa,8,0.0,636
Meupiyou,8,0.0,637
Oulad M'hand,8,0.0,638
Setford,8,0.0,639
Swinkels,8,0.0,640
Gündogan,8,0.0,625
Kaboré,8,0.0,626
Dixon,8,0.0,627
Amissah,8,,690
Kukonki,8,,691
Nallo,8,,692
O'Brien-Whitmarsh,8,,693
Cartwright,8,,694
Rak-Sakyi,8,,695
McConville,8,,681
Edozie,8,,459
Mubama,8,,698
Dorrington,8,,699
King,8,,604
Orford,8,,701
Harris,8,,702
Alleyne,8,,703
Brits,8,,704
Williams-Barnett,8,,689
Zych,8,0.0,641
André,8,0.0,642
Casey,8,0.0,643
Umeh-Chibueze,8,0.0,644
Agbinone,8,0.0,646
Rodney,8,0.0,647
Wheatley,8,0.0,648
Acheampong,8,,697
Yogane,8,0.0,661
Nichols,8,0.0,662
Samuels,8,0.0,663
Pond,8,0.0,664
Meghoma,8,0.0,649
Morato,8,0.0,653
Forbs,8,0.0,655
Young,8,0.0,656
Sherif,8,,724
Coulibaly,8,,726
McKenna,8,,727
Silcott-Duberry,8,,728
Soler,8,,713
Gómez,8,,714
Godfrey,8,,715
Kinsky,8,,716
Khusanov,8,,732
Vitor Reis,8,,733
Grønbæk,8,,734
Arteta,8,,735
Guardiola,8,,736
Hennessey,8,,721
Adu-Adjei,8,,722
Sadi,8,,723
Wilson-Esbrand,8,,675
Marsh,8,,676
Scarles,8,,677
Bates,8,,678
Broggio,8,,679
Kinsey,8,,680
Ajayi,8,,729
A. Garcia,8,,731
Olusesi,8,,683
Hardy,8,,684
Slater,8,,685
Mayers,8,,686
Winterburn,8,,687
Nyoni,8,,688
Fitzgerald,8,,673
Maghoma,8,,674
Mané,8,,784
Djiga,8,,769
Amougou,8,,771
Willian,8,,772
Heath,8,,773
Anselmino,8,,774
Coby Ebere,8,,775
Palmer,8,,182
Monga,8,,792
Fredricson,8,,777
Moorhouse,8,,778
Koné,8,,779
Morgan,8,,780
Mheuka,8,,781
Samuels-Smith,8,,782
Graczyk,8,,783
Tom Taylor,8,,800
Echeverri,8,,785
Benjamin Fredrick,8,,786
Genesis Antwi,8,,787
Dermot Mee,8,,788
Neave,8,,789
Gower,8,,790
Charlie Tasker,8,,791
Hause,8,0.0,40
Jack Henry-Francis,8,,793
Freddie Simmonds,8,,794
Harry Howell,8,,795
Olabade Aluko,8,,796
Jake Evans,8,,797
Jay Robinson,8,,798
Boniface,8,,799
McKenna,8,,727
Slot,8,,744
Zinchenko,8,0.0,25
Alex Moreno,8,0.0,26
Barrenechea,8,0.0,30
Buendia,8,0.0,31
Tierney,8,0.0,21
Tomiyasu,8,0.0,22
Pereira,8,,751
Frank,8,,752
Emery,8,,737
Iraola,8,,738
Isak,9,1.0,401
M.Salah,9,1.0,328
Haaland,9,1.0,351
Wood,9,2.0,447
Wissa,9,1.0,110
Cunha,9,1.0,541
Mbeumo,9,1.0,99
Strand Larsen,9,0.0,566
Watkins,9,0.0,58
Mateta,9,1.0,207
Luis Díaz,9,0.0,327
Johnson,9,0.0,275
Palmer,9,1.0,182
N.Jackson,9,1.0,180
Delap,9,1.0,268
Mitoma,9,0.0,136
Maddison,9,0.0,494
Barnes,9,0.0,392
Gakpo,9,0.0,321
Havertz,9,0.0,4
Iwobi,9,1.0,247
Evanilson,9,1.0,617
Semenyo,9,0.0,78
Welbeck,9,1.0,148
Souček,9,0.0,530
Bowen,9,0.0,514
Schade,9,0.0,106
Solanke,9,0.0,82
Rogers,9,0.0,54
Muniz,9,0.0,251
Trossard,9,0.0,23
J.Murphy,9,0.0,402
O.Dango,9,0.0,74
Kulusevski,9,0.0,492
I.Sarr,9,0.0,585
Duran,9,0.0,38
Foden,9,0.0,348
Martinelli,9,0.0,9
Madueke,9,0.0,177
Raúl,9,0.0,252
Smith Rowe,9,0.0,19
Diogo J.,9,0.0,317
Vardy,9,1.0,306
Marmoush,9,,755
Amad,9,0.0,364
Merino,9,1.0,633
Kluivert,9,0.0,71
Beto,9,1.0,218
Son,9,0.0,503
Kovačić,9,0.0,354
Elanga,9,0.0,432
Enzo,9,0.0,168
B.Fernandes,9,0.0,366
Hudson-Odoi,9,0.0,434
Rashford,9,0.0,385
Nørgaard,9,0.0,101
João Pedro,9,0.0,129
Minteh,9,0.0,135
Georginio,9,0.0,618
Darwin,9,0.0,316
Gvardiol,9,0.0,350
Szoboszlai,9,0.0,336
Mac Allister,9,0.0,329
Garnacho,9,0.0,372
Gibbs-White,9,0.0,433
Gordon,9,0.0,398
Wilson,9,0.0,259
Ndiaye,9,0.0,232
Saka,9,1.0,17
Neto,9,0.0,73
Kudus,9,0.0,525
Onuachu,9,0.0,470
Milenković,9,0.0,573
Aït-Nouri,9,1.0,533
Richarlison,9,0.0,497
Bruno G.,9,0.0,394
Joelinton,9,0.0,403
Thomas,9,0.0,20
Eze,9,0.0,199
Nwaneri,9,0.0,12
Mavididi,9,0.0,298
Schär,9,0.0,415
Muñoz,9,0.0,211
Buonanotte,9,0.0,117
Sessegnon,9,0.0,579
Højlund,9,0.0,375
Cucurella,9,0.0,163
Szmodics,9,1.0,611
Bernardo,9,0.0,342
McAtee,9,0.0,357
A.Doucoure,9,0.0,217
Jones,9,0.0,324
Nkunku,9,0.0,181
J.Ayew,9,0.0,192
Sancho,9,0.0,386
Zirkzee,9,0.0,389
Guéhi,9,0.0,200
Calvert-Lewin,9,0.0,220
Hutchinson,9,0.0,274
Barkley,9,1.0,29
Malen,9,,725
Chalobah,9,0.0,159
P.M.Sarr,9,0.0,499
J.Gomes,9,0.0,553
Jota Silva,9,0.0,596
Aribo,9,0.0,452
Baleba,9,0.0,115
Sarabia,9,0.0,565
Tonali,9,0.0,417
Füllkrug,9,0.0,589
Tavernier,9,0.0,83
De Bruyne,9,0.0,345
McNeil,9,0.0,230
G.Jesus,9,0.0,2
Gabriel,9,0.0,3
Doku,9,0.0,346
Alexander-Arnold,9,0.0,311
M.Asensio,9,,762
Onana,9,0.0,233
Collins,9,0.0,88
Damsgaard,9,0.0,89
Guedes,9,0.0,548
De Ligt,9,0.0,593
Huijsen,9,0.0,580
O’Reilly,9,0.0,607
Hee Chan,9,0.0,550
Enes Ünal,9,0.0,65
Brooks,9,0.0,62
M.Fernandes,9,0.0,623
Tielemans,9,0.0,57
Christie,9,0.0,63
Calafiori,9,0.0,578
El Khannouss,9,0.0,635
Saliba,9,0.0,18
Rice,9,0.0,16
Adama,9,0.0,239
Keane,9,0.0,228
Andreas,9,0.0,240
Justin,9,0.0,295
Hirst,9,1.0,272
Carvalho,9,0.0,314
Anderson,9,0.0,423
Wan-Bissaka,9,0.0,388
Stones,9,0.0,362
Martinez,9,0.0,47
Virgil,9,1.0,339
Archer,9,0.0,27
Emerson,9,0.0,520
Hinshelwood,9,0.0,126
Bissouma,9,0.0,482
Pedro Porro,9,0.0,495
Lamptey,9,0.0,131
Adingra,9,0.0,113
Yates,9,1.0,449
Armstrong,9,0.0,603
Bentancur,9,0.0,480
Aina,9,0.0,422
Pinnock,9,0.0,104
Doherty,9,0.0,543
L.Paquetá,9,0.0,527
Bednarek,9,0.0,455
Jaden,9,0.0,569
R.Gomes,9,0.0,563
O'Brien,9,0.0,582
Bellegarde,9,0.0,535
Dibling,9,0.0,608
Kerkez,9,0.0,70
Esse,9,,730
Cook,9,0.0,64
O'Riley,9,0.0,629
Devenny,9,0.0,645
Ramsey,9,0.0,53
F.Kadıoğlu,9,0.0,628
Munetsi,9,,770
Konsa,9,0.0,44
João Félix,9,0.0,621
Lacroix,9,0.0,650
McGinn,9,0.0,48
Maatsen,9,0.0,45
Ugarte,9,0.0,652
C.Soler,9,0.0,654
George,9,,696
Ayari,9,0.0,600
Osula,9,0.0,590
Summerville,9,1.0,587
Lewis-Skelly,9,0.0,597
Sinisterra,9,0.0,80
Janelt,9,0.0,94
Mario Jr.,9,0.0,557
Sugawara,9,0.0,474
Kamaldeen,9,0.0,462
Smallbone,9,0.0,471
Stephens,9,0.0,472
Alcaraz,9,0.0,450
Caicedo,9,0.0,157
Harwood-Bellis,9,0.0,461
Wieffer,9,0.0,149
Spence,9,0.0,504
Antonio,9,0.0,512
Van Hecke,9,0.0,144
Romero,9,0.0,498
Ings,9,0.0,523
Downes,9,0.0,518
Ferguson,9,1.0,123
Estupiñan,9,0.0,122
Savinho,9,0.0,571
Enciso,9,0.0,121
Lewis-Potter,9,0.0,98
Sosa,9,0.0,620
Cajuste,9,0.0,619
Mangala,9,0.0,651
Murillo,9,0.0,436
Awoniyi,9,0.0,424
James,9,0.0,172
Disasi,9,0.0,167
Colwill,9,0.0,162
N.Williams,9,0.0,437
Tosin,9,0.0,187
Ugochukwu,9,0.0,188
Burn,9,0.0,395
Miley,9,0.0,411
Konaté,9,0.0,326
Harrison,9,0.0,224
M.França,9,0.0,208
Matheus N.,9,0.0,356
Lewis,9,0.0,355
Casemiro,9,1.0,368
Maguire,9,0.0,377
C.Richards,9,0.0,194
Young,9,0.0,656
Grealish,9,0.0,349
Faes,9,0.0,291
De Cordova-Reid,9,0.0,290
Daka,9,0.0,289
Tarkowski,9,0.0,236
Bassey,9,0.0,241
Cairney,9,0.0,243
Broadhead,9,0.0,262
Okoli,9,0.0,301
Nelson,9,0.0,10
Taylor,9,0.0,281
Greaves,9,0.0,270
Davis,9,0.0,267
Johnson,9,0.0,275
Morsy,9,0.0,278
Chaplin,9,0.0,265
Kiwior,9,0.0,8
J.Timber,9,0.0,6
Ødegaard,9,0.0,13
Nketiah,9,0.0,11
Bailey,9,0.0,28
Cash,9,0.0,32
Tel,9,,768
Obi,9,,776
Harrison,9,,224
Cashin,9,,763
Marschall,9,0.0,46
Martinez,9,0.0,47
Dendoncker,9,0.0,33
Diaby,9,0.0,34
Diego Carlos,9,0.0,35
Digne,9,0.0,36
Dobbin,9,0.0,37
Gauci,9,0.0,39
Nedeljkovic,9,0.0,50
Olsen,9,0.0,51
Pau,9,0.0,52
Sinisalo,9,0.0,55
Sousa,9,0.0,56
Iling Jr,9,0.0,41
Kamara,9,0.0,42
Kesler-Hayden,9,0.0,43
Danns,9,,709
Jimoh,9,,710
Okoduwa,9,,711
Akinmboni,9,,712
Aarons,9,0.0,59
Adams,9,0.0,60
Anthony,9,0.0,61
Mings,9,0.0,49
Yang,9,,717
Welington,9,,718
Kayi Sanda,9,,719
Agbadou,9,,720
Arthur,9,,705
Abbott,9,,706
Rees-Dottin,9,,707
Wilson-Brown,9,,708
Baggott,9,0.0,261
Burgess,9,0.0,263
Burns,9,0.0,264
Bradley,9,0.0,313
Clark,9,0.0,315
Doak,9,0.0,318
Elliott,9,0.0,319
Endo,9,0.0,320
Ndaba,9,0.0,279
Slicker,9,0.0,280
H.Clarke,9,0.0,266
Edmundson,9,0.0,269
Harness,9,0.0,271
Tete,9,0.0,257
Vinicius,9,0.0,258
Al-Hamadi,9,0.0,260
Woolfenden,9,0.0,284
B.Soumaré,9,0.0,285
Cannon,9,0.0,286
Choudhury,9,0.0,287
Coady,9,0.0,288
Humphreys,9,0.0,273
Ladapo,9,0.0,276
Luongo,9,0.0,277
White,9,0.0,24
Ramsdale,9,0.0,14
Raya,9,0.0,15
Fábio Vieira,9,0.0,1
Hein,9,0.0,5
Jorginho,9,0.0,7
Tuanzebe,9,0.0,282
Walton,9,0.0,283
Diop,9,0.0,245
Harris,9,0.0,702
Leno,9,0.0,248
Patterson,9,0.0,234
Pickford,9,0.0,235
Y. Chermiti,9,0.0,237
Holgate,9,0.0,225
Iroegbunam,9,0.0,226
Lukić,9,0.0,249
Mbabu,9,0.0,250
Ream,9,0.0,253
Reed,9,0.0,254
Robinson,9,0.0,255
Stansfield,9,0.0,256
Benda,9,0.0,242
Castagne,9,0.0,244
Ndidi,9,0.0,300
Ricardo,9,0.0,302
Souttar,9,0.0,303
Stolarczyk,9,0.0,304
Golding,9,0.0,292
Hermansen,9,0.0,293
Iversen,9,0.0,294
Kristiansen,9,0.0,296
Thomas,9,0.0,20
Vestergaard,9,0.0,307
Ward,9,0.0,215
Winks,9,0.0,309
A.Becker,9,0.0,310
Bajcetic,9,0.0,312
Marcal,9,0.0,297
McAteer,9,0.0,299
Matthews,9,0.0,209
Mitchell,9,0.0,210
Ozoh,9,0.0,212
Rak-Sakyi,9,0.0,695
Schlupp,9,0.0,214
Ward,9,0.0,215
Wharton,9,0.0,216
Henderson,9,0.0,201
Robertson,9,0.0,335
Gomez,9,0.0,714
Gravenberch,9,0.0,323
Kelleher,9,0.0,325
Branthwaite,9,0.0,219
Coleman,9,0.0,221
Gana,9,0.0,222
Garner,9,0.0,223
Aké,9,0.0,341
Bobb,9,0.0,343
Carson,9,0.0,344
McConnell,9,0.0,330
Morton,9,0.0,331
N.Phillips,9,0.0,332
Quansah,9,0.0,333
R.Williams,9,0.0,334
J.Virginia,9,0.0,227
Maupay,9,0.0,229
Mykolenko,9,0.0,231
Ederson M.,9,0.0,347
J.Alvarez,9,0.0,352
Tsimikas,9,0.0,337
Van den Berg,9,0.0,338
Akanji,9,0.0,340
Antony,9,0.0,365
Bayindir,9,0.0,367
João Cancelo,9,0.0,353
Ortega Moreno,9,0.0,358
Phillips,9,0.0,359
Rodrigo,9,0.0,360
Livramento,9,0.0,409
Longstaff,9,0.0,410
Dalot,9,0.0,369
Eriksen,9,0.0,370
Evans,9,0.0,371
Hannibal,9,0.0,373
Heaton,9,0.0,374
Lindelof,9,0.0,376
Rúben,9,0.0,361
Walker,9,0.0,363
Ebiowei,9,0.0,197
Edouard,9,0.0,198
Mainoo,9,0.0,378
Malacia,9,0.0,379
McTominay,9,0.0,381
Mount,9,0.0,382
Onana,9,0.0,233
Pellistri,9,0.0,384
Holding,9,0.0,202
Hughes,9,0.0,203
Johnstone,9,0.0,204
Kamada,9,0.0,205
Lerma,9,0.0,206
C.Doucouré,9,0.0,193
Chadi Riad,9,0.0,195
Clyne,9,0.0,196
Petrović,9,0.0,183
Renato Veiga,9,0.0,184
Gallagher,9,0.0,169
Gilchrist,9,0.0,170
Gusto,9,0.0,171
Kellyman,9,0.0,173
Lavia,9,0.0,174
Lukaku,9,0.0,175
Almirón,9,0.0,391
Sánchez,9,0.0,185
Sterling,9,0.0,186
W.Fofana,9,0.0,189
Ahamada,9,0.0,190
Andersen,9,0.0,191
Marc Guiu,9,0.0,178
Mudryk,9,0.0,179
Lewis,9,0.0,355
Botman,9,0.0,393
Dúbravka,9,0.0,396
Fraser,9,0.0,397
Hall,9,0.0,399
Hayden,9,0.0,400
Shaw,9,0.0,387
A.Murphy,9,0.0,390
Odysseas,9,0.0,412
Pope,9,0.0,413
Ruddy,9,0.0,414
Targett,9,0.0,416
Kelly,9,0.0,404
Krafth,9,0.0,405
Kuol,9,0.0,406
Lascelles,9,0.0,407
White,9,0.0,24
Willock,9,0.0,420
Wilson,9,0.0,259
Stewart,9,0.0,473
Taylor,9,0.0,281
Walker-Peters,9,0.0,476
Wood,9,0.0,447
A.Phillips,9,0.0,478
Boly,9,0.0,425
Bowler,9,0.0,426
C.Miguel,9,0.0,427
Da Silva Moreira,9,0.0,428
Danilo,9,0.0,429
Dennis,9,0.0,599
Dominguez,9,0.0,431
Trippier,9,0.0,418
Toffolo,9,0.0,444
Turner,9,0.0,445
Ui-jo,9,0.0,446
Worrall,9,0.0,448
Mighten,9,0.0,435
O.Richards,9,0.0,438
O'Brien,9,0.0,582
Omobamidele,9,0.0,440
M.Sarr,9,0.0,176
Chukwuemeka,9,0.0,161
D.D.Fofana,9,0.0,164
Deivid,9,0.0,165
Dewsbury-Hall,9,0.0,166
Panzo,9,0.0,441
Sangaré,9,0.0,442
Sels,9,0.0,443
Andrey Santos,9,0.0,150
Ângelo,9,0.0,151
Arrizabalaga,9,0.0,152
Moder,9,0.0,137
O’Mahony,9,0.0,138
Offiah,9,0.0,139
Peupion,9,0.0,140
Sarmiento,9,0.0,141
Bergström,9,0.0,154
Bettinelli,9,0.0,155
Broja,9,0.0,156
Casadei,9,0.0,158
Chilwell,9,0.0,160
Veltman,9,0.0,145
Verbruggen,9,0.0,146
Webster,9,0.0,147
Edozie,9,0.0,459
Edwards,9,0.0,460
Lallana,9,0.0,463
Larios,9,0.0,464
Amo-Ameyaw,9,0.0,451
Bazunu,9,0.0,454
Bella-Kotchap,9,0.0,456
B.Badiashile,9,0.0,153
Austin,9,0.0,479
Lis,9,0.0,465
Lumley,9,0.0,466
Manning,9,0.0,467
Mara,9,0.0,468
McCarthy,9,0.0,469
Bree,9,0.0,457
Charles,9,0.0,458
Dragusin,9,0.0,486
E.Royal,9,0.0,487
Forster,9,0.0,488
Chiquinho,9,0.0,537
Chirewa,9,0.0,538
Chiwome,9,0.0,539
Cundle,9,0.0,540
Dawson,9,0.0,542
Gray,9,0.0,489
Højbjerg,9,0.0,490
Lo Celso,9,0.0,493
Reguilón,9,0.0,496
Bergvall,9,0.0,481
Bryan,9,0.0,483
Davies,9,0.0,669
Devine,9,0.0,485
Veliz,9,0.0,507
Vicario,9,0.0,508
Werner,9,0.0,509
Whiteman,9,0.0,510
Álvarez,9,0.0,511
Scarlett,9,0.0,500
Skipp,9,0.0,501
Solomon,9,0.0,502
Steele,9,0.0,142
Undav,9,0.0,143
Kozlowski,9,0.0,130
March,9,0.0,132
Mazilu,9,0.0,133
Milner,9,0.0,134
Udogie,9,0.0,505
Van de Ven,9,0.0,506
Dunk,9,0.0,120
Roerslev,9,0.0,105
Thiago,9,0.0,107
Toney,9,0.0,108
Valdimarsson,9,0.0,109
Yarmoliuk,9,0.0,111
Zanka,9,0.0,112
Konak,9,0.0,97
Gilmour,9,0.0,124
Gross,9,0.0,125
I.Osman,9,0.0,127
Igor,9,0.0,128
Baker-Boaitey,9,0.0,114
Barco,9,0.0,116
Cozier-Duberry,9,0.0,118
Dahoud,9,0.0,119
Kilman,9,0.0,524
L.Guilherme,9,0.0,526
Mavropanos,9,0.0,528
Areola,9,0.0,513
Cornet,9,0.0,515
Coufal,9,0.0,516
Cresswell,9,0.0,517
Earthy,9,0.0,519
Doyle,9,0.0,544
N.Aguerd,9,0.0,529
Ward-Prowse,9,0.0,531
Zouma,9,0.0,532
B.Traore,9,0.0,534
Bentley,9,0.0,536
Fabianski,9,0.0,521
Foderingham,9,0.0,522
Dasilva,9,0.0,90
Flekken,9,0.0,91
Henry,9,0.0,92
Hickey,9,0.0,93
Jensen,9,0.0,95
Ji-soo,9,0.0,96
Smith,9,0.0,81
Travers,9,0.0,84
Mosquera,9,0.0,558
N.Semedo,9,0.0,559
Fábio Silva,9,0.0,545
Fraser,9,0.0,397
Gonzalez,9,0.0,547
H.Bueno,9,0.0,549
Hodge,9,0.0,551
Hoever,9,0.0,552
Pedro Lima,9,0.0,561
Podence,9,0.0,562
S.Bueno,9,0.0,564
Toti,9,0.0,567
Muric,9,0.0,568
José Sá,9,0.0,554
Kalajdžić,9,0.0,555
King,9,0.0,604
Mee,9,0.0,100
Onyeka,9,0.0,102
Peart-Harris,9,0.0,103
A.Fatawu,9,0.0,570
Yoro,9,0.0,572
Pivas,9,0.0,574
Wiley,9,0.0,575
Irving,9,0.0,576
G.Rodríguez,9,0.0,588
Todibo,9,0.0,591
J.Araujo,9,0.0,592
Lindstrøm,9,0.0,577
Jørgensen,9,0.0,581
Townsend,9,0.0,583
Brereton Díaz,9,0.0,584
G.Nunes,9,0.0,634
King,9,0.0,604
Godo,9,0.0,605
Alves,9,0.0,606
Mazraoui,9,0.0,594
Gruda,9,0.0,595
Bogarde,9,0.0,598
Dennis,9,0.0,599
J.Cuenca,9,0.0,586
Faivre,9,0.0,66
H.Traorè,9,0.0,67
Hill,9,0.0,68
Jebbison,9,0.0,69
Mepham,9,0.0,72
Moran,9,0.0,601
Trevitt,9,0.0,602
Armstrong,9,0.0,603
Zabarnyi,9,0.0,85
Ajer,9,0.0,86
Brierley,9,0.0,87
Neto,9,0.0,73
Paulsen,9,0.0,75
Philip,9,0.0,76
Scott,9,0.0,77
Senesi,9,0.0,79
Davies,9,0.0,669
Amass,9,0.0,670
Wright,9,,671
Simpson-Pusey,9,,672
Kacurri,9,0.0,657
Heaven,9,0.0,658
Kabia,9,0.0,659
Jaros,9,0.0,660
Collyer,9,0.0,613
Metcalfe,9,0.0,614
Rushworth,9,0.0,615
Nelson,9,0.0,10
Butler-Oyedeji,9,0.0,665
Kporha,9,0.0,666
Fletcher,9,0.0,667
Cahill,9,0.0,668
O'Shea,9,0.0,630
J.Clarke,9,0.0,631
Ogbene,9,0.0,632
Berge,9,0.0,622
Begovic,9,0.0,624
Lankshear,9,0.0,609
Moore,9,0.0,610
Odobert,9,0.0,612
Chiesa,9,0.0,636
Meupiyou,9,0.0,637
Oulad M'hand,9,0.0,638
Setford,9,0.0,639
Swinkels,9,0.0,640
Gündogan,9,0.0,625
Kaboré,9,0.0,626
Dixon,9,0.0,627
Amissah,9,,690
Kukonki,9,,691
Nallo,9,,692
O'Brien-Whitmarsh,9,,693
Cartwright,9,,694
Rak-Sakyi,9,,695
McConville,9,,681
Edozie,9,,459
Mubama,9,,698
Dorrington,9,,699
King,9,,604
Orford,9,,701
Harris,9,,702
Alleyne,9,,703
Brits,9,,704
Williams-Barnett,9,,689
Zych,9,0.0,641
André,9,0.0,642
Casey,9,0.0,643
Umeh-Chibueze,9,0.0,644
