player_id,team_id,opponent_team_id,was_home,player_name,player_number,nation,pos,age,minutes,total_completed_passes,total_attempted_passes,total_pass_completion_percentage,total_passing_distance,progressive_passing_distance,short_completed_passes,short_attempted_passes,short_pass_completion_percentage,medium_completed_passes,medium_attempted_passes,medium_pass_completion_percentage,long_completed_passes,long_attempted_passes,long_pass_completion_percentage,assists,xAG,xA,key_passes,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,gw
306.0,11,13,True,Jamie Vardy,9,eng ENG,FW,37-353,90,8,10,80.0,152,23,3,3,100.0,3,3,100.0,1,2,50.0,0,0.4,0.5,2,0,1,0,1,19
298.0,11,13,True,Stephy Mavididi,10,eng ENG,LW,26-212,89,38,44,86.4,525,121,24,24,100.0,11,14,78.6,2,2,100.0,0,0.5,0.4,2,4,3,1,6,19
606.0,11,13,True,Will Alves,37,eng ENG,LW,19-330,1,1,1,100.0,12,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,19
117.0,11,13,True,Facundo Buonanotte,40,ar ARG,RW,20-006,90,32,36,88.9,591,151,17,18,94.4,11,12,91.7,4,5,80.0,0,0.0,0.2,1,2,1,0,4,19
635.0,11,13,True,Bilal El Khannouss,11,ma MAR,AM,20-233,90,57,67,85.1,987,321,27,28,96.4,22,26,84.6,7,11,63.6,0,0.1,0.1,2,9,2,0,9,19
285.0,11,13,True,Boubakary Soumaré,24,fr FRA,DM,25-306,90,68,74,91.9,956,271,40,42,95.2,22,23,95.7,2,2,100.0,0,0.0,0.0,0,11,0,0,5,19
309.0,11,13,True,Harry Winks,8,eng ENG,DM,28-331,84,60,64,93.8,828,217,39,41,95.1,18,19,94.7,1,1,100.0,0,0.0,0.0,0,5,0,0,1,19
289.0,11,13,True,Patson Daka,20,zm ZAM,DM,26-081,6,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,19
296.0,11,13,True,Victor Bernth Kristiansen,16,dk DEN,LB,22-013,90,71,76,93.4,1093,328,35,39,89.7,35,35,100.0,1,2,50.0,0,0.0,0.2,0,4,0,0,2,19
307.0,11,13,True,Jannik Vestergaard,23,dk DEN,CB,32-148,90,76,78,97.4,1185,379,41,43,95.3,32,32,100.0,3,3,100.0,0,0.0,0.0,0,2,0,0,2,19
288.0,11,13,True,Conor Coady,4,eng ENG,CB,31-308,84,78,82,95.1,1233,413,41,42,97.6,35,35,100.0,2,5,40.0,0,0.0,0.3,0,4,0,0,4,19
301.0,11,13,True,Caleb Okoli,5,it ITA,CB,23-169,6,3,3,100.0,40,19,2,2,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,2,19
295.0,11,13,True,James Justin,2,eng ENG,RB,26-310,69,25,28,89.3,350,8,18,19,94.7,6,7,85.7,1,2,50.0,0,0.0,0.0,0,0,0,0,0,19
287.0,11,13,True,Hamza Choudhury,17,bd BAN,RB,27-089,21,14,18,77.8,178,47,10,11,90.9,4,6,66.7,0,1,0.0,0,0.0,0.0,0,2,0,0,0,19
