player_id,team_id,opponent_team_id,was_home,player_name,player_number,nation,pos,age,minutes,total_completed_passes,total_attempted_passes,total_pass_completion_percentage,total_passing_distance,progressive_passing_distance,short_completed_passes,short_attempted_passes,short_pass_completion_percentage,medium_completed_passes,medium_attempted_passes,medium_pass_completion_percentage,long_completed_passes,long_attempted_passes,long_pass_completion_percentage,assists,xAG,xA,key_passes,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,gw
398.0,15,13,True,Anthony Gordon,10,eng ENG,FW,23-217,90,17,21,81.0,228,49,13,15,86.7,3,3,100.0,1,2,50.0,0,0.1,0.1,2,0,2,2,0,6
392.0,15,13,True,Harvey Barnes,11,eng ENG,LW,26-294,75,13,16,81.3,160,32,9,9,100.0,4,6,66.7,0,1,0.0,0,0.0,0.0,0,1,1,0,3,6
420.0,15,13,True,Joe Willock,28,eng ENG,LW,25-039,15,1,1,100.0,13,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,6
402.0,15,13,True,Jacob Murphy,23,eng ENG,RW,29-217,90,21,27,77.8,368,97,13,15,86.7,5,6,83.3,3,5,60.0,0,0.2,0.1,2,3,1,0,3,6
403.0,15,13,True,Joelinton,7,br BRA,LM,28-045,90,27,31,87.1,350,97,18,22,81.8,8,8,100.0,0,0,,0,0.0,0.0,1,1,0,0,1,6
394.0,15,13,True,Bruno Guimarães,39,br BRA,CM,26-317,90,37,45,82.2,652,204,21,24,87.5,10,10,100.0,6,9,66.7,0,0.1,0.3,1,4,2,1,6,6
417.0,15,13,True,Sandro Tonali,8,it ITA,RM,24-143,76,13,19,68.4,201,87,8,10,80.0,4,5,80.0,1,4,25.0,0,0.1,0.0,1,2,1,0,4,6
410.0,15,13,True,Sean Longstaff,36,eng ENG,RM,26-334,14,2,3,66.7,28,15,2,3,66.7,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,6
399.0,15,13,True,Lewis Hall,20,eng ENG,LB,20-020,90,31,47,66.0,579,320,13,19,68.4,14,19,73.7,4,9,44.4,0,0.1,0.1,1,4,0,0,3,6
395.0,15,13,True,Dan Burn,33,eng ENG,CB,32-142,90,19,22,86.4,292,87,10,11,90.9,9,9,100.0,0,1,0.0,0,0.1,0.0,1,0,1,0,2,6
415.0,15,13,True,Fabian Schär,5,ch SUI,CB,32-283,90,35,51,68.6,786,490,15,19,78.9,14,16,87.5,6,15,40.0,0,0.0,0.0,0,7,1,0,2,6
418.0,15,13,True,Kieran Trippier,2,eng ENG,RB,34-009,77,46,54,85.2,860,373,23,24,95.8,18,22,81.8,5,7,71.4,0,0.0,0.0,0,4,1,0,6,6
409.0,15,13,True,Valentino Livramento,21,eng ENG,RB,21-321,13,5,5,100.0,72,18,4,4,100.0,0,0,,1,1,100.0,0,0.0,0.0,0,0,0,0,0,6
