player_id,team_id,opponent_team_id,was_home,player_name,player_number,nation,pos,age,minutes,total_completed_passes,total_attempted_passes,total_pass_completion_percentage,total_passing_distance,progressive_passing_distance,short_completed_passes,short_attempted_passes,short_pass_completion_percentage,medium_completed_passes,medium_attempted_passes,medium_pass_completion_percentage,long_completed_passes,long_attempted_passes,long_pass_completion_percentage,assists,xAG,xA,key_passes,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,gw
351.0,13,8,True,Erling Haaland,9,no NOR,FW,24-158,90,10,13,76.9,108,21,8,11,72.7,1,1,100.0,0,0,,0,0.1,0.0,2,0,0,0,1,18
346.0,13,8,True,Jeremy Doku,11,be BEL,LM,22-213,74,19,23,82.6,296,62,12,16,75.0,6,6,100.0,1,1,100.0,1,0.1,0.1,2,0,3,1,3,18
345.0,13,8,True,Kevin De Bruyne,17,be BEL,CM,33-181,16,12,16,75.0,214,101,5,6,83.3,5,7,71.4,2,3,66.7,0,0.0,0.1,0,1,1,0,2,18
342.0,13,8,True,Bernardo Silva,20,pt POR,CM,30-138,90,67,77,87.0,1101,216,33,36,91.7,30,35,85.7,4,4,100.0,0,0.0,0.0,1,7,0,0,6,18
348.0,13,8,True,Phil Foden,47,eng ENG,"CM,LM",24-212,90,51,59,86.4,915,314,29,30,96.7,13,15,86.7,8,13,61.5,0,0.7,0.7,7,4,8,2,11,18
571.0,13,8,True,Sávio,26,br BRA,RM,20-260,90,34,41,82.9,472,30,22,22,100.0,11,14,78.6,1,1,100.0,0,0.1,0.3,2,0,1,0,1,18
354.0,13,8,True,Mateo Kovačić,8,hr CRO,DM,30-234,84,107,117,91.5,1655,460,61,64,95.3,40,43,93.0,5,9,55.6,0,0.0,0.1,1,11,2,0,9,18
625.0,13,8,True,İlkay Gündoğan,19,de GER,DM,34-063,6,11,13,84.6,199,36,4,6,66.7,6,6,100.0,1,1,100.0,0,0.0,0.6,0,1,0,0,1,18
350.0,13,8,True,Joško Gvardiol,24,hr CRO,LB,22-338,90,71,78,91.0,1008,143,46,48,95.8,23,27,85.2,2,2,100.0,0,0.0,0.1,0,5,0,0,5,18
341.0,13,8,True,Nathan Aké,6,nl NED,CB,29-312,84,61,68,89.7,1017,477,30,30,100.0,27,27,100.0,3,7,42.9,0,0.0,0.0,0,9,1,0,14,18
672.0,13,8,True,Jahmai Simpson-Pusey,66,eng ENG,CB,19-052,6,8,8,100.0,160,72,3,3,100.0,4,4,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0,18
340.0,13,8,True,Manuel Akanji,25,ch SUI,CB,29-160,90,64,70,91.4,1045,418,28,31,90.3,35,36,97.2,1,3,33.3,0,0.0,0.0,1,8,0,0,5,18
355.0,13,8,True,Rico Lewis,82,eng ENG,RB,20-035,90,77,82,93.9,1153,305,49,51,96.1,26,28,92.9,2,3,66.7,0,0.0,0.1,0,8,3,0,11,18
358.0,13,8,True,Stefan Ortega,18,de GER,GK,32-050,90,23,24,95.8,436,288,4,4,100.0,18,18,100.0,1,2,50.0,0,0.0,0.0,0,0,0,0,0,18
220.0,8,13,False,Dominic Calvert-Lewin,9,eng ENG,FW,27-285,69,5,12,41.7,66,8,2,6,33.3,3,4,75.0,0,0,,0,0.0,0.0,0,0,0,0,0,18
156.0,8,13,False,Armando Broja,22,al ALB,FW,23-107,21,7,7,100.0,121,45,3,3,100.0,3,3,100.0,1,1,100.0,0,0.1,0.0,2,0,0,0,1,18
232.0,8,13,False,Iliman Ndiaye,10,sn SEN,LW,24-295,80,22,27,81.5,472,128,9,11,81.8,9,9,100.0,4,7,57.1,0,0.0,0.0,1,2,0,0,1,18
577.0,8,13,False,Jesper Lindstrøm,29,dk DEN,LW,24-301,10,4,5,80.0,64,35,3,3,100.0,0,0,,1,1,100.0,0,0.0,0.0,0,0,1,1,0,18
224.0,8,13,False,Jack Harrison,11,eng ENG,RW,28-036,90,13,21,61.9,344,137,6,7,85.7,2,4,50.0,5,6,83.3,0,0.2,0.2,3,1,1,0,1,18
217.0,8,13,False,Abdoulaye Doucouré,16,ml MLI,LM,31-360,90,24,26,92.3,386,81,12,12,100.0,12,14,85.7,0,0,,0,0.0,0.0,0,2,0,0,3,18
222.0,8,13,False,Idrissa Gana Gueye,27,sn SEN,CM,35-091,90,31,36,86.1,618,153,15,15,100.0,12,13,92.3,4,5,80.0,0,0.0,0.0,0,4,0,0,1,18
651.0,8,13,False,Orel Mangala,8,be BEL,RM,26-283,90,34,37,91.9,529,127,20,21,95.2,13,14,92.9,1,2,50.0,0,0.0,0.0,0,5,1,0,1,18
231.0,8,13,False,Vitaliy Mykolenko,19,ua UKR,LB,25-211,90,26,31,83.9,424,171,14,14,100.0,11,13,84.6,1,4,25.0,0,0.0,0.0,0,4,0,0,6,18
219.0,8,13,False,Jarrad Branthwaite,32,eng ENG,CB,22-182,90,24,30,80.0,507,98,5,7,71.4,16,17,94.1,3,6,50.0,0,0.0,0.0,0,1,0,0,1,18
236.0,8,13,False,James Tarkowski,6,eng ENG,CB,32-037,90,28,31,90.3,490,112,12,12,100.0,15,15,100.0,1,4,25.0,0,0.0,0.0,0,0,0,0,0,18
221.0,8,13,False,Séamus Coleman,23,ie IRL,RB,36-076,89,21,30,70.0,427,219,9,9,100.0,8,10,80.0,4,9,44.4,0,0.0,0.0,0,3,0,0,2,18
234.0,8,13,False,Nathan Patterson,2,sct SCO,RB,23-071,1,1,2,50.0,15,0,1,1,100.0,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,0,18
235.0,8,13,False,Jordan Pickford,1,eng ENG,GK,30-294,90,41,59,69.5,1149,882,11,11,100.0,15,15,100.0,15,33,45.5,0,0.0,0.0,0,2,0,0,0,18
470.0,17,19,True,Paul Onuachu,32,ng NGA,FW,30-212,90,15,24,62.5,211,30,11,14,78.6,2,5,40.0,2,4,50.0,0,0.1,0.0,1,2,0,0,2,18
453.0,17,19,True,Adam Armstrong,9,eng ENG,FW,27-320,72,11,15,73.3,164,39,5,7,71.4,5,6,83.3,0,1,0.0,0,0.1,0.1,1,0,2,1,2,18
462.0,17,19,True,Kamaldeen Sulemana,20,gh GHA,FW,22-315,18,5,5,100.0,63,11,4,4,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,1,1,0,18
623.0,17,19,True,Mateus Fernandes,18,pt POR,AM,20-169,72,23,26,88.5,475,99,8,8,100.0,11,11,100.0,4,6,66.7,0,0.2,0.3,4,3,2,1,5,18
608.0,17,19,True,Tyler Dibling,33,eng ENG,AM,18-289,18,6,10,60.0,75,9,4,4,100.0,0,1,0.0,1,3,33.3,0,0.0,0.0,0,0,1,0,1,18
