player_id,team_id,opponent_team_id,was_home,player_name,player_number,nation,pos,age,minutes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribblers_tackled,dribblers_challenged,percentage_of_dribblers_tackled,challenges_lost,blocks,shots_blocked,passes_blocked,interceptions,players_tackled_plus_interceptions,clearances,errors,gw
38.0,2,13,True,Jáder Durán,9,co COL,FW,21-008,79,1,1,0,1,0,0,0,,0,1,0,1,0,1,2,0,17
58.0,2,13,True,Ollie Watkins,11,eng ENG,FW,28-357,11,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,17
54.0,2,13,True,Morgan Rogers,27,eng ENG,LW,22-148,89,1,1,1,0,0,0,1,0.0,1,1,0,1,0,1,1,0,17
31.0,2,13,True,Emi Buendía,10,ar ARG,LW,27-362,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,17
48.0,2,13,True,John McGinn,7,sct SCO,RW,30-064,90,2,1,0,1,1,0,2,0.0,2,0,0,0,0,2,0,0,17
57.0,2,13,True,Youri Tielemans,8,be BEL,AM,27-228,90,3,2,2,1,0,0,2,0.0,2,0,0,0,1,4,0,0,17
233.0,2,13,True,Amadou Onana,24,be BEL,DM,23-127,90,3,1,3,0,0,1,1,100.0,0,0,0,0,1,4,1,0,17
42.0,2,13,True,Boubacar Kamara,44,fr FRA,DM,25-028,90,6,3,4,1,1,4,5,80.0,1,1,0,1,0,6,0,0,17
36.0,2,13,True,Lucas Digne,12,fr FRA,LB,31-154,90,2,1,2,0,0,2,3,66.7,1,1,0,1,1,3,2,1,17
52.0,2,13,True,Pau Torres,14,es ESP,CB,27-340,90,2,1,2,0,0,1,1,100.0,0,1,1,0,0,2,5,0,17
44.0,2,13,True,Ezri Konsa,4,eng ENG,CB,27-059,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,3,0,17
32.0,2,13,True,Matty Cash,2,pl POL,RB,27-136,90,2,1,2,0,0,1,2,50.0,1,2,0,2,0,2,1,0,17
47.0,2,13,True,Emiliano Martínez,23,ar ARG,GK,32-110,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,17
351.0,13,2,False,Erling Haaland,9,no NOR,FW,24-153,90,1,1,1,0,0,0,0,,0,0,0,0,0,1,1,0,17
349.0,13,2,False,Jack Grealish,10,eng ENG,"LW,DM",29-102,90,1,1,0,0,1,0,0,,0,1,0,1,0,1,1,0,17
342.0,13,2,False,Bernardo Silva,20,pt POR,"RW,DM",30-133,90,0,0,0,0,0,0,0,,0,4,1,3,0,0,1,0,17
348.0,13,2,False,Phil Foden,47,eng ENG,AM,24-207,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,17
354.0,13,2,False,Mateo Kovačić,8,hr CRO,DM,30-229,83,2,1,1,0,1,1,3,33.3,2,1,0,1,1,3,0,0,17
346.0,13,2,False,Jeremy Doku,11,be BEL,LW,22-208,7,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,17
625.0,13,2,False,İlkay Gündoğan,19,de GER,DM,34-058,72,0,0,0,0,0,0,0,,0,1,0,1,1,1,0,0,17
571.0,13,2,False,Sávio,26,br BRA,RW,20-255,18,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,17
350.0,13,2,False,Joško Gvardiol,24,hr CRO,"CB,LB",22-333,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,3,1,17
362.0,13,2,False,John Stones,5,eng ENG,CB,30-207,45,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,17
363.0,13,2,False,Kyle Walker,2,eng ENG,RB,34-207,45,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,1,0,17
340.0,13,2,False,Manuel Akanji,25,ch SUI,CB,29-155,90,1,0,1,0,0,1,1,100.0,0,1,1,0,1,2,2,0,17
355.0,13,2,False,Rico Lewis,82,eng ENG,"LB,RB",20-030,90,1,1,0,1,0,1,1,100.0,0,2,0,2,1,2,3,0,17
358.0,13,2,False,Stefan Ortega,18,de GER,GK,32-045,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,17
265.0,10,15,True,Conor Chaplin,10,eng ENG,"FW,AM",27-309,61,2,0,0,0,2,0,3,0.0,3,1,0,1,0,2,0,0,17
281.0,10,15,True,Jack Taylor,14,ie IRL,AM,26-181,29,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,17
611.0,10,15,True,Sammie Szmodics,23,ie IRL,LW,29-088,77,0,0,0,0,0,0,4,0.0,4,0,0,0,0,0,1,0,17
262.0,10,15,True,Nathan Broadhead,33,wls WAL,LW,26-260,13,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,17
264.0,10,15,True,Wes Burns,7,wls WAL,RW,30-028,77,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,17
275.0,10,15,True,Ben Johnson,18,eng ENG,RW,24-332,13,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,17
274.0,10,15,True,Omari Hutchinson,20,eng ENG,AM,21-052,45,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,17
260.0,10,15,True,Ali Al Hamadi,16,iq IRQ,FW,22-295,45,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,17
619.0,10,15,True,Jens Cajuste,12,se SWE,DM,25-133,61,1,0,1,0,0,1,2,50.0,1,0,0,0,0,1,1,1,17
359.0,10,15,True,Kalvin Phillips,8,eng ENG,DM,29-019,29,1,1,0,0,1,0,0,,0,0,0,0,1,2,0,0,17
278.0,10,15,True,Sam Morsy,5,eg EGY,DM,33-102,90,1,0,0,1,0,0,0,,0,1,1,0,0,1,1,0,17
267.0,10,15,True,Leif Davis,3,eng ENG,LB,24-344,90,2,2,1,1,0,1,1,100.0,0,0,0,0,1,3,1,0,17
263.0,10,15,True,Cameron Burgess,15,au AUS,CB,29-061,90,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,3,0,17
630.0,10,15,True,Dara O'Shea,26,ie IRL,CB,25-292,90,2,2,1,1,0,1,2,50.0,1,1,0,1,1,3,5,0,17
266.0,10,15,True,Harry Clarke,2,eng ENG,RB,23-294,90,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,2,0,17
568.0,10,15,True,Arijanet Muric,1,xk KVX,GK,26-044,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,17
401.0,15,10,False,Alexander Isak,14,se SWE,FW,25-091,72,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,17
391.0,15,10,False,Miguel Almirón,24,py PAR,RW,30-315,18,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,17
398.0,15,10,False,Anthony Gordon,10,eng ENG,"LW,FW",23-301,90,2,1,0,2,0,0,0,,0,1,0,1,0,2,2,0,17
402.0,15,10,False,Jacob Murphy,23,eng ENG,RW,29-301,63,1,1,0,0,1,1,1,100.0,0,3,0,3,0,1,0,0,17
392.0,15,10,False,Harvey Barnes,11,eng ENG,"LW,RW",27-012,27,1,0,0,1,0,0,0,,0,1,1,0,0,1,0,0,17
420.0,15,10,False,Joe Willock,28,eng ENG,LM,25-123,63,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,17
410.0,15,10,False,Sean Longstaff,36,eng ENG,"LM,RM",27-052,27,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,17
394.0,15,10,False,Bruno Guimarães,39,br BRA,CM,27-035,79,3,1,2,0,1,2,2,100.0,0,1,0,1,1,4,1,0,17
411.0,15,10,False,Lewis Miley,67,eng ENG,LM,18-234,11,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,17
417.0,15,10,False,Sandro Tonali,8,it ITA,"RM,CM",24-227,90,2,1,1,1,0,2,3,66.7,1,0,0,0,2,4,1,0,17
399.0,15,10,False,Lewis Hall,20,eng ENG,LB,20-104,90,1,1,0,1,0,1,3,33.3,2,0,0,0,0,1,5,0,17
395.0,15,10,False,Dan Burn,33,eng ENG,CB,32-226,90,2,2,2,0,0,2,2,100.0,0,1,1,0,2,4,2,0,17
415.0,15,10,False,Fabian Schär,5,ch SUI,CB,33-001,90,1,1,0,1,0,0,1,0.0,1,4,2,2,1,2,2,0,17
409.0,15,10,False,Valentino Livramento,21,eng ENG,RB,22-039,63,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,17
418.0,15,10,False,Kieran Trippier,2,eng ENG,RB,34-093,27,2,2,1,0,1,0,0,,0,0,0,0,0,2,1,0,17
396.0,15,10,False,Martin Dúbravka,1,sk SVK,GK,35-341,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,17
110.0,4,16,True,Yoane Wissa,11,cd COD,FW,28-109,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,17
106.0,4,16,True,Kevin Schade,7,de GER,LW,23-024,80,1,0,1,0,0,0,1,0.0,1,0,0,0,0,1,1,0,17
314.0,4,16,True,Fabio Carvalho,14,pt POR,LW,22-113,10,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,17
99.0,4,16,True,Bryan Mbeumo,19,cm CMR,RW,25-136,90,2,2,0,0,2,1,1,100.0,0,2,0,2,2,4,1,0,17
89.0,4,16,True,Mikkel Damsgaard,24,dk DEN,LM,24-171,90,2,1,0,2,0,0,0,,0,0,0,0,2,4,0,0,17
101.0,4,16,True,Christian Nørgaard,6,dk DEN,CM,30-286,90,6,4,1,3,2,5,5,100.0,0,0,0,0,2,8,2,0,17
94.0,4,16,True,Vitaly Janelt,27,de GER,RM,26-225,66,0,0,0,0,0,0,0,,0,0,0,0,2,2,0,0,17
,4,16,True,Edmond-Paris Maghoma,32,eng ENG,RM,23-227,24,1,0,0,1,0,1,2,50.0,1,0,0,0,0,1,1,0,17
98.0,4,16,True,Keane Lewis-Potter,23,eng ENG,LB,23-303,90,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,0,1,17
100.0,4,16,True,Ben Mee,16,eng ENG,CB,35-091,90,1,1,0,1,0,0,0,,0,0,0,0,2,3,2,0,17
88.0,4,16,True,Nathan Collins,22,ie IRL,CB,23-235,90,1,1,1,0,0,1,1,100.0,0,0,0,0,2,3,5,0,17
86.0,4,16,True,Kristoffer Ajer,20,no NOR,RB,26-248,66,2,1,1,1,0,1,3,33.3,2,0,0,0,0,2,4,0,17
105.0,4,16,True,Mads Roerslev,30,dk DEN,RB,25-180,23,0,0,0,0,0,0,0,,0,1,1,0,1,1,0,0,17
97.0,4,16,True,Yunus Emre Konak,26,tr TUR,RB,18-346,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,17
91.0,4,16,True,Mark Flekken,1,nl NED,GK,31-191,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,17
