player_id,team_id,opponent_team_id,was_home,player_name,player_number,nation,pos,age,minutes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribblers_tackled,dribblers_challenged,percentage_of_dribblers_tackled,challenges_lost,blocks,shots_blocked,passes_blocked,interceptions,players_tackled_plus_interceptions,clearances,errors,gw
345.0,13,7,True,Kevin De Bruyne,17,be BEL,FW,33-288,86,2,1,1,0,1,0,2,0.0,2,1,0,1,1,3,1,0,32
346.0,13,7,True,Jeremy Doku,11,be BEL,FW,22-320,4,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,32
755.0,13,7,True,Omar Marmoush,7,eg EGY,LW,26-064,81,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,32
343.0,13,7,True,Oscar Bobb,52,no NOR,RW,21-274,9,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,32
357.0,13,7,True,James Mcatee,87,eng ENG,RW,22-176,81,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,1,0,32
571.0,13,7,True,Sávio,26,br BRA,LW,21-002,9,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,32
625.0,13,7,True,İlkay Gündoğan,19,de GER,"AM,DM",34-170,90,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,32
765.0,13,7,True,Nicolás González,14,es ESP,DM,23-099,90,4,3,0,2,2,4,5,80.0,1,0,0,0,1,5,1,0,32
354.0,13,7,True,Mateo Kovačić,8,hr CRO,DM,30-341,86,0,0,0,0,0,0,2,0.0,2,0,0,0,1,1,0,0,32
349.0,13,7,True,Jack Grealish,10,eng ENG,AM,29-214,4,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,32
607.0,13,7,True,Nico O’Reilly,75,eng ENG,LB,20-022,90,2,2,2,0,0,0,0,,0,1,0,1,0,2,0,0,32
350.0,13,7,True,Joško Gvardiol,24,hr CRO,CB,23-079,90,1,1,0,1,0,0,0,,0,0,0,0,2,3,4,0,32
361.0,13,7,True,Rúben Dias,3,pt POR,CB,27-333,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0,32
355.0,13,7,True,Rico Lewis,82,eng ENG,RB,20-142,90,0,0,0,0,0,0,0,,0,1,0,1,1,1,1,0,32
347.0,13,7,True,Ederson,31,br BRA,GK,31-238,70,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,32
358.0,13,7,True,Stefan Ortega,18,de GER,GK,32-157,20,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,32
207.0,7,13,False,Jean-Philippe Mateta,14,fr FRA,FW,27-288,45,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,2,0,32
203.0,7,13,False,Will Hughes,19,eng ENG,CM,29-360,45,0,0,0,0,0,0,1,0.0,1,1,1,0,1,1,1,0,32
199.0,7,13,False,Eberechi Eze,10,eng ENG,"AM,FW",26-287,79,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,32
208.0,7,13,False,Matheus França,11,br BRA,FW,21-011,11,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,32
585.0,7,13,False,Ismaila Sarr,7,sn SEN,"FW,AM",27-046,90,2,0,1,1,0,0,1,0.0,1,0,0,0,0,2,1,0,32
205.0,7,13,False,Daichi Kamada,18,jp JPN,CM,28-250,90,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,1,0,32
216.0,7,13,False,Adam Wharton,20,eng ENG,CM,20-314,79,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,32
645.0,7,13,False,Justin Devenny,55,nir NIR,CM,21-183,11,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,32
210.0,7,13,False,Tyrick Mitchell,3,eng ENG,WB,25-223,62,0,0,0,0,0,0,0,,0,2,1,1,0,0,2,0,32
160.0,7,13,False,Ben Chilwell,25,eng ENG,WB,28-112,28,0,0,0,0,0,0,1,0.0,1,0,0,0,3,3,0,0,32
211.0,7,13,False,Daniel Muñoz,12,co COL,WB,28-321,90,3,1,3,0,0,1,3,33.3,2,2,0,2,4,7,1,0,32
206.0,7,13,False,Jefferson Lerma,8,co COL,CB,30-169,90,1,1,1,0,0,1,2,50.0,1,0,0,0,3,4,6,0,32
650.0,7,13,False,Maxence Lacroix,5,fr FRA,CB,25-006,62,1,1,1,0,0,0,1,0.0,1,1,1,0,1,2,4,0,32
196.0,7,13,False,Nathaniel Clyne,17,eng ENG,CB,34-007,28,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,32
194.0,7,13,False,Chris Richards,26,us USA,CB,25-015,90,4,2,3,1,0,2,4,50.0,2,2,2,0,1,5,4,0,32
201.0,7,13,False,Dean Henderson,1,eng ENG,GK,28-031,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,32
148.0,5,11,True,Danny Welbeck,18,eng ENG,FW,34-137,90,3,1,1,0,2,2,2,100.0,0,1,0,1,0,3,1,0,32
113.0,5,11,True,Simon Adingra,11,ci CIV,LM,23-101,81,2,2,1,1,0,0,0,,0,2,0,2,0,2,0,0,32
595.0,5,11,True,Brajan Gruda,8,de GER,CM,20-316,9,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,32
129.0,5,11,True,João Pedro,9,br BRA,"CM,LM",23-198,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,32
629.0,5,11,True,Matt O'Riley,33,dk DEN,CM,24-142,69,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,32
714.0,5,11,True,Diego Gómez,25,py PAR,CM,22-016,21,0,0,0,0,0,0,0,,0,1,0,1,1,1,0,0,32
135.0,5,11,True,Yankuba Minteh,17,gm GAM,RM,20-264,69,2,2,0,2,0,0,1,0.0,1,0,0,0,0,2,2,0,32
132.0,5,11,True,Solly March,7,eng ENG,RM,30-266,21,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,32
600.0,5,11,True,Yasin Ayari,26,se SWE,DM,21-188,90,3,2,2,1,0,1,2,50.0,1,0,0,0,1,4,0,0,32
122.0,5,11,True,Pervis Estupiñán,30,ec ECU,LB,27-081,90,1,1,0,0,1,1,1,100.0,0,1,0,1,2,3,3,0,32
115.0,5,11,True,Carlos Baleba,20,cm CMR,CB,21-099,90,4,3,2,2,0,3,4,75.0,1,4,2,2,0,4,3,0,32
120.0,5,11,True,Lewis Dunk,5,eng ENG,CB,33-142,90,0,0,0,0,0,0,2,0.0,2,2,1,1,1,1,2,1,32
126.0,5,11,True,Jack Hinshelwood,41,eng ENG,RB,20-001,90,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,2,0,32
