player_id,team_id,opponent_team_id,was_home,player_name,player_number,nation,pos,age,minutes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribblers_tackled,dribblers_challenged,percentage_of_dribblers_tackled,challenges_lost,blocks,shots_blocked,passes_blocked,interceptions,players_tackled_plus_interceptions,clearances,errors,gw
58.0,2,18,True,Ollie Watkins,11,eng ENG,FW,29-137,85,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,37
725.0,2,18,True,Donyell Malen,17,nl NED,FW,26-127,5,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,37
48.0,2,18,True,John McGinn,7,sct SCO,LW,30-210,89,2,2,0,1,1,2,2,100.0,0,1,0,1,0,2,0,0,37
28.0,2,18,True,Leon Bailey,31,jm JAM,RW,27-280,1,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,37
54.0,2,18,True,Morgan Rogers,27,eng ENG,"RW,LW",22-294,90,1,1,0,0,1,1,2,50.0,1,0,0,0,0,1,0,0,37
762.0,2,18,True,Marco Asensio,21,es ESP,AM,29-115,90,0,0,0,0,0,0,0,,0,3,1,2,0,0,0,0,37
233.0,2,18,True,Amadou Onana,24,be BEL,DM,23-273,87,4,4,1,3,0,1,1,100.0,0,0,0,0,1,5,0,0,37
29.0,2,18,True,Ross Barkley,6,eng ENG,DM,31-162,3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,37
42.0,2,18,True,Boubacar Kamara,44,fr FRA,DM,25-174,90,1,1,0,1,0,1,1,100.0,0,1,0,1,0,1,0,0,37
45.0,2,18,True,Ian Maatsen,22,nl NED,LB,23-067,90,2,2,1,1,0,1,2,50.0,1,2,0,2,0,2,1,0,37
52.0,2,18,True,Pau Torres,14,es ESP,CB,28-120,90,1,1,0,1,0,1,2,50.0,1,0,0,0,0,1,3,0,37
44.0,2,18,True,Ezri Konsa,4,eng ENG,CB,27-205,90,2,1,1,1,0,2,2,100.0,0,0,0,0,1,3,3,0,37
32.0,2,18,True,Matty Cash,2,pl POL,RB,27-282,90,2,1,1,1,0,2,3,66.7,1,1,0,1,1,3,2,0,37
47.0,2,18,True,Emiliano Martínez,23,ar ARG,GK,32-256,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,37
768.0,18,2,False,Mathys Tel,11,fr FRA,"FW,LW,AM",20-019,90,1,0,0,1,0,0,0,,0,0,0,0,1,2,1,0,37
503.0,18,2,False,Son Heung-min,7,kr KOR,LW,32-312,73,0,0,0,0,0,0,4,0.0,4,1,0,1,0,0,1,0,37
82.0,18,2,False,Dominic Solanke,19,eng ENG,FW,27-244,17,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,37
610.0,18,2,False,Mikey Moore,47,eng ENG,RW,17-278,86,2,1,2,0,0,0,2,0.0,2,0,0,0,0,2,2,0,37
491.0,18,2,False,Brennan Johnson,22,wls WAL,AM,23-358,4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,37
612.0,18,2,False,Wilson Odobert,28,fr FRA,AM,20-169,86,1,0,1,0,0,1,2,50.0,1,0,0,0,1,2,2,0,37
497.0,18,2,False,Richarlison,9,br BRA,FW,28-006,4,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,37
499.0,18,2,False,Pape Matar Sarr,29,sn SEN,DM,22-244,52,1,1,1,0,0,0,0,,0,1,0,1,2,3,3,0,37
482.0,18,2,False,Yves Bissouma,8,ml MLI,DM,28-259,38,0,0,0,0,0,0,0,,0,2,0,2,1,1,3,0,37
489.0,18,2,False,Archie Gray,14,eng ENG,"DM,LB",19-065,90,0,0,0,0,0,0,0,,0,1,0,1,3,3,3,0,37
496.0,18,2,False,Sergio Reguilón,3,es ESP,LB,28-151,73,0,0,0,0,0,0,2,0.0,2,3,0,3,2,2,5,0,37
480.0,18,2,False,Rodrigo Bentancur,30,uy URU,DM,27-325,17,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0,37
484.0,18,2,False,Ben Davies,33,wls WAL,CB,32-022,90,1,0,1,0,0,0,1,0.0,1,2,1,1,0,1,5,0,37
767.0,18,2,False,Kevin Danso,4,at AUT,CB,26-239,90,0,0,0,0,0,0,1,0.0,1,3,3,0,2,2,6,0,37
504.0,18,2,False,Djed Spence,24,eng ENG,RB,24-280,90,2,1,1,1,0,0,0,,0,1,0,1,1,3,6,1,37
716.0,18,2,False,Antonín Kinský,31,cz CZE,GK,22-064,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,37
