player_id,team_id,opponent_team_id,was_home,player_name,player_number,nation,pos,age,minutes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribblers_tackled,dribblers_challenged,percentage_of_dribblers_tackled,challenges_lost,blocks,shots_blocked,passes_blocked,interceptions,players_tackled_plus_interceptions,clearances,errors,gw
306.0,11,4,True,Jamie Vardy,9,eng ENG,FW,38-041,90,1,1,1,0,0,0,1,0.0,1,0,0,0,0,1,1,0,26
192.0,11,4,True,Jordan Ayew,18,gh GHA,"LW,RW",33-163,54,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,26
117.0,11,4,True,Facundo Buonanotte,40,ar ARG,RW,20-060,36,0,0,0,0,0,0,0,,0,1,0,1,1,1,0,0,26
290.0,11,4,True,Bobby De Cordova-Reid,14,jm JAM,RW,32-019,45,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,3,0,26
298.0,11,4,True,Stephy Mavididi,10,eng ENG,LW,26-266,45,1,0,1,0,0,0,1,0.0,1,1,0,1,0,1,1,0,26
635.0,11,4,True,Bilal El Khannouss,11,ma MAR,AM,20-287,90,1,1,1,0,0,1,1,100.0,0,1,0,1,0,1,0,0,26
285.0,11,4,True,Boubakary Soumaré,24,fr FRA,DM,25-360,90,2,0,2,0,0,1,1,100.0,0,1,0,1,2,4,1,0,26
300.0,11,4,True,Wilfred Ndidi,6,ng NGA,DM,28-067,76,1,1,1,0,0,1,2,50.0,1,0,0,0,2,3,2,0,26
501.0,11,4,True,Oliver Skipp,22,eng ENG,DM,24-158,14,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,26
296.0,11,4,True,Victor Bernth Kristiansen,16,dk DEN,LB,22-067,90,2,0,1,1,0,0,2,0.0,2,1,1,0,3,5,3,0,26
301.0,11,4,True,Caleb Okoli,5,it ITA,"CB,RB",23-223,82,0,0,0,0,0,0,3,0.0,3,1,0,1,2,2,8,0,26
288.0,11,4,True,Conor Coady,4,eng ENG,CB,31-362,8,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,26
291.0,11,4,True,Wout Faes,3,be BEL,"CB,RB",26-324,90,2,1,1,1,0,1,1,100.0,0,3,2,1,1,3,5,0,26
726.0,11,4,True,Woyo Coulibaly,25,ml MLI,RB,25-277,45,1,1,0,1,0,0,0,,0,2,1,1,1,2,0,0,26
307.0,11,4,True,Jannik Vestergaard,23,dk DEN,CB,32-202,45,0,0,0,0,0,0,0,,0,1,1,0,1,1,4,0,26
