player_id,team_id,opponent_team_id,was_home,player_name,player_number,nation,pos,age,minutes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribblers_tackled,dribblers_challenged,percentage_of_dribblers_tackled,challenges_lost,blocks,shots_blocked,passes_blocked,interceptions,players_tackled_plus_interceptions,clearances,errors,gw
453.0,17,15,True,Adam Armstrong,9,eng ENG,FW,27-350,59,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,23
27.0,17,15,True,Cameron Archer,19,eng ENG,FW,23-188,31,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,23
470.0,17,15,True,Paul Onuachu,32,ng NGA,FW,30-242,90,1,0,0,1,0,0,0,,0,0,0,0,0,1,4,0,23
623.0,17,15,True,Mateus Fernandes,18,pt POR,AM,20-199,90,3,2,1,2,0,1,2,50.0,1,1,0,1,1,4,1,0,23
452.0,17,15,True,Joe Aribo,7,ng NGA,CM,28-188,88,1,0,0,1,0,1,1,100.0,0,2,0,2,0,1,2,0,23
463.0,17,15,True,Adam Lallana,10,eng ENG,CM,36-260,2,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,23
188.0,17,15,True,Lesley Ugochukwu,26,fr FRA,CM,20-305,78,5,1,2,2,1,3,4,75.0,1,0,0,0,1,6,1,1,23
471.0,17,15,True,William Smallbone,8,ie IRL,CM,24-339,12,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,23
467.0,17,15,True,Ryan Manning,3,ie IRL,WB,28-225,59,2,2,1,1,0,0,0,,0,2,1,1,0,2,1,0,23
474.0,17,15,True,Yukinari Sugawara,16,jp JPN,WB,24-211,31,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,23
476.0,17,15,True,Kyle Walker-Peters,2,eng ENG,WB,27-287,90,2,0,1,1,0,0,0,,0,0,0,0,0,2,1,0,23
461.0,17,15,True,Taylor Harwood-Bellis,6,eng ENG,CB,22-361,90,2,0,1,1,0,1,3,33.3,2,0,0,0,1,3,3,0,23
455.0,17,15,True,Jan Bednarek,35,pl POL,CB,28-288,90,2,1,1,1,0,1,1,100.0,0,3,2,1,1,3,6,0,23
457.0,17,15,True,James Bree,14,eng ENG,CB,27-106,87,2,1,1,1,0,1,3,33.3,2,0,0,0,1,3,3,0,23
397.0,17,15,True,Ryan Fraser,24,sct SCO,CB,30-336,3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,23
469.0,17,15,True,Alex McCarthy,1,eng ENG,GK,35-053,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,23
401.0,15,17,False,Alexander Isak,14,se SWE,FW,25-126,79,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,23
420.0,15,17,False,Joe Willock,28,eng ENG,FW,25-158,11,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,23
398.0,15,17,False,Anthony Gordon,10,eng ENG,LW,23-336,87,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,23
391.0,15,17,False,Miguel Almirón,24,py PAR,LW,30-350,3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,23
402.0,15,17,False,Jacob Murphy,23,eng ENG,RW,29-336,89,1,1,0,0,1,1,2,50.0,1,0,0,0,0,1,0,0,23
410.0,15,17,False,Sean Longstaff,36,eng ENG,RW,27-087,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,23
