player_id,team_id,opponent_team_id,was_home,player_name,player_number,nation,pos,age,minutes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribblers_tackled,dribblers_challenged,percentage_of_dribblers_tackled,challenges_lost,blocks,shots_blocked,passes_blocked,interceptions,players_tackled_plus_interceptions,clearances,errors,gw
512,19,8,True,Michail Antonio,9,jm JAM,FW,34-226,66,1,1,0,0,1,1,1,100.0,0,0,0,0,0,1,1,0,11
523,19,8,True,Danny Ings,18,eng ENG,FW,32-109,24,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,11
587,19,8,True,Crysencio Summerville,7,nl NED,LM,23-010,82,2,1,1,1,0,0,0,,0,1,1,0,0,2,0,0,11
526,19,8,True,Luis Guilherme,17,br BRA,LM,18-274,8,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,11
527,19,8,True,Lucas Paquetá,10,br BRA,CM,27-074,90,0,0,0,0,0,0,2,0.0,2,5,0,5,0,0,3,0,11
530,19,8,True,Tomáš Souček,28,cz CZE,"CM,DM",29-256,90,2,1,0,2,0,2,5,40.0,3,0,0,0,0,2,2,0,11
514,19,8,True,Jarrod Bowen,20,eng ENG,RM,27-325,90,2,0,0,1,1,1,3,33.3,2,1,0,1,2,4,1,0,11
588,19,8,True,Guido Rodríguez,24,ar ARG,DM,30-211,66,0,0,0,0,0,0,2,0.0,2,4,3,1,0,0,1,0,11
654,19,8,True,Carlos Soler,4,es ESP,CM,27-312,24,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,1,0,11
520,19,8,True,Emerson Palmieri,33,it ITA,LB,30-098,90,5,2,3,1,1,4,4,100.0,0,2,0,2,0,5,2,0,11
524,19,8,True,Max Kilman,26,eng ENG,CB,27-170,90,0,0,0,0,0,0,0,,0,1,0,1,0,0,10,0,11
591,19,8,True,Jean-Clair Todibo,25,fr FRA,CB,24-315,90,1,1,1,0,0,1,1,100.0,0,4,1,3,0,1,5,1,11
388,19,8,True,Aaron Wan-Bissaka,29,eng ENG,RB,26-349,66,0,0,0,0,0,0,0,,0,1,0,1,1,1,7,0,11
516,19,8,True,Vladimír Coufal,5,cz CZE,RB,32-079,24,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,11
521,19,8,True,Łukasz Fabiański,1,pl POL,GK,39-205,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,11
220,8,19,False,Dominic Calvert-Lewin,9,eng ENG,FW,27-238,74,2,1,0,0,2,0,0,,0,0,0,0,1,3,0,0,11
218,8,19,False,Beto,14,gw GNB,FW,26-283,16,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,11
232,8,19,False,Iliman Ndiaye,10,sn SEN,LW,24-248,90,4,2,1,1,2,4,4,100.0,0,1,0,1,2,6,2,0,11
577,8,19,False,Jesper Lindstrøm,29,dk DEN,RW,24-254,90,1,0,0,1,0,0,2,0.0,2,3,1,2,1,2,0,0,11
217,8,19,False,Abdoulaye Doucouré,16,ml MLI,AM,31-313,85,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,11
224,8,19,False,Jack Harrison,11,eng ENG,AM,27-355,5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,11
651,8,19,False,Orel Mangala,8,be BEL,DM,26-236,90,2,1,1,1,0,1,1,100.0,0,0,0,0,0,2,0,0,11
222,8,19,False,Idrissa Gana Gueye,27,sn SEN,DM,35-044,90,2,2,0,2,0,1,4,25.0,3,1,0,1,0,2,1,0,11
231,8,19,False,Vitaliy Mykolenko,19,ua UKR,LB,25-164,90,1,0,1,0,0,1,2,50.0,1,0,0,0,0,1,2,0,11
219,8,19,False,Jarrad Branthwaite,32,eng ENG,CB,22-135,90,3,0,3,0,0,3,3,100.0,0,2,1,1,1,4,3,0,11
236,8,19,False,James Tarkowski,6,eng ENG,CB,31-356,90,2,1,1,1,0,0,0,,0,2,2,0,2,4,5,1,11
238,8,19,False,Ashley Young,18,eng ENG,RB,39-123,90,3,1,1,2,0,2,3,66.7,1,1,0,1,1,4,3,0,11
235,8,19,False,Jordan Pickford,1,eng ENG,GK,30-247,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,11
207,7,9,True,Jean-Philippe Mateta,14,fr FRA,FW,27-134,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,11
585,7,9,True,Ismaila Sarr,7,sn SEN,AM,26-258,87,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,11
646,7,9,True,Asher Agbinone,64,eng ENG,AM,19-042,3,2,1,0,2,0,0,0,,0,0,0,0,0,2,0,0,11
