player_id,team_id,opponent_team_id,was_home,player_name,player_number,nation,pos,age,minutes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribblers_tackled,dribblers_challenged,percentage_of_dribblers_tackled,challenges_lost,blocks,shots_blocked,passes_blocked,interceptions,players_tackled_plus_interceptions,clearances,errors,gw
38.0,2,17,True,Jáder Durán,9,co COL,FW,20-360,57,2,2,0,1,1,0,0,,0,0,0,0,0,2,0,0,15
58.0,2,17,True,Ollie Watkins,11,eng ENG,FW,28-343,33,1,1,0,0,1,1,1,100.0,0,0,0,0,0,1,0,0,15
54.0,2,17,True,Morgan Rogers,27,eng ENG,LW,22-134,90,2,1,0,1,1,1,2,50.0,1,0,0,0,0,2,1,0,15
28.0,2,17,True,Leon Bailey,31,jm JAM,RW,27-120,58,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,15
569.0,2,17,True,Jaden Philogene Bidace,19,eng ENG,RW,22-303,32,1,1,0,1,0,0,0,,0,1,0,1,0,1,0,0,15
48.0,2,17,True,John McGinn,7,sct SCO,AM,30-050,90,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0,15
57.0,2,17,True,Youri Tielemans,8,be BEL,DM,27-214,58,4,2,0,3,1,1,3,33.3,2,0,0,0,0,4,0,1,15
29.0,2,17,True,Ross Barkley,6,eng ENG,DM,31-002,32,2,0,1,1,0,2,2,100.0,0,0,0,0,0,2,0,0,15
42.0,2,17,True,Boubacar Kamara,44,fr FRA,DM,25-014,90,2,1,1,1,0,2,2,100.0,0,1,1,0,4,6,1,0,15
45.0,2,17,True,Ian Maatsen,22,nl NED,LB,22-272,57,5,3,3,1,1,2,2,100.0,0,0,0,0,2,7,1,0,15
36.0,2,17,True,Lucas Digne,12,fr FRA,LB,31-140,33,2,1,0,1,1,2,2,100.0,0,0,0,0,2,4,2,0,15
52.0,2,17,True,Pau Torres,14,es ESP,CB,27-326,90,2,0,1,1,0,1,1,100.0,0,0,0,0,0,2,1,0,15
35.0,2,17,True,Diego Carlos,3,br BRA,CB,31-267,90,1,1,1,0,0,1,1,100.0,0,3,2,1,0,1,2,0,15
44.0,2,17,True,Ezri Konsa,4,eng ENG,RB,27-045,90,2,1,0,1,1,1,1,100.0,0,1,1,0,0,2,3,0,15
47.0,2,17,True,Emiliano Martínez,23,ar ARG,GK,32-096,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,15
27.0,17,2,False,Cameron Archer,19,eng ENG,FW,23-139,72,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,15
451.0,17,2,False,Samuel Amo-Ameyaw,27,eng ENG,"RW,FW",18-142,18,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0,15
453.0,17,2,False,Adam Armstrong,9,eng ENG,"FW,LW,LB",27-301,90,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,0,0,15
623.0,17,2,False,Mateus Fernandes,18,pt POR,"CM,LM",20-150,90,0,0,0,0,0,0,1,0.0,1,2,0,2,1,1,2,0,15
518.0,17,2,False,Flynn Downes,4,eng ENG,CM,25-322,78,2,0,1,1,0,1,1,100.0,0,0,0,0,3,5,1,0,15
584.0,17,2,False,Ben Brereton,17,cl CHI,"LW,FW",25-233,12,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,15
608.0,17,2,False,Tyler Dibling,33,eng ENG,"CM,RW,RM",18-270,90,2,1,0,1,1,2,3,66.7,1,2,1,1,0,2,0,0,15
467.0,17,2,False,Ryan Manning,3,ie IRL,LB,28-176,89,2,1,1,1,0,1,2,50.0,1,0,0,0,2,4,0,0,15
462.0,17,2,False,Kamaldeen Sulemana,20,gh GHA,LW,22-296,1,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,15
476.0,17,2,False,Kyle Walker-Peters,2,eng ENG,"RB,CB",27-238,90,0,0,0,0,0,0,0,,0,1,1,0,1,1,0,0,15
