player_id,team_id,opponent_team_id,was_home,player_name,player_number,nation,pos,age,minutes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribblers_tackled,dribblers_challenged,percentage_of_dribblers_tackled,challenges_lost,blocks,shots_blocked,passes_blocked,interceptions,players_tackled_plus_interceptions,clearances,errors,gw
218,8,1,True,Beto,14,gw GNB,FW,27-064,64,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,2,0,31
156,8,1,True,Armando Broja,22,al ALB,FW,23-207,26,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,31
232,8,1,True,Iliman Ndiaye,10,sn SEN,LW,25-030,74,2,2,0,1,1,1,1,100.0,0,1,0,1,0,2,3,0,31
238,8,1,True,Ashley Young,18,eng ENG,LB,39-270,16,2,1,0,2,0,2,2,100.0,0,0,0,0,0,2,2,0,31
224,8,1,True,Jack Harrison,11,eng ENG,RW,28-136,86,1,1,1,0,0,1,3,33.3,2,2,2,0,1,2,1,0,31
230,8,1,True,Dwight McNeil,7,eng ENG,LW,25-134,4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,31
217,8,1,True,Abdoulaye Doucouré,16,ml MLI,AM,32-094,90,2,2,1,0,1,2,5,40.0,3,2,0,2,0,2,1,0,31
226,8,1,True,Tim Iroegbunam,42,eng ENG,DM,21-279,64,1,0,0,1,0,1,2,50.0,1,5,1,4,1,2,1,0,31
223,8,1,True,James Garner,37,eng ENG,DM,24-023,26,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,31
222,8,1,True,Idrissa Gana Gueye,27,sn SEN,DM,35-191,90,3,1,1,2,0,1,1,100.0,0,2,1,1,1,4,2,1,31
234,8,1,True,Nathan Patterson,2,sct SCO,LB,23-171,74,1,0,1,0,0,1,2,50.0,1,0,0,0,0,1,1,0,31
450,8,1,True,Carlos Alcaraz,24,ar ARG,"LW,RW",22-126,16,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,31
219,8,1,True,Jarrad Branthwaite,32,eng ENG,CB,22-282,90,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,9,0,31
236,8,1,True,James Tarkowski,6,eng ENG,CB,32-137,90,1,0,1,0,0,0,0,,0,3,2,1,2,3,5,0,31
582,8,1,True,Jake O'Brien,15,ie IRL,RB,23-325,90,2,2,2,0,0,2,3,66.7,1,2,0,2,0,2,3,0,31
235,8,1,True,Jordan Pickford,1,eng ENG,GK,31-029,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,31
23,1,8,False,Leandro Trossard,19,be BEL,FW,30-122,90,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0,31
186,1,8,False,Raheem Sterling,30,eng ENG,LW,30-118,45,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,31
9,1,8,False,Gabriel Martinelli,11,br BRA,LW,23-291,45,1,1,1,0,0,0,0,,0,0,0,0,0,1,1,0,31
12,1,8,False,Ethan Nwaneri,53,eng ENG,RW,18-015,45,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,2,0,31
17,1,8,False,Bukayo Saka,7,eng ENG,RW,23-212,45,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,31
633,1,8,False,Mikel Merino,23,es ESP,LM,28-287,90,3,2,0,3,0,2,2,100.0,0,0,0,0,0,3,5,0,31
