player_id,team_id,opponent_team_id,was_home,player_name,player_number,nation,pos,age,minutes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribblers_tackled,dribblers_challenged,percentage_of_dribblers_tackled,challenges_lost,blocks,shots_blocked,passes_blocked,interceptions,players_tackled_plus_interceptions,clearances,errors,gw
398.0,15,13,True,Anthony Gordon,10,eng ENG,FW,23-217,90,1,0,1,0,0,0,1,0.0,1,2,0,2,0,1,0,0,6
392.0,15,13,True,Harvey Barnes,11,eng ENG,LW,26-294,75,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,6
420.0,15,13,True,Joe Willock,28,eng ENG,LW,25-039,15,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6
402.0,15,13,True,Jacob Murphy,23,eng ENG,RW,29-217,90,1,1,0,0,1,1,2,50.0,1,0,0,0,0,1,0,0,6
403.0,15,13,True,Joelinton,7,br BRA,LM,28-045,90,4,3,3,1,0,3,5,60.0,2,2,1,1,0,4,4,0,6
394.0,15,13,True,Bruno Guimarães,39,br BRA,CM,26-317,90,3,2,1,2,0,2,4,50.0,2,2,1,1,2,5,1,0,6
417.0,15,13,True,Sandro Tonali,8,it ITA,RM,24-143,76,0,0,0,0,0,0,1,0.0,1,1,1,0,2,2,1,0,6
410.0,15,13,True,Sean Longstaff,36,eng ENG,RM,26-334,14,1,1,1,0,0,0,0,,0,1,0,1,0,1,1,0,6
399.0,15,13,True,Lewis Hall,20,eng ENG,LB,20-020,90,0,0,0,0,0,0,1,0.0,1,2,2,0,1,1,3,0,6
395.0,15,13,True,Dan Burn,33,eng ENG,CB,32-142,90,0,0,0,0,0,0,3,0.0,3,0,0,0,1,1,5,0,6
415.0,15,13,True,Fabian Schär,5,ch SUI,CB,32-283,90,1,0,1,0,0,0,0,,0,1,1,0,1,2,3,0,6
418.0,15,13,True,Kieran Trippier,2,eng ENG,RB,34-009,77,3,0,2,1,0,1,2,50.0,1,1,0,1,1,4,2,0,6
409.0,15,13,True,Valentino Livramento,21,eng ENG,RB,21-321,13,1,0,1,0,0,0,1,0.0,1,0,0,0,1,2,2,0,6
413.0,15,13,True,Nick Pope,22,eng ENG,GK,32-162,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,6
351.0,13,15,False,Erling Haaland,9,no NOR,FW,24-069,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,4,0,6
349.0,13,15,False,Jack Grealish,10,eng ENG,LW,29-018,80,0,0,0,0,0,0,1,0.0,1,1,1,0,0,0,0,0,6
346.0,13,15,False,Jeremy Doku,11,be BEL,LW,22-124,10,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6
342.0,13,15,False,Bernardo Silva,20,pt POR,"RW,DM",30-049,90,3,2,0,3,0,0,1,0.0,1,0,0,0,1,4,0,0,6
625.0,13,15,False,İlkay Gündoğan,19,de GER,AM,33-340,65,1,1,0,1,0,0,1,0.0,1,0,0,0,1,2,3,0,6
348.0,13,15,False,Phil Foden,47,eng ENG,AM,24-123,25,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,6
354.0,13,15,False,Mateo Kovačić,8,hr CRO,DM,30-145,90,4,2,0,3,1,0,1,0.0,1,2,0,2,0,4,2,0,6
355.0,13,15,False,Rico Lewis,82,eng ENG,DM,19-312,80,1,0,0,1,0,0,1,0.0,1,1,0,1,0,1,1,0,6
571.0,13,15,False,Sávio,26,br BRA,RW,20-171,10,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0,6
350.0,13,15,False,Joško Gvardiol,24,hr CRO,LB,22-249,90,2,2,0,2,0,2,2,100.0,0,0,0,0,2,4,2,0,6
340.0,13,15,False,Manuel Akanji,25,ch SUI,CB,29-071,90,1,1,1,0,0,0,1,0.0,1,0,0,0,1,2,3,0,6
361.0,13,15,False,Rúben Dias,3,pt POR,CB,27-137,90,1,1,0,1,0,0,1,0.0,1,1,0,1,1,2,3,0,6
363.0,13,15,False,Kyle Walker,2,eng ENG,RB,34-123,90,1,1,0,1,0,0,0,,0,2,2,0,1,2,3,0,6
347.0,13,15,False,Ederson,31,br BRA,GK,31-042,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6
99.0,4,19,True,Bryan Mbeumo,19,cm CMR,FW,25-052,90,3,1,1,0,2,1,1,100.0,0,0,0,0,1,4,0,0,6
314.0,4,19,True,Fabio Carvalho,14,pt POR,FW,22-029,84,4,3,1,0,3,1,2,50.0,1,2,1,1,1,5,1,0,6
97.0,4,19,True,Yunus Emre Konak,26,tr TUR,FW,18-262,6,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6
98.0,4,19,True,Keane Lewis-Potter,23,eng ENG,LM,23-219,90,2,1,1,0,1,1,4,25.0,3,0,0,0,1,3,1,0,6
94.0,4,19,True,Vitaly Janelt,27,de GER,CM,26-141,90,1,1,0,0,1,0,1,0.0,1,2,0,2,1,2,4,0,6
89.0,4,19,True,Mikkel Damsgaard,24,dk DEN,"CM,RM",24-087,90,8,5,3,3,2,2,3,66.7,1,0,0,0,1,9,1,0,6
106.0,4,19,True,Kevin Schade,7,de GER,RM,22-306,59,1,1,0,1,0,0,1,0.0,1,1,1,0,0,1,1,0,6
111.0,4,19,True,Yehor Yarmoliuk,18,ua UKR,CM,20-211,31,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,6
86.0,4,19,True,Kristoffer Ajer,20,no NOR,LB,26-164,90,1,1,1,0,0,1,3,33.3,2,4,1,3,2,3,2,0,6
104.0,4,19,True,Ethan Pinnock,5,jm JAM,CB,31-122,90,2,0,1,1,0,1,1,100.0,0,0,0,0,1,3,4,0,6
88.0,4,19,True,Nathan Collins,22,ie IRL,CB,23-151,90,1,1,1,0,0,1,2,50.0,1,1,0,1,1,2,2,0,6
