player_id,team_id,opponent_team_id,was_home,player_name,player_number,nation,pos,age,minutes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribblers_tackled,dribblers_challenged,percentage_of_dribblers_tackled,challenges_lost,blocks,shots_blocked,passes_blocked,interceptions,players_tackled_plus_interceptions,clearances,errors,gw
156.0,8,13,True,Armando Broja,22,al ALB,FW,23-221,62,1,0,0,0,1,0,0,,0,0,0,0,1,2,0,0,33
218.0,8,13,True,Beto,14,gw GNB,FW,27-078,28,1,0,0,1,0,0,0,,0,1,0,1,0,1,0,0,33
232.0,8,13,True,Iliman Ndiaye,10,sn SEN,LW,25-044,78,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,33
450.0,8,13,True,Carlos Alcaraz,24,ar ARG,LW,22-140,12,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,33
224.0,8,13,True,Jack Harrison,11,eng ENG,RW,28-150,78,2,2,0,2,0,0,4,0.0,4,2,0,2,1,3,0,0,33
230.0,8,13,True,Dwight McNeil,7,eng ENG,RW,25-148,12,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0,33
217.0,8,13,True,Abdoulaye Doucouré,16,ml MLI,AM,32-108,90,0,0,0,0,0,0,0,,0,0,0,0,2,2,0,0,33
222.0,8,13,True,Idrissa Gana Gueye,27,sn SEN,DM,35-205,78,3,0,1,2,0,0,0,,0,0,0,0,3,6,1,0,33
226.0,8,13,True,Tim Iroegbunam,42,eng ENG,DM,21-293,12,1,1,0,1,0,1,2,50.0,1,0,0,0,1,2,0,0,33
223.0,8,13,True,James Garner,37,eng ENG,DM,24-037,90,6,4,4,2,0,3,3,100.0,0,1,0,1,2,8,0,0,33
231.0,8,13,True,Vitaliy Mykolenko,19,ua UKR,LB,25-325,90,1,0,1,0,0,1,1,100.0,0,2,0,2,2,3,3,0,33
219.0,8,13,True,Jarrad Branthwaite,32,eng ENG,CB,22-296,90,0,0,0,0,0,0,0,,0,1,1,0,0,0,6,0,33
236.0,8,13,True,James Tarkowski,6,eng ENG,CB,32-151,51,3,2,1,2,0,1,1,100.0,0,0,0,0,1,4,3,0,33
228.0,8,13,True,Michael Keane,5,eng ENG,CB,32-098,39,0,0,0,0,0,0,3,0.0,3,2,1,1,0,0,5,2,33
582.0,8,13,True,Jake O'Brien,15,ie IRL,RB,23-339,90,0,0,0,0,0,0,3,0.0,3,1,1,0,0,0,4,0,33
235.0,8,13,True,Jordan Pickford,1,eng ENG,GK,31-043,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,33
755.0,13,8,False,Omar Marmoush,7,eg EGY,FW,26-071,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,33
571.0,13,8,False,Sávio,26,br BRA,LW,21-009,77,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,1,0,33
346.0,13,8,False,Jeremy Doku,11,be BEL,LW,22-327,13,1,0,0,0,1,0,0,,0,0,0,0,0,1,0,0,33
342.0,13,8,False,Bernardo Silva,20,pt POR,RW,30-252,90,1,1,0,1,0,1,3,33.3,2,2,1,1,1,2,0,0,33
345.0,13,8,False,Kevin De Bruyne,17,be BEL,AM,33-295,87,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,33
340.0,13,8,False,Manuel Akanji,25,ch SUI,DM,29-274,3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,33
625.0,13,8,False,İlkay Gündoğan,19,de GER,"DM,AM",34-177,90,0,0,0,0,0,0,0,,0,1,0,1,1,1,1,0,33
765.0,13,8,False,Nicolás González,14,es ESP,DM,23-106,77,2,0,1,0,1,0,1,0.0,1,0,0,0,0,2,1,0,33
354.0,13,8,False,Mateo Kovačić,8,hr CRO,DM,30-348,13,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0,33
607.0,13,8,False,Nico O’Reilly,75,eng ENG,LB,20-029,90,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,5,0,33
350.0,13,8,False,Joško Gvardiol,24,hr CRO,CB,23-086,90,0,0,0,0,0,0,3,0.0,3,3,1,2,2,2,4,0,33
361.0,13,8,False,Rúben Dias,3,pt POR,CB,27-340,90,1,1,0,1,0,0,0,,0,3,2,1,0,1,6,0,33
356.0,13,8,False,Matheus Nunes,27,pt POR,RB,26-235,90,0,0,0,0,0,0,3,0.0,3,0,0,0,0,0,4,0,33
358.0,13,8,False,Stefan Ortega,18,de GER,GK,32-164,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,33
589.0,19,17,True,Niclas Füllkrug,11,de GER,FW,32-069,79,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,33
530.0,19,17,True,Tomáš Souček,28,cz CZE,CM,30-051,11,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,33
527.0,19,17,True,Lucas Paquetá,10,br BRA,"LW,CM,LM",27-235,90,2,1,0,1,1,2,2,100.0,0,1,0,1,0,2,3,1,33
514.0,19,17,True,Jarrod Bowen,20,eng ENG,"RW,FW",28-120,85,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,33
123.0,19,17,True,Evan Ferguson,34,ie IRL,FW,20-182,5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,33
525.0,19,17,True,Mohammed Kudus,14,gh GHA,AM,24-260,74,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,33
526.0,19,17,True,Luis Guilherme,17,br BRA,"LW,RM",19-069,16,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,33
531.0,19,17,True,James Ward-Prowse,8,eng ENG,"DM,CM",30-169,85,1,1,1,0,0,0,1,0.0,1,0,0,0,0,1,1,0,33
528.0,19,17,True,Konstantinos Mavropanos,15,gr GRE,"CB,CM",27-129,5,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,33
654.0,19,17,True,Carlos Soler,4,es ESP,"DM,CM,RW",28-107,90,1,0,0,0,1,1,2,50.0,1,2,2,0,0,1,2,0,33
520.0,19,17,True,Emerson Palmieri,33,it ITA,LB,30-259,79,2,1,1,1,0,2,2,100.0,0,0,0,0,1,3,1,0,33
677.0,19,17,True,Oliver Scarles,57,eng ENG,LB,19-128,11,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,33
524.0,19,17,True,Max Kilman,26,eng ENG,CB,27-331,90,2,2,1,1,0,2,2,100.0,0,2,2,0,0,2,8,0,33
591.0,19,17,True,Jean-Clair Todibo,25,fr FRA,CB,25-110,90,3,2,2,1,0,3,4,75.0,1,2,1,1,1,4,3,0,33
516.0,19,17,True,Vladimír Coufal,5,cz CZE,RB,32-240,90,2,1,1,1,0,0,0,,0,2,1,1,1,3,4,0,33
513.0,19,17,True,Alphonse Areola,23,fr FRA,GK,32-051,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,33
470.0,17,19,False,Paul Onuachu,32,ng NGA,FW,30-326,68,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,33
27.0,17,19,False,Cameron Archer,19,eng ENG,"FW,LW",23-272,22,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,33
462.0,17,19,False,Kamaldeen Sulemana,20,gh GHA,AM,23-063,73,1,1,0,1,0,0,0,,0,0,0,0,0,1,1,0,33
608.0,17,19,False,Tyler Dibling,33,eng ENG,"AM,RW",19-038,17,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,33
623.0,17,19,False,Mateus Fernandes,18,pt POR,AM,20-283,90,2,1,0,2,0,0,0,,0,1,0,1,0,2,1,0,33
188.0,17,19,False,Lesley Ugochukwu,26,fr FRA,"CM,DM",21-024,90,3,2,1,1,1,2,2,100.0,0,2,2,0,2,5,0,0,33
518.0,17,19,False,Flynn Downes,4,eng ENG,"CM,DM",26-089,90,1,1,0,1,0,0,0,,0,1,1,0,1,2,1,0,33
467.0,17,19,False,Ryan Manning,3,ie IRL,WB,28-309,84,1,0,0,1,0,0,0,,0,1,0,1,0,1,0,0,33
718.0,17,19,False,Welington,34,br BRA,LB,24-059,6,1,1,1,0,0,0,1,0.0,1,0,0,0,0,1,0,0,33
476.0,17,19,False,Kyle Walker-Peters,2,eng ENG,"WB,RB",28-006,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,33
472.0,17,19,False,Jack Stephens,5,eng ENG,CB,31-082,90,4,3,3,1,0,4,4,100.0,0,2,1,1,1,5,2,0,33
455.0,17,19,False,Jan Bednarek,35,pl POL,CB,29-007,90,1,0,1,0,0,0,0,,0,1,1,0,1,2,4,0,33
461.0,17,19,False,Taylor Harwood-Bellis,6,eng ENG,CB,23-079,84,0,0,0,0,0,0,2,0.0,2,0,0,0,1,1,3,0,33
473.0,17,19,False,Ross Stewart,11,sct SCO,FW,28-282,6,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,33
14.0,17,19,False,Aaron Ramsdale,30,eng ENG,GK,26-340,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,33
207.0,7,3,True,Jean-Philippe Mateta,14,fr FRA,FW,27-295,74,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,33
11.0,7,3,True,Eddie Nketiah,9,eng ENG,FW,25-324,16,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,33
199.0,7,3,True,Eberechi Eze,10,eng ENG,AM,26-294,45,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,33
206.0,7,3,True,Jefferson Lerma,8,co COL,CB,30-176,45,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,33
585.0,7,3,True,Ismaila Sarr,7,sn SEN,AM,27-053,89,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,33
645.0,7,3,True,Justin Devenny,55,nir NIR,AM,21-190,1,1,0,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0,33
203.0,7,3,True,Will Hughes,19,eng ENG,CM,30-002,90,0,0,0,0,0,0,0,,0,1,1,0,2,2,3,0,33
216.0,7,3,True,Adam Wharton,20,eng ENG,CM,20-321,74,0,0,0,0,0,0,2,0.0,2,0,0,0,1,1,3,0,33
205.0,7,3,True,Daichi Kamada,18,jp JPN,CM,28-257,16,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0,33
210.0,7,3,True,Tyrick Mitchell,3,eng ENG,WB,25-230,90,4,2,2,1,1,0,1,0.0,1,2,1,1,0,4,6,0,33
211.0,7,3,True,Daniel Muñoz,12,co COL,WB,28-328,90,1,0,0,0,1,1,2,50.0,1,0,0,0,1,2,5,0,33
200.0,7,3,True,Marc Guéhi,6,eng ENG,CB,24-280,90,1,1,1,0,0,0,1,0.0,1,1,1,0,1,2,2,0,33
650.0,7,3,True,Maxence Lacroix,5,fr FRA,CB,25-013,90,3,1,3,0,0,3,4,75.0,1,2,2,0,0,3,10,0,33
