player_id,team_id,opponent_team_id,was_home,player_name,player_number,nation,pos,age,minutes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribblers_tackled,dribblers_challenged,percentage_of_dribblers_tackled,challenges_lost,blocks,shots_blocked,passes_blocked,interceptions,players_tackled_plus_interceptions,clearances,errors,gw
148.0,5,14,True,Danny Welbeck,18,eng ENG,FW,33-272,78,1,1,0,1,0,0,0,,0,0,0,0,1,2,0,0,2
121.0,5,14,True,Julio Enciso,10,py PAR,AM,20-214,12,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2
136.0,5,14,True,Kaoru Mitoma,22,jp JPN,LW,27-096,89,0,0,0,0,0,0,3,0.0,3,2,0,2,0,0,0,0,2
113.0,5,14,True,Simon Adingra,24,ci CIV,LW,22-236,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2
135.0,5,14,True,Yankuba Minteh,17,gm GAM,RW,20-033,89,2,1,1,0,1,1,3,33.3,2,5,0,5,1,3,1,0,2
618.0,5,14,True,Georginio Rutter,14,fr FRA,RW,22-126,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2
129.0,5,14,True,João Pedro,9,br BRA,"AM,FW",22-333,90,2,2,1,1,0,0,1,0.0,1,0,0,0,0,2,0,0,2
124.0,5,14,True,Billy Gilmour,11,sct SCO,DM,23-074,89,3,3,2,1,0,3,4,75.0,1,1,0,1,0,3,1,0,2
600.0,5,14,True,Yasin Ayari,26,se SWE,DM,20-323,1,0,0,0,0,0,0,0,,0,2,1,1,0,0,0,0,2
134.0,5,14,True,James Milner,6,eng ENG,DM,38-233,72,1,0,0,1,0,1,1,100.0,0,1,0,1,1,2,2,0,2
115.0,5,14,True,Carlos Baleba,20,cm CMR,DM,20-234,18,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0,2
126.0,5,14,True,Jack Hinshelwood,41,eng ENG,LB,19-135,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2
120.0,5,14,True,Lewis Dunk,5,eng ENG,CB,32-277,90,0,0,0,0,0,0,0,,0,1,1,0,1,1,2,0,2
144.0,5,14,True,Jan Paul van Hecke,29,nl NED,CB,24-077,90,4,2,3,1,0,2,2,100.0,0,0,0,0,3,7,2,0,2
145.0,5,14,True,Joël Veltman,34,nl NED,RB,32-222,90,3,2,2,1,0,2,4,50.0,2,1,0,1,0,3,2,0,2
142.0,5,14,True,Jason Steele,23,eng ENG,GK,34-006,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,2
366.0,14,5,False,Bruno Fernandes,8,pt POR,"FW,AM",29-351,78,1,0,0,0,1,1,3,33.3,2,0,0,0,0,1,0,0,2
381.0,14,5,False,Scott McTominay,39,sct SCO,AM,27-260,12,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,2
385.0,14,5,False,Marcus Rashford,10,eng ENG,"LW,FW",26-298,64,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,2
372.0,14,5,False,Alejandro Garnacho,17,ar ARG,LW,20-054,26,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2
364.0,14,5,False,Amad Diallo,16,ci CIV,RW,22-044,89,2,1,2,0,0,1,2,50.0,1,0,0,0,0,2,0,0,2
365.0,14,5,False,Antony,21,br BRA,RW,24-182,1,1,0,1,0,0,1,2,50.0,1,0,0,0,0,1,0,0,2
382.0,14,5,False,Mason Mount,7,eng ENG,AM,25-227,45,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,2
389.0,14,5,False,Joshua Zirkzee,11,nl NED,"FW,LW",23-094,45,1,0,1,0,0,1,1,100.0,0,2,1,1,0,1,0,0,2
378.0,14,5,False,Kobbie Mainoo,37,eng ENG,DM,19-127,90,2,2,2,0,0,1,4,25.0,3,1,0,1,5,7,0,0,2
368.0,14,5,False,Casemiro,18,br BRA,DM,32-183,90,5,3,1,2,2,3,3,100.0,0,1,0,1,0,5,0,0,2
369.0,14,5,False,Diogo Dalot,20,pt POR,LB,25-159,90,2,2,1,1,0,1,1,100.0,0,2,1,1,2,4,2,0,2
380.0,14,5,False,Lisandro Martínez,6,ar ARG,CB,26-219,90,1,1,1,0,0,1,2,50.0,1,1,0,1,1,2,1,0,2
377.0,14,5,False,Harry Maguire,5,eng ENG,CB,31-172,78,1,0,1,0,0,1,1,100.0,0,1,1,0,2,3,3,0,2
593.0,14,5,False,Matthijs de Ligt,4,nl NED,CB,25-012,12,0,0,0,0,0,0,0,,0,1,1,0,1,1,2,0,2
594.0,14,5,False,Noussair Mazraoui,3,ma MAR,RB,26-284,90,2,1,2,0,0,2,2,100.0,0,1,0,1,1,3,0,0,2
383.0,14,5,False,André Onana,24,cm CMR,GK,28-144,90,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,2
351.0,13,10,True,Erling Haaland,9,no NOR,FW,24-034,89,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2
357.0,13,10,True,James Mcatee,87,eng ENG,FW,21-311,1,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,2
346.0,13,10,True,Jeremy Doku,11,be BEL,LW,22-089,70,2,0,0,0,2,1,1,100.0,0,1,0,1,0,2,1,0,2
