player_id,team_id,opponent_team_id,was_home,player_name,player_number,nation,pos,age,minutes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribblers_tackled,dribblers_challenged,percentage_of_dribblers_tackled,challenges_lost,blocks,shots_blocked,passes_blocked,interceptions,players_tackled_plus_interceptions,clearances,errors,gw
345.0,13,20,True,Kevin De Bruyne,17,be BEL,FW,33-308,83,2,1,1,0,1,1,2,50.0,1,0,0,0,0,2,0,0,35
348.0,13,20,True,Phil Foden,47,eng ENG,FW,24-339,7,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,35
346.0,13,20,True,Jeremy Doku,11,be BEL,LW,22-340,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,35
755.0,13,20,True,Omar Marmoush,7,eg EGY,RW,26-084,82,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,35
355.0,13,20,True,Rico Lewis,82,eng ENG,"AM,RW",20-162,8,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,35
625.0,13,20,True,İlkay Gündoğan,19,de GER,AM,34-190,83,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,35
357.0,13,20,True,James Mcatee,87,eng ENG,RW,22-196,7,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,35
354.0,13,20,True,Mateo Kovačić,8,hr CRO,DM,30-361,89,6,2,2,4,0,3,4,75.0,1,1,0,1,0,6,0,0,35
765.0,13,20,True,Nicolás González,14,es ESP,DM,23-119,1,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,35
342.0,13,20,True,Bernardo Silva,20,pt POR,DM,30-265,90,3,2,0,2,1,1,3,33.3,2,3,0,3,1,4,5,0,35
607.0,13,20,True,Nico O’Reilly,75,eng ENG,LB,20-042,57,2,0,0,1,1,2,3,66.7,1,3,1,2,1,3,1,0,35
340.0,13,20,True,Manuel Akanji,25,ch SUI,CB,29-287,33,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,2,0,35
350.0,13,20,True,Joško Gvardiol,24,hr CRO,"CB,LB",23-099,90,0,0,0,0,0,0,0,,0,1,1,0,2,2,2,0,35
361.0,13,20,True,Rúben Dias,3,pt POR,CB,27-353,90,1,1,0,1,0,1,2,50.0,1,0,0,0,0,1,2,0,35
356.0,13,20,True,Matheus Nunes,27,pt POR,RB,26-248,90,4,3,1,3,0,2,3,66.7,1,0,0,0,1,5,5,1,35
347.0,13,20,True,Ederson,31,br BRA,GK,31-258,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,35
784.0,20,13,False,Matheus Cunha,10,br BRA,"FW,AM",25-340,84,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0,35
550.0,20,13,False,Hwang Hee-chan,11,kr KOR,AM,29-096,6,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,35
535.0,20,13,False,Jean-Ricner Bellegarde,27,fr FRA,AM,26-309,65,4,3,2,2,0,1,1,100.0,0,1,0,1,0,4,2,0,35
563.0,20,13,False,Rodrigo Gomes,19,pt POR,WB,21-299,25,2,1,2,0,0,1,2,50.0,1,0,0,0,0,2,1,0,35
770.0,20,13,False,Marshall Munetsi,5,zw ZIM,"AM,CM",28-314,90,2,1,2,0,0,1,2,50.0,1,3,0,3,1,3,1,0,35
642.0,20,13,False,André,7,br BRA,CM,23-290,79,4,2,3,1,0,0,1,0.0,1,1,0,1,0,4,0,0,35
548.0,20,13,False,Gonçalo Guedes,29,pt POR,FW,28-154,11,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,35
553.0,20,13,False,João Gomes,8,br BRA,CM,24-079,90,6,4,4,2,0,4,5,80.0,1,3,1,2,0,6,2,0,35
533.0,20,13,False,Rayan Aït-Nouri,3,dz ALG,WB,23-330,90,1,1,0,1,0,0,1,0.0,1,0,0,0,2,3,1,0,35
559.0,20,13,False,Nélson Semedo,22,pt POR,"WB,CB",31-167,85,3,3,1,2,0,2,4,50.0,2,1,0,1,1,4,2,0,35
564.0,20,13,False,Santiago Bueno,4,uy URU,CB,26-174,5,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,35
567.0,20,13,False,Toti Gomes,24,pt POR,CB,26-106,90,2,1,2,0,0,2,2,100.0,0,1,0,1,1,3,4,0,35
720.0,20,13,False,Emmanuel Agbadou,12,ci CIV,CB,27-319,90,2,1,2,0,0,0,0,,0,1,1,0,0,2,4,0,35
543.0,20,13,False,Matt Doherty,2,ie IRL,CB,33-106,64,1,0,1,0,0,1,2,50.0,1,0,0,0,0,1,3,0,35
565.0,20,13,False,Pablo Sarabia,21,es ESP,AM,32-356,26,1,1,0,0,1,0,0,,0,2,0,2,0,1,0,0,35
204.0,20,13,False,José Sá,1,pt POR,GK,32-105,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,35
58.0,2,9,True,Ollie Watkins,11,eng ENG,FW,29-124,70,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,35
725.0,2,9,True,Donyell Malen,17,nl NED,FW,26-114,20,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,35
54.0,2,9,True,Morgan Rogers,27,eng ENG,"RW,LW,RM",22-281,90,1,0,0,0,1,1,1,100.0,0,1,0,1,0,1,0,0,35
48.0,2,9,True,John McGinn,7,sct SCO,"RW,LW",30-197,60,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,2,0,35
233.0,2,9,True,Amadou Onana,24,be BEL,"DM,CM",23-260,30,1,0,0,1,0,0,2,0.0,2,0,0,0,0,1,1,0,35
762.0,2,9,True,Marco Asensio,21,es ESP,AM,29-102,59,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,35
53.0,2,9,True,Jacob Ramsey,41,eng ENG,"LW,LM",23-340,31,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,35
57.0,2,9,True,Youri Tielemans,8,be BEL,"DM,FW,AM",27-361,82,1,1,1,0,0,1,1,100.0,0,1,1,0,1,2,2,1,35
29.0,2,9,True,Ross Barkley,6,eng ENG,AM,31-149,8,1,0,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0,35
42.0,2,9,True,Boubacar Kamara,44,fr FRA,"DM,CM",25-161,90,3,1,3,0,0,2,3,66.7,1,0,0,0,1,4,3,0,35
45.0,2,9,True,Ian Maatsen,22,nl NED,LB,23-054,70,2,2,2,0,0,2,2,100.0,0,1,0,1,0,2,3,0,35
36.0,2,9,True,Lucas Digne,12,fr FRA,LB,31-287,20,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,3,0,35
52.0,2,9,True,Pau Torres,14,es ESP,CB,28-107,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,5,0,35
44.0,2,9,True,Ezri Konsa,4,eng ENG,CB,27-192,90,0,0,0,0,0,0,0,,0,1,1,0,0,0,6,1,35
32.0,2,9,True,Matty Cash,2,pl POL,RB,27-269,90,1,1,1,0,0,1,1,100.0,0,1,1,0,0,1,2,0,35
47.0,2,9,True,Emiliano Martínez,23,ar ARG,GK,32-243,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,35
252.0,9,2,False,Raúl Jiménez,7,mx MEX,FW,33-363,90,5,5,1,3,1,1,2,50.0,1,0,0,0,1,6,0,0,35
247.0,9,2,False,Alex Iwobi,17,ng NGA,"LW,AM",29-000,75,2,2,0,0,2,2,2,100.0,0,0,0,0,2,4,0,0,35
772.0,9,2,False,Willian,22,br BRA,LW,36-267,15,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,35
579.0,9,2,False,Ryan Sessegnon,30,eng ENG,RW,24-350,56,2,1,1,0,1,1,2,50.0,1,2,0,2,1,3,0,0,35
19.0,9,2,False,Emile Smith Rowe,32,eng ENG,"AM,LW",24-279,34,1,1,0,1,0,0,0,,0,0,0,0,0,1,1,0,35
