player_id,team_id,opponent_team_id,was_home,player_name,player_number,nation,pos,age,minutes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribblers_tackled,dribblers_challenged,percentage_of_dribblers_tackled,challenges_lost,blocks,shots_blocked,passes_blocked,interceptions,players_tackled_plus_interceptions,clearances,errors,gw
633.0,1,9,True,Mikel Merino,23,es ESP,"FW,LM",28-283,90,2,0,0,2,0,0,2,0.0,2,0,0,0,1,3,0,0,30
9.0,1,9,True,Gabriel Martinelli,11,br BRA,LW,23-287,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,30
12.0,1,9,True,Ethan Nwaneri,53,eng ENG,RW,18-011,65,0,0,0,0,0,0,1,0.0,1,1,1,0,0,0,0,0,30
17.0,1,9,True,Bukayo Saka,7,eng ENG,RW,23-208,25,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,30
16.0,1,9,True,Declan Rice,41,eng ENG,"LM,CM",26-077,90,1,1,1,0,0,1,1,100.0,0,1,0,1,0,1,1,0,30
20.0,1,9,True,Thomas Partey,5,gh GHA,"CM,RB",31-292,90,3,2,0,3,0,3,5,60.0,2,2,0,2,1,4,3,0,30
13.0,1,9,True,Martin Ødegaard,8,no NOR,RM,26-105,90,2,1,1,1,0,1,2,50.0,1,0,0,0,0,2,0,0,30
597.0,1,9,True,Myles Lewis-Skelly,49,eng ENG,LB,18-187,90,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0,30
3.0,1,9,True,Gabriel Magalhães,6,br BRA,CB,27-103,15,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,30
8.0,1,9,True,Jakub Kiwior,15,pl POL,CB,25-045,75,3,1,2,1,0,2,3,66.7,1,0,0,0,0,3,5,1,30
18.0,1,9,True,William Saliba,2,fr FRA,CB,24-008,90,1,0,0,1,0,1,1,100.0,0,2,1,1,0,1,4,1,30
6.0,1,9,True,Jurriën Timber,12,nl NED,RB,23-288,76,2,2,0,2,0,1,1,100.0,0,1,0,1,0,2,0,0,30
23.0,1,9,True,Leandro Trossard,19,be BEL,FW,30-118,14,1,0,0,0,1,1,1,100.0,0,1,0,1,0,1,0,0,30
15.0,1,9,True,David Raya,22,es ESP,GK,29-198,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,30
252.0,9,1,False,Raúl Jiménez,7,mx MEX,FW,33-331,76,2,2,1,1,0,2,3,66.7,1,0,0,0,0,2,1,0,30
251.0,9,1,False,Rodrigo Muniz,9,br BRA,FW,23-332,14,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,30
19.0,9,1,False,Emile Smith Rowe,32,eng ENG,AM,24-247,66,1,0,1,0,0,0,2,0.0,2,0,0,0,2,3,2,0,30
247.0,9,1,False,Alex Iwobi,17,ng NGA,"LM,AM",28-333,24,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,30
239.0,9,1,False,Adama Traoré,11,es ESP,AM,29-066,66,1,1,1,0,0,0,0,,0,0,0,0,0,1,1,1,30
772.0,9,1,False,Willian,22,br BRA,"CM,AM",36-235,24,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,30
622.0,9,1,False,Sander Berge,16,no NOR,"CM,DM",27-046,90,2,2,1,1,0,2,2,100.0,0,1,0,1,0,2,0,0,30
249.0,9,1,False,Saša Lukić,20,rs SRB,CM,28-231,66,1,1,0,1,0,0,2,0.0,2,0,0,0,0,1,0,0,30
240.0,9,1,False,Andreas Pereira,18,br BRA,CM,29-090,24,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,1,30
255.0,9,1,False,Antonee Robinson,33,us USA,"WB,LB",27-236,90,2,2,1,1,0,1,2,50.0,1,2,1,1,0,2,4,0,30
244.0,9,1,False,Timothy Castagne,21,be BEL,"WB,RB",29-117,90,3,2,2,1,0,2,4,50.0,2,0,0,0,0,3,3,0,30
586.0,9,1,False,Jorge Cuenca,15,es ESP,CB,25-135,90,0,0,0,0,0,0,0,,0,1,1,0,0,0,3,0,30
191.0,9,1,False,Joachim Andersen,5,dk DEN,CB,28-305,90,2,1,2,0,0,0,0,,0,4,4,0,1,3,9,1,30
245.0,9,1,False,Issa Diop,31,fr FRA,CB,28-082,76,1,1,1,0,0,0,0,,0,0,0,0,1,2,5,0,30
579.0,9,1,False,Ryan Sessegnon,30,eng ENG,RM,24-318,14,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,30
248.0,9,1,False,Bernd Leno,1,de GER,GK,33-028,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,30
566.0,20,19,True,Jørgen Strand Larsen,9,no NOR,FW,25-054,90,0,0,0,0,0,0,1,0.0,1,1,1,0,0,0,1,0,30
535.0,20,19,True,Jean-Ricner Bellegarde,27,fr FRA,AM,26-278,89,1,1,1,0,0,0,0,,0,1,0,1,0,1,1,0,30
534.0,20,19,True,Boubacar Traoré,6,ml MLI,CM,23-224,1,2,0,0,2,0,1,1,100.0,0,0,0,0,0,2,0,0,30
770.0,20,19,True,Marshall Munetsi,5,zw ZIM,"AM,CM",28-283,90,5,1,1,2,2,2,2,100.0,0,0,0,0,1,6,1,0,30
642.0,20,19,True,André,7,br BRA,CM,23-259,70,0,0,0,0,0,0,1,0.0,1,2,0,2,2,2,0,0,30
565.0,20,19,True,Pablo Sarabia,21,es ESP,"CM,FW",32-325,20,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0,30
553.0,20,19,True,João Gomes,8,br BRA,CM,24-048,90,3,2,2,1,0,2,2,100.0,0,3,0,3,3,6,0,0,30
533.0,20,19,True,Rayan Aït-Nouri,3,dz ALG,WB,23-299,81,3,3,1,1,1,1,1,100.0,0,2,0,2,1,4,1,0,30
564.0,20,19,True,Santiago Bueno,4,uy URU,"WB,CB",26-143,9,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,30
559.0,20,19,True,Nélson Semedo,22,pt POR,"WB,LB",31-136,90,0,0,0,0,0,0,0,,0,0,0,0,2,2,1,0,30
567.0,20,19,True,Toti Gomes,24,pt POR,CB,26-075,90,4,2,2,2,0,3,3,100.0,0,1,0,1,1,5,12,1,30
720.0,20,19,True,Emmanuel Agbadou,12,ci CIV,CB,27-288,90,2,2,1,1,0,0,0,,0,0,0,0,1,3,6,0,30
543.0,20,19,True,Matt Doherty,2,ie IRL,"CB,RB",33-075,90,2,2,1,1,0,1,1,100.0,0,1,1,0,1,3,9,0,30
204.0,20,19,True,José Sá,1,pt POR,GK,32-074,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,30
123.0,19,20,False,Evan Ferguson,34,ie IRL,FW,20-164,45,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,30
511.0,19,20,False,Edson Álvarez,19,mx MEX,DM,27-159,45,1,1,0,0,1,0,2,0.0,2,0,0,0,0,1,0,0,30
526.0,19,20,False,Luis Guilherme,17,br BRA,AM,19-051,45,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,1,0,30
589.0,19,20,False,Niclas Füllkrug,11,de GER,FW,32-051,45,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,30
514.0,19,20,False,Jarrod Bowen,20,eng ENG,"RW,AM",28-102,90,1,1,0,0,1,1,1,100.0,0,2,0,2,0,1,0,0,30
531.0,19,20,False,James Ward-Prowse,8,eng ENG,"CM,DM",30-151,76,2,1,0,1,1,0,0,,0,1,0,1,1,3,0,0,30
530.0,19,20,False,Tomáš Souček,28,cz CZE,DM,30-033,14,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,30
527.0,19,20,False,Lucas Paquetá,10,br BRA,"AM,CM",27-217,90,6,2,3,3,0,2,4,50.0,2,0,0,0,3,9,1,0,30
677.0,19,20,False,Oliver Scarles,57,eng ENG,"WB,LB",19-110,76,0,0,0,0,0,0,2,0.0,2,2,0,2,0,0,3,0,30
520.0,19,20,False,Emerson Palmieri,33,it ITA,LB,30-241,14,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,30
388.0,19,20,False,Aaron Wan-Bissaka,29,eng ENG,"RB,WB",27-126,90,7,5,2,4,1,3,3,100.0,0,2,0,2,2,9,6,0,30
517.0,19,20,False,Aaron Cresswell,3,eng ENG,CB,35-107,45,3,3,2,1,0,2,3,66.7,1,1,1,0,0,3,4,0,30
654.0,19,20,False,Carlos Soler,4,es ESP,LW,28-089,45,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,30
524.0,19,20,False,Max Kilman,26,eng ENG,CB,27-313,90,2,2,1,1,0,1,1,100.0,0,0,0,0,2,4,4,0,30
528.0,19,20,False,Konstantinos Mavropanos,15,gr GRE,CB,27-111,90,2,1,2,0,0,1,1,100.0,0,0,0,0,3,5,3,0,30
513.0,19,20,False,Alphonse Areola,23,fr FRA,GK,32-033,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,4,0,30
424.0,16,14,True,Taiwo Awoniyi,9,ng NGA,FW,27-232,85,2,1,0,0,2,2,2,100.0,0,0,0,0,0,2,1,0,30
442.0,16,14,True,Ibrahim Sangaré,6,ci CIV,CM,27-120,5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,30
429.0,16,14,True,Danilo,28,br BRA,LW,23-337,39,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,30
653.0,16,14,True,Morato,4,br BRA,CB,23-275,51,0,0,0,0,0,0,0,,0,1,0,1,1,1,2,0,30
432.0,16,14,True,Anthony Elanga,21,se SWE,RW,22-339,85,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,30
620.0,16,14,True,Ramón Sosa,24,py PAR,"FW,RW",25-213,5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,30
433.0,16,14,True,Morgan Gibbs-White,10,eng ENG,"AM,LW",25-064,90,0,0,0,0,0,0,2,0.0,2,1,0,1,2,2,1,0,30
423.0,16,14,True,Elliot Anderson,8,eng ENG,"DM,CM",22-146,65,2,1,1,1,0,2,5,40.0,3,1,0,1,0,2,1,0,30
