player_id,team_id,opponent_team_id,was_home,player_name,player_number,nation,pos,age,minutes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribblers_tackled,dribblers_challenged,percentage_of_dribblers_tackled,challenges_lost,blocks,shots_blocked,passes_blocked,interceptions,players_tackled_plus_interceptions,clearances,errors,gw
218,8,19,True,Beto,14,gw GNB,FW,27-043,78,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,29
156,8,19,True,Armando Broja,22,al ALB,FW,23-186,12,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,29
450,8,19,True,Carlos Alcaraz,24,ar ARG,"LW,LM,AM",22-105,90,3,2,1,1,1,1,3,33.3,2,0,0,0,1,4,0,0,29
224,8,19,True,Jack Harrison,11,eng ENG,"RW,LW",28-115,78,2,2,2,0,0,1,3,33.3,2,1,0,1,0,2,1,0,29
237,8,19,True,Youssef Chermiti,17,pt POR,FW,20-295,12,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,29
217,8,19,True,Abdoulaye Doucouré,16,ml MLI,AM,32-073,67,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0,29
577,8,19,True,Jesper Lindstrøm,29,dk DEN,"RM,RW",25-014,23,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,29
223,8,19,True,James Garner,37,eng ENG,DM,24-002,78,2,1,1,1,0,0,0,,0,4,0,4,2,4,3,0,29
226,8,19,True,Tim Iroegbunam,42,eng ENG,CM,21-258,12,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,29
222,8,19,True,Idrissa Gana Gueye,27,sn SEN,"DM,CM",35-170,90,4,1,1,1,2,1,3,33.3,2,1,1,0,2,6,1,0,29
231,8,19,True,Vitaliy Mykolenko,19,ua UKR,LB,25-290,90,0,0,0,0,0,0,1,0.0,1,3,0,3,2,2,5,0,29
219,8,19,True,Jarrad Branthwaite,32,eng ENG,CB,22-261,90,1,0,1,0,0,0,2,0.0,2,0,0,0,0,1,9,0,29
236,8,19,True,James Tarkowski,6,eng ENG,CB,32-116,90,2,2,1,1,0,1,1,100.0,0,1,0,1,0,2,3,0,29
582,8,19,True,Jake O'Brien,15,ie IRL,RB,23-304,90,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,2,0,29
235,8,19,True,Jordan Pickford,1,eng ENG,GK,31-008,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,29
514,19,8,False,Jarrod Bowen,20,eng ENG,FW,28-085,90,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,29
525,19,8,False,Mohammed Kudus,14,gh GHA,FW,24-225,89,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,29
