player_id,team_id,opponent_team_id,was_home,player_name,player_number,nation,pos,age,minutes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribblers_tackled,dribblers_challenged,percentage_of_dribblers_tackled,challenges_lost,blocks,shots_blocked,passes_blocked,interceptions,players_tackled_plus_interceptions,clearances,errors,gw
327.0,12,9,True,Luis Díaz,7,co COL,"FW,WB,LW",27-336,90,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,16
321.0,12,9,True,Cody Gakpo,18,nl NED,LW,25-221,69,1,0,0,1,0,0,0,,0,0,0,0,1,2,0,0,16
316.0,12,9,True,Darwin Núñez,9,uy URU,FW,25-173,21,1,1,0,0,1,1,1,100.0,0,0,0,0,0,1,0,0,16
328.0,12,9,True,Mohamed Salah,11,eg EGY,"RW,FW",32-182,90,1,0,0,0,1,1,1,100.0,0,0,0,0,0,1,0,0,16
336.0,12,9,True,Dominik Szoboszlai,8,hu HUN,"LM,AM",24-050,78,2,2,0,1,1,1,2,50.0,1,0,0,0,0,2,1,0,16
319.0,12,9,True,Harvey Elliott,19,eng ENG,WB,21-254,12,2,1,1,1,0,0,0,,0,0,0,0,0,2,0,0,16
323.0,12,9,True,Ryan Gravenberch,38,nl NED,"CB,CM,DM",22-212,90,2,1,0,1,1,1,1,100.0,0,1,1,0,3,5,1,0,16
324.0,12,9,True,Curtis Jones,17,eng ENG,RM,23-319,69,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0,16
333.0,12,9,True,Jarell Quansah,78,eng ENG,CB,21-320,21,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0,16
335.0,12,9,True,Andrew Robertson,26,sct SCO,LB,30-278,15,1,1,0,0,1,1,1,100.0,0,0,0,0,1,2,0,0,16
339.0,12,9,True,Virgil van Dijk,4,nl NED,CB,33-159,90,0,0,0,0,0,0,1,0.0,1,2,0,2,0,0,1,0,16
322.0,12,9,True,Joe Gomez,2,eng ENG,"LB,CB",27-205,90,4,2,1,3,0,3,5,60.0,2,1,1,0,3,7,0,0,16
311.0,12,9,True,Trent Alexander-Arnold,66,eng ENG,RB,26-068,78,0,0,0,0,0,0,1,0.0,1,2,2,0,0,0,3,0,16
317.0,12,9,True,Diogo Jota,20,pt POR,AM,28-010,12,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0,16
,12,9,True,Alisson,1,br BRA,GK,32-073,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,16
252.0,9,12,False,Raúl Jiménez,7,mx MEX,FW,33-223,67,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,16
251.0,9,12,False,Rodrigo Muniz,9,br BRA,FW,23-224,23,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,16
259.0,9,12,False,Harry Wilson,8,wls WAL,"LW,RW",27-267,86,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,1,16
239.0,9,12,False,Adama Traoré,11,es ESP,RW,28-324,4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,16
