player_id,team_id,opponent_team_id,was_home,player_name,player_number,nation,pos,age,minutes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribblers_tackled,dribblers_challenged,percentage_of_dribblers_tackled,challenges_lost,blocks,shots_blocked,passes_blocked,interceptions,players_tackled_plus_interceptions,clearances,errors,gw
82.0,18,15,True,Dominic Solanke,19,eng ENG,FW,27-112,90,1,1,0,0,1,0,0,,0,2,2,0,0,1,0,0,20
509.0,18,15,True,Timo Werner,16,de GER,LW,28-304,61,1,1,0,1,0,1,3,33.3,2,0,0,0,0,1,0,0,20
503.0,18,15,True,Son Heung-min,7,kr KOR,LW,32-180,29,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,20
491.0,18,15,True,Brennan Johnson,22,wls WAL,RW,23-226,90,3,2,1,2,0,0,1,0.0,1,1,0,1,0,3,1,0,20
492.0,18,15,True,Dejan Kulusevski,21,se SWE,"AM,RM",24-254,90,5,2,1,3,1,2,3,66.7,1,0,0,0,0,5,0,0,20
499.0,18,15,True,Pape Matar Sarr,29,sn SEN,DM,22-112,61,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,1,20
482.0,18,15,True,Yves Bissouma,8,ml MLI,CM,28-127,29,2,2,1,1,0,1,2,50.0,1,1,1,0,2,4,1,0,20
481.0,18,15,True,Lucas Bergvall,15,se SWE,DM,18-337,61,1,1,0,1,0,0,0,,0,3,2,1,2,3,3,1,20
494.0,18,15,True,James Maddison,10,eng ENG,LM,28-042,29,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,20
504.0,18,15,True,Djed Spence,24,eng ENG,"CB,LB",24-148,90,3,3,2,1,0,1,1,100.0,0,3,0,3,2,5,2,0,20
489.0,18,15,True,Archie Gray,14,eng ENG,CB,18-298,90,0,0,0,0,0,0,0,,0,1,1,0,1,1,3,0,20
486.0,18,15,True,Radu Drăgușin,6,ro ROU,CB,22-336,45,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,20
496.0,18,15,True,Sergio Reguilón,3,es ESP,LB,28-019,45,3,3,0,3,0,1,2,50.0,1,2,0,2,2,5,1,0,20
