player_id,web_name,team_id,element_type,points_per_game,total_points,minutes,starts,goals_scored,assists,yellow_cards,red_cards,clean_sheets,goals_conceded,saves,bps,penalties_saved,penalties_missed,own_goals,goals_conceded_per_90,xG,xA,xGC,xGI,xG_per90,xA_per90,xGC_per90,xGI_per90
92,faivre,4,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,htraore,4,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,sadi,4,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,silcott-duberry,4,3,1.0,1,1,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,3.6,0.0
96,winterburn,4,3,1.0,4,22,0,0,0,0,0,0,0,0,14,0,0,0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.65,0.0
97,evanilson,4,4,4.1,128,2317,28,10,5,1,1,11,30,0,487,0,1,0,1.17,12.47,1.74,26.78,14.21,0.48,0.07,1.04,0.55
98,enes unal,4,4,1.9,32,330,2,2,1,2,0,2,3,0,97,0,0,0,0.82,2.73,0.26,6.38,2.99,0.74,0.07,1.74,0.81
99,adu-adjei,4,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,kroupijr,4,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
685,diakite,4,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,kelleher,5,1,4.5,45,900,10,0,0,0,0,4,12,27,156,1,0,0,1.2,0.0,0.0,11.09,0.0,0.0,0.0,1.11,0.0
102,balcombe,5,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,cox,5,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,eyestone,5,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,valdimarsson,5,1,1.0,2,144,1,0,0,0,0,0,2,3,14,0,0,0,1.25,0.0,0.0,1.49,0.0,0.0,0.0,0.93,0.0
106,collins,5,2,3.3,127,3420,38,2,7,5,0,8,57,0,549,0,0,0,1.5,2.44,1.57,56.31,4.01,0.06,0.04,1.48,0.1
107,lewis-potter,5,2,2.5,94,3092,36,1,5,7,0,8,49,0,460,0,0,0,1.43,2.96,4.94,50.62,7.9,0.09,0.14,1.47,0.23
108,ajer,5,2,1.6,39,1433,17,0,0,5,0,3,25,0,120,0,0,0,1.57,0.97,0.48,21.7,1.45,0.06,0.03,1.36,0.09
109,henry,5,2,0.8,4,94,0,0,0,0,0,0,3,0,5,0,0,0,2.87,0.0,0.01,2.16,0.01,0.0,0.01,2.07,0.01
110,kayode,5,2,2.2,27,523,6,0,1,2,0,2,5,0,115,0,0,0,0.86,0.19,0.7,6.66,0.89,0.03,0.12,1.15,0.15
111,pinnock,5,2,2.1,47,1912,21,2,0,2,0,2,35,0,233,0,0,1,1.65,1.08,0.64,34.33,1.72,0.05,0.03,1.62,0.08
112,roerslev,5,2,1.9,36,1100,11,0,2,2,0,2,20,0,125,0,0,0,1.64,0.2,2.09,21.52,2.29,0.02,0.17,1.76,0.19
113,van den berg,5,2,2.0,62,2584,29,0,1,3,0,5,49,0,266,0,0,0,1.71,2.09,0.52,44.61,2.61,0.07,0.02,1.55,0.09
114,arthur,5,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,fredrick,5,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,hickey,5,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,ji-soo,5,2,1.0,3,28,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,1.03,0.0
118,meghoma,5,2,1.0,1,4,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,3.15,0.0
120,schade,5,3,3.9,149,2281,26,11,4,3,0,10,34,0,498,0,0,0,1.34,8.45,1.75,30.66,10.2,0.33,0.07,1.21,0.4
121,damsgaard,5,3,3.4,131,2911,34,2,10,2,0,11,41,0,611,0,0,0,1.27,2.91,7.01,45.6,9.92,0.09,0.22,1.41,0.31
122,milambo,5,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,carvalho,5,3,1.8,35,443,3,2,1,1,0,0,14,0,127,0,0,0,2.84,2.49,0.54,11.46,3.03,0.51,0.11,2.33,0.62
124,henderson,5,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,janelt,5,3,2.3,73,2251,27,1,3,3,0,6,38,0,384,0,0,2,1.52,0.83,2.38,37.37,3.21,0.03,0.1,1.49,0.13
126,jensen,5,3,1.6,38,846,8,0,2,2,0,2,17,0,179,0,0,0,1.81,0.23,1.75,16.41,1.98,0.02,0.19,1.75,0.21
127,nunes,5,3,1.0,3,11,0,0,0,0,0,0,2,0,11,0,0,0,16.36,0.0,0.0,0.35,0.0,0.0,0.0,2.86,0.0
128,onyeka,5,3,1.0,2,23,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.02,0.69,0.02,0.0,0.08,2.7,0.08
129,yarmoliuk,5,3,1.4,43,1435,15,0,0,6,0,3,25,0,255,0,0,0,1.57,0.62,0.91,26.43,1.53,0.04,0.06,1.66,0.1
130,donovan,5,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,konak,5,3,1.0,10,53,0,0,0,0,0,0,2,0,30,0,0,0,3.4,0.15,0.0,1.79,0.15,0.25,0.0,3.04,0.25
132,maghoma,5,3,1.0,8,112,0,0,0,0,0,0,1,0,32,0,0,0,0.8,0.12,0.04,1.89,0.16,0.1,0.03,1.52,0.13
133,peart-harris,5,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,trevitt,5,3,1.0,1,3,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,wissa,5,4,5.3,185,2921,34,18,6,5,0,9,45,0,739,0,0,0,1.39,18.58,2.2,45.12,20.77,0.57,0.07,1.39,0.64
136,thiago,5,4,1.1,9,167,1,0,0,0,0,0,4,0,32,0,0,0,2.16,0.13,0.04,3.54,0.17,0.07,0.02,1.91,0.09
137,morgan,5,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,steele,6,1,4.5,9,180,2,0,0,0,0,1,1,3,46,0,0,0,0.5,0.0,0.0,1.88,0.0,0.0,0.0,0.94,0.0
139,verbruggen,6,1,2.9,103,3240,36,0,1,5,0,7,58,91,366,0,0,0,1.61,0.0,0.01,53.1,0.01,0.0,0.0,1.48,0.0
140,mcgill,6,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,rushworth,6,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,scherpen,6,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,boscagli,6,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,coppola,6,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,de cuyper,6,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,dunk,6,2,1.8,44,2081,23,0,1,5,0,4,42,0,223,0,0,1,1.82,0.81,1.02,35.69,1.83,0.04,0.04,1.54,0.08
147,estupinan,6,2,2.1,63,2399,26,1,1,5,0,3,44,0,313,0,0,0,1.65,1.09,2.43,39.85,3.52,0.04,0.09,1.49,0.13
148,fkadioglu,6,2,3.2,19,385,5,1,0,1,0,2,8,0,59,0,0,0,1.87,0.44,0.31,9.44,0.75,0.1,0.07,2.21,0.17
149,igor,6,2,1.4,18,959,10,0,0,4,0,1,17,0,113,0,0,0,1.6,0.05,0.25,17.21,0.3,0.0,0.02,1.62,0.02
150,lamptey,6,2,2.8,42,856,10,2,2,0,0,2,21,0,99,0,0,0,2.21,0.38,0.8,15.36,1.18,0.04,0.08,1.61,0.12
151,van hecke,6,2,2.6,87,2960,33,1,1,6,1,7,47,0,406,0,0,0,1.43,1.32,1.41,44.67,2.73,0.04,0.04,1.36,0.08
152,veltman,6,2,2.8,59,1694,19,0,0,5,0,6,24,0,249,0,0,0,1.28,0.47,1.31,24.83,1.78,0.02,0.07,1.32,0.09
153,webster,6,2,2.8,39,885,11,0,1,1,0,4,11,0,167,0,0,0,1.12,0.25,0.28,14.26,0.53,0.03,0.03,1.45,0.06
154,cashin,6,2,0.5,1,19,0,0,0,0,0,0,2,0,-2,0,0,0,9.47,0.0,0.0,0.44,0.0,0.0,0.0,2.08,0.0
155,slater,6,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,tasker,6,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,mitoma,6,3,4.0,145,2597,28,10,5,1,0,6,40,0,536,0,0,0,1.39,9.19,4.03,37.05,13.22,0.32,0.14,1.28,0.46
158,georginio,6,3,3.4,95,1651,19,5,6,2,0,6,29,0,288,0,0,0,1.58,4.57,1.67,27.9,6.24,0.25,0.09,1.52,0.34
159,march,6,3,0.9,7,161,1,0,0,2,0,0,3,0,25,0,0,0,1.68,0.09,0.32,2.82,0.41,0.05,0.18,1.58,0.23
160,minteh,6,3,3.2,102,1831,20,6,5,6,0,4,33,0,398,0,0,0,1.62,4.13,4.99,28.41,9.12,0.2,0.25,1.4,0.45
161,enciso,6,3,2.4,59,1155,14,2,3,3,0,2,22,0,224,0,0,0,1.71,2.82,1.32,22.1,4.14,0.22,0.1,1.72,0.32
162,gruda,6,3,2.1,45,676,8,1,4,0,0,1,15,0,176,0,0,0,2.0,1.15,1.93,12.66,3.08,0.15,0.26,1.69,0.41
163,hinshelwood,6,3,3.4,89,1839,22,5,3,5,0,6,30,0,404,0,0,0,1.47,2.74,1.5,30.09,4.24,0.13,0.07,1.47,0.2
164,oriley,6,3,2.4,50,929,11,2,3,1,0,2,20,0,209,0,0,1,1.94,2.76,2.04,14.27,4.8,0.27,0.2,1.38,0.47
165,sima,6,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,ayari,6,3,2.2,74,1958,22,2,1,4,0,7,28,0,358,0,0,0,1.29,2.51,2.62,30.15,5.13,0.12,0.12,1.39,0.24
167,baleba,6,3,2.6,87,2660,31,3,1,6,1,8,40,0,490,0,0,0,1.35,3.1,1.21,39.54,4.31,0.1,0.04,1.34,0.14
168,buonanotte,6,3,2.4,75,1508,14,5,2,8,0,2,33,0,299,0,0,0,1.97,4.01,2.29,29.23,6.3,0.24,0.14,1.74,0.38
169,gomez,6,3,1.9,30,507,4,1,1,0,0,0,13,0,130,0,0,0,2.31,0.82,1.16,9.28,1.98,0.15,0.21,1.65,0.36
170,milner,6,3,1.5,6,170,3,0,0,1,0,1,1,0,27,0,0,0,0.53,0.16,0.15,1.98,0.31,0.08,0.08,1.05,0.16
171,sarmiento,6,3,1.0,1,8,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,watson,6,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,wieffer,6,3,2.1,52,1003,10,1,5,6,0,2,22,0,243,0,0,0,1.97,0.8,1.0,18.89,1.8,0.07,0.09,1.7,0.16
174,yalcouye,6,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,knight,6,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,mazilu,6,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,moran,6,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,welbeck,6,4,4.2,125,2109,24,10,5,5,0,7,37,0,484,0,0,0,1.58,9.58,1.36,37.4,10.94,0.41,0.06,1.6,0.47
179,ferguson,6,4,1.3,28,385,3,1,0,0,0,1,9,0,97,0,0,0,2.1,1.13,0.66,6.39,1.79,0.26,0.15,1.49,0.41
180,tzimas,6,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,kostoulas,6,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,sanchez,7,1,3.9,126,2880,32,0,0,5,0,10,34,95,470,1,0,0,1.06,0.0,0.02,38.55,0.02,0.0,0.0,1.2,0.0
221,jorgensen,7,1,3.0,18,540,6,0,0,0,0,1,9,20,59,0,0,0,1.5,0.0,0.0,8.83,0.0,0.0,0.0,1.47,0.0
222,penders,7,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,slonina,7,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,cucurella,7,2,3.7,133,2988,33,5,2,8,1,9,38,0,533,0,0,0,1.14,2.79,2.39,39.94,5.18,0.08,0.07,1.2,0.15
225,james,7,2,2.8,54,1057,12,1,2,1,0,3,14,0,223,0,0,0,1.19,0.45,1.15,16.1,1.6,0.04,0.1,1.37,0.14
226,chalobah,7,2,3.7,93,1969,23,3,1,3,0,6,25,0,379,0,0,0,1.14,1.98,0.64,27.15,2.62,0.09,0.03,1.24,0.12
227,colwill,7,2,3.1,109,3150,35,2,1,9,0,10,41,0,461,0,0,0,1.17,1.92,1.31,43.52,3.23,0.05,0.04,1.24,0.09
228,gusto,7,2,1.9,60,1853,19,0,1,4,0,4,26,0,285,0,0,0,1.26,1.44,1.91,27.43,3.35,0.07,0.09,1.33,0.16
229,bbadiashile,7,2,1.4,7,332,3,0,0,0,0,0,5,0,35,0,0,0,1.36,0.0,0.08,5.34,0.08,0.0,0.02,1.45,0.02
230,fofana,7,2,1.9,26,1172,14,0,0,7,0,2,13,0,162,0,0,0,1.0,0.44,0.18,14.76,0.62,0.03,0.01,1.13,0.04
231,msarr,7,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,tosin,7,2,3.2,71,1403,15,1,1,4,0,7,14,0,305,0,0,0,0.9,0.93,0.23,19.62,1.16,0.06,0.01,1.26,0.07
233,acheampong,7,2,1.0,4,168,2,0,0,1,0,0,3,0,8,0,0,0,1.61,0.22,0.01,2.09,0.23,0.12,0.01,1.12,0.13
234,anselmino,7,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,palmer,7,3,5.8,214,3193,36,15,10,7,0,10,41,0,952,0,1,0,1.16,16.79,9.53,43.88,26.32,0.47,0.27,1.24,0.74
236,neto,7,3,3.0,104,2262,24,4,6,8,0,8,25,0,434,0,0,0,0.99,3.48,4.47,27.98,7.95,0.14,0.18,1.11,0.32
237,enzo,7,3,3.8,135,2943,32,6,8,8,0,10,37,0,691,0,0,0,1.13,6.23,6.11,38.06,12.34,0.19,0.19,1.16,0.38
238,estevao,7,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,gittens,7,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,nkunku,7,3,2.2,60,904,9,3,2,2,0,2,16,0,190,0,0,0,1.59,5.11,1.01,16.25,6.12,0.51,0.1,1.62,0.61
241,caicedo,7,3,2.6,98,3351,38,1,4,11,0,12,42,0,650,0,0,0,1.13,0.81,2.82,45.42,3.63,0.02,0.08,1.22,0.1
243,george,7,3,2.1,17,177,1,1,1,1,0,1,0,0,55,0,0,0,0.0,0.2,0.26,1.41,0.46,0.1,0.13,0.72,0.23
244,lavia,7,3,1.6,26,792,11,0,1,4,0,3,11,0,125,0,0,0,1.25,0.25,0.38,14.33,0.63,0.03,0.04,1.63,0.07
245,mudryk,7,3,1.0,7,145,1,0,0,0,0,0,2,0,26,0,0,0,1.24,0.24,0.66,3.28,0.9,0.15,0.41,2.04,0.56
246,andrey santos,7,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,dessugo,7,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,paez,7,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,joao pedro,7,4,4.7,126,1946,23,10,6,4,1,6,28,0,516,0,0,0,1.29,8.96,3.1,25.51,12.06,0.41,0.14,1.18,0.55
250,delap,7,4,3.6,132,2587,32,12,2,12,0,3,58,0,472,0,0,0,2.02,9.44,1.38,53.6,10.82,0.33,0.05,1.86,0.38
251,njackson,7,4,4.0,121,2220,28,10,6,7,1,11,24,0,417,0,0,0,0.97,11.68,1.9,28.47,13.58,0.47,0.08,1.15,0.55
672,hato,7,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,henderson,8,1,3.6,135,3420,38,0,0,3,0,11,51,104,466,1,0,0,1.34,0.01,0.02,50.33,0.03,0.0,0.0,1.32,0.0
254,benitez,8,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,matthews,8,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,munoz,8,2,3.8,142,3229,37,4,6,10,0,11,46,0,480,0,0,0,1.28,4.92,3.46,46.3,8.38,0.14,0.1,1.29,0.24
257,lacroix,8,2,3.3,114,3116,35,1,2,5,0,11,45,0,463,0,0,0,1.3,3.5,1.01,44.59,4.51,0.1,0.03,1.29,0.13
258,mitchell,8,2,3.3,123,3090,37,0,6,2,0,12,46,0,455,0,0,0,1.34,1.31,3.67,46.45,4.98,0.04,0.11,1.35,0.15
259,sosa,8,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,guehi,8,2,3.4,116,3059,34,3,2,7,1,11,42,0,492,0,0,3,1.24,1.87,2.01,41.55,3.88,0.06,0.06,1.22,0.12
261,richards,8,2,2.8,68,1921,22,1,1,2,1,7,31,0,249,0,0,0,1.45,1.33,0.6,29.78,1.93,0.06,0.03,1.4,0.09
262,chadi riad,8,2,1.0,1,90,1,0,0,0,0,0,2,0,3,0,0,0,2.0,0.0,0.02,1.39,0.02,0.0,0.02,1.39,0.02
263,clyne,8,2,1.4,18,477,5,0,0,1,0,1,11,0,48,0,0,0,2.08,0.02,0.24,10.11,0.26,0.0,0.05,1.91,0.05
264,holding,8,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,kporha,8,2,1.0,2,11,0,0,0,0,0,0,1,0,1,0,0,0,8.18,0.0,0.02,0.06,0.02,0.0,0.16,0.49,0.16
266,eze,8,3,4.4,148,2588,31,8,8,1,0,10,34,0,605,0,1,0,1.18,10.39,4.67,35.03,15.06,0.36,0.16,1.22,0.52
267,sarr,8,3,3.9,149,2708,30,8,7,4,0,10,39,0,542,0,0,0,1.3,10.82,6.82,38.63,17.64,0.36,0.23,1.28,0.59
268,doucoure,8,3,1.5,19,443,4,0,1,1,0,1,6,0,71,0,0,0,1.22,0.4,0.11,7.53,0.51,0.08,0.02,1.53,0.1
269,esse,8,3,3.1,22,138,1,1,2,0,0,0,3,0,72,0,0,0,1.96,0.32,0.39,2.15,0.71,0.21,0.25,1.4,0.46
270,hughes,8,3,2.0,67,2100,24,0,4,11,0,10,31,0,278,0,0,0,1.33,1.09,2.64,31.64,3.73,0.05,0.11,1.36,0.16
271,kamada,8,3,1.3,45,1545,15,0,0,4,1,3,27,0,246,0,0,0,1.57,1.12,1.55,25.74,2.67,0.07,0.09,1.5,0.16
272,lerma,8,3,1.8,58,2270,26,0,1,9,0,6,36,0,326,0,0,0,1.43,1.07,1.75,33.55,2.82,0.04,0.07,1.33,0.11
