player_id,minutes,in_starting_xi,was_home,goals_scored,assists,goals_conceded,clean_sheets,xG,xA,xGC,xGI,total_points,gameweek,opponent_team_id,fixture,value
1,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,2,2,11,55
2,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,2,2,11,69
3,90,1,False,0,0,0,1,0.00,0.02,1.28,0.02,6,2,2,11,60
4,90,1,False,0,0,0,1,0.21,0.03,1.28,0.24,2,2,2,11,81
5,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,2,2,11,40
6,78,1,False,0,0,0,1,0.00,0.01,1.12,0.01,6,2,2,11,55
7,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,2,2,11,50
8,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,2,2,11,50
9,64,1,False,0,0,0,1,0.00,0.41,1.12,0.41,3,2,2,11,70
10,2,0,False,0,0,0,0,0.00,0.00,0.02,0.00,1,2,2,11,50
11,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,2,2,11,59
12,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,2,2,11,45
13,90,1,False,0,0,0,1,0.26,0.60,1.28,0.86,2,2,2,11,85
14,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,2,2,11,45
15,90,1,False,0,0,0,1,0.00,0.00,1.28,0.00,10,2,2,11,55
16,90,1,False,0,0,0,1,0.07,0.11,1.28,0.18,2,2,2,11,65
17,87,1,False,0,1,0,1,0.05,0.10,1.25,0.15,6,2,2,11,100
18,90,1,False,0,0,0,1,0.00,0.01,1.28,0.01,6,2,2,11,60
19,68,1,True,1,0,1,0,0.53,0.03,0.34,0.56,10,2,11,15,55
20,90,1,False,1,0,0,1,0.10,0.08,1.28,0.18,11,2,2,11,50
21,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,2,2,11,45
22,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,2,2,11,49
23,25,0,False,1,0,0,0,0.18,0.02,0.16,0.20,7,2,2,11,69
24,90,1,False,0,0,0,1,0.00,0.02,1.28,0.02,6,2,2,11,65
25,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,2,2,11,50
26,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,2,17,18,45
27,18,0,True,0,0,0,0,0.00,0.02,0.31,0.02,1,2,16,18,50
28,90,1,True,0,0,2,0,0.04,0.02,0.87,0.06,2,2,1,11,65
29,14,0,True,0,0,1,0,0.02,0.01,0.38,0.03,1,2,1,11,54
30,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,2,1,11,50
31,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,2,1,11,55
32,15,1,True,0,0,0,0,0.00,0.00,0.12,0.00,1,2,1,11,45
33,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,2,1,11,45
34,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,2,1,11,65
35,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,2,1,11,45
36,75,1,True,0,0,1,0,0.00,0.03,0.49,0.03,2,2,1,11,45
37,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,2,1,11,50
38,25,0,True,0,0,2,0,0.10,0.14,0.51,0.24,1,2,1,11,60
39,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,2,1,11,40
40,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,2,1,11,40
41,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,2,1,11,55
42,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,2,1,11,50
43,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,2,1,11,40
44,90,1,True,0,0,2,0,0.00,0.01,0.87,0.01,1,2,1,11,45
45,14,0,True,0,0,1,0,0.00,0.09,0.38,0.09,1,2,1,11,50
46,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,2,1,11,40
47,90,1,True,0,0,2,0,0.00,0.00,0.87,0.00,1,2,1,11,50
48,64,1,True,0,0,0,1,0.00,0.01,0.36,0.01,3,2,1,11,55
49,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,2,1,11,45
50,74,0,True,0,0,2,0,0.00,0.01,0.75,0.01,1,2,1,11,40
51,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,2,1,11,45
52,90,1,True,0,0,2,0,0.00,0.01,0.87,0.01,1,2,1,11,45
53,25,0,True,0,0,2,0,0.03,0.01,0.51,0.04,1,2,1,11,55
54,90,1,True,0,0,2,0,0.11,0.07,0.87,0.18,2,2,1,11,50
55,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,2,1,11,40
56,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,2,1,11,40
57,90,1,True,0,0,2,0,0.00,0.04,0.87,0.04,2,2,1,11,55
58,64,1,True,0,0,0,1,0.87,0.00,0.36,0.87,2,2,1,11,90
59,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,2,15,12,45
60,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,2,15,12,50
61,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,2,15,12,45
62,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,2,15,12,50
63,63,1,True,0,0,0,1,0.00,0.03,0.25,0.03,2,2,15,12,50
64,90,1,True,0,0,1,0,0.00,0.30,1.61,0.30,2,2,15,12,50
65,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,2,15,12,55
66,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,2,15,12,50
67,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,2,15,12,45
68,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,2,15,12,40
69,5,0,True,0,0,0,0,0.00,0.00,0.06,0.00,1,2,15,12,45
70,90,1,True,0,0,1,0,0.00,0.01,1.61,0.01,2,2,15,12,45
71,71,1,True,0,0,0,1,0.04,0.13,0.59,0.17,3,2,15,12,54
72,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,2,15,12,45
73,90,1,True,0,0,1,0,0.00,0.00,1.61,0.00,3,2,15,12,45
74,18,0,True,0,0,1,0,0.26,0.00,1.03,0.26,1,2,15,12,50
75,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,2,15,12,40
76,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,2,15,12,50
77,26,0,True,0,0,1,0,0.02,0.01,1.36,0.03,1,2,15,12,50
78,90,1,True,0,1,1,0,0.27,1.23,1.61,1.50,5,2,15,12,55
79,90,1,True,0,0,1,0,0.00,0.03,1.61,0.03,1,2,15,12,50
80,18,0,True,0,0,1,0,0.04,0.05,1.03,0.09,1,2,15,12,50
81,4,0,True,0,0,0,0,0.00,0.00,0.06,0.00,1,2,15,12,45
