player_id,minutes,in_starting_xi,was_home,goals_scored,assists,goals_conceded,clean_sheets,xG,xA,xGC,xGI,total_points,gameweek,opponent_team_id,fixture,value
1,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,14,14,131,54
2,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,14,14,131,68
3,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,14,14,131,62
4,90,1,True,0,0,0,1,0.25,0.02,0.22,0.27,2,14,14,131,79
5,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,14,14,131,40
6,90,1,True,1,0,0,1,0.16,0.06,0.22,0.22,14,14,14,131,55
7,1,0,True,0,0,0,0,0.00,0.00,0.00,0.00,1,14,14,131,47
8,90,1,True,0,0,0,1,0.00,0.00,0.22,0.00,6,14,14,131,48
9,70,1,True,0,0,0,1,0.17,0.00,0.14,0.17,3,14,14,131,68
10,70,1,True,0,0,1,0,0.00,0.03,1.27,0.03,2,14,5,135,50
11,1,0,False,0,0,0,0,0.00,0.00,0.00,0.00,1,14,10,136,59
12,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,14,14,131,45
13,89,1,True,0,0,0,1,0.12,0.32,0.22,0.44,3,14,14,131,83
14,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,14,6,140,44
15,90,1,True,0,0,0,1,0.00,0.00,0.22,0.00,6,14,14,131,55
16,90,1,True,0,1,0,1,0.08,0.41,0.22,0.49,7,14,14,131,62
17,90,1,True,0,0,0,1,0.13,0.16,0.22,0.29,3,14,14,131,104
18,90,1,True,1,0,0,1,0.69,0.01,0.22,0.70,15,14,14,131,60
19,70,1,True,0,0,1,0,0.00,0.01,1.27,0.01,2,14,5,135,57
20,90,1,True,0,1,0,1,0.37,0.35,0.22,0.72,6,14,14,131,50
21,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,14,14,131,43
22,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,14,14,131,48
23,19,0,True,0,0,0,0,0.05,0.01,0.08,0.06,1,14,14,131,68
24,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,14,14,131,61
25,70,1,True,0,0,0,1,0.06,0.01,0.14,0.07,5,14,14,131,48
26,90,1,False,0,0,3,0,0.03,0.01,2.41,0.04,1,14,13,138,44
27,71,1,True,0,0,3,0,0.10,0.04,3.97,0.14,2,14,6,140,50
28,64,1,True,0,0,1,0,0.09,0.28,0.76,0.37,2,14,4,132,62
29,20,0,True,0,0,0,0,0.03,0.00,0.27,0.03,1,14,4,132,52
30,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,14,4,132,49
