player_id,minutes,in_starting_xi,was_home,goals_scored,assists,goals_conceded,clean_sheets,xG,xA,xGC,xGI,total_points,gameweek,opponent_team_id,fixture,value
1,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,7,17,61,54
2,59,1,True,0,0,1,0,0.38,0.06,0.32,0.44,1,7,17,61,68
3,90,1,True,0,0,1,0,0.20,0.04,0.65,0.24,2,7,17,61,62
4,90,1,True,1,0,1,0,0.77,0.04,0.65,0.81,8,7,17,61,82
5,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,7,17,61,40
6,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,7,17,61,55
7,60,1,True,0,0,1,0,0.04,0.14,0.32,0.18,2,7,17,61,49
8,1,0,True,0,0,0,0,0.00,0.00,0.04,0.00,1,7,17,61,48
9,30,0,True,1,0,0,0,0.41,0.04,0.33,0.45,6,7,17,61,70
10,13,0,False,0,1,1,0,0.00,0.17,0.23,0.17,4,7,13,69,50
11,90,1,True,0,0,1,0,0.07,0.01,1.40,0.08,1,7,12,66,59
12,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,7,17,61,45
13,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,7,17,61,82
14,90,1,False,0,0,3,0,0.00,0.01,2.83,0.01,2,7,1,61,44
15,90,1,True,0,0,1,0,0.00,0.00,0.65,0.00,2,7,17,61,56
16,90,1,True,0,0,1,0,0.14,0.20,0.65,0.34,2,7,17,61,63
17,90,1,True,1,2,1,0,0.31,0.93,0.65,1.24,16,7,17,61,101
18,90,1,True,0,0,1,0,0.00,0.03,0.65,0.03,2,7,17,61,60
19,25,0,False,0,0,1,0,0.00,0.01,0.23,0.01,1,7,13,69,58
20,83,1,True,0,0,1,0,0.11,0.05,0.61,0.16,2,7,17,61,50
21,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,7,17,61,44
22,6,0,True,0,0,0,0,0.18,0.00,0.04,0.18,1,7,17,61,48
23,30,0,True,0,0,0,0,0.00,0.07,0.33,0.07,1,7,17,61,69
24,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,7,17,61,64
25,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,7,17,61,48
26,81,1,False,0,0,1,0,0.01,0.08,1.24,0.09,2,7,6,65,44
