player_id,minutes,in_starting_xi,was_home,goals_scored,assists,goals_conceded,clean_sheets,xG,xA,xGC,xGI,total_points,gameweek,opponent_team_id,fixture,value
1,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,3,5,21,54
2,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,3,5,21,68
3,90,1,True,0,0,1,0,0.12,0.01,1.83,0.13,2,3,5,21,60
4,90,1,True,1,0,1,0,0.77,0.05,1.83,0.82,8,3,5,21,81
5,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,3,5,21,40
6,79,1,True,0,0,1,0,0.00,0.02,1.55,0.02,1,3,5,21,55
7,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,3,5,21,49
8,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,3,5,21,49
9,16,0,True,0,0,0,0,0.00,0.00,0.65,0.00,1,3,5,21,70
10,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,3,10,25,50
11,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,3,6,23,59
12,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,3,5,21,45
13,73,1,True,0,0,1,0,0.18,0.08,1.18,0.26,2,3,5,21,84
14,90,1,False,0,0,3,0,0.00,0.00,2.78,0.00,2,3,4,22,44
15,90,1,True,0,0,1,0,0.00,0.01,1.83,0.01,2,3,5,21,55
16,48,1,True,0,0,1,0,0.03,0.03,0.08,0.06,-2,3,5,21,64
17,90,1,True,0,1,1,0,0.95,0.20,1.83,1.15,6,3,5,21,101
18,90,1,True,0,0,1,0,0.00,0.01,1.83,0.01,2,3,5,21,60
19,71,1,False,0,0,1,0,0.17,0.01,0.36,0.18,2,3,10,25,56
20,90,1,True,0,0,1,0,0.00,0.00,1.83,0.00,1,3,5,21,50
21,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,3,5,21,44
22,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,3,5,21,49
23,58,1,True,0,0,1,0,0.03,0.08,0.93,0.11,1,3,5,21,69
24,90,1,True,0,0,1,0,0.04,0.00,1.83,0.04,2,3,5,21,65
25,10,0,True,0,0,0,0,0.00,0.00,0.28,0.00,1,3,5,21,50
26,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,3,20,29,44
27,45,0,False,0,0,2,0,0.00,0.00,1.81,0.00,1,3,4,22,50
28,15,1,False,0,0,0,0,0.00,0.01,0.00,0.01,1,3,11,26,65
29,28,0,False,0,0,1,0,0.00,0.05,0.28,0.05,1,3,11,26,54
30,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,3,11,26,49
31,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,3,11,26,54
32,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,3,11,26,45
33,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,3,11,26,45
34,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,3,11,26,65
35,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,3,11,26,45
36,90,1,False,0,1,1,0,0.00,0.10,0.45,0.10,7,3,11,26,45
37,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,3,11,26,50
38,29,0,False,1,0,1,0,0.23,0.00,0.28,0.23,7,3,11,26,60
39,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,3,11,26,40
40,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,3,11,26,40
41,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,3,11,26,54
42,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,3,11,26,50
43,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,3,11,26,40
44,90,1,False,0,0,1,0,0.00,0.00,0.45,0.00,2,3,11,26,45
45,11,0,False,0,0,0,0,0.01,0.00,0.05,0.01,1,3,11,26,50
46,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,3,11,26,40
47,90,1,False,0,0,1,0,0.00,0.00,0.45,0.00,2,3,11,26,50
48,90,1,False,0,0,1,0,0.09,0.01,0.45,0.10,1,3,11,26,55
49,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,3,11,26,44
50,11,0,False,0,0,0,0,0.00,0.01,0.05,0.01,1,3,11,26,40
51,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,3,11,26,45
52,90,1,False,0,0,1,0,0.00,0.00,0.45,0.00,2,3,11,26,45
53,63,0,False,0,0,1,0,0.06,0.55,0.40,0.61,2,3,11,26,55
54,90,1,False,0,0,1,0,0.00,0.20,0.45,0.20,2,3,11,26,51
55,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,3,11,26,40
56,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,3,11,26,40
57,90,1,False,0,0,1,0,0.00,0.30,0.45,0.30,1,3,11,26,55
58,60,1,False,0,1,0,1,0.71,0.01,0.17,0.72,5,3,11,26,90
59,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,3,8,24,45
60,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,3,8,24,50
61,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,3,8,24,45
62,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,3,8,24,49
63,65,1,False,0,0,2,0,0.00,0.02,1.71,0.02,2,3,8,24,49
64,90,1,False,1,0,2,0,0.19,0.02,1.97,0.21,7,3,8,24,50
65,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,3,8,24,54
66,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,3,8,24,50
67,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,3,8,24,45
68,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,3,8,24,40
69,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,3,8,24,45
70,65,1,False,0,0,2,0,0.01,0.06,1.71,0.07,1,3,8,24,45
71,90,1,False,0,1,2,0,0.10,0.27,1.97,0.37,5,3,8,24,54
72,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,3,8,24,44
73,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,3,5,21,45
74,24,0,False,0,1,0,0,0.00,0.78,0.26,0.78,4,3,8,24,50
75,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,3,8,24,40
76,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,3,8,24,49
77,24,0,False,0,0,0,0,0.00,0.01,0.26,0.01,1,3,8,24,50
78,90,1,False,1,0,2,0,0.50,0.03,1.97,0.53,6,3,8,24,55
79,76,1,False,0,0,2,0,0.00,0.05,1.89,0.05,1,3,8,24,49
80,25,0,False,1,1,0,0,0.37,0.24,0.26,0.61,11,3,8,24,50
81,13,0,False,0,0,0,0,0.00,0.00,0.08,0.00,1,3,8,24,45
82,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,3,15,28,75
83,90,1,False,0,0,2,0,0.66,0.22,1.97,0.88,2,3,8,24,55
84,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,3,8,24,45
85,90,1,False,0,0,2,0,0.19,0.00,1.97,0.19,1,3,8,24,45
86,38,1,True,0,0,0,0,0.00,0.00,0.87,0.00,1,3,17,22,45
