player_id,minutes,in_starting_xi,was_home,goals_scored,assists,goals_conceded,clean_sheets,xG,xA,xGC,xGI,total_points,gameweek,opponent_team_id,fixture,value
1,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,29,6,281,54
2,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,29,6,281,65
3,90,1,True,0,0,0,1,0.00,0.01,0.36,0.01,5,29,6,281,64
4,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,29,6,281,77
5,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,29,6,281,40
6,90,1,True,0,0,0,1,0.00,0.02,0.36,0.02,9,29,6,281,56
7,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,29,6,281,47
8,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,29,6,281,48
9,78,1,True,0,0,0,1,0.08,0.09,0.26,0.17,3,29,6,281,65
10,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,29,18,285,50
12,11,0,True,0,0,0,0,0.00,0.00,0.10,0.00,1,29,6,281,46
13,89,1,True,0,1,0,1,0.09,0.21,0.36,0.30,5,29,6,281,82
14,90,1,True,0,0,2,0,0.00,0.00,0.36,0.00,1,29,20,290,44
15,90,1,True,0,0,0,1,0.00,0.00,0.36,0.00,6,29,6,281,55
16,90,1,True,0,0,0,1,0.16,0.27,0.36,0.43,3,29,6,281,62
17,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,29,6,281,102
18,90,1,True,0,0,0,1,0.00,0.01,0.36,0.01,9,29,6,281,62
19,71,1,True,0,0,0,1,0.05,0.13,0.74,0.18,3,29,18,285,51
20,90,1,True,0,0,0,1,0.00,0.01,0.36,0.01,2,29,6,281,49
21,1,0,True,0,0,0,0,0.00,0.00,0.00,0.00,1,29,6,281,43
22,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,29,6,281,48
23,90,1,True,0,0,0,1,0.22,0.06,0.36,0.28,3,29,6,281,68
24,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,29,6,281,61
25,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,29,6,281,48
26,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,29,10,286,42
27,21,0,True,0,0,0,0,0.00,0.00,0.13,0.00,1,29,20,290,49
59,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,29,4,283,43
60,78,1,True,0,0,2,0,0.00,0.03,0.78,0.03,2,29,4,283,49
61,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,29,4,283,45
62,11,0,True,0,0,0,0,0.46,0.03,0.06,0.49,1,29,4,283,49
63,66,1,True,0,0,1,0,0.11,0.11,0.55,0.22,2,29,4,283,49
64,90,1,True,0,0,2,0,0.00,0.17,0.83,0.17,2,29,4,283,50
65,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,29,4,283,54
66,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,29,4,283,50
67,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,29,4,283,45
68,11,0,True,0,0,0,0,0.01,0.04,0.06,0.05,0,29,4,283,39
69,5,0,True,0,0,0,0,0.00,0.00,0.06,0.00,1,29,4,283,45
70,90,1,True,0,1,2,0,0.02,0.05,0.83,0.07,4,29,4,283,52
71,78,1,True,0,0,2,0,0.00,0.48,0.78,0.48,2,29,4,283,62
72,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,29,4,283,44
73,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,29,6,281,41
74,5,0,True,0,0,0,0,0.00,0.00,0.06,0.00,1,29,4,283,51
75,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,29,4,283,40
76,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,29,4,283,48
77,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,29,4,283,47
78,90,1,True,0,0,2,0,0.44,0.07,0.83,0.51,1,29,4,283,57
79,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,29,4,283,46
80,18,0,True,0,0,1,0,0.00,0.37,0.23,0.37,1,29,4,283,48
81,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,29,4,283,44
82,90,1,False,0,0,2,0,0.61,0.00,0.97,0.61,2,29,9,285,73
83,90,1,True,0,0,2,0,0.16,0.06,0.83,0.22,1,29,4,283,54
84,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,29,4,283,44
85,84,1,True,0,0,2,0,0.00,0.01,0.78,0.01,1,29,4,283,44
86,71,1,False,0,0,1,0,0.00,0.06,1.11,0.06,2,29,3,283,44
87,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,29,3,283,44
88,90,1,False,0,0,1,0,0.00,0.00,1.67,0.00,2,29,3,283,45
89,84,1,False,0,0,1,0,0.07,0.05,1.60,0.12,2,29,3,283,51
90,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,29,3,283,48
91,90,1,False,0,0,1,0,0.00,0.00,1.67,0.00,3,29,3,283,44
92,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,29,3,283,43
93,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,29,3,283,43
94,71,1,False,0,0,1,0,0.10,0.06,1.11,0.16,0,29,3,283,49
95,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,29,3,283,53
96,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,29,3,283,39
97,5,0,False,0,0,0,0,0.00,0.00,0.07,0.00,1,29,3,283,44
98,90,1,False,0,0,1,0,0.00,0.04,1.67,0.04,2,29,3,283,50
99,90,1,False,0,1,1,0,0.12,0.32,1.67,0.44,6,29,3,283,81
100,5,0,False,0,0,0,0,0.00,0.00,0.07,0.00,1,29,3,283,42
101,90,1,False,1,0,1,0,0.18,0.12,1.67,0.30,10,29,3,283,48
102,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,29,3,283,49
103,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,29,3,283,45
104,90,1,False,0,0,1,0,0.00,0.00,1.67,0.00,2,29,3,283,44
105,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,29,3,283,43
106,84,1,False,0,0,1,0,0.20,0.02,1.60,0.22,2,29,3,283,51
107,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,29,3,283,59
108,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,29,3,283,73
109,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,29,3,283,39
110,90,1,False,1,0,1,0,0.17,0.08,1.67,0.25,8,29,3,283,65
111,18,0,False,0,0,0,0,0.00,0.00,0.55,0.00,1,29,3,283,44
112,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,29,3,283,45
113,7,0,False,0,0,0,0,0.00,0.00,0.00,0.00,1,29,13,288,51
114,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,29,13,288,45
115,86,1,False,0,0,2,0,0.46,0.04,1.72,0.50,1,29,13,288,50
116,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,29,13,288,40
117,26,0,True,0,0,2,0,0.23,0.00,0.22,0.23,1,29,14,287,46
118,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,29,13,288,45
