player_id,minutes,in_starting_xi,was_home,goals_scored,assists,goals_conceded,clean_sheets,xG,xA,xGC,xGI,total_points,gameweek,opponent_team_id,fixture,value
1,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,12,16,111,54
2,90,1,True,0,0,0,1,0.15,0.05,0.33,0.20,1,12,16,111,68
3,90,1,True,0,0,0,1,0.07,0.02,0.33,0.09,6,12,16,111,61
4,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,12,16,111,80
5,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,12,16,111,40
6,87,1,True,0,0,0,1,0.05,0.05,0.27,0.10,6,12,16,111,55
7,45,1,True,0,0,0,0,0.00,0.09,0.12,0.09,0,12,16,111,48
8,2,0,True,0,0,0,0,0.00,0.00,0.06,0.00,1,12,16,111,48
9,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,12,16,111,69
10,70,1,True,0,0,2,0,0.00,0.12,0.91,0.12,2,12,20,115,50
11,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,12,2,112,59
12,8,0,True,1,0,0,0,0.10,0.02,0.06,0.12,6,12,16,111,45
13,81,1,True,0,1,0,1,0.26,0.15,0.27,0.41,6,12,16,111,82
14,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,12,12,120,44
15,90,1,True,0,0,0,1,0.00,0.00,0.33,0.00,6,12,16,111,55
16,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,12,16,111,63
17,82,1,True,1,1,0,1,0.29,0.24,0.27,0.53,13,12,16,111,101
18,90,1,True,0,0,0,1,0.00,0.02,0.33,0.02,7,12,16,111,60
19,58,1,True,0,0,2,0,0.00,0.02,0.76,0.02,1,12,20,115,58
20,45,0,True,1,0,0,0,0.06,0.01,0.21,0.07,8,12,16,111,50
21,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,12,16,111,43
22,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,12,16,111,48
23,90,1,True,0,0,0,1,0.18,0.11,0.33,0.29,3,12,16,111,69
24,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,12,16,111,62
25,23,0,True,0,0,0,0,0.00,0.00,0.17,0.00,1,12,16,111,48
26,71,1,False,0,0,2,0,0.00,0.00,0.96,0.00,1,12,1,111,44
27,13,0,True,0,0,1,0,0.00,0.00,1.19,0.00,1,12,12,120,50
28,81,1,True,0,0,2,0,0.05,0.54,1.23,0.59,2,12,7,112,63
29,90,1,True,1,0,2,0,0.24,0.09,1.26,0.33,9,12,7,112,52
30,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,12,7,112,49
31,8,0,True,0,0,0,0,0.00,0.00,0.02,0.00,0,12,7,112,52
32,45,0,True,0,0,0,0,0.00,0.02,0.43,0.02,1,12,7,112,44
33,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,12,7,112,45
34,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,12,7,112,65
35,90,1,True,0,0,2,0,0.06,0.01,1.26,0.07,0,12,7,112,45
36,21,0,True,0,0,0,0,0.00,0.00,0.24,0.00,1,12,7,112,47
37,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,12,7,112,50
38,21,0,True,0,0,0,0,0.02,0.00,0.24,0.02,1,12,7,112,59
39,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,12,7,112,40
40,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,12,7,112,40
41,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,12,7,112,54
42,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,12,7,112,50
43,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,12,7,112,40
44,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,12,7,112,44
45,68,1,True,0,0,2,0,0.06,0.04,1.01,0.10,0,12,7,112,47
46,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,12,7,112,40
47,90,1,True,0,0,2,0,0.00,0.00,1.26,0.00,2,12,7,112,50
