player_id,minutes,in_starting_xi,was_home,goals_scored,assists,goals_conceded,clean_sheets,xG,xA,xGC,xGI,total_points,gameweek,opponent_team_id,fixture,value
1,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,1,20,2,55
2,5,0,True,0,0,0,0,0.00,0.00,0.15,0.00,0,1,20,2,70
3,90,1,True,0,0,0,1,0.12,0.02,0.47,0.14,6,1,20,2,60
4,90,1,True,1,1,0,1,0.45,0.04,0.47,0.49,12,1,20,2,80
5,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,1,20,2,40
6,21,0,True,0,0,0,0,0.02,0.01,0.15,0.03,1,1,20,2,55
7,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,1,20,2,50
8,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,1,20,2,50
9,90,1,True,0,0,0,1,0.08,0.19,0.47,0.27,3,1,20,2,70
10,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,1,20,2,50
11,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,1,20,2,60
12,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,1,20,2,45
13,90,1,True,0,0,0,1,0.02,0.06,0.47,0.08,3,1,20,2,85
14,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,1,20,2,45
15,90,1,True,0,0,0,1,0.00,0.00,0.47,0.00,8,1,20,2,55
16,84,1,True,0,0,0,1,0.09,0.05,0.32,0.14,3,1,20,2,65
17,79,1,True,1,1,0,1,0.35,0.37,0.32,0.72,12,1,20,2,100
18,90,1,True,0,0,0,1,0.00,0.00,0.47,0.00,6,1,20,2,60
19,63,1,False,0,0,0,1,0.00,0.00,1.50,0.00,3,1,14,1,55
20,90,1,True,0,0,0,1,0.06,0.06,0.47,0.12,3,1,20,2,50
21,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,1,20,2,45
22,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,1,20,2,50
23,10,0,True,0,0,0,0,0.00,0.00,0.15,0.00,1,1,20,2,70
24,90,1,True,0,0,0,1,0.07,0.06,0.47,0.13,6,1,20,2,65
25,68,1,True,0,0,0,1,0.00,0.04,0.32,0.04,6,1,20,2,50
26,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,1,19,7,45
27,19,0,False,0,0,0,0,0.19,0.00,0.00,0.19,1,1,15,5,50
28,73,1,False,0,0,1,0,0.21,0.21,1.39,0.42,1,1,19,7,65
29,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,1,19,7,55
30,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,1,19,7,50
31,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,1,19,7,55
32,81,1,False,0,0,1,0,0.00,0.01,1.41,0.01,2,1,19,7,45
33,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,1,19,7,45
34,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,1,19,7,65
35,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,1,19,7,45
36,73,1,False,0,0,1,0,0.00,0.13,1.39,0.13,2,1,19,7,45
37,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,1,19,7,50
38,28,0,False,1,0,0,0,0.38,0.00,1.17,0.38,6,1,19,7,60
39,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,1,19,7,40
40,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,1,19,7,40
41,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,1,19,7,55
42,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,1,19,7,50
43,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,1,19,7,40
44,90,1,False,0,0,1,0,0.07,0.01,2.46,0.08,2,1,19,7,45
45,16,0,False,0,0,0,0,0.00,0.04,1.06,0.04,1,1,19,7,50
46,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,1,19,7,40
47,90,1,False,0,0,1,0,0.00,0.00,2.46,0.00,3,1,19,7,50
48,61,1,False,0,0,1,0,0.30,0.01,1.28,0.31,2,1,19,7,55
49,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,1,19,7,45
50,8,0,False,0,0,0,0,0.00,0.00,1.04,0.00,1,1,19,7,40
51,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,1,19,7,45
52,90,1,False,0,0,1,0,0.00,0.01,2.46,0.01,2,1,19,7,45
53,28,0,False,0,1,0,0,0.06,0.13,1.17,0.19,4,1,19,7,55
