player_id,minutes,in_starting_xi,was_home,goals_scored,assists,goals_conceded,clean_sheets,xG,xA,xGC,xGI,total_points,gameweek,oppeonent_team_id,fixture,value
20,90,1,True,0,0,2,0,0.00,0.02,1.75,0.02,2,33,7,331,49
21,17,0,False,0,0,0,0,0.00,0.00,0.04,0.00,1,33,10,326,43
21,4,0,True,0,0,0,0,0.00,0.01,0.10,0.01,1,33,7,331,43
22,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,10,326,48
22,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,33,7,331,48
23,83,1,False,2,0,0,1,0.38,0.26,0.13,0.64,16,33,10,326,67
23,90,1,True,1,0,2,0,0.64,0.02,1.75,0.66,8,33,7,331,67
24,90,1,False,0,0,0,1,0.02,0.10,0.17,0.12,6,33,10,326,61
24,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,33,7,331,61
25,90,1,False,0,1,0,1,0.10,0.11,0.17,0.21,11,33,10,326,48
25,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,33,7,331,48
26,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,18,329,42
27,21,0,False,0,0,0,0,0.00,0.02,0.17,0.02,1,33,19,330,49
28,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,33,15,321,62
28,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,13,336,62
29,8,0,True,0,0,0,0,0.01,0.01,0.00,0.02,1,33,15,321,52
29,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,13,336,52
30,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,33,15,321,49
30,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,13,336,49
31,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,33,15,321,51
31,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,13,336,51
32,90,1,True,0,0,1,0,0.00,0.00,1.00,0.00,2,33,15,321,44
32,60,1,False,0,0,1,0,0.00,0.00,0.77,0.00,2,33,13,336,44
33,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,33,15,321,45
33,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,13,336,45
34,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,33,15,321,65
34,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,13,336,65
35,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,33,15,321,45
35,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,13,336,45
36,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,33,15,321,45
36,90,1,False,0,0,2,0,0.00,0.17,1.33,0.17,0,33,13,336,45
37,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,33,15,321,50
37,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,13,336,50
38,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,33,15,321,57
38,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,13,336,57
39,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,33,15,321,40
39,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,13,336,40
40,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,33,15,321,39
40,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,13,336,39
41,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,33,15,321,54
41,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,13,336,54
42,81,1,True,0,0,1,0,0.01,0.28,1.00,0.29,2,33,15,321,50
42,90,1,False,0,0,2,0,0.00,0.01,1.33,0.01,2,33,13,336,50
43,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,33,15,321,40
43,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,13,336,40
44,90,1,True,0,0,1,0,0.00,0.01,1.00,0.01,2,33,15,321,44
44,90,1,False,0,0,2,0,0.07,0.00,1.33,0.07,1,33,13,336,44
45,90,1,True,1,0,1,0,0.31,0.15,1.00,0.46,8,33,15,321,45
45,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,13,336,45
46,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,33,15,321,40
46,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,13,336,40
47,90,1,True,0,0,1,0,0.00,0.00,1.00,0.00,2,33,15,321,50
47,90,1,False,0,0,2,0,0.00,0.00,1.33,0.00,2,33,13,336,50
48,71,1,True,0,0,1,0,0.42,0.01,0.69,0.43,2,33,15,321,52
48,29,0,False,0,0,1,0,0.00,0.00,0.57,0.00,1,33,13,336,52
49,90,1,True,0,0,1,0,0.04,0.00,1.00,0.04,2,33,15,321,44
49,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,13,336,44
50,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,33,15,321,39
50,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,13,336,39
51,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,33,15,321,45
51,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,13,336,45
52,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,33,15,321,42
52,90,1,False,0,0,2,0,0.00,0.01,1.33,0.01,1,33,13,336,42
53,18,0,True,0,0,0,0,0.08,0.04,0.31,0.12,0,33,15,321,54
53,60,1,False,0,1,1,0,0.00,0.01,0.77,0.01,5,33,13,336,54
54,81,1,True,0,1,1,0,0.32,0.14,1.00,0.46,6,33,15,321,57
54,85,1,False,0,0,1,0,0.00,0.11,0.91,0.11,1,33,13,336,57
55,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,33,15,321,40
55,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,13,336,40
56,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,33,15,321,40
56,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,13,336,40
57,90,1,True,0,1,1,0,0.08,0.13,1.00,0.21,7,33,15,321,55
57,90,1,False,0,0,2,0,0.00,0.01,1.33,0.01,2,33,13,336,55
58,82,1,True,1,1,1,0,0.44,0.07,1.00,0.51,12,33,15,321,89
58,14,0,False,0,0,1,0,0.00,0.01,0.42,0.01,0,33,13,336,89
59,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,7,323,43
60,60,1,False,0,0,0,1,0.00,0.01,0.13,0.01,2,33,7,323,49
61,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,7,323,45
62,21,0,False,0,0,0,0,0.00,0.04,0.20,0.04,1,33,7,323,49
63,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,7,323,49
64,45,0,False,0,0,0,0,0.00,0.02,0.24,0.02,1,33,7,323,50
65,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,7,323,54
66,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,7,323,50
67,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,7,323,45
68,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,7,323,39
69,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,7,323,45
70,90,1,False,0,0,0,1,0.00,0.07,0.37,0.07,8,33,7,323,53
71,90,1,False,0,0,0,1,0.00,0.19,0.37,0.19,2,33,7,323,60
72,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,7,323,44
73,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,10,326,41
73,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,33,7,331,41
74,68,1,False,0,0,0,1,0.24,0.01,0.17,0.25,2,33,7,323,47
75,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,7,323,40
76,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,7,323,48
77,45,1,False,0,0,0,0,0.03,0.00,0.13,0.03,0,33,7,323,47
78,90,1,False,0,0,0,1,0.12,0.11,0.37,0.23,3,33,7,323,57
79,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,7,323,46
80,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,7,323,48
81,83,1,False,0,0,0,1,0.05,0.07,0.37,0.12,6,33,7,323,44
82,23,0,True,0,0,0,0,0.00,0.00,0.00,0.00,1,33,16,329,73
83,29,0,False,0,0,0,0,0.04,0.04,0.24,0.08,1,33,7,323,54
84,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,7,323,44
85,90,1,False,0,0,0,1,0.00,0.05,0.37,0.05,9,33,7,323,44
86,24,0,True,0,0,1,0,0.00,0.01,0.85,0.01,1,33,5,322,44
87,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,33,5,322,44
88,90,1,True,0,0,2,0,0.15,0.00,1.43,0.15,0,33,5,322,45
89,86,1,True,0,0,2,0,0.00,0.23,1.36,0.23,2,33,5,322,50
90,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,33,5,322,48
91,90,1,True,0,0,2,0,0.00,0.00,1.43,0.00,1,33,5,322,44
92,14,0,True,0,0,1,0,0.00,0.00,0.85,0.00,1,33,5,322,43
93,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,33,5,322,43
94,3,0,True,0,0,0,0,0.00,0.04,0.07,0.04,1,33,5,322,48
95,14,0,True,0,1,1,0,0.00,0.14,0.85,0.14,3,33,5,322,53
96,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,33,5,322,39
97,19,0,True,0,0,0,0,0.00,0.00,0.07,0.00,1,33,5,322,44
98,75,1,True,0,1,1,0,0.00,0.16,0.59,0.16,5,33,5,322,50
99,90,1,True,2,1,2,0,0.60,0.62,1.43,1.22,18,33,5,322,79
100,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,33,5,322,42
101,90,1,True,1,0,2,0,0.44,0.03,1.43,0.47,7,33,5,322,48
102,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,33,5,322,49
103,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,33,5,322,45
104,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,33,5,322,44
105,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,33,5,322,43
106,86,1,True,0,0,2,0,0.35,0.10,1.36,0.45,2,33,5,322,51
107,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,33,5,322,59
108,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,33,5,322,73
109,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,33,5,322,39
110,90,1,True,1,1,2,0,0.60,0.03,1.43,0.63,11,33,5,322,65
111,75,1,True,0,0,1,0,0.00,0.02,0.59,0.02,2,33,5,322,43
112,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,33,5,322,45
113,1,0,False,0,0,1,0,0.00,0.00,0.30,0.00,1,33,4,322,51
114,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,4,322,45
115,76,1,False,0,0,3,0,0.00,0.03,1.88,0.03,2,33,4,322,50
116,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,4,322,40
117,29,0,True,0,0,1,0,0.17,0.04,0.96,0.21,1,33,12,327,45
118,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,4,322,45
119,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,4,322,49
120,90,1,False,0,0,4,0,0.00,0.05,2.17,0.05,0,33,4,322,42
121,45,1,True,0,0,2,0,0.02,0.01,1.86,0.03,1,33,1,326,54
122,90,1,False,0,0,4,0,0.00,0.20,2.17,0.20,-1,33,4,322,49
123,4,0,True,0,0,1,0,0.00,0.00,0.14,0.00,1,33,17,330,55
124,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,4,322,50
125,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,4,322,65
126,90,1,False,0,1,4,0,0.05,0.01,2.17,0.06,5,33,4,322,49
127,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,4,322,50
128,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,4,322,43
129,60,1,False,0,0,4,0,0.03,0.20,1.58,0.23,-1,33,4,322,56
130,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,4,322,45
131,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,4,322,44
132,25,0,False,0,0,1,0,0.00,0.01,0.32,0.01,1,33,4,322,65
133,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,4,322,45
134,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,4,322,50
135,64,1,False,0,0,3,0,0.18,0.06,1.86,0.24,2,33,4,322,49
136,25,0,False,1,0,1,0,0.71,0.01,0.32,0.72,6,33,4,322,64
137,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,4,322,44
138,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,4,322,45
139,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,4,322,40
140,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,4,322,44
141,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,4,322,49
142,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,4,322,40
143,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,4,322,55
144,90,1,False,0,0,4,0,0.00,0.05,2.17,0.05,-1,33,4,322,45
145,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,4,322,43
146,90,1,False,0,0,4,0,0.00,0.00,2.17,0.00,1,33,4,322,46
147,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,4,322,43
148,76,1,False,1,0,3,0,0.22,0.06,1.88,0.28,5,33,4,322,55
149,88,1,False,0,1,3,0,0.00,0.33,1.88,0.33,6,33,4,322,47
150,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,9,325,45
151,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,9,325,45
152,90,1,False,0,0,0,1,0.00,0.00,0.37,0.00,6,33,7,323,46
153,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,9,325,42
154,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,9,325,39
155,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,9,325,39
156,62,1,True,0,0,0,1,0.00,0.00,0.23,0.00,2,33,13,324,53
157,90,1,False,0,0,1,0,0.00,0.03,0.25,0.03,1,33,9,325,49
158,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,9,325,44
159,90,1,False,0,0,1,0,0.00,0.02,0.25,0.02,2,33,9,325,44
160,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,33,3,323,46
160,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,1,331,46
161,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,9,325,47
162,90,1,False,0,0,1,0,0.29,0.00,0.25,0.29,1,33,9,325,44
163,90,1,False,0,0,1,0,0.05,0.03,0.25,0.08,1,33,9,325,54
164,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,9,325,54
165,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,9,325,49
166,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,9,325,55
167,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,33,15,321,42
167,29,0,False,0,0,1,0,0.00,0.00,0.57,0.00,1,33,13,336,42
168,90,1,False,0,1,1,0,0.00,0.43,0.25,0.43,5,33,9,325,47
169,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,9,325,59
170,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,9,325,40
171,43,0,False,0,0,0,0,0.02,0.02,0.15,0.04,1,33,9,325,49
172,45,1,False,0,0,1,0,0.03,0.04,0.07,0.07,1,33,9,325,48
173,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,9,325,43
174,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,9,325,45
175,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,9,325,63
176,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,9,325,45
177,45,1,False,0,0,1,0,0.00,0.12,0.07,0.12,1,33,9,325,60
178,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,9,325,47
179,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,9,325,61
180,77,1,False,0,0,1,0,0.05,0.18,0.18,0.23,2,33,9,325,77
181,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,9,325,57
182,90,1,False,0,0,1,0,0.08,0.02,0.25,0.10,2,33,9,325,106
183,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,9,325,44
184,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,9,325,44
185,90,1,False,0,0,1,0,0.00,0.00,0.25,0.00,2,33,9,325,45
186,17,0,False,0,0,0,0,0.00,0.06,0.04,0.06,1,33,10,326,67
186,59,1,True,0,0,1,0,0.00,0.02,1.18,0.02,1,33,7,331,67
187,1,0,False,0,0,0,0,0.00,0.00,0.03,0.00,1,33,9,325,42
188,90,1,False,1,0,1,0,0.07,0.02,0.91,0.09,10,33,19,330,44
189,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,9,325,43
190,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,33,3,323,45
190,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,1,331,45
191,90,1,True,0,0,2,0,0.00,0.02,0.90,0.02,1,33,6,325,42
192,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,33,12,327,51
193,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,33,3,323,48
193,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,1,331,48
194,45,1,True,0,0,0,0,0.00,0.49,0.39,0.49,-2,33,3,323,44
194,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,1,331,44
195,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,33,3,323,43
195,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,1,331,43
196,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,33,3,323,43
196,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,1,331,43
197,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,33,3,323,45
197,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,1,331,45
198,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,33,12,327,51
199,45,1,True,0,0,0,0,0.04,0.05,0.39,0.09,1,33,3,323,69
199,62,1,False,1,0,2,0,0.24,0.34,0.84,0.58,9,33,1,331,69
200,90,1,True,0,0,0,1,0.00,0.01,0.72,0.01,6,33,3,323,47
200,90,1,False,0,0,2,0,0.15,0.01,1.22,0.16,1,33,1,331,47
201,90,1,True,0,0,0,1,0.00,0.00,0.72,0.00,9,33,3,323,46
201,90,1,False,0,0,2,0,0.00,0.00,1.22,0.00,1,33,1,331,46
202,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,33,3,323,42
202,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,1,331,42
203,90,1,True,0,0,0,1,0.06,0.00,0.72,0.06,3,33,3,323,49
203,27,0,False,0,0,0,0,0.00,0.00,0.38,0.00,1,33,1,331,49
204,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,14,328,41
205,15,0,True,0,0,0,0,0.00,0.00,0.05,0.00,1,33,3,323,51
205,90,1,False,0,0,2,0,0.06,0.05,1.22,0.11,2,33,1,331,51
206,45,0,True,0,0,0,0,0.00,0.02,0.34,0.02,0,33,3,323,48
206,90,1,False,0,0,2,0,0.00,0.05,1.22,0.05,2,33,1,331,48
207,74,1,True,0,0,0,1,0.04,0.00,0.68,0.04,2,33,3,323,78
207,10,0,False,1,0,0,0,0.06,0.07,0.10,0.13,8,33,1,331,78
208,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,33,3,323,44
208,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,1,331,44
209,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,33,3,323,39
209,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,1,331,39
210,90,1,True,0,0,0,1,0.00,0.01,0.72,0.01,6,33,3,323,48
210,90,1,False,0,0,2,0,0.00,0.04,1.22,0.04,1,33,1,331,48
211,90,1,True,0,0,0,1,0.20,0.03,0.72,0.23,5,33,3,323,53
211,90,1,False,0,0,2,0,0.00,0.53,1.22,0.53,1,33,1,331,53
212,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,33,3,323,45
212,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,1,331,45
213,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,33,3,323,45
213,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,1,331,45
214,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,33,3,323,46
214,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,1,331,46
215,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,33,3,323,43
215,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,33,1,331,43
216,74,1,True,0,0,0,1,0.02,0.05,0.68,0.07,3,33,3,323,47
216,62,1,False,0,1,2,0,0.08,0.23,0.84,0.31,5,33,1,331,47
217,90,1,True,0,0,2,0,0.15,0.02,2.04,0.17,2,33,13,324,51
218,27,0,True,0,0,2,0,0.03,0.03,1.81,0.06,1,33,13,324,48
219,90,1,True,0,0,2,0,0.33,0.00,2.04,0.33,1,33,13,324,48
220,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,33,13,324,54
221,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,33,13,324,43
222,78,1,True,0,0,0,1,0.00,0.02,0.59,0.02,2,33,13,324,48
223,90,1,True,0,0,2,0,0.00,0.13,2.04,0.13,2,33,13,324,49
224,78,1,True,0,0,0,1,0.00,0.03,0.59,0.03,3,33,13,324,52
225,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,33,13,324,40
226,11,0,True,0,0,2,0,0.00,0.00,1.45,0.00,0,33,13,324,43
227,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,33,13,324,39
228,38,0,True,0,0,2,0,0.00,0.00,1.81,0.00,-1,33,13,324,38
229,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,33,13,324,49
230,11,0,True,0,0,2,0,0.00,0.00,1.45,0.00,1,33,13,324,51
231,90,1,True,0,0,2,0,0.04,0.05,2.04,0.09,1,33,13,324,43
232,78,1,True,0,0,0,1,0.19,0.01,0.59,0.20,2,33,13,324,52
233,18,0,True,1,0,0,0,0.07,0.01,0.31,0.08,6,33,15,321,48
233,75,1,False,0,0,1,0,0.17,0.09,0.91,0.26,2,33,13,336,48
234,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,33,13,324,44
235,90,1,True,0,0,2,0,0.00,0.01,2.04,0.01,1,33,13,324,51
236,51,1,True,0,0,0,0,0.18,0.18,0.23,0.36,1,33,13,324,49
237,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,33,13,324,49
238,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,33,13,324,43
239,6,0,True,0,0,1,0,0.00,0.01,0.11,0.01,1,33,6,325,45
240,90,1,True,0,0,2,0,0.07,0.18,0.90,0.25,2,33,6,325,49
241,90,1,True,0,0,2,0,0.00,0.01,0.90,0.01,0,33,6,325,45
242,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,33,6,325,39
243,18,0,True,0,0,2,0,0.00,0.00,0.17,0.00,1,33,6,325,48
244,12,0,True,0,0,2,0,0.00,0.00,0.17,0.00,0,33,6,325,42
245,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,33,6,325,43
246,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,33,6,325,45
247,83,1,True,1,0,1,0,0.04,0.01,0.80,0.05,8,33,6,325,55
248,90,1,True,0,0,2,0,0.00,0.00,0.90,0.00,2,33,6,325,50
