player_id,minutes,in_starting_xi,was_home,goals_scored,assists,goals_conceded,clean_sheets,xG,xA,xGC,xGI,total_points,gameweek,opponent_team_id,fixture,value
10,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,34,17,339,50
14,90,1,True,0,0,2,0,0.00,0.00,2.42,0.00,2,34,9,339,44
19,24,0,False,1,0,0,0,0.28,0.02,0.02,0.30,8,34,17,339,51
26,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,34,4,338,42
27,24,0,True,0,0,2,0,0.00,0.00,1.26,0.00,1,34,9,339,49
59,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,34,14,332,43
60,90,1,True,0,0,1,0,0.00,0.15,2.52,0.15,1,34,14,332,49
61,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,34,14,332,45
62,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,34,14,332,49
63,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,34,14,332,49
64,18,0,True,0,0,1,0,0.00,0.00,1.48,0.00,1,34,14,332,50
65,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,34,14,332,54
66,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,34,14,332,50
67,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,34,14,332,45
68,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,34,14,332,39
69,1,0,True,0,0,0,0,0.00,0.00,0.00,0.00,1,34,14,332,45
70,90,1,True,0,0,1,0,0.00,0.12,2.52,0.12,2,34,14,332,53
71,71,1,True,0,0,0,1,0.03,0.07,1.04,0.10,2,34,14,332,60
72,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,34,14,332,44
74,90,1,True,0,0,1,0,0.23,0.04,2.52,0.27,2,34,14,332,47
75,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,34,14,332,40
76,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,34,14,332,48
77,71,1,True,0,0,0,1,0.00,0.02,1.04,0.02,3,34,14,332,47
78,84,1,True,1,0,0,1,0.18,0.01,1.42,0.19,9,34,14,332,57
79,5,0,True,0,0,1,0,0.00,0.00,1.10,0.00,1,34,14,332,46
80,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,34,14,332,48
81,90,1,True,0,0,1,0,0.00,0.14,2.52,0.14,1,34,14,332,44
82,67,1,False,1,0,4,0,0.26,0.00,1.88,0.26,6,34,12,335,73
83,18,0,True,0,0,1,0,0.00,0.00,1.48,0.00,1,34,14,332,54
84,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,34,14,332,44
85,90,1,True,0,0,1,0,0.09,0.00,2.52,0.09,2,34,14,332,44
86,6,0,False,0,0,0,0,0.00,0.00,0.26,0.00,0,34,16,338,44
87,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,34,16,338,44
88,90,1,False,0,1,0,1,0.01,0.22,0.97,0.23,11,34,16,338,45
89,83,1,False,0,0,0,1,0.02,0.32,0.71,0.34,3,34,16,338,49
90,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,34,16,338,48
91,90,1,False,0,1,0,1,0.00,0.00,0.97,0.00,13,34,16,338,44
92,45,0,False,0,0,0,0,0.00,0.00,0.72,0.00,1,34,16,338,43
93,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,34,16,338,43
94,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,34,16,338,48
95,22,0,False,0,0,0,0,0.00,0.00,0.42,0.00,1,34,16,338,53
96,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,34,16,338,39
97,6,0,False,0,0,0,0,0.00,0.00,0.26,0.00,1,34,16,338,44
