player_id,minutes,in_starting_xi,was_home,goals_scored,assists,goals_conceded,clean_sheets,xG,xA,xGC,xGI,total_points,gameweek,oppeonent_team_id,fixture,value,shots,SoT,SiB,tpa,npxG,cc,npxgi,npg
1,0,0,False,0,0,0,0,0.0,0.0,0.0,0.0,0,23,20,230,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0,False,0,0,0,0,0.0,0.0,0.0,0.0,0,23,20,230,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,90,1,False,0,0,0,1,0.06,0.01,0.74,0.07,7,23,20,230,64,1.0,0.0,1.0,2.0,0.1,1.0,0.2,0.0
4,90,1,False,0,0,0,1,0.53,0.0,0.74,0.53,2,23,20,230,78,3.0,1.0,3.0,7.0,0.5,0.0,0.5,0.0
5,0,0,False,0,0,0,0,0.0,0.0,0.0,0.0,0,23,20,230,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,90,1,False,0,0,0,1,0.0,0.02,0.74,0.02,5,23,20,230,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0,0,False,0,0,0,0,0.0,0.0,0.0,0.0,0,23,20,230,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0,0,False,0,0,0,0,0.0,0.0,0.0,0.0,0,23,20,230,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,86,1,False,0,0,0,1,0.0,0.02,0.74,0.02,3,23,20,230,67,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
10,0,0,True,0,0,0,0,0.0,0.0,0.0,0.0,0,23,14,225,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0,0,True,0,0,0,0,0.0,0.0,0.0,0.0,0,23,14,225,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0,0,True,0,0,0,0,0.0,0.0,0.0,0.0,0,23,14,225,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0,0,True,0,0,0,0,0.0,0.0,0.0,0.0,0,23,14,225,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0,0,True,0,0,0,0,0.0,0.0,0.0,0.0,0,23,14,225,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0,0,True,0,0,0,0,0.0,0.0,0.0,0.0,0,23,14,225,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0,0,True,0,0,0,0,0.0,0.0,0.0,0.0,0,23,14,225,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0,0,True,0,0,0,0,0.0,0.0,0.0,0.0,0,23,14,225,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0,0,True,0,0,0,0,0.0,0.0,0.0,0.0,0,23,14,225,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0,0,True,0,0,0,0,0.0,0.0,0.0,0.0,0,23,14,225,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0,0,True,0,0,0,0,0.0,0.0,0.0,0.0,0,23,14,225,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0,0,True,0,0,0,0,0.0,0.0,0.0,0.0,0,23,14,225,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0,0,True,0,0,0,0,0.0,0.0,0.0,0.0,0,23,14,225,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0,0,True,0,0,0,0,0.0,0.0,0.0,0.0,0,23,14,225,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0,0,True,0,0,0,0,0.0,0.0,0.0,0.0,0,23,14,225,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0,0,True,0,0,0,0,0.0,0.0,0.0,0.0,0,23,14,225,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0,0,True,0,0,0,0,0.0,0.0,0.0,0.0,0,23,14,225,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
