player_id,minutes,in_starting_xi,was_home,goals_scored,assists,goals_conceded,clean_sheets,xG,xA,xGC,xGI,total_points,gameweek,opponent_team_id,fixture,value
1,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,28,14,276,54
2,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,28,14,276,65
3,90,1,False,0,0,1,0,0.00,0.03,1.52,0.03,2,28,14,276,63
4,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,28,14,276,77
5,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,28,14,276,40
6,90,1,False,0,1,1,0,0.00,0.07,1.52,0.07,5,28,14,276,56
7,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,28,14,276,47
8,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,28,14,276,48
9,32,0,False,0,0,0,0,0.37,0.07,1.25,0.44,1,28,14,276,65
10,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,28,5,272,50
11,71,1,True,0,0,0,1,0.63,0.28,1.16,0.91,2,28,10,274,59
12,57,1,False,0,0,1,0,0.00,0.03,0.27,0.03,1,28,14,276,46
13,90,1,False,0,0,1,0,0.42,0.47,1.52,0.89,3,28,14,276,82
14,90,1,False,0,0,3,0,0.00,0.00,4.12,0.00,2,28,12,275,44
15,90,1,False,0,0,1,0,0.00,0.00,1.52,0.00,3,28,14,276,55
16,90,1,False,1,0,1,0,0.12,0.30,1.52,0.42,10,28,14,276,62
17,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,28,14,276,102
18,90,1,False,0,0,1,0,0.00,0.02,1.52,0.02,2,28,14,276,62
19,81,1,False,0,0,1,0,0.08,0.00,0.41,0.08,2,28,5,272,51
20,75,1,False,0,0,1,0,0.02,0.07,0.91,0.09,2,28,14,276,49
21,14,0,False,0,0,0,0,0.00,0.03,0.61,0.03,1,28,14,276,43
22,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,28,14,276,48
23,90,1,False,0,0,1,0,0.64,0.09,1.52,0.73,1,28,14,276,68
24,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,28,14,276,61
25,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,28,14,276,48
26,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,28,13,277,42
27,26,0,False,0,0,1,0,0.08,0.01,1.21,0.09,1,28,12,275,49
28,45,1,False,0,0,0,0,0.12,0.04,0.12,0.16,1,28,4,271,62
29,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,28,4,271,52
30,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,28,4,271,49
31,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,28,4,271,51
32,45,0,False,0,0,0,0,0.00,0.02,0.72,0.02,0,28,4,271,44
33,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,28,4,271,45
34,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,28,4,271,65
35,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,28,4,271,45
36,90,1,False,0,0,0,1,0.00,0.04,0.83,0.04,6,28,4,271,45
37,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,28,4,271,50
38,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,28,4,271,57
39,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,28,4,271,40
40,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,28,4,271,39
41,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,28,4,271,54
42,29,0,False,0,0,0,0,0.00,0.00,0.52,0.00,1,28,4,271,50
43,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,28,4,271,40
44,90,1,False,0,0,0,1,0.00,0.00,0.83,0.00,7,28,4,271,44
45,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,28,4,271,45
46,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,28,4,271,40
47,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,28,4,271,50
48,60,1,False,0,0,0,1,0.00,0.03,0.32,0.03,2,28,4,271,52
49,90,1,False,0,0,0,1,0.32,0.01,0.83,0.33,8,28,4,271,44
50,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,28,4,271,39
51,90,1,False,0,0,0,1,0.00,0.00,0.83,0.00,7,28,4,271,45
52,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,28,4,271,42
53,67,1,False,0,1,0,1,0.11,0.07,0.32,0.18,6,28,4,271,54
54,90,1,False,0,0,0,1,0.08,0.02,0.83,0.10,3,28,4,271,56
55,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,28,4,271,40
56,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,28,4,271,40
57,90,1,False,0,0,0,1,0.15,0.15,0.83,0.30,3,28,4,271,55
58,90,1,False,1,0,0,1,0.56,0.01,0.83,0.57,9,28,4,271,89
59,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,28,18,278,43
60,90,1,False,0,0,2,0,0.08,0.02,1.53,0.10,2,28,18,278,49
61,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,28,18,278,45
62,9,0,False,0,0,1,0,0.00,0.00,0.83,0.00,1,28,18,278,49
63,70,1,False,0,0,1,0,0.00,0.14,0.70,0.14,2,28,18,278,49
64,90,1,False,0,0,2,0,0.00,0.03,1.53,0.03,2,28,18,278,50
65,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,28,18,278,54
66,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,28,18,278,50
67,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,28,18,278,45
68,90,1,False,0,0,2,0,0.05,0.00,1.53,0.05,1,28,18,278,39
69,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,28,18,278,45
70,90,1,False,0,1,2,0,0.02,0.07,1.53,0.09,4,28,18,278,51
71,90,1,False,0,1,2,0,0.37,0.33,1.53,0.70,5,28,18,278,61
72,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,28,18,278,44
73,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,28,14,276,41
74,19,0,False,0,0,1,0,0.05,0.00,0.83,0.05,1,28,18,278,52
75,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,28,18,278,40
76,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,28,18,278,48
77,19,0,False,0,0,1,0,0.07,0.01,0.83,0.08,1,28,18,278,47
78,89,1,False,0,0,2,0,0.09,0.05,1.49,0.14,1,28,18,278,57
79,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,28,18,278,46
80,1,0,False,0,0,0,0,0.00,0.01,0.04,0.01,1,28,18,278,48
81,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,28,18,278,44
82,90,1,True,0,0,2,0,0.12,0.01,2.20,0.13,2,28,3,278,73
83,80,1,False,1,0,1,0,0.45,0.19,0.70,0.64,7,28,18,278,54
84,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,28,18,278,44
85,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,28,18,278,44
86,90,1,True,0,0,1,0,0.08,0.00,1.33,0.08,1,28,2,271,44
87,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,28,2,271,44
88,90,1,True,0,0,1,0,0.03,0.01,1.33,0.04,1,28,2,271,45
89,90,1,True,0,0,1,0,0.00,0.08,1.33,0.08,2,28,2,271,51
90,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,28,2,271,48
91,90,1,True,0,0,1,0,0.00,0.00,1.33,0.00,3,28,2,271,44
92,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,28,2,271,43
93,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,28,2,271,43
94,74,1,True,0,0,1,0,0.00,0.06,0.83,0.06,2,28,2,271,49
95,15,0,True,0,0,0,0,0.00,0.02,0.49,0.02,1,28,2,271,53
96,1,0,True,0,0,0,0,0.00,0.00,0.00,0.00,1,28,2,271,39
97,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,28,2,271,44
98,90,1,True,0,0,1,0,0.05,0.03,1.33,0.08,2,28,2,271,50
99,90,1,True,0,0,1,0,0.05,0.08,1.33,0.13,2,28,2,271,81
100,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,28,2,271,42
101,90,1,True,0,0,1,0,0.19,0.08,1.33,0.27,2,28,2,271,48
102,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,28,2,271,49
103,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,28,2,271,45
104,90,1,True,0,0,1,0,0.00,0.01,1.33,0.01,2,28,2,271,44
105,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,28,2,271,43
106,90,1,True,0,0,1,0,0.15,0.04,1.33,0.19,2,28,2,271,51
107,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,28,2,271,59
108,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,28,2,271,73
109,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,28,2,271,39
110,90,1,True,0,0,1,0,0.30,0.09,1.33,0.39,2,28,2,271,65
111,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,28,2,271,44
112,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,28,2,271,45
113,4,0,True,0,0,0,0,0.00,0.01,0.06,0.01,1,28,9,272,51
114,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,28,9,272,45
115,85,1,True,0,0,1,0,0.00,0.11,0.84,0.11,2,28,9,272,50
116,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,28,9,272,40
117,17,0,False,0,0,0,0,0.00,0.01,0.25,0.01,1,28,6,273,46
118,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,28,9,272,45
119,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,28,9,272,49
120,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,28,9,272,42
121,74,1,False,0,0,0,1,0.12,0.05,2.38,0.17,2,28,7,274,54
122,90,1,True,0,0,1,0,0.00,0.02,0.90,0.02,2,28,9,272,49
123,21,0,True,0,0,0,0,0.02,0.02,0.00,0.04,1,28,15,279,55
