player_id,minutes,in_starting_xi,was_home,goals_scored,assists,goals_conceded,clean_sheets,xG,xA,xGC,xGI,total_points,gameweek,opponent_team_id,fixture,value
1,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,35,3,341,54
2,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,35,3,341,65
3,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,35,3,341,62
4,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,35,3,341,77
5,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,35,3,341,40
6,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,35,3,341,57
7,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,35,3,341,46
8,90,1,True,0,0,2,0,0.00,0.00,0.97,0.00,1,35,3,341,48
9,85,1,True,0,0,2,0,0.08,0.37,0.97,0.45,2,35,3,341,65
10,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,35,2,342,50
11,14,0,True,0,0,0,0,0.20,0.00,0.00,0.20,0,35,16,346,59
12,4,0,True,0,0,0,0,0.00,0.01,0.00,0.01,1,35,3,341,44
13,90,1,True,0,1,2,0,0.12,0.18,0.97,0.30,8,35,3,341,82
14,90,1,False,0,0,2,0,0.00,0.00,1.40,0.00,1,35,11,348,44
15,90,1,True,0,0,2,0,0.00,0.01,0.97,0.01,1,35,3,341,56
16,73,1,True,1,0,1,0,0.59,0.08,0.77,0.67,9,35,3,341,62
17,85,1,True,0,0,2,0,0.48,0.06,0.97,0.54,2,35,3,341,104
18,90,1,True,0,0,2,0,0.00,0.00,0.97,0.00,1,35,3,341,66
19,33,0,False,0,0,0,0,0.03,0.00,0.75,0.03,1,35,2,342,51
20,90,1,True,0,0,2,0,0.00,0.14,0.97,0.14,2,35,3,341,49
21,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,35,3,341,43
22,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,35,3,341,48
23,90,1,True,0,0,2,0,0.15,0.18,0.97,0.33,2,35,3,341,67
24,85,1,True,0,0,2,0,0.00,0.01,0.97,0.01,1,35,3,341,61
25,4,0,True,0,0,0,0,0.00,0.01,0.00,0.01,1,35,3,341,48
26,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,35,7,346,42
27,11,0,False,0,0,0,0,0.00,0.00,0.11,0.00,1,35,11,348,49
28,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,35,9,342,62
29,7,0,True,0,0,0,0,0.00,0.00,0.09,0.00,1,35,9,342,52
30,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,35,9,342,49
31,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,35,9,342,51
32,90,1,True,0,0,0,1,0.00,0.02,0.85,0.02,7,35,9,342,44
33,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,35,9,342,45
34,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,35,9,342,65
35,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,35,9,342,45
36,19,0,True,0,0,0,0,0.00,0.00,0.15,0.00,1,35,9,342,45
37,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,35,9,342,50
38,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,35,9,342,57
39,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,35,9,342,40
40,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,35,9,342,39
41,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,35,9,342,54
42,90,1,True,0,0,0,1,0.00,0.02,0.85,0.02,3,35,9,342,50
43,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,35,9,342,40
44,90,1,True,0,0,0,1,0.00,0.01,0.85,0.01,6,35,9,342,44
45,70,1,True,0,0,0,1,0.04,0.00,0.70,0.04,6,35,9,342,45
46,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,35,9,342,40
47,90,1,True,0,0,0,1,0.00,0.00,0.85,0.00,9,35,9,342,50
48,60,1,True,0,1,0,1,0.00,0.08,0.62,0.08,6,35,9,342,52
49,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,35,9,342,44
50,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,35,9,342,39
51,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,35,9,342,45
52,90,1,True,0,0,0,1,0.00,0.01,0.85,0.01,6,35,9,342,42
53,30,0,True,0,0,0,0,0.04,0.02,0.23,0.06,1,35,9,342,54
54,90,1,True,0,0,0,1,0.08,0.71,0.85,0.79,3,35,9,342,57
55,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,35,9,342,40
56,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,35,9,342,40
57,82,1,True,1,0,0,1,0.09,0.03,0.76,0.12,11,35,9,342,55
58,70,1,True,0,0,0,1,0.21,0.01,0.70,0.22,2,35,9,342,89
59,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,35,1,341,43
60,90,1,False,0,0,1,0,0.00,0.02,1.42,0.02,2,35,1,341,49
61,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,35,1,341,45
62,16,0,False,0,0,0,0,0.00,0.00,0.12,0.00,1,35,1,341,49
63,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,35,1,341,49
64,90,1,False,0,0,1,0,0.00,0.05,1.42,0.05,2,35,1,341,50
65,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,35,1,341,54
66,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,35,1,341,50
67,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,35,1,341,45
68,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,35,1,341,39
69,3,0,False,0,0,0,0,0.00,0.00,0.12,0.00,1,35,1,341,45
70,90,1,False,0,0,1,0,0.00,0.13,1.42,0.13,2,35,1,341,53
71,64,1,False,0,0,1,0,0.13,0.00,1.30,0.13,2,35,1,341,60
72,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,35,1,341,44
73,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,35,3,341,41
74,73,1,False,0,0,1,0,0.00,0.03,1.30,0.03,1,35,1,341,47
75,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,35,1,341,40
76,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,35,1,341,48
77,25,0,False,0,0,0,0,0.00,0.12,0.12,0.12,1,35,1,341,47
78,25,0,False,0,1,0,0,0.00,0.06,0.12,0.06,4,35,1,341,57
79,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,35,1,341,46
80,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,35,1,341,48
81,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,35,1,341,44
82,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,35,19,350,73
83,90,1,False,0,1,1,0,0.10,0.27,1.42,0.37,5,35,1,341,54
84,0,0,False,0,0,0,0,0.00,0.00,0.00,0.00,0,35,1,341,44
85,90,1,False,0,0,1,0,0.00,0.01,1.42,0.01,2,35,1,341,44
86,9,0,True,0,0,2,0,0.00,0.00,0.26,0.00,0,35,14,343,44
87,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,35,14,343,44
88,90,1,True,0,0,3,0,0.00,0.01,1.56,0.01,1,35,14,343,45
89,80,1,True,0,1,1,0,0.00,0.29,1.30,0.29,5,35,14,343,49
90,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,35,14,343,48
91,90,1,True,0,0,3,0,0.00,0.00,1.56,0.00,1,35,14,343,44
92,18,0,True,0,0,2,0,0.00,0.00,0.26,0.00,0,35,14,343,43
93,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,35,14,343,43
94,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,35,14,343,48
95,22,0,True,0,0,2,0,0.00,0.26,0.26,0.26,1,35,14,343,53
96,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,35,14,343,39
97,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,35,14,343,44
98,80,1,True,0,0,1,0,0.00,0.01,1.30,0.01,2,35,14,343,50
99,90,1,True,0,1,3,0,0.06,0.12,1.56,0.18,5,35,14,343,81
100,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,35,14,343,42
101,90,1,True,0,1,3,0,0.23,0.28,1.56,0.51,5,35,14,343,48
102,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,35,14,343,49
103,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,35,14,343,45
104,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,35,14,343,44
105,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,35,14,343,43
106,71,1,True,2,0,1,0,1.21,0.00,1.30,1.21,14,35,14,343,51
107,9,0,True,0,0,2,0,0.00,0.01,0.26,0.01,1,35,14,343,59
108,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,35,14,343,73
109,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,35,14,343,39
110,90,1,True,1,0,3,0,1.20,0.01,1.56,1.21,7,35,14,343,66
111,67,1,True,0,0,1,0,0.00,0.23,1.30,0.23,2,35,14,343,43
112,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,35,14,343,45
113,68,1,True,0,0,0,1,0.00,0.03,0.81,0.03,3,35,15,344,51
114,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,35,15,344,45
115,90,1,True,0,0,1,0,0.02,0.02,1.87,0.04,2,35,15,344,50
116,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,35,15,344,40
117,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,35,17,348,45
118,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,35,15,344,45
119,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,35,15,344,49
120,90,1,True,0,0,1,0,0.00,0.01,1.87,0.01,2,35,15,344,42
121,90,1,False,1,0,2,0,0.33,0.02,0.55,0.35,9,35,8,347,54
122,90,1,True,0,0,1,0,0.14,0.02,1.87,0.16,2,35,15,344,49
123,10,0,True,0,0,0,0,0.00,0.00,0.00,0.00,1,35,18,350,55
124,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,35,15,344,50
125,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,35,15,344,65
126,68,1,True,0,0,0,1,0.00,0.01,0.81,0.01,3,35,15,344,49
127,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,35,15,344,50
128,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,35,15,344,43
129,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,35,15,344,55
130,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,35,15,344,45
131,36,0,True,0,0,1,0,0.00,0.18,1.62,0.18,1,35,15,344,44
132,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,35,15,344,65
133,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,35,15,344,45
134,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,35,15,344,50
135,90,1,True,1,0,1,0,0.25,0.03,1.83,0.28,9,35,15,344,49
136,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,35,15,344,64
137,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,35,15,344,44
138,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,35,15,344,45
139,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,35,15,344,40
140,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,35,15,344,44
141,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,35,15,344,49
142,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,35,15,344,40
143,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,35,15,344,55
144,90,1,True,0,0,1,0,0.00,0.01,1.87,0.01,2,35,15,344,45
145,21,0,True,0,0,1,0,0.00,0.00,1.05,0.00,1,35,15,344,43
146,90,1,True,0,0,1,0,0.00,0.00,1.87,0.00,3,35,15,344,46
147,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,35,15,344,43
148,90,1,True,0,0,1,0,0.00,0.02,1.87,0.02,1,35,15,344,55
149,53,1,True,0,1,0,0,0.00,0.01,0.25,0.01,3,35,15,344,47
150,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,35,12,345,45
151,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,35,12,345,45
152,90,1,False,0,0,1,0,0.00,0.00,1.42,0.00,3,35,1,341,46
153,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,35,12,345,42
154,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,35,12,345,39
155,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,35,12,345,39
156,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,35,10,347,53
157,90,1,True,0,1,1,0,0.00,0.02,1.05,0.02,6,35,12,345,49
158,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,35,12,345,44
159,90,1,True,0,0,1,0,0.00,0.00,1.05,0.00,1,35,12,345,44
160,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,35,16,346,46
161,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,35,12,345,47
162,90,1,True,0,0,1,0,0.00,0.00,1.05,0.00,2,35,12,345,44
163,90,1,True,0,0,1,0,0.00,0.11,1.05,0.11,2,35,12,345,54
164,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,35,12,345,54
165,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,35,12,345,49
166,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,35,12,345,55
167,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,35,9,342,42
168,87,1,True,1,0,1,0,0.65,0.06,1.05,0.71,9,35,12,345,47
169,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,35,12,345,59
170,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,35,12,345,40
171,12,0,True,0,0,1,0,0.00,0.01,0.15,0.01,1,35,12,345,49
172,2,0,True,0,0,0,0,0.00,0.00,0.00,0.00,1,35,12,345,48
173,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,35,12,345,43
174,77,1,True,0,0,0,1,0.00,0.01,0.90,0.01,3,35,12,345,45
175,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,35,12,345,63
176,0,0,True,0,0,0,0,0.00,0.00,0.00,0.00,0,35,12,345,45
177,90,1,True,0,0,1,0,0.86,0.09,1.05,0.95,2,35,12,345,60
