web_name,gw,shots,player_id
Bergström,6,0,154
B.Badiashile,6,0,153
Anselmino,6,,774
Andrey Santos,6,0,150
Verbruggen,6,0,146
Steele,6,0,142
Walton,6,0,283
Slicker,6,0,280
Ndaba,6,0,279
Luongo,6,0,277
Larios,6,0,464
Edwards,6,0,460
Charles,6,0,458
Bazunu,6,0,454
Austin,6,0,479
A.Phillips,6,0,478
Ebiowei,6,0,197
McCarthy,6,0,469
Mara,6,0,468
Lumley,6,0,466
Lis,6,0,465
Benda,6,0,242
Pickford,6,0,235
Maupay,6,0,229
J.Virginia,6,0,227
Holgate,6,0,225
Chadi Riad,6,0,195
Stansfield,6,0,256
Ream,6,0,253
Mbabu,6,0,250
Leno,6,0,248
Ozoh,6,0,212
Matthews,6,0,209
Johnstone,6,0,204
Holding,6,0,202
Cannon,6,0,286
Højbjerg,6,0,490
Forster,6,0,488
E.Royal,6,0,487
Devine,6,0,485
Bryan,6,0,483
D.D.Fofana,6,0,164
Chukwuemeka,6,0,161
Whiteman,6,0,510
Vicario,6,0,508
Veliz,6,0,507
Solomon,6,0,502
Choudhury,6,0,287
M.Salah,7,2,328
Palmer,7,6,182
Semenyo,7,3,78
Haaland,7,4,351
Cunha,7,5,541
Eze,7,2,199
Isak,7,0,401
Raúl,7,5,252
B.Fernandes,7,1,366
Garnacho,7,3,372
Wissa,7,0,110
Watkins,7,2,58
Bowen,7,5,514
Mbeumo,7,2,99
Madueke,7,7,177
N.Jackson,7,1,180
Trossard,7,0,23
Kudus,7,5,525
Evanilson,7,3,617
Delap,7,2,268
Luis Díaz,7,1,327
Iwobi,7,1,247
Szoboszlai,7,2,336
O.Dango,7,2,74
Mateta,7,0,207
Kluivert,7,2,71
Solanke,7,0,82
Saka,7,7,17
Wood,7,1,447
Gordon,7,2,398
Son,7,0,503
Barnes,7,0,392
Vardy,7,2,306
Savinho,7,0,571
Neto,7,0,73
Mitoma,7,3,136
Johnson,7,3,275
Gibbs-White,7,2,433
Rogers,7,2,54
Strand Larsen,7,1,566
Welbeck,7,3,148
Havertz,7,7,4
Foden,7,2,348
Souček,7,3,530
Gakpo,7,2,321
Enzo,7,1,168
Georginio,7,2,618
I.Sarr,7,1,585
Tavernier,7,2,83
Schade,7,2,106
De Bruyne,7,0,345
Martinelli,7,1,9
Diogo J.,7,3,317
Calvert-Lewin,7,2,220
João Pedro,7,0,129
Enciso,7,0,121
Kulusevski,7,1,492
Joelinton,7,4,403
Rice,7,2,16
Ødegaard,7,0,13
Amad,7,0,364
Alexander-Arnold,7,2,311
J.Murphy,7,1,402
Baleba,7,0,115
Kovačić,7,4,354
Muniz,7,1,251
Elanga,7,0,432
L.Paquetá,7,3,527
Beto,7,0,218
M.Fernandes,7,1,623
Maddison,7,3,494
Tielemans,7,2,57
Bruno G.,7,2,394
Nketiah,7,1,11
Mac Allister,7,0,329
Marmoush,7,,755
Hudson-Odoi,7,0,434
Anderson,7,2,423
Adama,7,3,239
Pedro Porro,7,1,495
N.Williams,7,2,437
Gvardiol,7,2,350
Hutchinson,7,0,274
Andreas,7,1,240
Nørgaard,7,3,101
Rashford,7,2,385
Smith Rowe,7,0,19
Onuachu,7,0,470
Buonanotte,7,3,117
Ndiaye,7,0,232
Aït-Nouri,7,1,533
Muñoz,7,0,211
Darwin,7,0,316
Christie,7,2,63
J.Gomes,7,1,553
Damsgaard,7,0,89
Merino,7,0,633
Yates,7,3,449
P.M.Sarr,7,0,499
Wilson,7,0,259
Tonali,7,2,417
Duran,7,0,38
Schär,7,0,415
Jones,7,1,324
Minteh,7,2,135
J.Ayew,7,0,192
A.Doucoure,7,0,217
Lacroix,7,0,650
Archer,7,1,27
El Khannouss,7,0,635
Dibling,7,2,608
Casemiro,7,0,368
Bailey,7,1,28
Lindstrøm,7,0,577
Bernardo,7,2,342
Zirkzee,7,0,389
Lewis-Potter,7,1,98
Harrison,7,0,224
Gana,7,2,222
Milenković,7,0,573
McGinn,7,0,48
Adingra,7,0,113
Armstrong,7,0,603
Kamaldeen,7,0,462
Mavididi,7,0,298
Virgil,7,1,339
Højlund,7,0,375
Ayari,7,0,600
Gündogan,7,2,625
Nkunku,7,1,181
Doku,7,1,346
Sancho,7,0,386
Justin,7,0,295
Lerma,7,1,206
C.Soler,7,1,654
McNeil,7,2,230
Murillo,7,2,436
Dalot,7,0,369
Tete,7,0,257
Thomas,7,2,20
Estupiñan,7,0,122
Nwaneri,7,0,12
Bentancur,7,0,480
Brooks,7,0,62
Gusto,7,3,171
Ndidi,7,0,300
Jota Silva,7,1,596
Gabriel,7,3,3
Cucurella,7,0,163
Szmodics,7,1,611
Tel,7,,768
G.Jesus,7,3,2
O'Shea,7,1,630
Alcaraz,7,0,450
Harwood-Bellis,7,1,461
O'Riley,7,0,629
Walker-Peters,7,1,476
Kamada,7,0,205
Hughes,7,1,203
Bellegarde,7,0,535
João Félix,7,2,621
Guedes,7,1,548
Jaden,7,2,569
Ugarte,7,0,652
Antonio,7,4,512
Enes Ünal,7,1,65
M.Asensio,7,,762
Ramsey,7,0,53
Andersen,7,0,191
Rúben,7,1,361
Burn,7,1,395
Konaté,7,0,326
Gravenberch,7,1,323
Caicedo,7,1,157
Mavropanos,7,0,528
Dominguez,7,0,431
De Ligt,7,0,593
Mario Jr.,7,4,557
Richarlison,7,0,497
Chalobah,7,2,159
Huijsen,7,0,580
Kerkez,7,0,70
Martinez,7,0,47
Collins,7,2,88
Onana,7,0,233
Willock,7,0,420
Sarabia,7,0,565
Aribo,7,1,452
Taylor,7,1,281
Maatsen,7,0,45
Lukić,7,0,249
Robinson,7,0,255
Mangala,7,1,651
Van den Berg,7,2,338
Wan-Bissaka,7,1,388
Emerson,7,0,520
Van Hecke,7,0,144
Romero,7,2,498
Colwill,7,0,162
N.Semedo,7,1,559
Daka,7,0,289
Malen,7,,725
Munetsi,7,,770
Barkley,7,0,29
Tarkowski,7,0,236
Grealish,7,0,349
Guéhi,7,0,200
Hinshelwood,7,1,126
J.Timber,7,0,6
Füllkrug,7,0,589
Janelt,7,2,94
J.Clarke,7,0,631
Summerville,7,0,587
Davis,7,0,267
Ings,7,0,523
Bassey,7,0,241
Cook,7,0,64
Digne,7,1,36
Elliott,7,0,319
Robertson,7,0,335
Mainoo,7,1,378
Mount,7,0,382
A.Fatawu,7,1,570
Sessegnon,7,0,579
Mazraoui,7,0,594
Scott,7,0,77
Sinisterra,7,1,80
Wharton,7,0,216
Sugawara,7,0,474
Mykolenko,7,0,231
Chaplin,7,0,265
Tosin,7,0,187
Kilman,7,0,524
Dunk,7,0,120
Carvalho,7,1,314
Maguire,7,0,377
Ferguson,7,0,123
McAtee,7,0,357
Hall,7,0,399
Faes,7,0,291
Eriksen,7,0,370
Bissouma,7,0,482
Mitchell,7,0,210
Álvarez,7,0,511
C.Richards,7,0,194
Nelson,7,0,10
Bergvall,7,0,481
Brereton Díaz,7,0,584
Phillips,7,1,359
Sosa,7,0,620
Odobert,7,0,612
Broadhead,7,0,262
Hirst,7,0,272
Akanji,7,0,340
Ugochukwu,7,0,188
Winks,7,0,309
Aina,7,1,422
Awoniyi,7,0,424
Ward-Prowse,7,1,531
Zabarnyi,7,1,85
Calafiori,7,0,578
Cajuste,7,0,619
Doherty,7,0,543
Lewis,7,2,355
Pinnock,7,3,104
Downes,7,1,518
Cash,7,1,32
Spence,7,0,504
Yarmoliuk,7,0,111
McAteer,7,0,299
Morsy,7,1,278
Bradley,7,0,313
Doyle,7,0,544
Dorgu,7,,766
Konsa,7,0,44
Sterling,7,2,186
André,7,1,642
Mings,7,0,49
Burgess,7,0,263
Devenny,7,0,645
Pau,7,0,52
O’Reilly,7,0,607
Wieffer,7,0,149
G.Rodríguez,7,0,588
Ajer,7,0,86
Castagne,7,0,244
Werner,7,2,509
James,7,0,172
Keane,7,0,228
Adams,7,0,60
Greaves,7,1,270
Branthwaite,7,0,219
Manning,7,0,467
White,7,0,24
N.Gonzalez,7,,765
Matheus N.,7,0,356
Kamara,7,0,42
C.Doucouré,7,0,193
Burns,7,1,264
B.Soumaré,7,0,285
Willian,7,,772
Garner,7,1,223
Toti,7,1,567
De Cordova-Reid,7,0,290
Almirón,7,2,391
Van de Ven,7,0,506
R.Gomes,7,0,563
Agbadou,7,,720
Gómez,7,,714
Antony,7,2,365
Lamptey,7,0,131
Veltman,7,0,145
Jensen,7,0,95
Danso,7,,767
Alex Moreno,7,1,26
Zinchenko,7,0,25
Smallbone,7,0,471
Saliba,7,0,18
Young,7,0,656
Longstaff,7,0,410
Hill,7,0,68
S.Bueno,7,0,564
Cairney,7,0,243
O'Brien,7,0,582
Diop,7,0,245
Buendia,7,0,31
Walker,7,0,363
Philip,7,0,76
Dragusin,7,0,486
Roerslev,7,0,105
Dawson,7,1,542
Yoro,7,0,572
Hee Chan,7,0,550
Livramento,7,0,409
Davies,7,0,669
Edouard,7,0,198
Udogie,7,1,505
Iroegbunam,7,0,226
Bednarek,7,0,455
F.Kadıoğlu,7,0,628
Diego Carlos,7,0,35
Chiesa,7,0,636
Disasi,7,0,167
Coufal,7,0,516
Tuanzebe,7,0,282
Al-Hamadi,7,0,260
Schlupp,7,0,214
Stephens,7,0,472
Stewart,7,0,473
Skipp,7,0,501
Bree,7,0,457
Obi,7,,776
Okoli,7,0,301
Irving,7,0,576
Broja,7,0,156
Gruda,7,0,595
Todibo,7,0,591
Tsimikas,7,1,337
Kiwior,7,0,8
Trippier,7,0,418
M.França,7,0,208
Reed,7,0,254
Aké,7,0,341
W.Fofana,7,0,189
Y. Chermiti,7,0,237
Renato Veiga,7,0,184
Moore,7,0,610
Kelly,7,0,404
Kristiansen,7,0,296
Vestergaard,7,0,307
L.Guilherme,7,0,526
Miley,7,0,411
Cresswell,7,1,517
Osula,7,0,590
Smith,7,0,81
Welington,7,,718
Scarles,7,,677
Lallana,7,0,463
George,7,,696
Lewis-Skelly,7,0,597
Clyne,7,1,196
Stones,7,0,362
Acheampong,7,,697
Coulibaly,7,,726
Ricardo,7,0,302
Amass,7,,670
Milner,7,0,134
Jebbison,7,0,69
Forbs,7,0,655
A. Garcia,7,,731
Morato,7,0,653
Berge,7,0,622
Mosquera,7,0,558
Grønbæk,7,,734
Jorginho,7,1,7
March,7,0,132
Chilwell,7,0,160
Bella-Kotchap,7,0,456
Quansah,7,0,333
Krafth,7,0,405
Fraser,7,0,397
Cornet,7,0,515
Woolfenden,7,0,284
McTominay,7,0,381
Butler-Oyedeji,7,0,665
Coady,7,0,288
Coleman,7,0,221
Maghoma,7,,674
Senesi,7,0,79
Patterson,7,0,234
Agbinone,7,0,646
Gray,7,0,489
Henderson,7,0,201
Scarlett,7,0,500
H.Clarke,7,0,266
Boly,7,0,425
Toffolo,7,0,444
Orford,7,,701
Sangaré,7,0,442
Reguilón,7,0,496
Vinicius,7,0,258
Shaw,7,0,387
Collyer,7,0,613
Amo-Ameyaw,7,0,451
Mubama,7,,698
King,7,0,604
Konak,7,1,97
Pedro Lima,7,0,561
Webster,7,0,147
Lavia,7,0,174
Podence,7,0,562
Kayode,7,,757
Dewsbury-Hall,7,0,166
Igor,7,0,128
Tierney,7,0,21
J.Cuenca,7,0,586
Gilmour,7,0,124
Mudryk,7,0,179
Esse,7,,730
Evans,7,1,371
Arrizabalaga,7,0,152
Botman,7,0,393
Mheuka,7,,781
Bogarde,7,0,598
Tomiyasu,7,1,22
Khusanov,7,,732
Thiago,7,0,107
Townsend,7,0,583
Mepham,7,0,72
Paulsen,7,0,75
Peart-Harris,7,0,103
Valdimarsson,7,0,109
Onyeka,7,0,102
Mee,7,0,100
Simpson-Pusey,7,,672
Fitzgerald,7,,673
Wilson-Esbrand,7,,675
Marsh,7,,676
I.Osman,7,0,127
Gross,7,0,125
Dahoud,7,0,119
Cozier-Duberry,7,0,118
Bates,7,,678
Barco,7,0,116
Baker-Boaitey,7,0,114
Broggio,7,,679
Kalajdžić,7,0,555
Toney,7,0,108
Oulad M'hand,7,0,638
Meupiyou,7,0,637
G.Nunes,7,0,634
Pond,7,0,664
Setford,7,0,639
Ogbene,7,0,632
Swinkels,7,0,640
Dixon,7,0,627
Zych,7,0,641
J.Araujo,7,0,592
Metcalfe,7,0,614
Rushworth,7,0,615
Jørgensen,7,0,581
Casadei,7,0,158
Dennis,7,0,599
H.Traorè,7,0,67
Zanka,7,0,112
Faivre,7,0,66
Lankshear,7,0,609
Ji-soo,7,0,96
Moran,7,0,601
Trevitt,7,0,602
Alves,7,0,606
Henry,7,0,92
Flekken,7,0,91
Dasilva,7,0,90
Brierley,7,0,87
Travers,7,0,84
Godo,7,0,605
Kaboré,7,0,626
Begovic,7,0,624
Hickey,7,0,93
Amougou,7,,771
Jack Henry-Francis,7,,793
Monga,7,,792
Charlie Tasker,7,,791
Gower,7,,790
Neave,7,,789
Dermot Mee,7,,788
Genesis Antwi,7,,787
Ortega Moreno,7,0,358
João Cancelo,7,0,353
Tom Taylor,7,,800
Jay Robinson,7,,798
Jake Evans,7,,797
Olabade Aluko,7,,796
Harry Howell,7,,795
Malacia,7,0,379
Lindelof,7,0,376
Heaton,7,0,374
Hannibal,7,0,373
Bayindir,7,0,367
Rodrigo,7,0,360
Morton,7,0,331
Boniface,7,,799
Kayi Sanda,7,,719
Yang,7,,717
Kinsky,7,,716
Godfrey,7,,715
Soler,7,,713
Akinmboni,7,,712
Ajayi,7,,729
Silcott-Duberry,7,,728
McKenna,7,,727
Sherif,7,,724
Sadi,7,,723
Dobbin,7,0,37
Diaby,7,0,34
Dendoncker,7,0,33
Guardiola,7,,736
Arteta,7,,735
Vitor Reis,7,,733
Djiga,7,,769
Marschall,7,0,46
Kesler-Hayden,7,0,43
Iling Jr,7,0,41
Hause,7,0,40
Gauci,7,0,39
Adu-Adjei,7,,722
Danns,7,,709
Wilson-Brown,7,,708
Rees-Dottin,7,,707
Abbott,7,,706
Arthur,7,,705
Brits,7,,704
Meghoma,7,0,649
Wheatley,7,0,648
Rodney,7,0,647
Umeh-Chibueze,7,0,644
Casey,7,0,643
McConnell,7,0,330
Nichols,7,0,662
Yogane,7,0,661
Jaros,7,0,660
Kabia,7,0,659
Heaven,7,0,658
Kacurri,7,0,657
Wright,7,,671
Cahill,7,,668
Fletcher,7,,667
Kporha,7,0,666
Samuels,7,0,663
Kelleher,7,0,325
Pellistri,7,0,384
Winterburn,7,,687
Mayers,7,,686
Slater,7,,685
Hardy,7,,684
Olusesi,7,,683
Edozie,7,,459
McConville,7,,681
Kinsey,7,,680
Jimoh,7,,710
Cartwright,7,,694
O'Brien-Whitmarsh,7,,693
Nallo,7,,692
Kukonki,7,,691
Amissah,7,,690
Williams-Barnett,7,,689
Nyoni,7,,688
Alleyne,7,,703
Harris,7,,702
Dorrington,7,,699
Okoduwa,7,,711
Rak-Sakyi,7,,695
J.Alvarez,7,0,352
Ederson M.,7,0,347
Carson,7,0,344
Bobb,7,0,343
R.Williams,7,0,334
Kuol,7,0,406
Hayden,7,0,400
Dúbravka,7,0,396
A.Murphy,7,0,390
Golding,7,0,292
Targett,7,0,416
Ângelo,7,0,151
Pope,7,0,413
Odysseas,7,0,412
Lascelles,7,0,407
Stolarczyk,7,0,304
Souttar,7,0,303
Marcal,7,0,297
Iversen,7,0,294
Hermansen,7,0,293
Barrenechea,7,0,30
Iraola,7,,738
Ruddy,7,0,414
Doak,7,0,318
Clark,7,0,315
Bajcetic,7,0,312
A.Becker,7,0,310
Ward,7,0,215
O.Richards,7,0,438
Mighten,7,0,435
Danilo,7,0,429
Da Silva Moreira,7,0,428
C.Miguel,7,0,427
Worrall,7,0,448
Ui-jo,7,0,446
Turner,7,0,445
Sels,7,0,443
Panzo,7,0,441
Omobamidele,7,0,440
Ladapo,7,0,276
Humphreys,7,0,273
Harness,7,0,271
Edmundson,7,0,269
Baggott,7,0,261
Bowler,7,0,426
Cassanova,7,,760
Eyestone,7,,759
Knight,7,,758
Raya,7,0,15
Ramsdale,7,0,14
Hein,7,0,5
Fábio Vieira,7,0,1
Clarke,7,,801
Freddie Simmonds,7,,794
Nedeljkovic,7,0,50
Hürzeler,7,,739
Emery,7,,737
Hennessey,7,,721
Benjamin Fredrick,7,,786
Echeverri,7,,785
Mané,7,,784
Graczyk,7,,783
Samuels-Smith,7,,782
Morgan,7,,780
Koné,7,,779
Moorhouse,7,,778
Fredricson,7,,777
Coby Ebere,7,,775
N.Phillips,7,0,332
Anthony,7,0,61
Aarons,7,0,59
Sousa,7,0,56
Sinisalo,7,0,55
Olsen,7,0,51
Nuno,7,,747
Howe,7,,746
Amorim,7,,745
Slot,7,,744
Moyes,7,,742
Maresca,7,,740
Porter,7,,756
Van Nistelrooy,7,,754
Silva,7,,753
Frank,7,,752
Pereira,7,,751
Potter,7,,750
Postecoglou,7,,749
Rusk,7,,748
Heath,7,,773
Cashin,7,,763
Glasner,7,,741
Lukaku,7,0,175
Kellyman,7,0,173
Gilchrist,7,0,170
Gallagher,7,0,169
Deivid,7,0,165
Areola,7,0,513
Ahamada,7,0,190
Sánchez,7,0,185
Petrović,7,0,183
Marc Guiu,7,0,178
Zouma,7,0,532
Endo,7,0,320
Foderingham,7,0,522
Fabianski,7,0,521
Earthy,7,0,519
Fábio Silva,7,0,545
Cundle,7,0,540
Chiwome,7,0,539
Chirewa,7,0,538
Chiquinho,7,0,537
Bentley,7,0,536
B.Traore,7,0,534
N.Aguerd,7,0,529
José Sá,7,0,554
Hoever,7,0,552
Hodge,7,0,551
H.Bueno,7,0,549
Gonzalez,7,0,547
Mazilu,7,0,133
Kozlowski,7,0,130
Wiley,7,0,575
Pivas,7,0,574
Muric,7,0,568
Undav,7,0,143
M.Sarr,7,0,176
Sarmiento,7,0,141
Peupion,7,0,140
Offiah,7,0,139
O’Mahony,7,0,138
Moder,7,0,137
Bettinelli,7,0,155
Bergström,7,0,154
B.Badiashile,7,0,153
Anselmino,7,,774
Andrey Santos,7,0,150
Verbruggen,7,0,146
Steele,7,0,142
Walton,7,0,283
Slicker,7,0,280
Ndaba,7,0,279
Luongo,7,0,277
Larios,7,0,464
Edwards,7,0,460
Charles,7,0,458
Bazunu,7,0,454
Austin,7,0,479
A.Phillips,7,0,478
Ebiowei,7,0,197
McCarthy,7,0,469
Mara,7,0,468
Lumley,7,0,466
Lis,7,0,465
Benda,7,0,242
Pickford,7,0,235
Maupay,7,0,229
J.Virginia,7,0,227
Holgate,7,0,225
Chadi Riad,7,0,195
Stansfield,7,0,256
Ream,7,0,253
Mbabu,7,0,250
Leno,7,0,248
Ozoh,7,0,212
Matthews,7,0,209
Johnstone,7,0,204
Holding,7,0,202
Cannon,7,0,286
Højbjerg,7,0,490
Forster,7,0,488
E.Royal,7,0,487
Devine,7,0,485
Bryan,7,0,483
D.D.Fofana,7,0,164
Chukwuemeka,7,0,161
Whiteman,7,0,510
Vicario,7,0,508
Veliz,7,0,507
Solomon,7,0,502
Choudhury,7,0,287
M.Salah,8,2,328
Palmer,8,4,182
Semenyo,8,6,78
Haaland,8,0,351
Cunha,8,1,541
Eze,8,6,199
Isak,8,7,401
Raúl,8,4,252
B.Fernandes,8,5,366
Garnacho,8,8,372
Wissa,8,0,110
Watkins,8,2,58
Bowen,8,1,514
Mbeumo,8,1,99
Madueke,8,1,177
N.Jackson,8,2,180
Trossard,8,0,23
Kudus,8,7,525
Evanilson,8,1,617
Delap,8,3,268
Luis Díaz,8,2,327
Iwobi,8,0,247
Szoboszlai,8,1,336
O.Dango,8,0,74
Mateta,8,2,207
Kluivert,8,1,71
Solanke,8,1,82
Saka,8,0,17
Wood,8,4,447
Gordon,8,4,398
Son,8,5,503
Barnes,8,1,392
Vardy,8,4,306
Savinho,8,4,571
Neto,8,1,73
Mitoma,8,2,136
Johnson,8,5,275
Gibbs-White,8,0,433
Rogers,8,3,54
Strand Larsen,8,1,566
Welbeck,8,2,148
Havertz,8,1,4
Foden,8,1,348
Souček,8,0,530
Gakpo,8,1,321
Enzo,8,0,168
Georginio,8,0,618
I.Sarr,8,0,585
Tavernier,8,3,83
Schade,8,1,106
De Bruyne,8,0,345
Martinelli,8,2,9
Diogo J.,8,0,317
Calvert-Lewin,8,5,220
João Pedro,8,0,129
Enciso,8,1,121
Kulusevski,8,4,492
Joelinton,8,4,403
Rice,8,0,16
Ødegaard,8,0,13
Amad,8,0,364
Alexander-Arnold,8,0,311
J.Murphy,8,2,402
Baleba,8,0,115
Kovačić,8,1,354
Muniz,8,0,251
Elanga,8,0,432
L.Paquetá,8,0,527
Beto,8,0,218
M.Fernandes,8,0,623
Maddison,8,0,494
Tielemans,8,0,57
Bruno G.,8,2,394
Nketiah,8,4,11
Mac Allister,8,0,329
Marmoush,8,,755
Hudson-Odoi,8,2,434
Anderson,8,4,423
Adama,8,0,239
Pedro Porro,8,4,495
N.Williams,8,0,437
Gvardiol,8,1,350
Hutchinson,8,2,274
Andreas,8,2,240
Nørgaard,8,1,101
Rashford,8,2,385
Smith Rowe,8,0,19
Onuachu,8,1,470
Buonanotte,8,5,117
Ndiaye,8,2,232
Aït-Nouri,8,0,533
Muñoz,8,0,211
Darwin,8,0,316
Christie,8,1,63
J.Gomes,8,0,553
Damsgaard,8,1,89
Merino,8,1,633
Yates,8,4,449
P.M.Sarr,8,0,499
Wilson,8,0,259
Tonali,8,0,417
Duran,8,1,38
Schär,8,1,415
Jones,8,2,324
Minteh,8,0,135
J.Ayew,8,1,192
A.Doucoure,8,0,217
Lacroix,8,0,650
Archer,8,4,27
El Khannouss,8,1,635
Dibling,8,1,608
Casemiro,8,3,368
Bailey,8,1,28
Lindstrøm,8,0,577
Bernardo,8,4,342
Zirkzee,8,0,389
Lewis-Potter,8,1,98
Harrison,8,0,224
Gana,8,0,222
Milenković,8,0,573
McGinn,8,0,48
Adingra,8,0,113
Armstrong,8,0,603
Kamaldeen,8,1,462
Mavididi,8,1,298
Virgil,8,0,339
Højlund,8,2,375
Ayari,8,0,600
Gündogan,8,3,625
Nkunku,8,1,181
Doku,8,3,346
Sancho,8,0,386
Justin,8,2,295
Lerma,8,1,206
C.Soler,8,0,654
McNeil,8,2,230
Murillo,8,1,436
Dalot,8,1,369
Tete,8,2,257
Thomas,8,1,20
Estupiñan,8,0,122
Nwaneri,8,0,12
Bentancur,8,0,480
Brooks,8,0,62
Gusto,8,2,171
Ndidi,8,0,300
Jota Silva,8,0,596
Gabriel,8,1,3
Cucurella,8,0,163
Szmodics,8,0,611
Tel,8,,768
G.Jesus,8,0,2
O'Shea,8,1,630
Alcaraz,8,0,450
Harwood-Bellis,8,2,461
O'Riley,8,0,629
Walker-Peters,8,0,476
Kamada,8,2,205
Hughes,8,1,203
Bellegarde,8,0,535
João Félix,8,0,621
Guedes,8,0,548
Jaden,8,1,569
Ugarte,8,0,652
Antonio,8,0,512
Enes Ünal,8,0,65
M.Asensio,8,,762
Ramsey,8,1,53
Andersen,8,0,191
Rúben,8,2,361
Burn,8,0,395
Konaté,8,0,326
Gravenberch,8,0,323
Caicedo,8,0,157
Mavropanos,8,0,528
Dominguez,8,2,431
De Ligt,8,0,593
Mario Jr.,8,0,557
Richarlison,8,0,497
Chalobah,8,2,159
Huijsen,8,0,580
Kerkez,8,1,70
Martinez,8,1,47
Collins,8,0,88
Onana,8,0,233
Willock,8,0,420
Sarabia,8,0,565
Aribo,8,3,452
Taylor,8,2,281
Maatsen,8,0,45
Lukić,8,0,249
Robinson,8,1,255
Mangala,8,0,651
Van den Berg,8,0,338
Wan-Bissaka,8,1,388
Emerson,8,1,520
Van Hecke,8,0,144
Romero,8,0,498
Colwill,8,0,162
N.Semedo,8,1,559
Daka,8,0,289
Malen,8,,725
Munetsi,8,,770
Barkley,8,1,29
Tarkowski,8,0,236
Grealish,8,1,349
Guéhi,8,0,200
Hinshelwood,8,1,126
J.Timber,8,0,6
Füllkrug,8,0,589
Janelt,8,0,94
J.Clarke,8,1,631
Summerville,8,0,587
Davis,8,0,267
Ings,8,0,523
Bassey,8,0,241
Cook,8,0,64
Digne,8,3,36
Elliott,8,0,319
Robertson,8,0,335
Mainoo,8,0,378
Mount,8,0,382
A.Fatawu,8,2,570
Sessegnon,8,0,579
Mazraoui,8,0,594
Scott,8,0,77
Sinisterra,8,0,80
Wharton,8,0,216
Sugawara,8,0,474
Mykolenko,8,0,231
Chaplin,8,1,265
Tosin,8,0,187
Kilman,8,0,524
Dunk,8,1,120
Carvalho,8,2,314
Maguire,8,0,377
Ferguson,8,0,123
McAtee,8,0,357
Hall,8,0,399
Faes,8,1,291
Eriksen,8,1,370
Bissouma,8,1,482
Mitchell,8,0,210
Álvarez,8,1,511
C.Richards,8,0,194
Nelson,8,0,10
Bergvall,8,0,481
Brereton Díaz,8,0,584
Phillips,8,1,359
Sosa,8,1,620
Odobert,8,0,612
Broadhead,8,0,262
Hirst,8,0,272
Akanji,8,0,340
Ugochukwu,8,0,188
Winks,8,0,309
Aina,8,0,422
Awoniyi,8,0,424
Ward-Prowse,8,0,531
Zabarnyi,8,0,85
Calafiori,8,0,578
Cajuste,8,0,619
Doherty,8,0,543
Lewis,8,0,355
Pinnock,8,1,104
Downes,8,1,518
Cash,8,0,32
Spence,8,0,504
Yarmoliuk,8,0,111
McAteer,8,0,299
Morsy,8,0,278
Bradley,8,0,313
Doyle,8,0,544
Dorgu,8,,766
Konsa,8,0,44
Sterling,8,0,186
André,8,0,642
Mings,8,0,49
Burgess,8,2,263
Devenny,8,0,645
Pau,8,1,52
O’Reilly,8,0,607
Wieffer,8,1,149
G.Rodríguez,8,0,588
Ajer,8,0,86
Castagne,8,0,244
Werner,8,1,509
James,8,0,172
Keane,8,1,228
Adams,8,0,60
Greaves,8,0,270
Branthwaite,8,0,219
Manning,8,1,467
White,8,0,24
N.Gonzalez,8,,765
Matheus N.,8,1,356
Kamara,8,0,42
C.Doucouré,8,0,193
Burns,8,0,264
B.Soumaré,8,0,285
Willian,8,,772
Garner,8,0,223
Toti,8,0,567
De Cordova-Reid,8,1,290
Almirón,8,0,391
Van de Ven,8,0,506
R.Gomes,8,0,563
Agbadou,8,,720
Gómez,8,,714
Antony,8,0,365
Lamptey,8,0,131
Veltman,8,0,145
Jensen,8,0,95
Danso,8,,767
Alex Moreno,8,2,26
Zinchenko,8,0,25
Smallbone,8,0,471
Saliba,8,0,18
Young,8,1,656
Longstaff,8,0,410
Hill,8,0,68
S.Bueno,8,0,564
Cairney,8,0,243
O'Brien,8,0,582
Diop,8,1,245
Buendia,8,0,31
Walker,8,0,363
Philip,8,0,76
Dragusin,8,0,486
Roerslev,8,0,105
Dawson,8,0,542
Yoro,8,0,572
Hee Chan,8,0,550
Livramento,8,0,409
Davies,8,0,669
Edouard,8,0,198
Udogie,8,1,505
Iroegbunam,8,0,226
Bednarek,8,0,455
F.Kadıoğlu,8,1,628
Diego Carlos,8,0,35
Chiesa,8,0,636
Disasi,8,0,167
Coufal,8,0,516
Tuanzebe,8,0,282
Al-Hamadi,8,0,260
Schlupp,8,1,214
Stephens,8,0,472
Stewart,8,0,473
Skipp,8,0,501
Bree,8,0,457
Obi,8,,776
Okoli,8,0,301
Irving,8,0,576
Broja,8,0,156
Gruda,8,0,595
Todibo,8,0,591
Tsimikas,8,0,337
Kiwior,8,0,8
Trippier,8,0,418
M.França,8,0,208
Reed,8,0,254
Aké,8,0,341
W.Fofana,8,0,189
Y. Chermiti,8,0,237
Renato Veiga,8,1,184
Moore,8,0,610
Kelly,8,0,404
Kristiansen,8,0,296
Vestergaard,8,0,307
L.Guilherme,8,0,526
Miley,8,0,411
Cresswell,8,0,517
Osula,8,0,590
Smith,8,0,81
Welington,8,,718
Scarles,8,,677
Lallana,8,0,463
George,8,,696
Lewis-Skelly,8,0,597
Clyne,8,0,196
Stones,8,1,362
Acheampong,8,,697
Coulibaly,8,,726
Ricardo,8,0,302
