web_name,gw,npxgi,player_id
Mac Allister,11,0.0,329
Georginio,11,0.2,618
Andreas,11,0.7,240
Harrison,11,0.0,224
Mitchell,11,0.1,210
Calvert-Lewin,11,0.3,220
Nketiah,11,0.0,11
Nkunku,11,0.0,181
Merino,11,0.1,633
Beto,11,0.0,218
Darwin,11,1.0,316
Marmoush,11,,755
Muniz,11,0.0,251
Zirkzee,11,0.0,389
Buonanotte,11,0.5,117
M.Fernandes,11,0.4,623
L.Paquetá,11,0.6,527
Joelinton,11,0.1,403
Souček,11,0.0,530
Gvardiol,11,0.1,350
Smith Rowe,11,0.3,19
McGinn,11,0.2,48
A.Doucoure,11,0.3,217
Pedro Porro,11,0.2,495
El Khannouss,11,0.0,635
Doku,11,0.0,346
Lewis-Potter,11,0.2,98
Gündogan,11,0.0,625
Davis,11,0.2,267
Ndiaye,11,0.1,232
Cook,11,0.2,64
Robertson,11,0.3,335
Kovačić,11,1.2,354
Ayari,11,0.0,600
Christie,11,0.9,63
Hutchinson,11,0.1,274
Hudson-Odoi,11,0.0,434
Sancho,11,0.0,386
Digne,11,0.4,36
Jota Silva,11,0.1,596
McNeil,11,0.0,230
Højlund,11,0.1,375
Jones,11,0.0,324
Duran,11,0.0,38
Matheus N.,11,0.0,356
Tonali,11,0.1,417
Sarabia,11,1.0,565
Richarlison,11,0.0,497
P.M.Sarr,11,0.0,499
Nørgaard,11,0.1,101
Mavididi,11,0.0,298
Robinson,11,0.2,255
Anderson,11,0.0,423
Archer,11,0.0,27
Cucurella,11,0.0,163
Kerkez,11,0.1,70
Hall,11,0.0,399
Wilson,11,0.4,259
Wan-Bissaka,11,0.0,388
Munetsi,11,,770
Collins,11,0.3,88
Bellegarde,11,0.0,535
Dalot,11,0.0,369
Tarkowski,11,0.1,236
Thomas,11,0.2,20
Adingra,11,0.0,113
Baleba,11,0.3,115
Dibling,11,0.0,608
Milenković,11,0.0,573
Lindstrøm,11,0.5,577
Onuachu,11,0.0,470
Aribo,11,0.0,452
N.Williams,11,0.0,437
Chalobah,11,0.0,159
Hughes,11,0.0,203
Lacroix,11,0.0,650
Gravenberch,11,0.0,323
Enciso,11,0.0,121
Ndidi,11,0.5,300
O'Riley,11,0.5,629
Wharton,11,0.0,216
Brooks,11,0.0,62
Armstrong,11,0.1,603
G.Jesus,11,0.0,2
Szmodics,11,0.4,611
Huijsen,11,0.3,580
J.Gomes,11,0.0,553
Casemiro,11,0.3,368
M.Asensio,11,,762
Saliba,11,0.5,18
Willock,11,0.4,420
J.Ayew,11,0.0,192
Werner,11,0.2,509
Antonio,11,0.0,512
Ramsey,11,0.1,53
Guéhi,11,0.1,200
Gabriel,11,0.0,3
Summerville,11,0.4,587
Ings,11,0.3,523
Bailey,11,0.1,28
Füllkrug,11,0.0,589
Roerslev,11,0.0,105
N.Semedo,11,0.1,559
Maatsen,11,0.0,45
Walker-Peters,11,0.0,476
Yates,11,0.1,449
Estupiñan,11,0.6,122
Caicedo,11,0.0,157
Lukić,11,0.0,249
Janelt,11,0.7,94
Grealish,11,0.0,349
McAtee,11,0.0,357
Eriksen,11,0.0,370
Emerson,11,0.0,520
Carvalho,11,0.0,314
Guedes,11,0.0,548
Manning,11,0.2,467
Enes Ünal,11,0.1,65
Schär,11,0.0,415
Harwood-Bellis,11,0.2,461
Virgil,11,0.0,339
Gusto,11,0.6,171
Tel,11,,768
Jaden,11,0.2,569
J.Clarke,11,0.0,631
Kamada,11,0.1,205
Alcaraz,11,0.0,450
De Ligt,11,0.0,593
Van Hecke,11,0.3,144
João Félix,11,0.0,621
Van den Berg,11,0.2,338
C.Soler,11,0.0,654
Livramento,11,0.0,409
Hinshelwood,11,0.3,126
Sinisterra,11,0.0,80
Ward-Prowse,11,0.0,531
Konaté,11,0.1,326
Mount,11,0.0,382
Doherty,11,0.0,543
Colwill,11,0.0,162
Onana,11,0.2,233
Burn,11,0.2,395
Nwaneri,11,0.0,12
Murillo,11,0.2,436
Gana,11,0.4,222
Sugawara,11,0.0,474
Sessegnon,11,0.0,579
Nelson,11,0.4,10
Kilman,11,0.0,524
Dominguez,11,0.0,431
Pinnock,11,0.1,104
Mario Jr.,11,0.0,557
Tsimikas,11,0.0,337
Martinez,11,0.0,47
Romero,11,0.2,498
Spence,11,0.0,504
Lerma,11,0.0,206
Ugarte,11,0.2,652
Barkley,11,0.0,29
Burns,11,0.0,264
Broadhead,11,0.0,262
Mavropanos,11,0.0,528
Adams,11,0.0,60
Awoniyi,11,0.0,424
Gruda,11,0.1,595
Mazraoui,11,0.1,594
Odobert,11,0.0,612
Hirst,11,0.0,272
Kamaldeen,11,0.0,462
Chaplin,11,0.0,265
Tete,11,0.0,257
O'Shea,11,0.1,630
A.Fatawu,11,0.0,570
Mainoo,11,0.0,378
De Cordova-Reid,11,0.0,290
Wieffer,11,0.0,149
Ajer,11,0.0,86
Ugochukwu,11,0.0,188
Mykolenko,11,0.0,231
Van de Ven,11,0.0,506
Zabarnyi,11,0.0,85
Lewis,11,0.0,355
Justin,11,0.0,295
Bentancur,11,0.2,480
Young,11,0.2,656
Philip,11,0.0,76
Ederson M.,11,0.0,347
Sosa,11,0.1,620
J.Timber,11,0.0,6
Mangala,11,0.3,651
Yarmoliuk,11,0.0,111
Malen,11,,725
Jensen,11,0.0,95
O’Reilly,11,0.0,607
Maguire,11,0.0,377
Ferguson,11,0.0,123
Rúben,11,0.0,361
Toti,11,0.0,567
Downes,11,0.0,518
Branthwaite,11,0.0,219
Aina,11,0.0,422
Alex Moreno,11,0.0,26
Sterling,11,0.0,186
Scott,11,0.0,77
Cresswell,11,0.0,517
Veltman,11,0.0,145
Elliott,11,0.0,319
R.Gomes,11,0.0,563
Daka,11,0.0,289
Gómez,11,,714
Garner,11,0.0,223
Faes,11,0.0,291
Kristiansen,11,0.0,296
Bednarek,11,0.0,455
Tosin,11,0.0,187
Udogie,11,0.1,505
Dewsbury-Hall,11,0.0,166
Andersen,11,0.0,191
Dunk,11,0.0,120
McAteer,11,0.0,299
Lamptey,11,0.0,131
Kamara,11,0.0,42
Cash,11,0.0,32
James,11,0.0,172
C.Richards,11,0.0,194
White,11,0.2,24
Castagne,11,0.0,244
Bergvall,11,0.0,481
Konsa,11,0.0,44
Trippier,11,0.0,418
O'Brien,11,0.0,582
Burgess,11,0.1,263
Brereton Díaz,11,0.1,584
Calafiori,11,0.0,578
Kayode,11,,757
Bassey,11,0.0,241
Taylor,11,0.0,281
Winks,11,0.0,309
Smallbone,11,0.0,471
Hee Chan,11,0.0,550
Devenny,11,0.3,645
Smith,11,0.0,81
Tierney,11,0.0,21
Cajuste,11,0.0,619
Mudryk,11,0.0,179
Lavia,11,0.1,174
Doyle,11,0.0,544
Akanji,11,0.0,340
Lallana,11,0.1,463
Cairney,11,0.0,243
Morsy,11,0.0,278
Bradley,11,0.0,313
Disasi,11,0.0,167
Mings,11,0.0,49
Senesi,11,0.7,79
George,11,,696
André,11,0.0,642
Coufal,11,0.0,516
W.Fofana,11,0.4,189
Greaves,11,0.0,270
Berge,11,0.0,622
Álvarez,11,0.0,511
Bree,11,0.0,457
Yoro,11,0.0,572
Diego Carlos,11,0.1,35
Diop,11,0.0,245
Longstaff,11,0.3,410
Willian,11,,772
Stones,11,0.0,362
Antony,11,0.0,365
Townsend,11,0.0,583
Almirón,11,0.0,391
Miley,11,0.0,411
Flekken,11,0.0,91
Shaw,11,0.0,387
Kelly,11,0.0,404
Pau,11,0.0,52
Dorgu,11,,766
King,11,0.0,604
Okoli,11,0.0,301
Stephens,11,0.0,472
Coleman,11,0.0,221
Moore,11,0.0,610
Danso,11,,767
Tomiyasu,11,0.0,22
Obi,11,,776
Agbadou,11,,720
Buendia,11,0.0,31
B.Soumaré,11,0.0,285
Davies,11,0.0,669
Bissouma,11,0.0,482
Walker,11,0.1,363
Jorginho,11,0.0,7
Lewis-Skelly,11,0.0,597
F.Kadıoğlu,11,0.0,628
Phillips,11,0.0,359
Patterson,11,0.0,234
Zinchenko,11,0.0,25
Hill,11,0.0,68
Sangaré,11,0.0,442
Keane,11,0.0,228
Iroegbunam,11,0.0,226
Dragusin,11,0.0,486
Choudhury,11,0.0,287
Dawson,11,0.0,542
Mosquera,11,0.0,558
Tuanzebe,11,0.0,282
C.Doucouré,11,0.0,193
Esse,11,,730
Al-Hamadi,11,0.0,260
March,11,0.0,132
N.Gonzalez,11,,765
Kiwior,11,0.0,8
A.Becker,11,0.0,310
Stewart,11,0.0,473
Milner,11,0.0,134
Collyer,11,0.0,613
L.Guilherme,11,0.0,526
Clyne,11,0.0,196
Skipp,11,0.0,501
Reed,11,0.0,254
Irving,11,0.0,576
S.Bueno,11,0.0,564
Igor,11,0.0,128
Broja,11,0.0,156
Jebbison,11,0.0,69
Chiesa,11,0.0,636
Pickford,11,0.0,235
Edouard,11,0.0,198
Schlupp,11,0.0,214
Osula,11,0.0,590
Todibo,11,0.0,591
M.França,11,0.0,208
Webster,11,0.0,147
José Sá,11,0.0,554
Aké,11,0.0,341
Quansah,11,0.0,333
G.Rodríguez,11,0.0,588
Moder,11,0.0,137
Morato,11,0.0,653
Bella-Kotchap,11,0.0,456
Acheampong,11,,697
Scarles,11,0.0,677
Pedro Lima,11,0.0,561
Cornet,11,0.0,515
Maghoma,11,0.0,674
H.Clarke,11,0.0,266
Vinicius,11,0.0,258
Henderson,11,0.0,201
Gray,11,0.0,489
Coady,11,0.0,288
Reguilón,11,0.0,496
Bobb,11,0.0,343
Edozie,11,0.0,459
Vestergaard,11,0.0,307
Evans,11,0.0,371
Boly,11,0.0,425
Malacia,11,0.0,379
Amo-Ameyaw,11,0.0,451
Grønbæk,11,,734
Khusanov,11,,732
A. Garcia,11,,731
Mheuka,11,,781
Fraser,11,0.0,397
Krafth,11,0.0,405
Forbs,11,0.0,655
Butler-Oyedeji,11,0.0,665
Thiago,11,0.0,107
McTominay,11,0.0,381
Ogbene,11,0.0,632
Verbruggen,11,0.0,146
Chilwell,11,0.0,160
Arrizabalaga,11,0.0,152
Bogarde,11,0.0,598
Konak,11,0.0,97
Renato Veiga,11,0.0,184
Leno,11,0.0,248
Y. Chermiti,11,0.0,237
Gilmour,11,0.0,124
Kinsky,11,,716
Koné,11,,779
Meghoma,11,0.0,649
Wheatley,11,0.0,648
Fletcher,11,0.0,667
Kporha,11,0.0,666
Morgan,11,,780
Pond,11,0.0,664
Samuels,11,0.0,663
Nichols,11,0.0,662
Jaros,11,0.0,660
Wilson-Esbrand,11,0.0,675
Yang,11,,717
Fitzgerald,11,0.0,673
Simpson-Pusey,11,0.0,672
Wright,11,0.0,671
Amass,11,0.0,670
Cahill,11,0.0,668
Dahoud,11,0.0,119
Yogane,11,0.0,661
Nallo,11,,692
Wilson-Brown,11,,708
Rees-Dottin,11,,707
Abbott,11,,706
Arthur,11,,705
Brits,11,,704
Alleyne,11,,703
Harris,11,,702
Orford,11,,701
Rodney,11,0.0,647
Moorhouse,11,,778
Umeh-Chibueze,11,0.0,644
Casey,11,0.0,643
Zych,11,0.0,641
Ji-soo,11,0.0,96
Hickey,11,0.0,93
Henry,11,0.0,92
Kabia,11,0.0,659
Heaven,11,0.0,658
Kacurri,11,0.0,657
Agbinone,11,0.0,646
Dasilva,11,0.0,90
Brierley,11,0.0,87
Travers,11,0.0,84
Paulsen,11,0.0,75
Mepham,11,0.0,72
H.Traorè,11,0.0,67
Faivre,11,0.0,66
Knight,11,,758
Cozier-Duberry,11,0.0,118
Undav,11,0.0,143
Steele,11,0.0,142
Sarmiento,11,0.0,141
Peupion,11,0.0,140
Offiah,11,0.0,139
O’Mahony,11,0.0,138
Cassanova,11,,760
Casadei,11,0.0,158
Bettinelli,11,0.0,155
Bergström,11,0.0,154
Eyestone,11,,759
Barco,11,0.0,116
Baker-Boaitey,11,0.0,114
Zanka,11,0.0,112
Valdimarsson,11,0.0,109
Toney,11,0.0,108
Ruddy,11,0.0,414
Begovic,11,0.0,624
Rushworth,11,0.0,615
Metcalfe,11,0.0,614
Kaboré,11,0.0,626
I.Osman,11,0.0,127
Gross,11,0.0,125
Iraola,11,,738
Swinkels,11,0.0,640
Setford,11,0.0,639
Oulad M'hand,11,0.0,638
Meupiyou,11,0.0,637
G.Nunes,11,0.0,634
Porter,11,,756
Dixon,11,0.0,627
Lankshear,11,0.0,609
Silcott-Duberry,11,,728
Clarke,11,,801
Kesler-Hayden,11,0.0,43
Iling Jr,11,0.0,41
Hause,11,0.0,40
Gauci,11,0.0,39
Dobbin,11,0.0,37
Diaby,11,0.0,34
Dendoncker,11,0.0,33
O'Brien-Whitmarsh,11,,693
Genesis Antwi,11,,787
Benjamin Fredrick,11,,786
Echeverri,11,,785
Mané,11,,784
Graczyk,11,,783
Samuels-Smith,11,,782
Amougou,11,,771
Olabade Aluko,11,,796
Harry Howell,11,,795
Freddie Simmonds,11,,794
Fábio Vieira,11,0.0,1
Ramsdale,11,0.0,14
Godfrey,11,,715
Soler,11,,713
Akinmboni,11,,712
Okoduwa,11,,711
Jimoh,11,,710
Danns,11,,709
McKenna,11,,727
Coulibaly,11,,726
Sherif,11,,724
Ajayi,11,,729
Adu-Adjei,11,,722
Hennessey,11,,721
Kayi Sanda,11,,719
Welington,11,,718
Guardiola,11,,736
Arteta,11,,735
Raya,11,0.0,15
Vitor Reis,11,,733
Barrenechea,11,0.0,30
Djiga,11,,769
Sadi,11,,723
McConville,11,,681
Kinsey,11,,680
Broggio,11,,679
Bates,11,0.0,678
Coby Ebere,11,,775
Marsh,11,0.0,676
Kukonki,11,,691
Amissah,11,,690
Williams-Barnett,11,,689
Jack Henry-Francis,11,,793
Winterburn,11,,687
Mayers,11,,686
Slater,11,,685
Hardy,11,,684
Dorrington,11,,699
Mubama,11,,698
Fredricson,11,,777
Rak-Sakyi,11,,695
Cartwright,11,,694
Nyoni,11,,688
Monga,11,,792
Charlie Tasker,11,,791
Gower,11,,790
Neave,11,,789
Heath,11,,773
Dúbravka,11,0.0,396
Botman,11,0.0,393
A.Murphy,11,0.0,390
Tom Taylor,11,,800
Boniface,11,,799
Jake Evans,11,,797
Marschall,11,0.0,46
Pope,11,0.0,413
Odysseas,11,0.0,412
Lascelles,11,0.0,407
Kuol,11,0.0,406
Anselmino,11,,774
Hayden,11,0.0,400
Olusesi,11,,683
Jay Robinson,11,,798
Holgate,11,0.0,225
Whiteman,11,0.0,510
Vicario,11,0.0,508
Veliz,11,0.0,507
Solomon,11,0.0,502
Scarlett,11,0.0,500
Sinisalo,11,0.0,55
Sousa,11,0.0,56
J.Alvarez,11,0.0,352
B.Badiashile,11,0.0,153
Aarons,11,0.0,59
Anthony,11,0.0,61
R.Williams,11,0.0,334
Emery,11,,737
N.Phillips,11,0.0,332
Lumley,11,0.0,466
Lis,11,0.0,465
Larios,11,0.0,464
Edwards,11,0.0,460
Dermot Mee,11,,788
Carson,11,0.0,344
Baggott,11,0.0,261
Howe,11,,746
Endo,11,0.0,320
Doak,11,0.0,318
Clark,11,0.0,315
Cannon,11,0.0,286
Woolfenden,11,0.0,284
Walton,11,0.0,283
Slicker,11,0.0,280
Ndaba,11,0.0,279
J.Virginia,11,0.0,227
Ladapo,11,0.0,276
Humphreys,11,0.0,273
Lo Celso,11,0.0,493
Højbjerg,11,0.0,490
Nedeljkovic,11,0.0,50
Forster,11,0.0,488
E.Royal,11,0.0,487
Devine,11,0.0,485
Bryan,11,0.0,483
Olsen,11,0.0,51
Luongo,11,0.0,277
Rodrigo,11,0.0,360
Ortega Moreno,11,0.0,358
João Cancelo,11,0.0,353
Targett,11,0.0,416
C.Miguel,11,0.0,427
Bowler,11,0.0,426
Kelleher,11,0.0,325
Pellistri,11,0.0,384
Charles,11,0.0,458
Morton,11,0.0,331
Lindelof,11,0.0,376
Panzo,11,0.0,441
Omobamidele,11,0.0,440
O.Richards,11,0.0,438
Mighten,11,0.0,435
Dennis,11,0.0,599
Danilo,11,0.0,429
Da Silva Moreira,11,0.0,428
McConnell,11,0.0,330
Sels,11,0.0,443
Bazunu,11,0.0,454
Hermansen,11,0.0,293
Golding,11,0.0,292
Austin,11,0.0,479
A.Phillips,11,0.0,478
Toffolo,11,0.0,444
Turner,11,0.0,445
McCarthy,11,0.0,469
Mara,11,0.0,468
Bayindir,11,0.0,367
Ward,11,0.0,215
Ui-jo,11,0.0,446
Stolarczyk,11,0.0,304
Souttar,11,0.0,303
Ricardo,11,0.0,302
Marcal,11,0.0,297
Iversen,11,0.0,294
Heaton,11,0.0,374
Hannibal,11,0.0,373
Worrall,11,0.0,448
Bajcetic,11,0.0,312
Deivid,11,0.0,165
D.D.Fofana,11,0.0,164
Chukwuemeka,11,0.0,161
Postecoglou,11,,749
Fábio Silva,11,0.0,545
Ahamada,11,0.0,190
Sánchez,11,0.0,185
Potter,11,,750
Amorim,11,,745
Marc Guiu,11,0.0,178
M.Sarr,11,0.0,176
Lukaku,11,0.0,175
Kalajdžić,11,0.0,555
Pereira,11,,751
Hoever,11,0.0,552
Hodge,11,0.0,551
H.Bueno,11,0.0,549
Gonzalez,11,0.0,547
Petrović,11,0.0,183
Ângelo,11,0.0,151
Andrey Santos,11,0.0,150
Cashin,11,,763
J.Araujo,11,0.0,592
Hein,11,0.0,5
Nuno,11,,747
J.Cuenca,11,0.0,586
Gallagher,11,0.0,169
Peart-Harris,11,0.0,103
Onyeka,11,0.0,102
Mee,11,0.0,100
Rusk,11,,748
Alves,11,0.0,606
Godo,11,0.0,605
Trevitt,11,0.0,602
Moran,11,0.0,601
Kellyman,11,0.0,173
Gilchrist,11,0.0,170
Jørgensen,11,0.0,581
Areola,11,0.0,513
Stansfield,11,0.0,256
Ebiowei,11,0.0,197
Chadi Riad,11,0.0,195
Cundle,11,0.0,540
Chiwome,11,0.0,539
Chirewa,11,0.0,538
Chiquinho,11,0.0,537
Bentley,11,0.0,536
Ozoh,11,0.0,212
Matthews,11,0.0,209
Moyes,11,,742
Johnstone,11,0.0,204
Holding,11,0.0,202
Slot,11,,744
Harness,11,0.0,271
Edmundson,11,0.0,269
B.Traore,11,0.0,534
Frank,11,,752
Mazilu,11,0.0,133
Kozlowski,11,0.0,130
Wiley,11,0.0,575
Pivas,11,0.0,574
Muric,11,0.0,568
Podence,11,0.0,562
Silva,11,,753
Ream,11,0.0,253
Mbabu,11,0.0,250
Glasner,11,,741
Benda,11,0.0,242
Hürzeler,11,,739
Maresca,11,,740
Maupay,11,0.0,229
Zouma,11,0.0,532
N.Aguerd,11,0.0,529
Foderingham,11,0.0,522
Fabianski,11,0.0,521
Earthy,11,0.0,519
M.Salah,12,1.2,328
Haaland,12,0.9,351
Palmer,12,1.0,182
Isak,12,0.7,401
Wissa,12,0.8,110
Watkins,12,1.3,58
I.Sarr,12,0.9,585
N.Jackson,12,0.8,180
Semenyo,12,0.5,78
Cunha,12,0.9,541
Mbeumo,12,0.1,99
Luis Díaz,12,0.2,327
B.Fernandes,12,0.5,366
O.Dango,12,0.2,74
Mitoma,12,0.4,136
Solanke,12,0.5,82
Rogers,12,0.3,54
J.Murphy,12,0.0,402
Enzo,12,1.2,168
Bowen,12,0.4,514
Son,12,0.2,503
Eze,12,0.0,199
Mateta,12,0.6,207
Trossard,12,0.3,23
Saka,12,0.6,17
Havertz,12,0.0,4
Szoboszlai,12,0.4,336
Madueke,12,0.6,177
Johnson,12,1.1,275
Evanilson,12,0.5,617
Wood,12,0.0,447
De Bruyne,12,0.2,345
Strand Larsen,12,0.3,566
Savinho,12,0.4,571
Raúl,12,0.7,252
Vardy,12,0.0,306
Martinelli,12,0.0,9
Garnacho,12,0.2,372
Gordon,12,0.5,398
Schade,12,0.0,106
Iwobi,12,0.2,247
Kulusevski,12,0.9,492
Damsgaard,12,0.5,89
João Pedro,12,0.9,129
Barnes,12,0.0,392
Kluivert,12,0.4,71
Foden,12,0.5,348
Rice,12,0.0,16
Delap,12,1.1,268
Welbeck,12,0.1,148
Gakpo,12,0.2,321
Tielemans,12,0.3,57
Gibbs-White,12,0.0,433
Bruno G.,12,0.4,394
Maddison,12,0.8,494
Elanga,12,0.0,432
Diogo J.,12,0.0,317
Neto,12,0.0,73
Ødegaard,12,0.5,13
Minteh,12,0.0,135
Kudus,12,0.0,525
Muñoz,12,0.1,211
Tavernier,12,0.1,83
Adama,12,0.0,239
Alexander-Arnold,12,0.0,311
Amad,12,0.4,364
Rashford,12,0.4,385
Bernardo,12,0.7,342
Aït-Nouri,12,0.0,533
Mac Allister,12,0.1,329
Georginio,12,0.2,618
Andreas,12,0.1,240
Harrison,12,0.0,224
Mitchell,12,0.1,210
Calvert-Lewin,12,0.2,220
Nketiah,12,0.0,11
Nkunku,12,0.1,181
Merino,12,0.0,633
Beto,12,0.4,218
Darwin,12,0.2,316
Marmoush,12,,755
Muniz,12,0.1,251
Zirkzee,12,0.0,389
Buonanotte,12,0.0,117
M.Fernandes,12,0.2,623
L.Paquetá,12,0.2,527
Joelinton,12,0.0,403
Souček,12,0.3,530
Gvardiol,12,1.0,350
Smith Rowe,12,0.0,19
McGinn,12,1.5,48
A.Doucoure,12,0.0,217
Pedro Porro,12,0.3,495
El Khannouss,12,0.0,635
Doku,12,0.0,346
Lewis-Potter,12,0.0,98
Gündogan,12,0.2,625
Davis,12,0.4,267
Ndiaye,12,0.3,232
Cook,12,0.2,64
Robertson,12,0.1,335
Kovačić,12,0.0,354
Ayari,12,0.0,600
Christie,12,0.0,63
Hutchinson,12,0.2,274
Hudson-Odoi,12,0.0,434
Sancho,12,0.0,386
Digne,12,0.0,36
Jota Silva,12,0.1,596
McNeil,12,0.3,230
Højlund,12,0.0,375
Jones,12,0.0,324
Duran,12,0.1,38
Matheus N.,12,0.0,356
Tonali,12,0.0,417
Sarabia,12,0.0,565
Richarlison,12,0.0,497
P.M.Sarr,12,0.0,499
Nørgaard,12,0.0,101
Mavididi,12,0.0,298
Robinson,12,0.6,255
Anderson,12,0.0,423
Archer,12,0.0,27
Cucurella,12,0.2,163
Kerkez,12,0.3,70
Hall,12,0.3,399
Wilson,12,0.0,259
Wan-Bissaka,12,0.1,388
Munetsi,12,,770
Collins,12,0.0,88
Bellegarde,12,0.0,535
Dalot,12,0.0,369
Tarkowski,12,0.1,236
Thomas,12,0.1,20
Adingra,12,0.0,113
Baleba,12,0.0,115
Dibling,12,0.0,608
Milenković,12,0.0,573
Lindstrøm,12,0.2,577
Onuachu,12,0.0,470
Aribo,12,0.0,452
N.Williams,12,0.0,437
Chalobah,12,0.0,159
Hughes,12,0.1,203
Lacroix,12,0.1,650
Gravenberch,12,1.1,323
Enciso,12,0.0,121
Ndidi,12,0.2,300
O'Riley,12,0.0,629
Wharton,12,0.0,216
Brooks,12,0.4,62
Armstrong,12,0.2,603
G.Jesus,12,0.2,2
Szmodics,12,0.2,611
Huijsen,12,0.2,580
J.Gomes,12,0.2,553
Casemiro,12,0.0,368
M.Asensio,12,,762
Saliba,12,0.0,18
Willock,12,0.2,420
J.Ayew,12,0.0,192
Werner,12,1.0,509
Antonio,12,0.0,512
Ramsey,12,0.0,53
Guéhi,12,0.0,200
Gabriel,12,0.1,3
Summerville,12,0.0,587
Ings,12,0.2,523
Bailey,12,0.3,28
Füllkrug,12,0.0,589
Roerslev,12,0.0,105
N.Semedo,12,0.1,559
Maatsen,12,0.2,45
Walker-Peters,12,0.0,476
Yates,12,0.1,449
Estupiñan,12,0.0,122
Caicedo,12,0.1,157
Lukić,12,0.0,249
Janelt,12,0.0,94
Grealish,12,0.1,349
McAtee,12,0.0,357
Eriksen,12,0.0,370
Emerson,12,0.1,520
Carvalho,12,0.0,314
Guedes,12,0.2,548
Manning,12,0.0,467
Enes Ünal,12,0.3,65
Schär,12,0.0,415
Harwood-Bellis,12,0.0,461
Virgil,12,0.0,339
Gusto,12,0.0,171
Tel,12,,768
Jaden,12,0.0,569
J.Clarke,12,0.2,631
Kamada,12,0.0,205
Alcaraz,12,0.0,450
De Ligt,12,0.0,593
Van Hecke,12,0.0,144
João Félix,12,0.2,621
Van den Berg,12,0.1,338
C.Soler,12,0.1,654
Livramento,12,0.3,409
Hinshelwood,12,0.0,126
Sinisterra,12,0.0,80
Ward-Prowse,12,0.1,531
Konaté,12,0.0,326
Mount,12,0.0,382
Doherty,12,0.0,543
Colwill,12,0.0,162
Onana,12,0.0,233
Burn,12,0.0,395
Nwaneri,12,0.2,12
Murillo,12,0.0,436
Gana,12,0.3,222
Sugawara,12,0.0,474
Sessegnon,12,0.0,579
Nelson,12,0.0,10
Kilman,12,0.0,524
Dominguez,12,0.0,431
Pinnock,12,0.4,104
Mario Jr.,12,0.7,557
Tsimikas,12,0.0,337
Martinez,12,0.0,47
Romero,12,0.0,498
Spence,12,0.0,504
Lerma,12,0.0,206
Ugarte,12,0.1,652
Barkley,12,0.2,29
Burns,12,0.2,264
Broadhead,12,0.0,262
Mavropanos,12,0.0,528
Adams,12,0.0,60
Awoniyi,12,0.0,424
Gruda,12,0.0,595
Mazraoui,12,0.0,594
Odobert,12,0.0,612
Hirst,12,0.0,272
Kamaldeen,12,0.0,462
Chaplin,12,0.2,265
Tete,12,0.1,257
O'Shea,12,0.0,630
A.Fatawu,12,0.0,570
Mainoo,12,0.0,378
De Cordova-Reid,12,0.0,290
Wieffer,12,0.0,149
Ajer,12,0.0,86
Ugochukwu,12,0.0,188
Mykolenko,12,0.2,231
Van de Ven,12,0.0,506
Zabarnyi,12,0.0,85
Lewis,12,0.0,355
Justin,12,0.0,295
Bentancur,12,0.0,480
Young,12,0.3,656
Philip,12,0.0,76
Ederson M.,12,0.0,347
Sosa,12,0.1,620
J.Timber,12,0.1,6
Mangala,12,0.0,651
Yarmoliuk,12,0.0,111
Malen,12,,725
Jensen,12,0.1,95
O’Reilly,12,0.0,607
Maguire,12,0.0,377
Ferguson,12,0.0,123
Rúben,12,0.0,361
Toti,12,0.0,567
Downes,12,0.0,518
Branthwaite,12,0.0,219
Aina,12,0.0,422
Alex Moreno,12,0.0,26
Sterling,12,0.1,186
Scott,12,0.0,77
Cresswell,12,0.0,517
Veltman,12,0.0,145
Elliott,12,0.0,319
R.Gomes,12,0.1,563
Daka,12,0.1,289
Gómez,12,,714
Garner,12,0.0,223
Faes,12,0.0,291
Kristiansen,12,0.3,296
Bednarek,12,0.0,455
Tosin,12,0.0,187
Udogie,12,0.0,505
Dewsbury-Hall,12,0.0,166
Andersen,12,0.0,191
Dunk,12,0.0,120
McAteer,12,0.0,299
Lamptey,12,0.0,131
Kamara,12,0.0,42
Cash,12,0.0,32
James,12,0.0,172
C.Richards,12,0.0,194
White,12,0.0,24
Castagne,12,0.0,244
Bergvall,12,0.0,481
Konsa,12,0.0,44
Trippier,12,0.0,418
O'Brien,12,0.0,582
Burgess,12,0.0,263
Brereton Díaz,12,0.0,584
Calafiori,12,0.0,578
Kayode,12,,757
Bassey,12,0.0,241
Taylor,12,0.0,281
Winks,12,0.0,309
Smallbone,12,0.0,471
Hee Chan,12,0.0,550
Devenny,12,0.3,645
Smith,12,0.0,81
Tierney,12,0.0,21
Cajuste,12,0.1,619
Mudryk,12,0.0,179
Lavia,12,0.0,174
Doyle,12,0.0,544
Akanji,12,0.1,340
Lallana,12,0.0,463
Cairney,12,0.0,243
Morsy,12,0.1,278
Bradley,12,0.2,313
Disasi,12,0.0,167
Mings,12,0.0,49
Senesi,12,0.0,79
George,12,,696
André,12,0.0,642
Coufal,12,0.1,516
W.Fofana,12,0.0,189
Greaves,12,0.0,270
Berge,12,0.0,622
Álvarez,12,0.0,511
Bree,12,0.0,457
Yoro,12,0.0,572
Diego Carlos,12,0.1,35
Diop,12,0.0,245
Longstaff,12,0.1,410
Willian,12,,772
Stones,12,0.0,362
Antony,12,0.0,365
Townsend,12,0.0,583
Almirón,12,0.0,391
Miley,12,0.0,411
Flekken,12,0.0,91
