player_id,team_id,opponent_team_id,was_home,player_name,player_number,nation,pos,age,minutes,total_completed_passes,total_attempted_passes,total_pass_completion_percentage,total_passing_distance,progressive_passing_distance,short_completed_passes,short_attempted_passes,short_pass_completion_percentage,medium_completed_passes,medium_attempted_passes,medium_pass_completion_percentage,long_completed_passes,long_attempted_passes,long_pass_completion_percentage,assists,xAG,xA,key_passes,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,gw
306.0,11,4,True,Jamie Vardy,9,eng ENG,FW,38-041,90,8,10,80.0,105,1,5,6,83.3,3,3,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,26
192.0,11,4,True,Jordan Ayew,18,gh GHA,"LW,RW",33-163,54,15,21,71.4,205,42,8,8,100.0,4,6,66.7,1,4,25.0,0,0.1,0.1,1,1,2,2,1,26
117.0,11,4,True,Facundo Buonanotte,40,ar ARG,RW,20-060,36,13,21,61.9,191,52,5,7,71.4,7,10,70.0,0,3,0.0,0,0.0,0.0,0,2,0,0,2,26
290.0,11,4,True,Bobby De Cordova-Reid,14,jm JAM,RW,32-019,45,10,16,62.5,148,42,7,8,87.5,2,2,100.0,1,4,25.0,0,0.0,0.0,0,0,1,0,1,26
298.0,11,4,True,Stephy Mavididi,10,eng ENG,LW,26-266,45,8,11,72.7,82,1,8,8,100.0,0,1,0.0,0,1,0.0,0,0.0,0.0,0,1,0,0,0,26
635.0,11,4,True,Bilal El Khannouss,11,ma MAR,AM,20-287,90,38,52,73.1,690,260,17,23,73.9,17,22,77.3,3,4,75.0,0,0.3,0.3,3,3,5,0,12,26
285.0,11,4,True,Boubakary Soumaré,24,fr FRA,DM,25-360,90,45,49,91.8,700,219,30,30,100.0,12,13,92.3,3,4,75.0,0,0.1,0.1,2,1,0,0,5,26
300.0,11,4,True,Wilfred Ndidi,6,ng NGA,DM,28-067,76,23,31,74.2,304,80,13,16,81.3,6,10,60.0,1,1,100.0,0,0.0,0.0,0,3,0,0,2,26
501.0,11,4,True,Oliver Skipp,22,eng ENG,DM,24-158,14,6,8,75.0,91,44,3,4,75.0,3,3,100.0,0,1,0.0,0,0.0,0.0,0,1,0,0,1,26
296.0,11,4,True,Victor Bernth Kristiansen,16,dk DEN,LB,22-067,90,26,35,74.3,348,111,17,18,94.4,8,14,57.1,1,3,33.3,0,0.0,0.1,0,1,0,0,2,26
301.0,11,4,True,Caleb Okoli,5,it ITA,"CB,RB",23-223,82,34,37,91.9,490,147,16,17,94.1,17,19,89.5,0,0,,0,0.0,0.0,0,3,0,0,1,26
288.0,11,4,True,Conor Coady,4,eng ENG,CB,31-362,8,4,4,100.0,97,67,1,1,100.0,2,2,100.0,1,1,100.0,0,0.0,0.0,0,1,0,0,0,26
291.0,11,4,True,Wout Faes,3,be BEL,"CB,RB",26-324,90,35,46,76.1,645,205,12,13,92.3,21,25,84.0,2,8,25.0,0,0.0,0.0,0,2,0,0,1,26
726.0,11,4,True,Woyo Coulibaly,25,fr FRA,RB,25-277,45,22,27,81.5,347,170,15,20,75.0,5,5,100.0,2,2,100.0,0,0.0,0.0,0,1,0,0,3,26
307.0,11,4,True,Jannik Vestergaard,23,dk DEN,CB,32-202,45,21,22,95.5,315,174,12,12,100.0,8,9,88.9,1,1,100.0,0,0.0,0.0,0,1,0,0,1,26
293.0,11,4,True,Mads Hermansen,30,dk DEN,GK,24-225,90,25,39,64.1,584,348,7,7,100.0,14,15,93.3,4,17,23.5,0,0.0,0.0,0,1,0,0,0,26
110.0,4,11,False,Yoane Wissa,11,cd COD,FW,28-171,90,11,16,68.8,180,25,5,5,100.0,4,6,66.7,1,2,50.0,0,0.0,0.0,0,0,1,0,2,26
