player_id,team_id,opponent_team_id,was_home,player_name,player_number,nation,pos,age,minutes,total_completed_passes,total_attempted_passes,total_pass_completion_percentage,total_passing_distance,progressive_passing_distance,short_completed_passes,short_attempted_passes,short_pass_completion_percentage,medium_completed_passes,medium_attempted_passes,medium_pass_completion_percentage,long_completed_passes,long_attempted_passes,long_pass_completion_percentage,assists,xAG,xA,key_passes,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,gw
38.0,2,13,True,Jáder Durán,9,co COL,FW,21-008,79,15,20,75.0,154,25,8,9,88.9,4,5,80.0,0,2,0.0,0,0.0,0.0,0,0,0,0,1,17
58.0,2,13,True,Ollie Watkins,11,eng ENG,FW,28-357,11,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,17
54.0,2,13,True,Morgan Rogers,27,eng ENG,LW,22-148,89,30,36,83.3,459,118,10,11,90.9,16,18,88.9,1,2,50.0,1,0.6,0.2,2,3,4,0,5,17
31.0,2,13,True,Emi Buendía,10,ar ARG,LW,27-362,1,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,17
48.0,2,13,True,John McGinn,7,sct SCO,RW,30-064,90,18,22,81.8,281,63,10,10,100.0,7,9,77.8,1,3,33.3,1,0.3,0.2,4,1,3,0,3,17
57.0,2,13,True,Youri Tielemans,8,be BEL,AM,27-228,90,28,38,73.7,536,189,5,8,62.5,17,20,85.0,4,5,80.0,0,0.2,0.3,1,2,0,0,4,17
233.0,2,13,True,Amadou Onana,24,be BEL,DM,23-127,90,44,49,89.8,625,160,22,22,100.0,19,21,90.5,0,2,0.0,0,0.0,0.0,0,1,0,0,1,17
42.0,2,13,True,Boubacar Kamara,44,fr FRA,DM,25-028,90,53,58,91.4,833,280,29,29,100.0,21,23,91.3,3,5,60.0,0,0.0,0.0,0,6,0,0,5,17
36.0,2,13,True,Lucas Digne,12,fr FRA,LB,31-154,90,36,47,76.6,558,108,17,19,89.5,17,20,85.0,1,3,33.3,0,0.1,0.0,2,1,0,0,1,17
52.0,2,13,True,Pau Torres,14,es ESP,CB,27-340,90,57,64,89.1,1129,470,18,19,94.7,34,36,94.4,5,8,62.5,0,0.0,0.0,0,2,0,0,1,17
44.0,2,13,True,Ezri Konsa,4,eng ENG,CB,27-059,90,42,46,91.3,672,139,15,15,100.0,23,24,95.8,1,3,33.3,0,0.0,0.0,0,0,0,0,0,17
32.0,2,13,True,Matty Cash,2,pl POL,RB,27-136,90,26,30,86.7,438,104,11,12,91.7,12,12,100.0,2,3,66.7,0,0.0,0.0,0,0,0,0,0,17
