player_id,team_id,opponent_team_id,was_home,player_name,player_number,nation,pos,age,minutes,total_completed_passes,total_attempted_passes,total_pass_completion_percentage,total_passing_distance,progressive_passing_distance,short_completed_passes,short_attempted_passes,short_pass_completion_percentage,medium_completed_passes,medium_attempted_passes,medium_pass_completion_percentage,long_completed_passes,long_attempted_passes,long_pass_completion_percentage,assists,xAG,xA,key_passes,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,gw
268.0,10,4,True,Liam Delap,19,eng ENG,FW,22-091,61,5,8,62.5,67,7,3,4,75.0,2,3,66.7,0,1,0.0,0,0.0,0.0,0,1,0,0,0,36
272.0,10,4,True,George Hirst,27,sct SCO,FW,26-084,29,2,3,66.7,30,0,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,36
121.0,10,4,True,Julio Enciso,9,py PAR,"LW,AM",21-107,90,13,23,56.5,187,59,6,8,75.0,6,11,54.5,0,0,,0,0.0,0.0,1,3,0,0,3,36
274.0,10,4,True,Omari Hutchinson,20,eng ENG,RW,21-192,90,24,37,64.9,392,82,14,17,82.4,9,11,81.8,1,6,16.7,0,0.6,0.4,3,0,3,3,0,36
265.0,10,4,True,Conor Chaplin,10,eng ENG,AM,28-083,56,14,18,77.8,238,65,4,5,80.0,10,10,100.0,0,2,0.0,0,0.0,0.0,0,0,0,0,1,36
631.0,10,4,True,Jack Clarke,47,eng ENG,LW,24-168,34,10,12,83.3,194,60,2,2,100.0,7,8,87.5,1,1,100.0,0,0.1,0.0,2,2,1,0,3,36
281.0,10,4,True,Jack Taylor,14,ie IRL,DM,26-321,61,22,22,100.0,410,67,10,10,100.0,8,8,100.0,4,4,100.0,0,0.0,0.0,0,0,0,0,1,36
619.0,10,4,True,Jens Cajuste,12,se SWE,DM,25-273,29,7,8,87.5,102,19,2,3,66.7,4,4,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,36
278.0,10,4,True,Sam Morsy,5,eg EGY,DM,33-242,90,47,52,90.4,841,228,18,19,94.7,24,27,88.9,4,5,80.0,0,0.0,0.0,2,1,0,0,3,36
270.0,10,4,True,Jacob Greaves,24,eng ENG,LB,24-240,90,34,45,75.6,570,259,11,14,78.6,17,20,85.0,3,7,42.9,0,0.2,0.0,2,2,1,0,3,36
263.0,10,4,True,Cameron Burgess,15,au AUS,CB,29-201,90,36,45,80.0,631,274,19,21,90.5,15,18,83.3,2,5,40.0,0,0.0,0.0,0,2,0,0,1,36
630.0,10,4,True,Dara O'Shea,26,ie IRL,CB,26-067,90,34,42,81.0,713,219,9,10,90.0,23,23,100.0,2,8,25.0,0,0.0,0.0,0,0,0,0,2,36
282.0,10,4,True,Axel Tuanzebe,40,cd COD,RB,27-177,84,43,49,87.8,686,304,22,23,95.7,19,21,90.5,2,4,50.0,0,0.0,0.0,0,3,0,0,3,36
275.0,10,4,True,Ben Johnson,18,eng ENG,RB,25-106,6,2,2,100.0,23,10,2,2,100.0,0,0,,0,0,,0,0.0,0.0,0,1,0,0,1,36
764.0,10,4,True,Alex Palmer,31,eng ENG,GK,28-273,90,30,38,78.9,667,421,9,9,100.0,15,15,100.0,6,14,42.9,0,0.0,0.0,0,1,0,0,0,36
110.0,4,10,False,Yoane Wissa,11,cd COD,FW,28-249,89,10,12,83.3,151,76,7,8,87.5,3,4,75.0,0,0,,0,0.1,0.1,1,1,2,0,4,36
97.0,4,10,False,Yunus Emre Konak,26,tr TUR,"CM,FW",19-120,1,1,2,50.0,35,0,0,0,,0,1,0.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0,36
106.0,4,10,False,Kevin Schade,7,de GER,LW,23-164,71,8,8,100.0,111,17,5,5,100.0,3,3,100.0,0,0,,0,0.2,0.1,2,0,1,0,1,36
95.0,4,10,False,Mathias Jensen,8,dk DEN,"LW,LM",29-129,19,2,3,66.7,27,6,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,36
99.0,4,10,False,Bryan Mbeumo,19,cm CMR,"RW,RM",25-276,90,22,33,66.7,362,136,13,15,86.7,7,12,58.3,2,5,40.0,1,0.1,0.2,1,3,1,0,5,36
89.0,4,10,False,Mikkel Damsgaard,24,dk DEN,AM,24-311,84,27,38,71.1,470,153,13,13,100.0,12,15,80.0,2,9,22.2,0,0.2,0.1,2,3,1,0,7,36
107.0,4,10,False,Thiago,9,br BRA,FW,23-318,6,3,3,100.0,40,11,2,2,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,1,0,0,1,36
111.0,4,10,False,Yehor Yarmoliuk,18,ua UKR,"DM,CM",21-070,90,47,48,97.9,893,208,17,17,100.0,26,26,100.0,4,5,80.0,0,0.0,0.0,0,1,0,0,5,36
101.0,4,10,False,Christian Nørgaard,6,dk DEN,"DM,CM",31-061,90,38,51,74.5,564,190,23,28,82.1,13,16,81.3,2,6,33.3,0,0.0,0.0,0,5,0,0,9,36
98.0,4,10,False,Keane Lewis-Potter,23,eng ENG,LB,24-077,90,23,32,71.9,406,128,12,12,100.0,8,11,72.7,3,7,42.9,0,0.1,0.2,2,1,2,2,1,36
338.0,4,10,False,Sepp van den Berg,4,nl NED,CB,23-141,90,49,52,94.2,1011,276,12,12,100.0,31,33,93.9,6,7,85.7,0,0.0,0.0,0,2,0,0,2,36
88.0,4,10,False,Nathan Collins,22,ie IRL,CB,24-010,90,47,52,90.4,1068,177,9,11,81.8,31,32,96.9,7,9,77.8,0,0.0,0.0,0,4,0,0,4,36
757.0,4,10,False,Michael Kayode,33,it ITA,RB,20-304,90,34,47,72.3,572,137,21,22,95.5,9,14,64.3,4,11,36.4,0,0.2,0.2,2,3,2,1,4,36
91.0,4,10,False,Mark Flekken,1,nl NED,GK,31-331,90,20,35,57.1,538,306,2,2,100.0,12,12,100.0,6,21,28.6,0,0.0,0.0,0,0,0,0,0,36
