player_id,team_id,opponent_team_id,was_home,player_name,player_number,nation,pos,age,minutes,total_completed_passes,total_attempted_passes,total_pass_completion_percentage,total_passing_distance,progressive_passing_distance,short_completed_passes,short_attempted_passes,short_pass_completion_percentage,medium_completed_passes,medium_attempted_passes,medium_pass_completion_percentage,long_completed_passes,long_attempted_passes,long_pass_completion_percentage,assists,xAG,xA,key_passes,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,gw
345.0,13,7,True,Kevin De Bruyne,17,be BEL,FW,33-288,86,29,44,65.9,430,107,14,17,82.4,12,20,60.0,1,5,20.0,1,1.0,0.4,3,3,3,1,3,32
346.0,13,7,True,Jeremy Doku,11,be BEL,FW,22-320,4,4,4,100.0,46,7,4,4,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,1,32
755.0,13,7,True,Omar Marmoush,7,eg EGY,LW,26-064,81,16,22,72.7,226,59,8,11,72.7,7,10,70.0,0,0,,0,0.5,0.3,2,0,3,1,2,32
343.0,13,7,True,Oscar Bobb,52,no NOR,RW,21-274,9,7,9,77.8,79,7,4,6,66.7,2,2,100.0,0,0,,0,0.1,0.0,1,0,1,0,1,32
357.0,13,7,True,James Mcatee,87,eng ENG,RW,22-176,81,12,18,66.7,170,34,5,5,100.0,7,9,77.8,0,1,0.0,0,0.3,0.6,2,1,1,0,2,32
571.0,13,7,True,Sávio,26,br BRA,LW,21-002,9,7,7,100.0,65,0,6,6,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,32
625.0,13,7,True,İlkay Gündoğan,19,de GER,"AM,DM",34-170,90,67,71,94.4,937,132,45,45,100.0,14,16,87.5,6,6,100.0,1,0.1,0.1,2,4,1,0,2,32
765.0,13,7,True,Nicolás González,14,es ESP,DM,23-099,90,87,91,95.6,1146,256,58,62,93.5,23,23,100.0,2,2,100.0,0,0.0,0.1,0,8,1,0,7,32
354.0,13,7,True,Mateo Kovačić,8,hr CRO,DM,30-341,86,68,75,90.7,920,275,39,43,90.7,25,26,96.2,1,2,50.0,0,0.1,0.2,1,10,2,0,4,32
349.0,13,7,True,Jack Grealish,10,eng ENG,AM,29-214,4,8,9,88.9,110,25,5,6,83.3,1,1,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0,32
