player_id,team_id,opponent_team_id,was_home,player_name,player_number,nation,pos,age,minutes,total_completed_passes,total_attempted_passes,total_pass_completion_percentage,total_passing_distance,progressive_passing_distance,short_completed_passes,short_attempted_passes,short_pass_completion_percentage,medium_completed_passes,medium_attempted_passes,medium_pass_completion_percentage,long_completed_passes,long_attempted_passes,long_pass_completion_percentage,assists,xAG,xA,key_passes,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,gw
180.0,6,8,True,Nicolas Jackson,15,sn SEN,FW,23-310,89,24,24,100.0,330,18,16,16,100.0,8,8,100.0,0,0,,0,0.0,0.0,0,1,1,0,2,34
696.0,6,8,True,Tyrique George,32,eng ENG,FW,19-081,1,0,1,0.0,0,0,0,1,0.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,34
177.0,6,8,True,Noni Madueke,11,eng ENG,"LW,WB",23-047,77,21,31,67.7,327,58,12,15,80.0,7,11,63.6,2,4,50.0,0,0.0,0.0,0,1,0,0,3,34
386.0,6,8,True,Jadon Sancho,19,eng ENG,WB,25-032,13,2,2,100.0,22,3,2,2,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,34
560.0,6,8,True,Pedro Neto,7,pt POR,"RW,WB",25-048,90,27,38,71.1,431,148,14,15,93.3,12,16,75.0,1,5,20.0,0,0.1,0.0,1,4,1,0,4,34
182.0,6,8,True,Cole Palmer,20,eng ENG,AM,22-355,89,32,38,84.2,656,136,16,18,88.9,9,10,90.0,7,10,70.0,0,0.1,0.1,2,4,3,2,3,34
166.0,6,8,True,Kiernan Dewsbury-Hall,22,eng ENG,AM,26-232,1,0,1,0.0,0,0,0,0,,0,0,,0,1,0.0,0,0.0,0.0,0,0,0,0,0,34
168.0,6,8,True,Enzo Fernández,8,ar ARG,"DM,AM",24-099,90,37,49,75.5,667,112,16,19,84.2,15,18,83.3,5,10,50.0,1,0.3,0.0,2,4,0,0,3,34
174.0,6,8,True,Roméo Lavia,45,be BEL,DM,21-110,66,33,39,84.6,551,164,14,15,93.3,16,19,84.2,2,3,66.7,0,0.1,0.0,1,4,0,0,5,34
172.0,6,8,True,Reece James,24,eng ENG,CM,25-139,24,11,14,78.6,167,38,4,5,80.0,7,7,100.0,0,2,0.0,0,0.0,0.0,0,0,0,0,1,34
