player_id,team_id,opponent_team_id,was_home,player_name,player_number,nation,pos,age,minutes,total_completed_passes,total_attempted_passes,total_pass_completion_percentage,total_passing_distance,progressive_passing_distance,short_completed_passes,short_attempted_passes,short_pass_completion_percentage,medium_completed_passes,medium_attempted_passes,medium_pass_completion_percentage,long_completed_passes,long_attempted_passes,long_pass_completion_percentage,assists,xAG,xA,key_passes,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,gw
27.0,17,14,True,Cameron Archer,19,eng ENG,FW,23-055,61,9,9,100.0,118,9,5,5,100.0,3,3,100.0,0,0,,0,0.0,0.0,0,0,0,0,1,4
473.0,17,14,True,Ross Stewart,11,sct SCO,FW,28-065,29,5,6,83.3,61,13,2,3,66.7,2,2,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,4
584.0,17,14,True,Ben Brereton,17,cl CHI,LW,25-149,63,17,22,77.3,270,78,11,11,100.0,4,7,57.1,2,4,50.0,0,0.0,0.0,0,5,0,0,2,4
397.0,17,14,True,Ryan Fraser,24,sct SCO,LW,30-203,27,5,5,100.0,57,0,5,5,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,4
608.0,17,14,True,Tyler Dibling,33,eng ENG,RW,18-186,62,17,19,89.5,293,32,7,9,77.8,7,7,100.0,2,2,100.0,0,0.0,0.0,1,1,0,0,1,4
463.0,17,14,True,Adam Lallana,10,eng ENG,DM,36-127,28,16,22,72.7,205,28,8,11,72.7,6,6,100.0,0,2,0.0,0,0.0,0.0,0,0,0,0,1,4
623.0,17,14,True,Mateus Fernandes,18,pt POR,AM,20-066,80,20,27,74.1,239,12,12,18,66.7,7,7,100.0,0,1,0.0,0,0.0,0.0,0,1,0,0,0,4
461.0,17,14,True,Taylor Harwood-Bellis,6,eng ENG,CB,22-228,10,10,11,90.9,122,32,5,5,100.0,4,4,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,4
188.0,17,14,True,Lesley Ugochukwu,26,fr FRA,DM,20-172,63,23,25,92.0,334,84,13,13,100.0,8,8,100.0,1,1,100.0,0,0.0,0.0,1,1,0,0,1,4
515.0,17,14,True,Maxwel Cornet,22,ci CIV,RW,27-353,27,8,10,80.0,148,14,3,3,100.0,4,5,80.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0,4
518.0,17,14,True,Flynn Downes,4,eng ENG,DM,25-238,90,58,59,98.3,858,119,32,32,100.0,23,23,100.0,2,3,66.7,0,0.0,0.0,0,3,0,0,3,4
476.0,17,14,True,Kyle Walker-Peters,2,eng ENG,LB,27-154,90,36,42,85.7,556,189,16,17,94.1,19,23,82.6,0,0,,0,0.0,0.0,0,2,1,0,2,4
455.0,17,14,True,Jan Bednarek,35,pl POL,CB,28-155,90,70,80,87.5,1091,409,35,38,92.1,32,34,94.1,3,7,42.9,0,0.0,0.0,0,3,0,0,1,4
472.0,17,14,True,Jack Stephens,5,eng ENG,CB,30-231,78,64,70,91.4,1091,326,22,23,95.7,37,41,90.2,3,4,75.0,0,0.0,0.0,0,4,0,0,2,4
474.0,17,14,True,Yukinari Sugawara,16,jp JPN,RB,24-078,90,52,61,85.2,869,336,21,24,87.5,21,24,87.5,4,7,57.1,0,0.2,0.2,2,7,2,0,8,4
14.0,17,14,True,Aaron Ramsdale,30,eng ENG,GK,26-123,90,29,37,78.4,590,493,10,10,100.0,16,18,88.9,3,9,33.3,0,0.0,0.0,0,0,0,0,0,4
389.0,14,17,False,Joshua Zirkzee,11,nl NED,FW,23-115,90,23,28,82.1,344,88,15,17,88.2,7,9,77.8,1,2,50.0,0,0.0,0.0,2,4,1,0,3,4
385.0,14,17,False,Marcus Rashford,10,eng ENG,LW,26-319,72,18,22,81.8,242,41,15,18,83.3,3,3,100.0,0,1,0.0,0,0.0,0.0,1,0,0,0,1,4
372.0,14,17,False,Alejandro Garnacho,17,ar ARG,LW,20-075,18,6,6,100.0,84,7,4,4,100.0,2,2,100.0,0,0,,0,0.1,0.0,1,0,0,0,0,4
364.0,14,17,False,Amad Diallo,16,ci CIV,RW,22-065,90,55,62,88.7,784,143,35,41,85.4,18,18,100.0,1,2,50.0,1,0.5,0.4,6,2,7,0,9,4
366.0,14,17,False,Bruno Fernandes,8,pt POR,AM,30-006,90,36,42,85.7,564,167,19,21,90.5,14,14,100.0,3,6,50.0,1,0.3,0.3,1,5,2,1,10,4
378.0,14,17,False,Kobbie Mainoo,37,eng ENG,DM,19-148,90,50,58,86.2,698,162,34,36,94.4,14,17,82.4,2,2,100.0,0,0.4,0.1,1,3,0,0,2,4
370.0,14,17,False,Christian Eriksen,14,dk DEN,DM,32-213,72,42,47,89.4,657,218,27,29,93.1,13,13,100.0,2,4,50.0,0,0.8,0.4,2,5,1,0,6,4
652.0,14,17,False,Manuel Ugarte Ribeiro,25,uy URU,DM,23-156,18,13,13,100.0,223,23,4,4,100.0,8,8,100.0,1,1,100.0,0,0.0,0.0,0,1,0,0,0,4
369.0,14,17,False,Diogo Dalot,20,pt POR,"LB,RB",25-180,90,78,86,90.7,1326,427,35,38,92.1,40,44,90.9,3,3,100.0,1,0.4,0.5,2,2,1,0,3,4
380.0,14,17,False,Lisandro Martínez,6,ar ARG,"CB,LB",26-240,76,58,60,96.7,993,397,25,25,100.0,31,32,96.9,2,3,66.7,0,0.0,0.0,0,2,0,0,3,4
371.0,14,17,False,Jonny Evans,35,nir NIR,LB,36-255,14,18,18,100.0,277,59,9,9,100.0,9,9,100.0,0,0,,0,0.0,0.0,0,3,0,0,2,4
593.0,14,17,False,Matthijs de Ligt,4,nl NED,CB,25-033,86,59,64,92.2,1120,264,17,19,89.5,39,40,97.5,3,5,60.0,0,0.0,0.0,1,3,0,0,3,4
368.0,14,17,False,Casemiro,18,br BRA,CB,32-204,4,22,24,91.7,432,144,7,7,100.0,12,14,85.7,2,2,100.0,0,0.0,0.0,0,3,2,0,5,4
594.0,14,17,False,Noussair Mazraoui,3,ma MAR,RB,26-305,73,43,50,86.0,730,247,22,25,88.0,19,21,90.5,2,3,66.7,0,0.0,0.3,0,5,1,0,5,4
377.0,14,17,False,Harry Maguire,5,eng ENG,CB,31-193,17,25,25,100.0,415,182,10,10,100.0,14,14,100.0,1,1,100.0,0,0.0,0.0,0,3,0,0,2,4
383.0,14,17,False,André Onana,24,cm CMR,GK,28-165,90,30,35,85.7,696,423,5,5,100.0,21,21,100.0,4,9,44.4,0,0.0,0.0,0,0,0,0,0,4
351.0,13,4,True,Erling Haaland,9,no NOR,FW,24-055,90,6,11,54.5,79,8,4,8,50.0,2,3,66.7,0,0,,0,0.0,0.0,0,0,0,0,0,4
349.0,13,4,True,Jack Grealish,10,eng ENG,LW,29-004,83,36,44,81.8,479,46,28,32,87.5,5,5,100.0,2,2,100.0,0,0.2,0.1,1,1,0,0,2,4
342.0,13,4,True,Bernardo Silva,20,pt POR,LW,30-035,7,3,3,100.0,33,0,2,2,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,4
571.0,13,4,True,Sávio,26,br BRA,RW,20-157,89,31,44,70.5,388,79,22,28,78.6,7,9,77.8,1,4,25.0,0,0.0,0.1,1,0,5,0,5,4
356.0,13,4,True,Matheus Nunes,27,pt POR,RW,26-018,1,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,4
345.0,13,4,True,Kevin De Bruyne,17,be BEL,AM,33-078,90,52,64,81.3,916,345,30,31,96.8,15,22,68.2,6,7,85.7,0,0.5,0.6,5,5,5,0,14,4
625.0,13,4,True,İlkay Gündoğan,19,de GER,DM,33-326,90,55,59,93.2,753,104,38,39,97.4,16,16,100.0,1,1,100.0,0,0.3,0.2,4,1,2,0,4,4
354.0,13,4,True,Mateo Kovačić,8,hr CRO,DM,30-131,45,33,34,97.1,560,124,16,16,100.0,14,14,100.0,3,3,100.0,0,0.0,0.0,0,3,0,0,2,4
