player_id,team_id,opponent_team_id,was_home,player_name,player_number,nation,pos,age,minutes,total_completed_passes,total_attempted_passes,total_pass_completion_percentage,total_passing_distance,progressive_passing_distance,short_completed_passes,short_attempted_passes,short_pass_completion_percentage,medium_completed_passes,medium_attempted_passes,medium_pass_completion_percentage,long_completed_passes,long_attempted_passes,long_pass_completion_percentage,assists,xAG,xA,key_passes,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,gw
58.0,2,18,True,Ollie Watkins,11,eng ENG,FW,29-137,85,9,13,69.2,122,12,5,8,62.5,3,4,75.0,0,0,,1,0.3,0.4,1,0,0,0,0,37
725.0,2,18,True,Donyell Malen,17,nl NED,FW,26-127,5,2,2,100.0,24,5,2,2,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,37
48.0,2,18,True,John McGinn,7,sct SCO,LW,30-210,89,28,34,82.4,432,181,16,17,94.1,8,8,100.0,3,6,50.0,0,0.1,0.1,2,3,1,1,4,37
28.0,2,18,True,Leon Bailey,31,jm JAM,RW,27-280,1,4,4,100.0,38,7,3,3,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,37
54.0,2,18,True,Morgan Rogers,27,eng ENG,"RW,LW",22-294,90,24,33,72.7,337,76,13,16,81.3,9,11,81.8,1,2,50.0,1,0.1,0.1,2,2,3,0,5,37
762.0,2,18,True,Marco Asensio,21,es ESP,AM,29-115,90,35,53,66.0,547,186,20,23,87.0,11,17,64.7,3,8,37.5,0,0.1,0.2,2,2,3,0,6,37
233.0,2,18,True,Amadou Onana,24,be BEL,DM,23-273,87,42,46,91.3,644,194,24,25,96.0,14,15,93.3,3,4,75.0,0,0.3,0.2,1,8,3,1,9,37
29.0,2,18,True,Ross Barkley,6,eng ENG,DM,31-162,3,7,8,87.5,106,34,3,3,100.0,4,4,100.0,0,0,,0,0.0,0.0,0,1,0,0,0,37
42.0,2,18,True,Boubacar Kamara,44,fr FRA,DM,25-174,90,45,52,86.5,678,166,23,26,88.5,22,24,91.7,0,0,,0,0.0,0.1,1,3,2,0,6,37
45.0,2,18,True,Ian Maatsen,22,nl NED,LB,23-067,90,60,72,83.3,778,151,37,41,90.2,20,25,80.0,0,2,0.0,0,0.0,0.1,1,1,4,0,8,37
